Timestamp,EAR
16:51.8,0.322428933
16:51.8,0.335456233
16:51.9,0.309107029
16:51.9,0.335636387
16:51.9,0.335134749
16:52.0,0.343890125
16:52.0,0.312110106
16:52.0,0.330245097
16:52.1,0.314234439
16:52.1,0.336372025
16:52.1,0.356876168
16:52.2,0.313201198
16:52.2,0.314030586
16:52.2,0.288174538
16:52.3,0.275893093
16:52.3,0.275893093
16:52.3,0.246486225
16:52.4,0.265054102
16:52.4,0.258120603
16:52.5,0.224859638
16:52.5,0.251080242
16:52.5,0.271327704
16:52.6,0.263408689
16:52.6,0.280617012
16:52.6,0.314176588
16:52.7,0.254791929
16:52.7,0.259028766
16:52.7,0.29024102
16:52.8,0.294714133
16:52.8,0.276080242
16:52.8,0.276237744
16:52.9,0.252317986
16:52.9,0.276237744
16:52.9,0.309724248
16:53.0,0.289585126
16:53.0,0.271753906
16:53.0,0.279891138
16:53.1,0.272053284
16:53.1,0.278133963
16:53.2,0.287328447
16:53.2,0.287328447
16:53.2,0.274656893
16:53.3,0.282683493
16:53.3,0.252316442
16:53.3,0.188502169
16:53.4,0.220395896
16:53.4,0.232058462
16:53.4,0.283337879
16:53.5,0.298994417
16:53.5,0.309664301
16:53.5,0.321263975
16:53.6,0.329580183
16:53.6,0.315571236
16:53.6,0.357133363
16:53.7,0.31752795
16:53.7,0.320865482
16:53.7,0.321954463
16:53.8,0.338316191
16:53.8,0.347745058
16:53.8,0.329816606
16:53.9,0.335475511
16:53.9,0.30748935
16:53.9,0.333149413
16:54.0,0.342956315
16:54.0,0.320629058
16:54.0,0.30748935
16:54.1,0.342105263
16:54.1,0.335576715
16:54.1,0.307894737
16:54.2,0.333149413
16:54.2,0.336080732
16:54.2,0.324797255
16:54.3,0.33112533
16:54.3,0.297179897
16:54.3,0.322650344
16:54.4,0.358222344
16:54.4,0.34946908
16:54.5,0.328729131
16:54.5,0.333552632
16:54.5,0.307707588
16:54.6,0.297548364
16:54.6,0.317967435
16:54.6,0.329816606
16:54.7,0.315571236
16:54.7,0.312312851
16:54.7,0.31091879
16:54.8,0.30221329
16:54.8,0.328947368
16:54.8,0.290361109
16:54.9,0.344129347
16:54.9,0.297128711
16:54.9,0.328947368
16:55.0,0.315789474
16:55.0,0.303514378
