Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
0,0.0749,-0.270984674,0.1004,-0.195141762,0.6862,-1,1,0.0,2025-01-02 17:10:31.774000,-0.6175242694966709,0.5189849289854327,X
2,0.0748,-0.27188659,0.101,-0.196371648,0.734,-1,1,0.1,2025-01-02 17:10:31.829400,-0.508627580042426,0.4180050769698181,X
5,0.0752,-0.275494253,0.1019,-0.196617625,0.763,-1,1,0.2,2025-01-02 17:10:31.949800,-0.3972828039303234,0.3549773558300115,X
8,0.0792,-0.278937931,0.1051,-0.19751954,0.4733,-1,1,0.3,2025-01-02 17:10:32.040800,-0.3346901379265313,0.2181209700477034,X
11,0.081,-0.285005364,0.1125,-0.196863602,0.5559,-1,1,0.4,2025-01-02 17:10:32.131000,-0.2974436935022211,0.0965631199546888,X
14,0.0781,-0.15996705,0.0944,-0.113477395,0.4042,-1,1,0.5,2025-01-02 17:10:32.250900,-0.1604254509399379,0.3242861377802482,X
17,0.087,-0.287547126,0.1169,-0.200717241,0.5738,-1,1,0.6,2025-01-02 17:10:32.342600,0.0086074639935536,0.6963848836672549,X
20,0.0871,-0.285661303,0.1141,-0.201291188,0.4397,-1,1,0.7,2025-01-02 17:10:32.434900,0.0496475110795487,0.7811774406743457,X
23,0.0864,-0.286481226,0.1143,-0.20030728,0.5263,-1,1,0.8,2025-01-02 17:10:32.524200,-0.2252356648307568,0.5875733414679052,X
26,0.0848,-0.285005364,0.1123,-0.200635249,0.4089,-1,1,0.9,,,,X
29,0.0825,-0.285087356,0.1148,-0.205308812,0.6592,-1,1,1.0,2025-01-02 17:10:32.761300,-0.4958244253242344,0.0212177355900217,X
32,0.0812,-0.282217625,0.1054,-0.211376245,0.2786,-1,1,1.1,2025-01-02 17:10:32.826600,-0.567935685785298,-0.3983330914140658,X
35,0.0813,-0.285415326,0.1076,-0.210884291,0.3706,-1,1,1.2,2025-01-02 17:10:32.947800,-0.5346129190063897,0.0473977940824148,X
38,0.0815,-0.286727203,0.1123,-0.2129341,0.3429,-1,1,1.3,2025-01-02 17:10:33.038300,-0.0970020255021188,0.4768867640556996,X
41,0.0816,-0.290580843,0.1152,-0.214163985,0.2917,-1,1,1.4,2025-01-02 17:10:33.128200,0.0076671415793297,0.5685486581554378,X
44,0.0819,-0.292548659,0.1167,-0.212852107,0.4089,-1,1,1.5,2025-01-02 17:10:33.249000,0.1012896242879514,0.8180422512147009,X
47,0.0824,-0.292302682,0.1163,-0.205964751,0.3757,-1,1,1.6,2025-01-02 17:10:33.340300,0.1155433705041583,0.8677581525769316,X
50,0.0818,-0.293532567,0.117,-0.200389272,0.5089,-1,1,1.7,2025-01-02 17:10:33.429600,0.1225132592401259,0.8888619959691043,X
53,0.0817,-0.294106513,0.1162,-0.198667433,0.6405,-1,1,1.8,2025-01-02 17:10:33.550100,0.1068620260316114,0.8867928402895799,X
56,0.0819,-0.295418391,0.1187,-0.199077395,0.6547,-1,1,1.9,2025-01-02 17:10:33.641400,-0.2279696462719743,0.556460534484202,X
59,0.0827,-0.297878161,0.1191,-0.191452107,0.7238,-1,1,2.0,2025-01-02 17:10:33.732600,-0.3582486630901867,0.4316835492382351,X
62,0.0867,-0.29468046,0.1235,-0.199241379,0.685,-1,1,2.1,2025-01-02 17:10:33.853000,-0.3843063608250855,0.3941630116965479,X
65,0.0891,-0.29820613,0.1303,-0.195141762,0.5744,-1,1,2.2,2025-01-02 17:10:33.942900,-0.3897450696464815,0.3769510554905464,X
68,0.0948,-0.297304215,0.1362,-0.200635249,0.286,-1,1,2.3,2025-01-02 17:10:34.121800,-0.2311360257162449,-0.0824924225444419,X
71,0.0979,-0.298698084,0.1381,-0.203259004,0.3612,-1,1,2.4,2025-01-02 17:10:34.155000,-0.1901614431320228,-0.1584214320228212,X
74,0.1009,-0.303289655,0.139,-0.211376245,0.6261,-1,1,2.5,2025-01-02 17:10:34.246700,-0.1218229705402753,0.0277327765036306,O
77,0.1038,-0.306651341,0.144,-0.213836015,0.6667,-1,1,2.6,2025-01-02 17:10:34.337100,0.048316482357542,0.5146328393909392,X
80,0.1041,-0.30591341,0.1446,-0.215311877,0.5835,-1,1,2.7,2025-01-02 17:10:34.427100,0.1832991298391967,0.9027774145575956,X
83,0.1041,-0.308455172,0.1434,-0.216787739,0.4092,-1,1,2.8,2025-01-02 17:10:34.547700,0.2103996634230219,0.9942097340005508,X
86,0.1035,-0.307717241,0.1422,-0.21645977,0.6236,-1,1,2.9,2025-01-02 17:10:34.638400,0.212554898917825,0.997971037436992,X
89,0.1016,-0.305667433,0.1411,-0.216951724,0.6089,-1,1,3.0,2025-01-02 17:10:34.729100,0.2011998512763289,0.982904937311902,X
97,-0.2592,0.22277318,-0.1804,0.287137165,0.541,-1,1,3.2,2025-01-02 17:10:34.940800,-0.3846180004243701,0.1043383642595085,O
98,-0.2413,0.189648276,-0.171,0.256718008,0.2802,-1,1,3.3,2025-01-02 17:10:35.031400,-0.3347461926825561,0.1010195361363322,O
101,-0.2224,0.157589272,-0.1816,0.28976092,0.432,-1,1,3.4,2025-01-02 17:10:35.151100,-0.2347759048087759,0.1548825421988232,O
104,-0.1611,-0.104868199,-0.1209,0.014266667,0.7486,-1,1,3.5,2025-01-02 17:10:35.242700,-0.1780224363431087,0.1826789431772886,O
107,-0.2185,0.114543295,-0.1634,0.248682759,0.5484,-1,1,3.6,2025-01-02 17:10:35.332700,-0.1412207343902836,0.1954068921190425,O
110,-0.0248,0.022875862,0.0274,0.199077395,0.3376,-1,1,3.7,2025-01-02 17:10:35.454400,-0.1247179937241963,0.1993408153375528,O
113,-0.2538,0.150619923,-0.1834,0.333462835,0.3988,-1,1,3.8,2025-01-02 17:10:35.542700,-0.134078509111188,0.1062258435420631,O
116,-0.3295,0.100440613,-0.262,0.28803908,0.4502,-1,1,3.9,2025-01-02 17:10:35.663000,-0.0766817106141387,-0.1863588072859414,X
147,0.2192,-0.099128736,0.2442,-0.04419387,0.2848,-1,1,4.9,2025-01-02 17:10:36.718700,0.001224043328929,0.6805391423912236,X
149,0.2165,-0.103884291,0.2426,-0.047227586,0.7005,-1,1,5.0,2025-01-02 17:10:36.751500,-0.0777060685795001,0.3730739116309576,X
152,0.212,-0.104130268,0.2382,-0.047309579,0.709,-1,1,5.1,2025-01-02 17:10:36.843100,0.0760303574546577,0.4451468391448659,X
155,0.2732,-0.13331954,0.3002,-0.056984674,0.3276,-1,1,5.2,2025-01-02 17:10:36.932600,0.1185579052228981,0.4449878218367271,X
158,0.1677,-0.116593103,0.204,-0.042963985,0.6469,-1,1,5.3,2025-01-02 17:10:37.025000,-0.0274981341607696,0.5407043062624209,X
161,0.1692,-0.117904981,0.2074,-0.046735632,0.3019,-1,1,5.4,2025-01-02 17:10:37.144900,-0.1961782457392367,0.6205209905479481,X
165,0.2472,-0.101014559,0.2806,-0.009019157,0.4589,-1,1,5.5,2025-01-02 17:10:37.234600,-0.1849563320252077,0.6004081093210645,X
167,0.2465,-0.096668966,0.2809,-0.014102682,0.4976,-1,1,5.6,2025-01-02 17:10:37.326800,0.0634981599366412,0.4591442236085239,X
170,0.2454,-0.096422989,0.2834,-0.013774713,0.3551,-1,1,5.7,2025-01-02 17:10:37.446700,0.218342358381968,0.3682781181126505,X
173,0.2451,-0.074449042,0.2795,-0.006067433,0.6676,-1,1,5.8,2025-01-02 17:10:37.537400,0.154174258708848,0.4025326577847484,X
176,0.249,-0.070349425,0.2783,-0.004509579,0.2957,-1,1,5.9,2025-01-02 17:10:37.629500,-0.1231227685335305,0.5901234104192843,X
183,-0.1236,-0.127908046,-0.0749,-0.057804598,0.386,-1,1,6.1,2025-01-02 17:10:37.839300,0.2344844200774474,0.2870791592021262,X
189,-0.1312,-0.114953257,-0.0828,-0.052721073,0.2638,-1,1,6.3,2025-01-02 17:10:38.051700,0.4911502971639634,0.3165757290092326,X
195,0.1391,-0.166198467,0.2306,0.057394636,0.7198,-1,1,6.5,2025-01-02 17:10:38.232000,0.4827976726872738,0.3405369695057106,X
197,0.1239,-0.174643678,0.2178,0.070677395,0.8696,-1,1,6.6,2025-01-02 17:10:38.324000,0.4628792905859145,0.3504334274741539,X
201,0.1155,-0.143978544,0.1509,0.000983908,0.3734,-1,1,6.7,2025-01-02 17:10:38.443600,0.2384138429471511,0.4004085656621254,X
203,0.085,-0.214573946,0.1849,0.052393103,0.8543,-1,1,6.8,2025-01-02 17:10:38.535000,0.1546081007817932,0.3969788115579957,X
206,0.0659,-0.221871264,0.164,0.060756322,0.6324,-1,1,6.9,2025-01-02 17:10:38.625200,0.1099080818458444,0.3786544362581928,X
211,0.026,-0.296648276,0.1404,0.047883525,0.9156,-1,1,7.0,2025-01-02 17:10:38.746500,0.0586903388541058,0.3558781028778797,X
212,0.0176,-0.293204598,0.13,0.042554023,0.8972,-1,1,7.1,2025-01-02 17:10:38.835500,0.0262802553022405,0.3469994609910007,X
215,0.0091,-0.287219157,0.1203,0.096504981,0.8075,-1,1,7.2,2025-01-02 17:10:38.927600,-0.0047161148805733,0.3486119245780556,X
218,-0.0517,-0.076334866,0.0747,0.073137165,0.7225,-1,1,7.3,2025-01-02 17:10:39.076200,-0.0544696175846718,-0.0755821902721074,O
221,0.1416,-0.162508812,0.2235,0.031075096,0.7389,-1,1,7.4,2025-01-02 17:10:39.139900,-0.3074349491155576,-0.2600117279652647,X
224,0.1381,-0.15471954,0.2129,0.038126437,0.8701,-1,1,7.5,2025-01-02 17:10:39.230400,-0.2897345341473228,-0.0170039699917139,X
227,0.1333,-0.154391571,0.2,0.093471264,0.5029,-1,1,7.6,2025-01-02 17:10:39.349500,-0.2655165659272639,0.1601775552861583,X
231,0.1534,-0.199487356,0.2278,0.085763985,0.6709,-1,1,7.7,2025-01-02 17:10:39.441100,-0.2623628570317236,0.212578813172741,X
233,0.1329,-0.266475096,0.2673,0.119298851,0.754,-1,1,7.8,2025-01-02 17:10:39.531300,-0.2634856912471429,0.2194793569733213,X
249,-0.1634,-0.288695019,-0.1206,-0.098144828,0.2826,-1,1,8.3,2025-01-02 17:10:40.045400,-0.740476262014215,0.1723147882761768,X
252,0.2377,-0.011150958,0.3183,0.129957854,0.6747,-1,1,8.4,2025-01-02 17:10:40.134900,-0.9326082083882914,0.0646769377338418,X
256,0.3773,0.132335632,0.4687,0.336250575,0.8636,-1,1,8.5,2025-01-02 17:10:40.227300,-0.9870165694598004,0.0384730266452279,X
257,0.411,0.1284,0.4996,0.333954789,0.8175,-1,1,8.6,2025-01-02 17:10:40.347200,-0.9872170312050303,0.02130896869904,X
262,-0.0646,0.224331034,0.0077,0.311980843,0.3741,-1,1,8.7,2025-01-02 17:10:40.437800,-0.9771927017328762,0.0196968385919912,X
269,-0.4199,-0.061576245,-0.3354,0.021236015,0.6102,-1,1,9.0,2025-01-02 17:10:40.740700,-0.4374804303297222,0.3039606016189927,X
272,-0.4403,-0.125612261,-0.3416,0.009265134,0.8516,-1,1,9.1,2025-01-02 17:10:40.829700,-0.3878944863160014,0.3077090221962536,X
276,-0.4461,-0.054278927,-0.3455,0.102654406,0.5422,-1,1,9.2,2025-01-02 17:10:40.950700,-0.3643966741983451,0.3036918518372905,O
278,-0.4618,-0.076580843,-0.294,0.395203065,0.4418,-1,1,9.3,2025-01-02 17:10:41.041500,-0.3540513885469574,0.2985571548749599,O
281,-0.4468,-0.057476628,-0.3105,0.407911877,0.6559,-1,1,9.4,2025-01-02 17:10:41.132700,-0.3420340873474399,0.2741078225107077,O
284,-0.4857,0.063380077,-0.2989,0.408567816,0.8721,-1,1,9.5,2025-01-02 17:10:41.254100,-0.3214984818244781,0.2101790383946061,O
287,-0.4833,-0.045423755,0.1258,0.409715709,0.5346,-1,1,9.6,2025-01-02 17:10:41.343000,-0.2872516655909898,-0.1109008821950286,O
291,-0.4992,0.107901916,-0.3035,0.409141762,0.8149,-1,1,9.7,2025-01-02 17:10:41.435000,-0.2776415046804555,-0.2341284140235012,X
296,-0.4998,-0.035256705,-0.4448,0.15471954,0.2973,-1,1,9.9,2025-01-02 17:10:41.646000,-0.3175709222707641,-0.2569351116359423,O
299,-0.4296,0.131679693,-0.3801,0.404714176,0.369,-1,1,10.0,2025-01-02 17:10:41.736500,-0.3561783637492494,-0.23937774035001,X
302,-0.499,-0.153243678,-0.2799,0.407173946,0.8275,-1,1,10.1,2025-01-02 17:10:41.828500,-0.3781654924282213,-0.2209513903746788,O
305,-0.2312,0.309111111,-0.1843,0.409469732,0.5219,-1,1,10.2,2025-01-02 17:10:41.948800,-0.3736463300477636,0.0240505253801979,X
309,-0.4994,-0.176611494,-0.2148,0.406190038,0.5212,-1,1,10.3,2025-01-02 17:10:42.039200,-0.369018784787236,0.1195971737042941,O
311,-0.0483,-0.395203065,0.2389,0.272542529,0.6863,-1,1,10.4,2025-01-02 17:10:42.129800,-0.3597335706576797,0.1291958621098788,X
315,0.0148,-0.409961686,0.2991,0.251388506,0.2502,-1,1,10.5,2025-01-02 17:10:42.250500,-0.3140540686164559,-0.1545404268157942,X
317,0.0333,-0.40905977,0.3101,0.270656705,0.4036,-1,1,10.6,2025-01-02 17:10:42.340700,-0.132681899430159,0.0891040322471655,O
320,0.0316,-0.409961686,0.3153,0.281971648,0.6336,-1,1,10.7,2025-01-02 17:10:42.431200,-0.0100189724386837,0.2107947477952144,O
323,0.0036,-0.148488123,0.0922,0.020088123,0.7374,-1,1,10.8,2025-01-02 17:10:42.552200,0.1621976973606829,0.2851786566477571,X
326,-0.0382,-0.407829885,0.2437,0.23785977,0.9122,-1,1,10.9,2025-01-02 17:10:42.643500,0.1694307794802018,0.3027645843531532,O
329,-0.0634,-0.396186973,0.2075,0.275002299,0.8867,-1,1,11.0,2025-01-02 17:10:42.733700,0.135092350210551,0.2785128125651053,O
332,-0.0641,-0.405452107,0.2107,0.259423755,0.6842,-1,1,11.1,2025-01-02 17:10:42.824600,0.0425051103381974,0.1961931853185251,O
335,-0.0599,-0.405288123,0.2125,0.307553257,0.7807,-1,1,11.2,2025-01-02 17:10:42.946300,-0.0220764436254133,0.1524579670391872,O
338,-0.0544,-0.408813793,0.2322,0.24064751,0.4579,-1,1,11.3,2025-01-02 17:10:43.036300,-0.0287422236642216,0.1529691216821152,O
341,-0.0335,-0.409961686,0.2473,0.240237548,0.4555,-1,1,11.4,2025-01-02 17:10:43.126000,-0.0252258047836444,0.1574826507026862,O
356,0.0414,0.285087356,0.0667,0.348877395,0.3255,-1,1,11.9,2025-01-02 17:10:43.639400,-0.0277328498649443,0.1731754124138458,O
371,0.0985,0.261801533,0.2014,0.409961686,0.468,-1,1,12.4,2025-01-02 17:10:44.154200,-0.1532204583089645,0.150818438916906,X
379,0.1106,0.276396169,0.2069,0.409715709,0.3367,-1,1,12.6,2025-01-02 17:10:44.333800,-0.1159840556050756,0.3016244864188512,O
394,0.0716,-0.272870498,0.13,-0.146520307,0.394,-1,1,13.1,2025-01-02 17:10:44.879900,-0.0351927130680482,0.0144026679804608,O
414,-0.0448,0.178251341,-0.0043,0.272296552,0.269,-1,1,13.8,2025-01-02 17:10:45.542900,-0.0828371439309894,-0.0508385003720057,O
420,0.4185,0.364209962,0.4501,0.409141762,0.498,-1,1,14.0,2025-01-02 17:10:45.782700,-0.204155287822927,-0.6711653704532853,X
422,0.4148,0.34977931,0.4569,0.409961686,0.6045,-1,1,14.1,2025-01-02 17:10:45.844600,-0.1908450316581267,-0.5196303005549985,X
425,0.4098,0.32624751,0.4688,0.409797701,0.4841,-1,1,14.2,2025-01-02 17:10:45.936400,-0.1682450583501283,-0.1647436863897858,X
428,-0.0419,0.001147893,-0.0041,0.081582375,0.433,-1,1,14.3,2025-01-02 17:10:46.026400,-0.1691169970675287,0.0566301178430583,O
431,-0.044,-0.018448276,-0.0053,0.075924904,0.4605,-1,1,14.4,2025-01-02 17:10:46.146500,-0.2043720535830672,0.1715415710032465,O
434,-0.0486,-0.026729502,-0.0052,0.07576092,0.5884,-1,1,14.5,2025-01-02 17:10:46.238500,-0.2092565656462137,0.1922059755053669,O
437,-0.109,-0.382002299,0.1476,0.409961686,0.8571,-1,1,14.6,2025-01-02 17:10:46.328000,-0.2101425723993367,0.2058486776552423,O
440,-0.1099,-0.371835249,0.1467,0.409961686,0.7633,-1,1,14.7,2025-01-02 17:10:46.449800,-0.2113232625762376,0.2227525685419885,O
443,-0.1111,-0.367899617,0.1533,0.409961686,0.7492,-1,1,14.8,2025-01-02 17:10:46.540600,-0.2124325877507313,0.2307809241713855,O
446,-0.1141,-0.357650575,0.152,0.409961686,0.767,-1,1,14.9,2025-01-02 17:10:46.629000,-0.2163322596751323,0.2315529830400844,O
449,-0.1255,-0.360356322,0.158,0.409961686,0.4703,-1,1,15.0,2025-01-02 17:10:46.751800,-0.2203726119567588,0.2353798240735003,O
452,-0.1181,-0.365357854,0.0863,0.409961686,0.3003,-1,1,15.1,2025-01-02 17:10:46.841300,-0.2246686888303444,0.2401102730622047,O
455,-0.1266,-0.364701916,0.0698,0.138895019,0.4979,-1,1,15.2,2025-01-02 17:10:46.931200,-0.2314519975252056,0.2601082792028002,O
458,-0.1231,-0.349861303,0.1639,0.409961686,0.3993,-1,1,15.3,2025-01-02 17:10:47.052900,-0.2380015221738871,0.2760399705624912,O
461,-0.0255,-0.184318774,0.0366,-0.05436092,0.6456,-1,1,15.4,2025-01-02 17:10:47.144600,-0.2504303211821062,0.2802732886201,X
464,-0.0264,-0.191944061,0.0344,-0.065757854,0.847,-1,1,15.5,2025-01-02 17:10:47.233900,-0.2585611023625837,0.2804974222873112,X
467,-0.029,-0.202931034,0.0339,-0.072317241,0.8558,-1,1,15.6,2025-01-02 17:10:47.324400,-0.2513367778282166,0.3088979661756495,X
470,-0.0324,-0.211458238,0.0336,-0.094209195,0.8626,-1,1,15.7,2025-01-02 17:10:47.444900,-0.207550280611506,0.4235071460377397,X
473,-0.032,-0.232202299,0.0322,-0.109951724,0.8504,-1,1,15.8,2025-01-02 17:10:47.537300,-0.188292459556144,0.4835453066813772,X
476,-0.0334,-0.247042912,0.0329,-0.132171648,0.8648,-1,1,15.9,2025-01-02 17:10:47.626000,-0.1723633438230258,0.5151216508734631,X
479,-0.0307,-0.28451341,0.0293,-0.170708046,0.7954,-1,1,16.0,2025-01-02 17:10:47.747300,-0.1322559764501701,0.370833979085187,X
482,-0.0296,-0.31116092,0.0308,-0.194075862,0.8557,-1,1,16.1,2025-01-02 17:10:47.835800,0.0332043685753933,-0.1907888258923705,O
485,-0.0288,-0.31854023,0.0306,-0.214081992,0.8427,-1,1,16.2,2025-01-02 17:10:47.929200,-0.0559113893870022,-0.3499804212133301,O
488,-0.024,-0.342318008,0.0339,-0.241549425,0.5993,-1,1,16.3,2025-01-02 17:10:48.049500,-0.0443216726242312,-0.2445142100218464,O
491,0.2356,0.279757854,0.2496,0.391021456,0.4037,-1,1,16.4,2025-01-02 17:10:48.142100,-0.0437993075141398,-0.2108653753501759,X
494,-0.1038,0.231300383,-0.0557,0.407419923,0.587,-1,1,16.5,2025-01-02 17:10:48.230500,-0.0450343133521418,-0.2334358287057132,X
497,-0.0224,-0.334364751,0.0302,-0.233924138,0.6694,-1,1,16.6,2025-01-02 17:10:48.351200,-0.0449878546734642,-0.2244165986689233,O
500,-0.0217,-0.3199341,0.0338,-0.219985441,0.6874,-1,1,16.7,2025-01-02 17:10:48.441900,-0.0468525992054663,-0.2180771437542792,O
