Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y
0,0.0749,-0.270984674,0.1004,-0.195141762,0.6862,-1,1,0.0,2025-01-02 17:04:09.809100,0.1319550162957642,0.9681746221546724
2,0.0748,-0.27188659,0.101,-0.196371648,0.734,-1,1,0.1,2025-01-02 17:04:09.863300,0.1348264156203694,0.9688139336167544
5,0.0752,-0.275494253,0.1019,-0.196617625,0.763,-1,1,0.2,2025-01-02 17:04:09.991900,0.1161246100642045,1.0000000000000002
8,0.0792,-0.278937931,0.1051,-0.19751954,0.4733,-1,1,0.3,2025-01-02 17:04:10.075000,-0.0362924211155285,0.191264939392562
11,0.081,-0.285005364,0.1125,-0.196863602,0.5559,-1,1,0.4,2025-01-02 17:04:10.166200,-0.0627991469960024,0.0630359520463699
14,0.0781,-0.15996705,0.0944,-0.113477395,0.4042,-1,1,0.5,2025-01-02 17:04:10.285600,-0.0987611136681812,-0.0867274355138043
17,0.087,-0.287547126,0.1169,-0.200717241,0.5738,-1,1,0.6,2025-01-02 17:04:10.378300,-0.240089074975556,-0.092008395904032
20,0.0871,-0.285661303,0.1141,-0.201291188,0.4397,-1,1,0.7,2025-01-02 17:04:10.468600,-0.5262740827292832,-0.0017880165994348
23,0.0864,-0.286481226,0.1143,-0.20030728,0.5263,-1,1,0.8,2025-01-02 17:04:10.589300,-0.6254779211935537,0.0224706383825368
26,0.0848,-0.285005364,0.1123,-0.200635249,0.4089,-1,1,0.9,2025-01-02 17:04:10.679300,-0.6448453628091653,-0.0512661779596977
29,0.0825,-0.285087356,0.1148,-0.205308812,0.6592,-1,1,1.0,2025-01-02 17:04:10.770700,-0.666726263661462,-0.8714896997989965
32,0.0812,-0.282217625,0.1054,-0.211376245,0.2786,-1,1,1.1,2025-01-02 17:04:10.861800,-0.6684692295523142,-1.0
35,0.0813,-0.285415326,0.1076,-0.210884291,0.3706,-1,1,1.2,2025-01-02 17:04:10.981500,-0.0683589467608435,-0.5099829169968964
38,0.0815,-0.286727203,0.1123,-0.2129341,0.3429,-1,1,1.3,2025-01-02 17:04:11.072700,0.1014607411436911,-0.3688269781004201
41,0.0816,-0.290580843,0.1152,-0.214163985,0.2917,-1,1,1.4,2025-01-02 17:04:11.163100,0.1888983565643733,-0.1205173125991923
44,0.0819,-0.292548659,0.1167,-0.212852107,0.4089,-1,1,1.5,2025-01-02 17:04:11.284500,0.2938239756650878,0.2277503602056286
47,0.0824,-0.292302682,0.1163,-0.205964751,0.3757,-1,1,1.6,2025-01-02 17:04:11.430800,0.3210370020342064,-0.192981408975527
50,0.0818,-0.293532567,0.117,-0.200389272,0.5089,-1,1,1.7,2025-01-02 17:04:11.463400,0.1065028796808299,-0.207146426964397
53,0.0817,-0.294106513,0.1162,-0.198667433,0.6405,-1,1,1.8,2025-01-02 17:04:11.586200,0.0832747345956616,-0.0230278618312477
56,0.0819,-0.295418391,0.1187,-0.199077395,0.6547,-1,1,1.9,2025-01-02 17:04:11.675800,0.0970088008675795,-0.0962433599954673
59,0.0827,-0.297878161,0.1191,-0.191452107,0.7238,-1,1,2.0,2025-01-02 17:04:11.767400,0.1076127446367853,-0.1579753198369043
62,0.0867,-0.29468046,0.1235,-0.199241379,0.685,-1,1,2.1,2025-01-02 17:04:11.888700,0.1094179337295146,-0.2037165710400603
65,0.0891,-0.29820613,0.1303,-0.195141762,0.5744,-1,1,2.2,2025-01-02 17:04:11.978700,-0.0526507665943235,-0.2053557882919829
68,0.0948,-0.297304215,0.1362,-0.200635249,0.286,-1,1,2.3,2025-01-02 17:04:12.068800,-0.1902671810570727,-0.214193030688136
71,0.0979,-0.298698084,0.1381,-0.203259004,0.3612,-1,1,2.4,2025-01-02 17:04:12.159500,-0.2438903306666289,-0.2140661170854406
