Time_Group,EAR
200.4,0.30021793766666666
200.5,0.321086696
200.6,0.307175529
201.0,0.291595615
201.1,0.34521075999999995
201.2,0.3250762423333333
201.3,0.33953764866666664
201.4,0.31408852466666665
201.5,0.3212687523333333
201.6,0.3144248715
201.7,0.32373116133333335
201.8,0.319910731
201.9,0.300707143
202.0,0.31005135333333333
202.1,0.32300162000000004
202.2,0.3228017696666667
202.3,0.34366541033333337
202.4,0.31647512133333333
202.5,0.32219934966666663
202.6,0.3255537946666667
202.7,0.30762667299999996
202.8,0.3141577033333333
202.9,0.31723948925
203.0,0.33064406333333335
203.1,0.32719716066666665
203.2,0.331295963
203.3,0.3184912853333333
203.4,0.3209226023333333
203.5,0.3196828006666667
203.6,0.3173647356666667
203.7,0.3156998913333333
203.8,0.32422461733333335
203.9,0.3258460873333333
204.0,0.30658137
204.1,0.3003404383333333
204.2,0.3175538156666667
204.3,0.21840548866666665
204.4,0.24106517766666666
204.5,0.2745866723333333
204.6,0.3072108145
204.7,0.29707069775
204.8,0.30061890866666663
204.9,0.29859903899999996
205.0,0.30897882433333335
205.1,0.296509355
205.2,0.31949672333333334
205.3,0.255646349
205.4,0.23502297966666666
205.5,0.21783306033333336
205.6,0.28330836933333337
205.7,0.3038245503333333
205.8,0.3021514163333333
205.9,0.308276194
206.0,0.2986375416666667
206.1,0.26429083233333334
206.2,0.19958156900000001
206.3,0.2734605943333333
206.4,0.29795292366666665
206.5,0.2978622006666667
206.6,0.3112719193333333
206.7,0.306193808
206.8,0.327583034
206.9,0.33822385299999996
207.0,0.31224425733333333
207.1,0.3204786183333333
207.2,0.32781103933333333
207.3,0.342802487
207.4,0.347646035
207.5,0.202677397
207.6,0.27160680075
207.7,0.2905433005
207.8,0.30361631
207.9,0.3133844553333333
208.0,0.29547930266666667
208.1,0.322449163
208.2,0.33061909733333333
208.3,0.31794382033333335
208.4,0.295122382
208.5,0.297649749
208.6,0.31356131466666665
208.7,0.29568355133333335
208.8,0.2957422883333333
208.9,0.2957726253333333
209.0,0.30950435733333337
209.1,0.30033417166666665
209.2,0.3049832906666667
209.3,0.26715729466666666
209.4,0.21295254566666666
209.5,0.28712376133333334
209.6,0.308839415
209.7,0.30465432366666667
209.8,0.316278595
209.9,0.298158881
210.0,0.30722428
210.1,0.3245463315
210.2,0.30928989525
210.3,0.3341925416666667
210.4,0.336205867
210.5,0.3376621256666667
210.6,0.336796109
210.7,0.33078469699999996
210.8,0.319443808
210.9,0.33873358699999995
211.0,0.32196420366666667
211.1,0.33203214966666666
211.2,0.29405837433333337
211.3,0.311598397
211.4,0.313325804
211.5,0.300361138
211.6,0.29412645733333337
211.7,0.302950254
211.8,0.29460303666666665
211.9,0.30429602399999994
212.0,0.294458061
212.1,0.30300251
212.2,0.260811304
212.3,0.24360741733333335
212.4,0.29255329566666666
212.5,0.306781046
212.6,0.31014239266666666
212.7,0.318933824
212.8,0.31130391474999997
212.9,0.3194793375
213.0,0.3015562916666667
213.1,0.307755659
213.2,0.3060661765
213.3,0.2980507236666667
213.4,0.30204186325
213.5,0.3230395135
213.6,0.310326449
213.7,0.32970852466666667
213.8,0.32456006033333334
213.9,0.3296969166666667
214.0,0.32296832833333333
214.1,0.32283913699999994
214.2,0.273992007
214.3,0.289861763
214.4,0.23597723966666664
214.5,0.27698615666666665
214.6,0.293914161
214.7,0.3087735115
214.8,0.3049008516666667
214.9,0.3197420663333333
215.0,0.31783902833333333
215.1,0.3194081206666667
215.2,0.3093341505
215.3,0.310210476
215.4,0.33170453299999997
215.5,0.344292101
215.6,0.330610002
