Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y
39,0.1287,-0.340134,0.366,0.001909,0.2782,-1,1,1.3,2025-01-06 15:08:57.388700,-0.156885231030735,0.3162508853896664
46,0.1258,-0.327684,0.3614,0.006889,0.317,-1,1,1.5,2025-01-06 15:08:57.601400,-0.1626183763635352,0.3111306764437659
48,0.126,-0.33283,0.3501,0.00498,0.4046,-1,1,1.6,2025-01-06 15:08:57.690300,-0.1619290592197596,0.3093856894092782
102,-0.0626,-0.084328,-0.0323,-0.049302,0.3135,-1,1,3.4,2025-01-06 15:08:59.503300,-0.0220467013507999,0.4018479137936537
104,-0.0635,-0.082004,-0.0315,-0.055112,0.2597,-1,1,3.5,2025-01-06 15:08:59.593800,-0.0776912158032797,0.3619665107770279
122,-0.064,-0.087731,-0.0295,-0.051128,0.2599,-1,1,4.1,2025-01-06 15:09:00.198300,-0.1486385243400623,0.2862853078942705
125,-0.0655,-0.084909,-0.0324,-0.054531,0.3189,-1,1,4.2,2025-01-06 15:09:00.289000,-0.1481943024538184,0.2858605992046993
128,-0.0658,-0.084909,-0.035,-0.05312,0.432,-1,1,4.3,2025-01-06 15:09:00.380400,0.2219317226241506,0.5320598268185219
131,-0.0676,-0.086154,-0.0373,-0.053369,0.3917,-1,1,4.4,2025-01-06 15:09:00.499700,0.6917787924261664,0.8590382880271074
136,-0.0693,-0.083332,-0.0391,-0.055776,0.2754,-1,1,4.5,2025-01-06 15:09:00.591000,0.7430915397065667,0.8922735836896778
137,-0.0705,-0.084245,-0.0396,-0.055029,0.4601,-1,1,4.6,2025-01-06 15:09:00.683000,0.9561965507525098,0.9417620229709937
140,-0.0725,-0.082419,-0.0397,-0.054365,0.2533,-1,1,4.7,2025-01-06 15:09:00.803300,0.6898649297982288,0.798377047126188
143,-0.0716,-0.080178,-0.0379,-0.056855,0.2999,-1,1,4.8,2025-01-06 15:09:00.892400,-0.0512339719107999,0.41316545757131
181,-0.1247,-0.148653,-0.0557,-0.079182,0.2724,-1,1,6.0,2025-01-06 15:09:02.128900,-0.1837567278109306,0.2868890586825743
182,0.131,-0.326439,0.3409,0.000913,0.3082,-1,1,6.1,2025-01-06 15:09:02.190400,-0.1762733289770641,0.2943782980863281
187,-0.0754,-0.042662,-0.0386,-0.004316,0.4416,-1,1,6.2,2025-01-06 15:09:02.282900,-0.1628389278025533,0.305406177967038
188,-0.0761,-0.041749,-0.0376,0.001411,0.5563,-1,1,6.3,2025-01-06 15:09:02.403900,-0.1520594231484134,0.3138976580458434
191,-0.0772,-0.037433,-0.022,0.005478,0.4229,-1,1,6.4,2025-01-06 15:09:02.493700,-0.1482088033925011,0.3172935317540006
194,-0.0778,-0.033864,-0.0504,-0.000249,0.2518,-1,1,6.5,2025-01-06 15:09:02.584600,-0.1453490484534658,0.3154628846582336
220,-0.1714,-0.215053,0.2735,0.375575,0.3687,-1,1,7.3,2025-01-06 15:09:03.400000,-0.187164481061129,0.2106301172963691
221,-0.1734,-0.197042,0.2688,0.265932,0.6047,-1,1,7.4,2025-01-06 15:09:03.490700,-0.1876121158935268,0.2084158855236786
224,-0.1533,-0.181853,0.2711,0.263027,0.8969,-1,1,7.5,2025-01-06 15:09:03.580800,-0.188253929399208,0.2061894602118667
227,-0.1482,-0.177952,0.1377,0.254561,0.5736,-1,1,7.6,2025-01-06 15:09:03.702700,-0.1883909861315994,0.2023751721226244
230,-0.1495,-0.17015,0.2654,0.257798,0.835,-1,1,7.7,2025-01-06 15:09:03.793400,-0.1864982217162497,0.1966835010236781
233,-0.1535,-0.155293,0.2661,0.258545,0.6481,-1,1,7.8,2025-01-06 15:09:03.882500,-0.1833226141240612,0.1909345975106234
