frame	x1	y1	x2	y2	confidence	cluster	new_cluster
439	-0.2833	-0.4918	0.2559	0.3765	0.9045	-1	3
440	-0.2827	-0.4938	0.2587	0.3768	0.9077	-1	3
441	-0.2826	-0.4937	0.2563	0.377	0.9089	-1	3
442	-0.279	-0.4931	0.2608	0.3791	0.9034	-1	3
443	-0.2765	-0.4939	0.2592	0.3823	0.9014	-1	3
444	-0.2756	-0.4755	0.265	0.3913	0.9015	-1	3
445	-0.2738	-0.4405	0.2705	0.39	0.887	-1	3
446	-0.2696	-0.4067	0.2647	0.3912	0.9047	-1	3
447	-0.2641	-0.4363	0.2768	0.3964	0.8994	-1	3
448	-0.2617	-0.4427	0.3042	0.398	0.8713	-1	3
449	-0.2618	-0.4352	0.3037	0.398	0.8746	-1	3
450	-0.2623	-0.4964	0.3351	0.4025	0.8866	-1	3
451	-0.2597	-0.4971	0.299	0.4012	0.9195	-1	3
452	-0.2537	-0.4966	0.3097	0.4053	0.9146	-1	3
453	-0.244	-0.4957	0.3305	0.4092	0.8995	-1	3
454	-0.2425	-0.4952	0.3223	0.4121	0.9011	-1	3
455	-0.242	-0.4935	0.3226	0.4122	0.9093	-1	3
456	-0.2421	-0.4938	0.3248	0.4104	0.9154	-1	3
457	-0.251	-0.4758	0.323	0.4068	0.9016	-1	3
458	-0.2512	-0.4857	0.3193	0.406	0.9048	-1	3
459	-0.2559	-0.4866	0.3164	0.406	0.8974	-1	3
460	-0.2582	-0.4734	0.3285	0.4055	0.8894	-1	3
461	-0.2652	-0.4348	0.2975	0.4047	0.8915	-1	3
462	-0.2672	-0.4575	0.2799	0.4067	0.904	-1	3
463	-0.2683	-0.482	0.2842	0.4056	0.9052	-1	3
464	-0.2748	-0.4531	0.2986	0.3996	0.9112	-1	3
465	-0.2726	-0.4858	0.2949	0.4005	0.9015	-1	3
466	-0.2733	-0.4982	0.2703	0.3987	0.9195	-1	3
467	-0.2711	-0.4988	0.3012	0.4007	0.9217	-1	3
468	-0.2693	-0.4995	0.3245	0.4016	0.9201	-1	3
469	-0.2674	-0.499	0.2967	0.3984	0.9224	-1	3
470	-0.2679	-0.4946	0.3104	0.3902	0.9104	-1	3
471	-0.2666	-0.4963	0.2996	0.3911	0.9096	-1	3
472	-0.2652	-0.4734	0.2981	0.3885	0.9047	-1	3
473	-0.2616	-0.4863	0.2929	0.3898	0.8959	-1	3
474	-0.2626	-0.4918	0.2885	0.3878	0.8956	-1	3
475	-0.2658	-0.4974	0.2838	0.3919	0.8873	-1	3
476	-0.2513	-0.4978	0.2922	0.3941	0.9039	-1	3
477	-0.2521	-0.4983	0.2885	0.3949	0.8883	-1	3
478	-0.119	-0.4259	0.2844	0.3946	0.553	-1	3
479	-0.2011	-0.5	0.3042	0.3941	0.6863	-1	3
480	-0.2571	-0.4929	0.2934	0.3883	0.8756	-1	3
481	-0.2676	-0.4959	0.3179	0.3946	0.8745	-1	3
482	-0.2758	-0.4974	0.3086	0.3808	0.8799	-1	3
483	-0.2807	-0.4984	0.2713	0.379	0.8726	-1	3
484	-0.2852	-0.5	0.2672	0.3717	0.6862	0	4
485	-0.285	-0.446	0.2354	0.3699	0.6534	-1	5
485	0.0993	-0.3385	0.2428	0.1422	0.545	-1	5
486	-0.281	-0.4359	0.2328	0.3731	0.6972	-1	5
486	0.1043	-0.3477	0.2456	0.1392	0.642	-1	5
487	0.111	-0.3512	0.2478	0.1364	0.7358	-1	5
487	-0.2816	-0.3929	0.2476	0.3735	0.6903	-1	5
488	-0.2896	-0.4921	0.2842	0.3754	0.8105	0	6
488	0.1125	-0.3389	0.2408	0.133	0.3612	-1	7
489	-0.2905	-0.493	0.2736	0.3746	0.8172	0	8
489	0.1106	-0.3426	0.24	0.134	0.5391	-1	9
490	-0.2909	-0.4885	0.2843	0.3745	0.7027	-1	9
490	0.1079	-0.3238	0.2376	0.1374	0.5503	-1	9
491	-0.2912	-0.4924	0.3062	0.3734	0.5803	0	10
491	0.102	-0.3257	0.2376	0.1407	0.3613	-1	11
492	-0.289	-0.4987	0.3401	0.3708	0.6798	0	12
492	0.0999	-0.3288	0.2387	0.1483	0.2835	-1	13
493	-0.2894	-0.5	0.3443	0.3731	0.4977	0	14
493	0.0966	-0.3374	0.2413	0.1541	0.2617	-1	15
494	-0.2911	-0.5	0.338	0.3708	0.8065	0	16
495	-0.2933	-0.4969	0.3277	0.3665	0.7963	0	16
496	-0.2942	-0.494	0.3224	0.368	0.8094	0	16
497	-0.2937	-0.4964	0.3151	0.3685	0.8687	0	16
498	-0.2911	-0.5	0.3332	0.371	0.8592	0	16
499	-0.287	-0.499	0.3243	0.3689	0.7447	0	16
500	-0.2836	-0.5	0.2989	0.3636	0.5297	-1	17
501	-0.2776	-0.5	0.3383	0.3703	0.713	-1	17
502	-0.2802	-0.4983	0.3342	0.371	0.8121	-1	17
503	-0.2785	-0.4998	0.338	0.3728	0.7536	-1	17
504	-0.2766	-0.4998	0.3362	0.3749	0.8227	-1	17
505	-0.2764	-0.4982	0.3429	0.3768	0.8186	-1	17
506	-0.2753	-0.4966	0.3374	0.3751	0.8652	-1	17
507	-0.2751	-0.4987	0.3398	0.3757	0.8565	-1	17
508	-0.2768	-0.4992	0.3353	0.375	0.8559	-1	17
509	-0.277	-0.4991	0.3204	0.3718	0.7471	-1	17
510	-0.2829	-0.4993	0.3108	0.373	0.8346	-1	17
511	-0.2862	-0.4983	0.3167	0.3715	0.6929	0	18
512	-0.286	-0.5	0.3174	0.3739	0.7893	0	18
513	-0.2881	-0.5	0.3043	0.3686	0.7332	0	18
514	-0.2919	-0.5	0.2895	0.3651	0.6301	0	18
515	-0.2996	-0.499	0.2996	0.3688	0.8414	-1	19
516	-0.3064	-0.4998	0.3124	0.3641	0.7628	-1	19
517	-0.3083	-0.4996	0.2844	0.3614	0.8663	-1	19
518	-0.3097	-0.4997	0.2892	0.3611	0.8982	-1	19
519	-0.3132	-0.4951	0.2841	0.3562	0.8639	-1	19
520	-0.3139	-0.4997	0.2686	0.357	0.8621	-1	19
521	-0.3124	-0.4978	0.2465	0.3621	0.7346	-1	19
522	-0.2954	-0.5	0.283	0.3652	0.6163	0	20
523	-0.2813	-0.5	0.2504	0.3709	0.8498	-1	21
524	-0.2803	-0.5	0.248	0.3757	0.8625	-1	21
525	-0.289	-0.4971	0.2383	0.3751	0.9098	0	22
526	-0.2934	-0.4978	0.2417	0.376	0.9083	0	22
527	-0.2921	-0.4994	0.2436	0.3796	0.8789	0	22
528	-0.2894	-0.4997	0.2382	0.3783	0.891	0	22
529	-0.2881	-0.4927	0.2585	0.3813	0.8738	0	22
530	-0.2894	-0.49	0.2835	0.3892	0.898	-1	23
531	-0.2926	-0.4906	0.2707	0.387	0.9033	0	24
532	-0.2915	-0.5	0.2639	0.3925	0.8856	0	24
533	-0.2946	-0.4922	0.2298	0.3935	0.8959	0	24
534	-0.2931	-0.497	0.2278	0.3952	0.9094	0	24
535	-0.2949	-0.4939	0.2328	0.3841	0.8891	0	24
536	-0.2939	-0.3532	0.2474	0.3832	0.8057	-1	25
537	-0.2938	-0.373	0.265	0.3868	0.4792	-1	25
538	-0.2914	-0.4147	0.2507	0.3859	0.8423	-1	25
539	-0.2884	-0.3797	0.2464	0.3825	0.8451	-1	25
540	-0.2912	-0.4348	0.237	0.3813	0.8962	-1	25
541	-0.2895	-0.4144	0.2384	0.3805	0.8892	-1	25
542	-0.2888	-0.4256	0.2368	0.3784	0.9055	-1	25
543	-0.2891	-0.4945	0.2409	0.3792	0.8816	0	26
544	-0.289	-0.4977	0.2404	0.3767	0.8962	0	26
545	-0.2881	-0.4669	0.2354	0.3738	0.8882	-1	27
546	-0.2854	-0.4705	0.2351	0.3744	0.9064	-1	27
547	-0.2853	-0.4987	0.2598	0.3734	0.9225	0	28
548	-0.2889	-0.5	0.2998	0.3721	0.9281	0	28
549	-0.2896	-0.4945	0.3208	0.3773	0.9236	0	28
550	-0.2842	-0.4731	0.3514	0.3752	0.8819	-1	29
551	-0.2848	-0.3966	0.3621	0.3778	0.8998	-1	29
551	0.3534	-0.4972	0.3815	-0.3723	0.344	-1	29
551	0.2114	-0.4894	0.3282	-0.1252	0.3092	-1	29
552	-0.285	-0.4951	0.3721	0.3754	0.9483	0	30
553	-0.2848	-0.4932	0.3807	0.377	0.8544	-1	31
554	-0.2823	-0.4898	0.3152	0.3789	0.9168	-1	31
555	-0.281	-0.4569	0.2618	0.3803	0.8863	-1	31
556	-0.2798	-0.4938	0.2441	0.3821	0.9054	-1	31
557	-0.2809	-0.4954	0.2464	0.384	0.9035	-1	31
558	-0.2822	-0.4804	0.2425	0.384	0.9122	-1	31
559	-0.2828	-0.4605	0.2419	0.3807	0.9125	-1	31
560	-0.2837	-0.4309	0.2406	0.379	0.917	-1	31
561	-0.2827	-0.4331	0.2379	0.3797	0.9175	-1	31
562	-0.2799	-0.43	0.238	0.3779	0.9147	-1	31
563	-0.279	-0.4155	0.2396	0.3771	0.9127	-1	31
564	-0.2787	-0.4053	0.2425	0.3782	0.909	-1	31
565	-0.2798	-0.4702	0.2571	0.3767	0.8682	-1	31
566	-0.2797	-0.4799	0.2785	0.3769	0.7867	-1	31
567	-0.281	-0.4846	0.2874	0.3757	0.6102	-1	31
650	-0.2677	-0.1567	-0.199	0.0017	0.352	-1	31
651	-0.2675	-0.1558	-0.1992	0.0013	0.2929	-1	31
652	-0.2675	-0.1566	-0.1994	0.0003	0.3978	-1	31
653	-0.2673	-0.1566	-0.1993	0.0015	0.4549	-1	31
654	-0.2671	-0.155	-0.1988	0.0034	0.2957	-1	31
655	-0.2668	-0.1542	-0.1987	0.004	0.2602	-1	31
678	-0.338	0.059	-0.2647	0.3072	0.269	-1	31
679	-0.3384	0.0566	-0.2642	0.3052	0.2802	-1	31
778	-0.1461	-0.4854	-0.0691	-0.1138	0.3264	-1	31
779	-0.1408	-0.4872	-0.0689	-0.0963	0.4264	-1	31
780	-0.1373	-0.4621	-0.0717	-0.1196	0.6005	-1	31
781	-0.1334	-0.451	-0.0688	-0.0799	0.5678	-1	31
782	-0.1324	-0.3838	-0.0716	-0.0904	0.3335	-1	31
826	-0.3876	-0.4956	0.3934	0.4948	0.2559	-1	31
841	-0.3012	-0.1907	-0.1859	0.2021	0.6732	-1	31
841	-0.0442	0.0199	0.2179	0.2898	0.2518	-1	31
842	-0.3019	-0.1928	-0.1925	0.1991	0.7662	-1	31
843	-0.3012	-0.1924	-0.1924	0.2002	0.8472	-1	31
844	-0.3022	-0.1718	-0.1917	0.2225	0.8361	-1	31
845	-0.3016	-0.1708	-0.1928	0.2197	0.871	-1	31
845	-0.0636	0.2233	0.1959	0.4972	0.3338	-1	31
845	-0.0671	0.033	0.2142	0.4983	0.2514	-1	31
846	-0.3002	-0.1706	-0.1923	0.2132	0.8753	-1	31
846	-0.054	0.0207	0.2137	0.4953	0.6584	-1	31
846	-0.0762	-0.1956	0.0735	-0.1079	0.2939	-1	31
847	-0.2989	-0.1562	-0.1903	0.2232	0.8848	-1	31
847	-0.0753	-0.1883	0.069	-0.0965	0.4244	-1	31
847	-0.0564	0.0347	0.2177	0.4961	0.3748	-1	31
847	-0.0673	-0.4971	-0.031	-0.3301	0.2933	-1	31
848	-0.2965	-0.1507	-0.1871	0.2293	0.8929	-1	31
848	-0.0493	0.0428	0.219	0.496	0.6212	-1	31
848	-0.0642	-0.5	-0.0286	-0.3203	0.3313	-1	31
849	-0.2917	-0.1606	-0.1809	0.215	0.8904	-1	31
849	-0.0578	-0.4997	-0.0236	-0.3311	0.4338	-1	31
849	-0.0492	0.0131	0.2223	0.496	0.3424	-1	31
850	-0.2839	-0.1244	-0.1721	0.2432	0.9165	-1	31
850	-0.0346	0.2874	0.1602	0.4976	0.8121	-1	31
850	-0.0639	-0.4854	0.2436	0.4011	0.3556	-1	31
850	-0.0491	-0.4982	-0.0117	-0.3171	0.3101	-1	31
851	-0.2747	-0.1417	-0.1634	0.238	0.9053	-1	31
851	-0.0606	-0.4872	0.2508	0.4834	0.618	-1	31
851	-0.0175	0.2807	0.1635	0.4968	0.3462	-1	31
851	-0.0429	-0.4978	-0.004	-0.3454	0.3389	-1	31
852	-0.2711	-0.1714	-0.1648	0.2135	0.8421	-1	31
852	-0.0371	-0.4989	0.0031	-0.3365	0.4547	-1	31
852	-0.0384	-0.4964	0.2601	0.4991	0.4333	-1	31
853	-0.2676	-0.1935	-0.1632	0.1954	0.7252	-1	31
853	-0.1675	0.262	-0.1114	0.3402	0.617	-1	31
853	-0.032	-0.4976	0.0067	-0.3293	0.3451	-1	31
853	-0.0832	-0.0576	0.2446	0.4965	0.3236	-1	31
854	-0.2605	-0.1891	-0.1528	0.1827	0.813	-1	31
854	-0.1547	0.0307	0.2533	0.4957	0.7939	-1	31
854	-0.0543	-0.2259	0.0924	-0.1417	0.2752	-1	31
854	-0.0735	-0.2229	0.0934	-0.0964	0.256	-1	31
855	-0.2514	-0.1747	-0.1443	0.2047	0.8361	-1	31
855	-0.0065	0.0455	0.2625	0.4969	0.8332	-1	31
855	-0.0225	-0.4986	0.014	-0.3119	0.3756	-1	31
856	-0.2494	-0.1481	-0.136	0.2195	0.8584	-1	31
856	-0.0093	0.0242	0.2644	0.4965	0.4328	-1	31
856	-0.0208	-0.4994	0.0161	-0.3202	0.3842	-1	31
856	-0.0574	-0.1935	0.1122	-0.0913	0.3398	-1	31
856	-0.0063	0.2306	0.2019	0.4971	0.2582	-1	31
857	-0.2449	-0.1478	-0.1339	0.2165	0.8889	-1	31
857	-0.0182	-0.5	0.0198	-0.3222	0.4993	-1	31
857	-0.0223	0.0318	0.2729	0.4952	0.4881	-1	31
857	-0.0084	0.2367	0.2025	0.4969	0.3637	-1	31
858	-0.2426	-0.1527	-0.1335	0.2148	0.8781	-1	31
858	-0.0146	0.0327	0.2743	0.4944	0.6403	-1	31
858	-0.0158	-0.4974	0.0202	-0.3157	0.4952	-1	31
858	-0.0054	0.2301	0.2055	0.4968	0.2848	-1	31
859	-0.2416	-0.159	-0.1339	0.2132	0.8758	-1	31
859	-0.0134	-0.4975	0.0221	-0.3239	0.4627	-1	31
859	-0.0497	0.0182	0.2758	0.494	0.452	-1	31
860	0.0046	0.2219	0.2204	0.499	0.5122	-1	31
860	-0.1326	0.2754	-0.0897	0.3393	0.4958	-1	31
861	-0.2137	0.0917	0.0885	0.371	0.3222	-1	31
861	-0.1347	0.1018	0.0806	0.3703	0.2889	-1	31
862	-0.2239	-0.1732	0.2735	0.4986	0.8837	-1	31
863	-0.2298	-0.5	0.3403	0.4977	0.7747	-1	31
863	-0.2453	-0.4977	-0.0953	-0.4093	0.4193	-1	31
864	-0.3804	-0.5	0.3441	0.4976	0.8895	-1	31
865	-0.2192	-0.4955	0.3447	0.4982	0.9241	-1	31
866	-0.2254	-0.2096	0.2847	0.4982	0.8691	-1	31
867	-0.2185	-0.1084	0.2688	0.4972	0.8547	-1	31
867	-0.3007	-0.3195	-0.2035	0.0144	0.5851	-1	31
867	-0.1309	-0.4991	0.0307	-0.2383	0.3298	-1	31
868	-0.1578	-0.1348	0.2662	0.4973	0.9139	-1	31
868	-0.3069	-0.2911	-0.1961	0.0633	0.7463	-1	31
868	-0.2232	0.1174	-0.1114	0.3264	0.4335	-1	31
869	-0.1443	-0.1703	0.2662	0.4983	0.9091	-1	31
869	-0.3037	-0.3033	-0.1911	0.0047	0.8888	-1	31
869	-0.2267	0.1037	-0.1094	0.3333	0.5302	-1	31
870	-0.1439	-0.1646	0.2654	0.4984	0.9253	-1	31
870	-0.3049	-0.2946	-0.1931	0.0108	0.888	-1	31
870	-0.2251	0.107	-0.109	0.3298	0.5166	-1	31
871	-0.1443	-0.159	0.2652	0.4987	0.93	-1	31
871	-0.3057	-0.2891	-0.1965	0.0189	0.8831	-1	31
871	-0.2266	0.1166	-0.1128	0.3333	0.6603	-1	31
872	-0.1451	-0.1529	0.2651	0.4983	0.9315	-1	31
872	-0.3053	-0.2811	-0.194	0.0215	0.8937	-1	31
872	-0.2265	0.1218	-0.1127	0.3348	0.7144	-1	31
872	-0.0122	-0.499	0.0288	-0.3002	0.2558	-1	31
873	-0.1434	-0.1395	0.2653	0.4979	0.9196	-1	31
873	-0.303	-0.2816	-0.1929	0.0239	0.9063	-1	31
873	-0.2243	0.1276	-0.1114	0.333	0.7156	-1	31
873	-0.0102	-0.4989	0.03	-0.3018	0.371	-1	31
874	-0.141	-0.119	0.2665	0.4981	0.922	-1	31
874	-0.2991	-0.2748	-0.1892	0.0334	0.9078	-1	31
874	-0.2193	0.1336	-0.1113	0.3325	0.8406	-1	31
874	-0.0077	-0.4985	0.032	-0.3065	0.3163	-1	31
875	-0.1405	-0.1199	0.2665	0.4976	0.9386	-1	31
875	-0.2964	-0.2663	-0.186	0.0351	0.8938	-1	31
875	-0.2146	0.1408	-0.1119	0.3334	0.8596	-1	31
875	-0.0069	-0.4987	0.0321	-0.3161	0.3261	-1	31
876	-0.1384	-0.1173	0.2645	0.4977	0.9279	-1	31
876	-0.2937	-0.2625	-0.186	0.0365	0.8958	-1	31
876	-0.2155	0.1435	-0.1135	0.3335	0.8869	-1	31
876	-0.0069	-0.499	0.0322	-0.3131	0.295	-1	31
877	-0.2915	-0.2542	-0.1805	0.0431	0.8978	-1	31
877	-0.1386	-0.1082	0.2647	0.4974	0.8806	-1	31
877	-0.2132	0.1497	-0.1148	0.3341	0.8414	-1	31
878	-0.286	-0.2386	-0.1739	0.0709	0.8797	-1	31
878	-0.0968	-0.279	0.0737	-0.1759	0.6564	-1	31
878	-0.1477	-0.0115	0.2661	0.4982	0.5965	-1	31
878	-0.3585	-0.015	0.2645	0.4982	0.5592	-1	31
879	-0.1356	-0.045	0.2683	0.4968	0.8842	-1	31
879	-0.2772	-0.2313	-0.1675	0.083	0.8692	-1	31
879	-0.2129	0.1779	-0.1148	0.3358	0.3972	-1	31
880	-0.2679	-0.2291	-0.1597	0.0885	0.8861	-1	31
880	-0.1352	-0.0847	0.2735	0.4966	0.8854	-1	31
880	-0.2071	0.1775	-0.1123	0.3294	0.6022	-1	31
880	0.0012	-0.4984	0.0413	-0.2867	0.2759	-1	31
881	-0.1329	-0.0511	0.2746	0.4972	0.8455	-1	31
881	-0.2608	-0.2232	-0.1531	0.1018	0.8023	-1	31
881	0.0026	-0.4981	0.0424	-0.3062	0.3986	-1	31
881	-0.2056	0.183	-0.112	0.3359	0.3902	-1	31
882	-0.2544	-0.2164	-0.1488	0.1013	0.8517	-1	31
882	-0.166	-0.0441	0.276	0.4965	0.8346	-1	31
882	-0.1981	0.1966	-0.1075	0.3374	0.3066	-1	31
883	-0.2513	-0.2094	-0.1441	0.104	0.8919	-1	31
883	-0.137	-0.0311	0.2745	0.4962	0.8212	-1	31
883	-0.0749	-0.2355	0.0932	-0.1264	0.3421	-1	31
884	-0.249	-0.2015	-0.1412	0.113	0.893	-1	31
884	-0.1425	-0.0545	0.2785	0.496	0.7743	-1	31
884	0.0085	-0.4975	0.0467	-0.3275	0.2591	-1	31
884	0.0149	-0.2197	0.1167	-0.1629	0.2561	-1	31
885	-0.2035	-0.0545	0.2791	0.4984	0.7102	-1	31
886	-0.3676	-0.0186	0.2766	0.4993	0.6606	-1	31
886	-0.2599	-0.2772	-0.1535	0.0518	0.5192	-1	31
887	-0.2014	-0.1119	0.2802	0.4982	0.7219	-1	31
887	-0.2539	-0.3139	-0.158	0.0101	0.6229	-1	31
888	-0.2566	-0.342	-0.1512	-0.0063	0.8883	-1	31
888	-0.1233	-0.1498	0.2825	0.4984	0.8838	-1	31
888	-0.0856	-0.4977	0.0701	-0.2949	0.3414	-1	31
888	-0.2035	0.097	-0.0961	0.3418	0.2663	-1	31
889	-0.2025	-0.1432	0.2864	0.4981	0.5971	-1	31
890	-0.3181	-0.2912	-0.1738	0.1403	0.3402	-1	31
890	-0.2121	0.0113	0.2774	0.4983	0.34	-1	31
891	-0.0993	-0.5	0.3115	0.4984	0.3286	-1	31
892	-0.2651	-0.1858	-0.1612	0.1658	0.8779	-1	31
892	-0.1097	-0.5	0.3037	0.4974	0.4478	-1	31
892	-0.1059	-0.1863	0.2941	0.4969	0.443	-1	31
892	-0.1125	0.0926	0.2754	0.4996	0.4334	-1	31
893	-0.0636	-0.5	0.3055	0.4968	0.6688	-1	31
893	-0.0753	-0.0422	0.276	0.4975	0.4063	-1	31
893	-0.2586	-0.1903	-0.1585	0.1701	0.352	-1	31
894	-0.0607	-0.0457	0.2827	0.4977	0.382	-1	31
895	-0.2484	-0.2425	-0.1437	0.0993	0.8642	-1	31
895	-0.1493	-0.0712	0.2843	0.498	0.7852	-1	31
895	-0.1949	0.1902	-0.0988	0.3367	0.3396	-1	31
896	-0.2451	-0.2441	-0.1412	0.0992	0.8718	-1	31
896	-0.184	-0.0434	0.2822	0.4981	0.8026	-1	31
897	-0.2437	-0.2254	-0.1401	0.1222	0.7276	-1	31
897	-0.1327	-0.0478	0.2843	0.4968	0.6309	-1	31
898	-0.2468	-0.2114	-0.1431	0.1386	0.8194	-1	31
898	-0.0906	-0.049	0.277	0.4954	0.3479	-1	31
898	-0.0853	-0.4914	0.2986	0.4965	0.3419	-1	31
899	-0.2501	-0.206	-0.146	0.1417	0.8603	-1	31
899	-0.1182	0.0081	0.2809	0.495	0.5513	-1	31
899	-0.0584	-0.2231	0.0943	-0.0765	0.3001	-1	31
900	-0.2499	-0.2034	-0.1463	0.1429	0.8556	-1	31
900	-0.1183	-0.0063	0.2806	0.4946	0.6999	-1	31
901	-0.2476	-0.211	-0.144	0.1392	0.8633	-1	31
901	-0.1149	-0.0207	0.2819	0.4948	0.7918	-1	31
901	-0.0549	-0.2249	0.0972	-0.0754	0.3783	-1	31
902	-0.2466	-0.211	-0.1431	0.1356	0.8616	-1	31
902	-0.1151	-0.0198	0.2819	0.4952	0.8547	-1	31
903	-0.2473	-0.2094	-0.1467	0.1336	0.8914	-1	31
903	-0.1153	0.0684	0.2876	0.4955	0.5096	-1	31
903	-0.1143	-0.2448	0.2953	0.4971	0.2791	-1	31
903	0.0152	-0.2207	0.1086	-0.1582	0.2789	-1	31
904	-0.2497	-0.2131	-0.141	0.1239	0.8689	-1	31
904	0.0191	-0.357	0.3041	0.2869	0.4371	-1	31
905	-0.262	-0.2157	-0.1328	0.1385	0.6482	-1	31
905	-0.124	0.1723	0.1239	0.3753	0.6352	-1	31
905	0.0094	-0.2394	0.06	-0.2006	0.4643	-1	31
905	0.1291	-0.2608	0.3103	0.2846	0.445	-1	31
905	0.0671	0.4043	0.1545	0.497	0.4297	-1	31
906	-0.266	-0.2189	-0.1275	0.1377	0.7858	-1	31
906	-0.1199	0.1648	0.1201	0.3756	0.3977	-1	31
906	-0.2088	0.2123	-0.1193	0.3385	0.3817	-1	31
906	0.0321	-0.3332	0.3121	0.274	0.2957	-1	31
907	0.0439	-0.2996	0.3215	0.2701	0.7411	-1	31
907	-0.2992	-0.2104	-0.141	0.1517	0.6279	-1	31
908	-0.164	-0.4398	0.017	-0.1276	0.575	-1	31
908	-0.2255	0.1954	0.1409	0.5	0.3015	-1	31
908	0.0328	-0.3104	0.3316	0.4141	0.2791	-1	31
908	-0.2159	0.0414	-0.1391	0.1529	0.2566	-1	31
909	-0.2881	0.2745	-0.2118	0.4164	0.335	-1	31
910	-0.2776	-0.1126	-0.1498	0.1444	0.7637	-1	31
910	0.0384	-0.3166	0.2729	-0.0406	0.3239	-1	31
911	-0.1653	-0.447	0.006	-0.1334	0.7415	-1	31
911	-0.2738	-0.1287	-0.152	0.1368	0.4052	-1	31
911	-0.0768	-0.3729	0.0923	-0.0688	0.2623	-1	31
912	-0.1678	-0.445	0.005	-0.1318	0.7657	-1	31
912	0.0369	-0.3173	0.2681	-0.049	0.7468	-1	31
912	-0.0773	-0.3831	0.0941	-0.0767	0.5915	-1	31
912	-0.2689	-0.1272	-0.1574	0.1266	0.3787	-1	31
912	-0.1276	-0.4359	-0.0062	-0.1914	0.2862	-1	31
913	-0.1641	-0.4409	0.0036	-0.1335	0.7826	-1	31
913	0.0391	-0.3158	0.2705	-0.0498	0.6779	-1	31
913	-0.0434	-0.3747	0.0833	-0.0751	0.5896	-1	31
913	-0.1286	-0.3965	0.0794	-0.1172	0.4783	-1	31
913	-0.0254	-0.3761	0.084	-0.1399	0.2821	-1	31
914	0.0385	-0.3154	0.2688	-0.0475	0.8132	-1	31
914	-0.1626	-0.4365	-0.0029	-0.142	0.6712	-1	31
914	-0.0429	-0.3738	0.0825	-0.0679	0.4592	-1	31
914	-0.0249	-0.3782	0.0841	-0.1339	0.2982	-1	31
914	-0.1256	-0.4362	-0.0055	-0.1926	0.2704	-1	31
915	0.0373	-0.3156	0.2645	-0.0497	0.8609	-1	31
915	-0.1085	-0.2433	-0.03	-0.0901	0.3433	-1	31
915	0.1719	-0.1304	0.2389	-0.0368	0.2729	-1	31
916	0.0373	-0.3164	0.2598	-0.0474	0.808	-1	31
916	-0.0693	-0.4018	0.0829	-0.1177	0.5497	-1	31
916	0.1658	-0.1259	0.2367	-0.0342	0.4192	-1	31
917	0.0348	-0.3209	0.258	-0.051	0.8891	-1	31
917	0.1517	-0.1277	0.2343	-0.0379	0.5023	-1	31
917	-0.0834	-0.4168	0.0825	-0.1157	0.35	-1	31
918	0.0354	-0.3219	0.2575	-0.0566	0.9103	-1	31
918	0.1493	-0.1267	0.2461	-0.0354	0.5687	-1	31
919	0.0365	-0.3202	0.2514	-0.0651	0.8557	-1	31
919	0.1546	-0.1351	0.2543	-0.0389	0.6541	-1	31
920	0.035	-0.3234	0.25	-0.0678	0.8508	-1	31
920	0.153	-0.135	0.2559	-0.037	0.6918	-1	31
920	-0.0604	-0.1259	0.0117	-0.0668	0.2759	-1	31
921	0.1537	-0.1376	0.2577	-0.036	0.6783	-1	31
921	0.0348	-0.3264	0.2268	-0.0686	0.5641	-1	31
922	0.1498	-0.1355	0.2602	-0.0335	0.6484	-1	31
922	0.0373	-0.3247	0.2332	-0.0675	0.569	-1	31
923	0.1521	-0.1308	0.2574	-0.0337	0.6526	-1	31
923	0.0363	-0.3256	0.2173	-0.0622	0.5826	-1	31
923	-0.0609	-0.1189	0.021	-0.0577	0.3426	-1	31
924	0.1548	-0.1307	0.2573	-0.0317	0.6758	-1	31
924	0.0353	-0.327	0.2144	-0.062	0.512	-1	31
924	-0.0612	-0.1218	0.0221	-0.0564	0.4312	-1	31
925	0.1495	-0.1328	0.2596	-0.0313	0.6636	-1	31
926	0.1422	-0.1304	0.2519	-0.0278	0.6921	1	32
927	0.1398	-0.1262	0.2571	-0.0187	0.7591	1	32
928	0.1423	-0.128	0.2495	-0.022	0.6975	1	32
928	0.0353	-0.319	0.2326	-0.0625	0.6029	-1	33
929	0.1472	-0.1291	0.2551	-0.0223	0.6808	-1	33
930	0.1502	-0.1283	0.2555	-0.0217	0.7329	-1	33
931	0.0306	-0.3171	0.231	-0.0575	0.7207	-1	33
931	0.1521	-0.1277	0.2478	-0.0243	0.6967	-1	33
931	-0.1734	-0.4374	0.0712	-0.0974	0.3867	-1	33
932	0.1508	-0.1262	0.2459	-0.0216	0.7166	-1	33
932	0.0339	-0.3158	0.2279	-0.0566	0.5902	-1	33
933	0.1461	-0.126	0.2461	-0.0224	0.7293	-1	33
933	0.035	-0.3179	0.2288	-0.0544	0.4851	-1	33
934	0.1402	-0.1256	0.2493	-0.0215	0.7512	1	34
934	-0.165	-0.4305	0.0681	-0.1187	0.3182	-1	35
935	0.1436	-0.1259	0.2471	-0.019	0.7717	1	36
935	-0.1847	-0.433	0.0628	-0.1113	0.3914	-1	37
936	0.1355	-0.1284	0.2428	-0.0248	0.7429	1	38
936	-0.1809	-0.4476	0.0643	-0.1056	0.3381	-1	39
937	0.1333	-0.1294	0.2428	-0.0204	0.6798	1	40
