Timestamp,EAR
42:32.7,0.280096405
42:32.8,0.246039562
42:32.8,0.264704002
42:32.8,0.250836497
42:32.9,0.27556038
42:32.9,0.256062482
42:32.9,0.246039562
42:33.0,0.28113363
42:33.0,0.220867686
42:33.0,0.223403924
42:33.1,0.261032912
42:33.1,0.288207811
42:33.1,0.252277146
42:33.2,0.287970985
42:33.2,0.274747357
42:33.2,0.267115463
42:33.3,0.294064931
42:33.3,0.283017289
42:33.3,0.268927356
42:33.4,0.249294794
42:33.4,0.279118541
42:33.4,0.267115463
42:33.5,0.28721053
42:33.5,0.27397894
42:33.5,0.272079559
42:33.6,0.223403924
42:33.6,0.175543032
42:33.7,0.162403324
42:33.7,0.14966267
42:33.7,0.194024962
42:33.8,0.206795379
42:33.8,0.24191427
42:33.8,0.240131176
42:33.9,0.235762704
42:33.9,0.231029415
42:33.9,0.277245255
42:34.0,0.264747263
42:34.0,0.238377715
42:34.0,0.258482429
42:34.1,0.243955109
42:34.1,0.293968526
42:34.1,0.283663674
42:34.2,0.302859658
42:34.2,0.279189646
42:34.2,0.276889732
42:34.3,0.292896702
42:34.3,0.305822798
42:34.4,0.29349602
42:34.4,0.293051784
42:34.4,0.266292388
42:34.5,0.302821756
42:34.5,0.305935211
42:34.5,0.292795502
42:34.6,0.322735454
42:34.6,0.266292388
42:34.6,0.302203428
42:34.7,0.314616592
42:34.7,0.259068415
42:34.7,0.338600508
42:34.8,0.311592207
42:34.8,0.299028135
42:34.8,0.305935211
42:34.9,0.307022686
42:34.9,0.298812178
42:34.9,0.314362824
42:35.0,0.334323054
42:35.0,0.300720762
42:35.0,0.357965248
42:35.1,0.344097743
42:35.1,0.298526499
42:35.1,0.308735137
42:35.2,0.307022686
42:35.2,0.312885696
42:35.2,0.298812178
42:35.3,0.299028135
42:35.3,0.316072762
42:35.3,0.297652864
42:35.4,0.297724702
42:35.4,0.296351548
42:35.4,0.289255447
42:35.5,0.297314569
42:35.5,0.291217603
42:35.5,0.291431443
42:35.6,0.310219053
42:35.6,0.310672515
42:35.6,0.28542439
42:35.7,0.305555556
42:35.7,0.310454277
42:35.7,0.310672515
42:35.8,0.329887542
42:35.8,0.305320332
42:35.8,0.319187837
42:35.9,0.306705035
42:35.9,0.29751462
42:35.9,0.306930827
42:36.0,0.315524356
42:36.0,0.252889983
42:36.1,0.278723252
42:36.1,0.26619897
42:36.1,0.260725226
42:36.2,0.23948711
42:36.2,0.261843237
42:36.2,0.297238435
42:36.3,0.287664978
42:36.3,0.287664978
42:36.3,0.263354644
42:36.4,0.293334905
42:36.4,0.264823698
42:36.4,0.271040599
42:36.5,0.271612599
42:36.5,0.265403601
42:36.5,0.263482593
42:36.6,0.273514855
42:36.6,0.285947712
42:36.6,0.278723252
42:36.7,0.249807544
42:36.7,0.272058824
42:36.7,0.287939217
42:36.8,0.271805055
42:36.8,0.306469811
42:36.8,0.29865255
42:36.9,0.273215378
42:36.9,0.284725184
42:36.9,0.287069215
42:37.0,0.299582833
42:37.0,0.28648556
42:37.0,0.278929604
42:37.1,0.257124549
42:37.1,0.249615088
42:37.1,0.242454603
42:37.2,0.279503225
42:37.2,0.287107026
42:37.2,0.292828098
42:37.3,0.257146263
42:37.3,0.286853258
42:37.3,0.265071704
42:37.4,0.274439409
42:37.4,0.189443651
42:37.4,0.131876959
42:37.5,0.196089879
42:37.5,0.18213625
42:37.5,0.230619457
42:37.6,0.210920247
42:37.6,0.227043369
42:37.6,0.238840669
42:37.7,0.233005496
42:37.7,0.261843237
42:37.7,0.268629839
42:37.8,0.260155062
42:37.8,0.264213811
42:37.8,0.239173727
42:37.9,0.238645581
42:37.9,0.230286926
42:37.9,0.253236558
42:38.0,0.258836079
42:38.0,0.225619605
42:38.0,0.24667132
42:38.1,0.225640237
42:38.1,0.237800574
42:38.1,0.223933069
42:38.2,0.266407133
42:38.2,0.254808007
42:38.3,0.250258126
42:38.3,0.259544573
42:38.3,0.259544573
42:38.4,0.242560486
42:38.4,0.238574725
42:38.4,0.238574725
42:38.5,0.259346375
42:38.5,0.245864997
42:38.5,0.254113124
42:38.6,0.244042927
42:38.6,0.252857048
42:38.6,0.249294794
42:38.7,0.26006211
42:38.7,0.271420604
42:38.7,0.252707218
42:38.8,0.271179279
42:38.8,0.257687921
42:38.8,0.250667573
42:38.9,0.254113124
42:38.9,0.238587531
42:38.9,0.240172548
42:39.0,0.250588103
42:39.0,0.246724217
42:39.0,0.26085751
42:39.0,0.251170511
42:39.1,0.271420604
42:39.1,0.280716962
42:39.1,0.264704002
42:39.2,0.274977198
42:39.2,0.273604044
42:39.2,0.279777071
42:39.3,0.271420604
42:39.3,0.272787464
42:39.3,0.254393754
42:39.4,0.274328968
42:39.4,0.274698145
42:39.4,0.260998229
42:39.5,0.251580333
42:39.5,0.274698145
42:39.5,0.264787261
42:39.6,0.246628768
42:39.6,0.264139031
42:39.6,0.280958288
42:39.7,0.160482122
42:39.7,0.156578604
42:39.7,0.112025916
42:39.8,0.190702791
42:39.8,0.211423553
42:39.8,0.213130721
42:39.9,0.218822579
42:39.9,0.222781521
42:40.0,0.249880616
42:40.0,0.236649026
42:40.0,0.267399796
42:40.1,0.254113124
42:40.1,0.267399796
42:40.1,0.282499792
42:40.2,0.283268209
42:40.2,0.259465527
42:40.2,0.252543665
42:40.3,0.251957469
42:40.3,0.276054704
42:40.3,0.288656224
42:40.4,0.274368167
42:40.4,0.274747357
42:40.4,0.256481393
42:40.5,0.23802218
42:40.5,0.267399796
42:40.5,0.259586717
42:40.6,0.242331692
42:40.6,0.239859749
42:40.6,0.245024874
42:40.7,0.265428926
42:40.7,0.272153554
42:40.7,0.282379711
42:40.8,0.254113124
