Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y
442,0.1449,0.313687046,0.2547,0.419731235,0.2652,-1,1,14.7,2025-01-24 12:22:25.244400,0.0772982872848572,-0.3316431738055561
443,0.1445,0.313501816,0.2544,0.419916465,0.271,-1,1,14.8,2025-01-24 12:22:25.335800,0.0727345787911245,-0.32540277095871
455,0.1529,0.328598063,0.2687,0.414915254,0.3293,-1,1,15.2,2025-01-24 12:22:25.728800,-0.0217558007390858,-0.3087707056853871
465,0.1277,0.320170097,0.2883,0.428529661,0.3269,-1,1,15.5,2025-01-24 12:22:26.029800,0.0499747492343067,-0.4164484130815906
467,0.12,0.313687046,0.2903,0.426306901,0.3884,-1,1,15.6,2025-01-24 12:22:26.121700,0.0489447810870634,-0.4206092531116168
470,0.1201,0.320262712,0.2881,0.426584746,0.5562,-1,1,15.7,2025-01-24 12:22:26.242200,0.0448868175793015,-0.4223866787770283
473,0.1148,0.317021186,0.2895,0.427325666,0.3877,-1,1,15.8,2025-01-24 12:22:26.333200,0.0415082918499325,-0.4177211002814484
476,0.1176,0.320355327,0.2996,0.426955206,0.3931,-1,1,15.9,2025-01-24 12:22:26.422800,0.0342782278792707,-0.4072116487385345
479,0.1205,0.320170097,0.276,0.423435835,0.383,-1,1,16.0,2025-01-24 12:22:26.544300,0.0213046783903392,-0.3955641405355259
482,0.1183,0.315909806,0.2972,0.425658596,0.4265,-1,1,16.1,2025-01-24 12:22:26.634700,0.0124780404665873,-0.3856440379621817
485,0.1225,0.308500605,0.3061,0.42149092,0.5223,-1,1,16.2,2025-01-24 12:22:26.724500,-0.0747708367119207,-0.361802028262026
488,0.1199,0.316650726,0.3019,0.423435835,0.2874,-1,1,16.3,2025-01-24 12:22:26.847000,-0.1719659360285159,-0.3259382677123744
492,-0.1996,0.161891041,-0.0429,0.345083535,0.5079,-1,1,16.4,2025-01-24 12:22:26.937500,-0.1881743172273117,-0.3270614998860682
494,-0.2031,0.172078692,-0.0448,0.343231235,0.4322,-1,1,16.5,2025-01-24 12:22:27.027000,-0.1185386250387702,-0.4048896501032948
497,0.1115,0.316835956,0.3136,0.424176755,0.5172,-1,1,16.6,2025-01-24 12:22:27.148500,-0.033660442255291,-0.4866458858293692
