Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
0,0.0749,-0.270984674,0.1004,-0.195141762,0.6862,-1,1,0.0,2025-01-02 13:04:35.483100,0.1642674675072992,-0.1184469799346936,O
2,0.0748,-0.27188659,0.101,-0.196371648,0.734,-1,1,0.1,2025-01-02 13:04:35.546500,-0.0303284104841859,0.7877791275899796,X
5,0.0752,-0.275494253,0.1019,-0.196617625,0.763,-1,1,0.2,2025-01-02 13:04:35.662500,-0.6403897470604397,0.6045193066717524,X
8,0.0792,-0.278937931,0.1051,-0.19751954,0.4733,-1,1,0.3,2025-01-02 13:04:35.753600,-0.6954860996050711,0.5949445426553507,X
11,0.081,-0.285005364,0.1125,-0.196863602,0.5559,-1,1,0.4,2025-01-02 13:04:35.841200,-0.7215311474305662,0.5865040346720549,X
14,0.0781,-0.15996705,0.0944,-0.113477395,0.4042,-1,1,0.5,2025-01-02 13:04:35.933400,-0.7569646739843845,0.5501769206940504,X
17,0.087,-0.287547126,0.1169,-0.200717241,0.5738,-1,1,0.6,2025-01-02 13:04:36.055500,-0.7688090993802632,0.5294084455862363,X
20,0.0871,-0.285661303,0.1141,-0.201291188,0.4397,-1,1,0.7,2025-01-02 13:04:36.142300,-0.7612838736224782,0.5262086947591864,X
23,0.0864,-0.286481226,0.1143,-0.20030728,0.5263,-1,1,0.8,2025-01-02 13:04:36.234700,0.0153867792051304,0.6799144370784697,X
26,0.0848,-0.285005364,0.1123,-0.200635249,0.4089,-1,1,0.9,2025-01-02 13:04:36.355800,0.232127858783674,0.7070636807291016,X
29,0.0825,-0.285087356,0.1148,-0.205308812,0.6592,-1,1,1.0,2025-01-02 13:04:36.445700,0.2474141189735074,0.7052940788133588,X
32,0.0812,-0.282217625,0.1054,-0.211376245,0.2786,-1,1,1.1,2025-01-02 13:04:36.534300,0.2222406318862594,0.7215520495547219,X
35,0.0813,-0.285415326,0.1076,-0.210884291,0.3706,-1,1,1.2,2025-01-02 13:04:36.655600,0.2120835815544705,0.7234563944516135,X
38,0.0815,-0.286727203,0.1123,-0.2129341,0.3429,-1,1,1.3,2025-01-02 13:04:36.749000,0.2113565835466961,0.7242487147787885,X
41,0.0816,-0.290580843,0.1152,-0.214163985,0.2917,-1,1,1.4,2025-01-02 13:04:36.840100,0.2107603803903018,0.7245561183639222,X
44,0.0819,-0.292548659,0.1167,-0.212852107,0.4089,-1,1,1.5,2025-01-02 13:04:36.957700,0.2094763231961025,0.7215003642235942,X
47,0.0824,-0.292302682,0.1163,-0.205964751,0.3757,-1,1,1.6,2025-01-02 13:04:37.048700,0.2107304150063942,0.7176077139792457,X
50,0.0818,-0.293532567,0.117,-0.200389272,0.5089,-1,1,1.7,2025-01-02 13:04:37.140200,0.2127362060193032,0.7141387028900338,X
53,0.0817,-0.294106513,0.1162,-0.198667433,0.6405,-1,1,1.8,2025-01-02 13:04:37.261800,-0.2455546454207595,0.5507155540684424,X
56,0.0819,-0.295418391,0.1187,-0.199077395,0.6547,-1,1,1.9,2025-01-02 13:04:37.350700,-0.7250574792079718,0.3856872258801317,X
59,0.0827,-0.297878161,0.1191,-0.191452107,0.7238,-1,1,2.0,2025-01-02 13:04:37.442100,-0.7884636916394622,0.3861636788670756,X
