Timestamp (Current Time),X,Y,Time (seconds),Result
2024-12-27 13:01:05.813700,0.0215744660743511,0.8834310548864653,0.0,
2024-12-27 13:01:05.847100,0.0242110146272162,0.8608417573831356,0.0334,
2024-12-27 13:01:05.873900,0.0318721130312352,0.817562617466898,0.0602,
2024-12-27 13:01:05.903800,0.0423927000144193,0.7700016535955213,0.0901,
2024-12-27 13:01:05.935000,0.0536269695239678,0.7303957316085409,0.1213,
2024-12-27 13:01:05.963900,0.0627246732726824,0.7043836510810719,0.1502,
2024-12-27 13:01:05.993700,0.0696412144023285,0.6866291889090228,0.18,
2024-12-27 13:01:06.023800,0.0741768808780292,0.6731587951966049,0.2101,
2024-12-27 13:01:06.055800,0.0766055173285353,0.666408361607975,0.2421,
2024-12-27 13:01:06.087300,0.076715139283292,0.659929772044239,0.2736,
2024-12-27 13:01:06.114500,0.0622803646230276,0.6319878492886021,0.3008,
2024-12-27 13:01:06.144500,0.0471643646535704,0.6039037458060678,0.3308,
2024-12-27 13:01:06.175300,0.0361682069550959,0.5826545901390199,0.3616,
2024-12-27 13:01:06.207500,0.0271106071801385,0.5671606029723195,0.3938,
2024-12-27 13:01:06.235100,0.021359703983097,0.5568399396798049,0.4214,
2024-12-27 13:01:06.266700,0.0182925688908031,0.5497994470490528,0.453,
2024-12-27 13:01:06.294900,0.0161856827264417,0.5443714582420514,0.4812,
2024-12-27 13:01:06.325600,0.0145217772655841,0.5393703569241257,0.5119,
2024-12-27 13:01:06.357200,0.0126406087482215,0.5352107721367385,0.5435,
2024-12-27 13:01:06.387200,0.0113146877152034,0.5329751593349998,0.5735,
2024-12-27 13:01:06.417400,0.0106337169290227,0.5328866740617334,0.6037,
2024-12-27 13:01:06.447600,0.0103088017045517,0.5329286290303261,0.6339,
2024-12-27 13:01:06.477800,0.0109127294815444,0.5322747012791129,0.6641,
2024-12-27 13:01:06.508400,0.0106219756718052,0.5310016355963219,0.6947,
2024-12-27 13:01:06.537500,0.0182743649623179,0.5313587707919349,0.7238,
2024-12-27 13:01:06.567200,0.1182813809444818,0.5471909011931569,0.7535,
2024-12-27 13:01:06.601100,0.3025637881700139,0.5767998864971342,0.7874,
2024-12-27 13:01:06.630800,0.4429684200019234,0.5985346320784495,0.8171,
2024-12-27 13:01:06.658800,0.5256270921376625,0.6160953762473671,0.8451,
2024-12-27 13:01:06.688300,0.5723582918230279,0.6282216570770931,0.8746,
2024-12-27 13:01:06.720600,0.6009672317114427,0.6424844472024992,0.9069,
2024-12-27 13:01:06.749200,0.6163208344459494,0.6494775462576189,0.9355,
2024-12-27 13:01:06.779100,0.6264273899517193,0.6541810780760815,0.9654,
2024-12-27 13:01:06.810800,0.6327117844486662,0.6574942256884662,0.9971,
2024-12-27 13:01:06.838900,0.6370691077563012,0.6660471690388561,1.0252,
2024-12-27 13:01:06.870700,0.6400824388970479,0.6716044758354704,1.057,
2024-12-27 13:01:06.900800,0.6414116023319177,0.6771447761941982,1.0871,
2024-12-27 13:01:06.932200,0.6426282223304991,0.681244449977052,1.1185,
2024-12-27 13:01:06.960000,0.6439828380665946,0.6843113927120161,1.1463,
2024-12-27 13:01:06.991100,0.6448838495299791,0.6858364471876509,1.1774,
2024-12-27 13:01:07.020800,0.6452752616579563,0.6862760247598196,1.2071,
2024-12-27 13:01:07.052200,0.6452900903899746,0.6869488581450283,1.2385,
2024-12-27 13:01:07.082900,0.6452717204682207,0.6881079720612713,1.2692,
2024-12-27 13:01:07.111200,0.6446895267432309,0.6894999964821709,1.2975,
2024-12-27 13:01:07.142900,0.6443025411024234,0.6905857323669244,1.3292,
2024-12-27 13:01:07.172100,0.6436131157257486,0.6918202961649575,1.3584,
2024-12-27 13:01:07.203300,0.6430391110020229,0.6933752198157632,1.3896,
2024-12-27 13:01:07.233300,0.6421865695731461,0.6951526083926253,1.4196,
2024-12-27 13:01:07.262500,0.6406242409266144,0.6979973451828207,1.4488,
2024-12-27 13:01:07.293700,0.6359942460093283,0.6993855712115019,1.48,
2024-12-27 13:01:07.330100,0.6302082739676852,0.7006027832632651,1.5164,
2024-12-27 13:01:07.354500,0.6243698480530817,0.7007207924033191,1.5408,
2024-12-27 13:01:07.383400,0.6186190665844373,0.7000893960241279,1.5697,
2024-12-27 13:01:07.413600,0.612402286679007,0.6991696671447317,1.5999,
2024-12-27 13:01:07.444700,0.6059661743343201,0.6986605099332921,1.631,
2024-12-27 13:01:07.475700,0.6004236590870083,0.6982078106425511,1.662,
2024-12-27 13:01:07.505000,0.5954880152306571,0.6978914218361885,1.6913,
2024-12-27 13:01:07.533500,0.5907972667769674,0.6975720979085663,1.7198,
2024-12-27 13:01:07.564600,0.5810127382127904,0.6899204957661522,1.7509,
2024-12-27 13:01:07.595000,0.4683027553444023,0.4918086161088864,1.7813,
2024-12-27 13:01:07.624900,0.2669586746477707,0.0559126355977462,1.8112,
2024-12-27 13:01:07.656300,0.1469821704416672,-0.22257779873416,1.8426,
2024-12-27 13:01:07.686400,0.0980002348251444,-0.3354509945464153,1.8727,
2024-12-27 13:01:07.715700,0.0824537811108735,-0.3797836703406473,1.902,
2024-12-27 13:01:07.747000,0.0704436811950984,-0.3966821130300522,1.9333,
2024-12-27 13:01:07.776100,0.1399931898494895,-0.2405113033030431,1.9624,
2024-12-27 13:01:07.807500,0.2110119713238882,-0.1044222479256355,1.9938,
2024-12-27 13:01:07.838300,0.3694034124453565,0.1963809600928395,2.0246,
2024-12-27 13:01:07.868000,0.4811475358133245,0.4093020121939612,2.0543,
2024-12-27 13:01:07.897900,0.5360182707684416,0.5173836225499668,2.0842,
2024-12-27 13:01:07.928200,0.5606771241688303,0.5715173588466733,2.1145,
2024-12-27 13:01:07.957400,0.5741208083518076,0.6038129297012128,2.1437,
2024-12-27 13:01:07.987200,0.579409796546477,0.6171856874682019,2.1735,
2024-12-27 13:01:08.019000,0.5851521676894988,0.6243709506387276,2.2053,
2024-12-27 13:01:08.047700,0.5861750182122282,0.6274864955286664,2.234,
2024-12-27 13:01:08.076600,0.5871545998228742,0.6286991322443486,2.2629,
2024-12-27 13:01:08.108500,0.5890950611358743,0.6304721181393212,2.2948,
2024-12-27 13:01:08.139900,0.5757565060231765,0.5988176986258064,2.3262,
2024-12-27 13:01:08.169900,0.5679180825431409,0.5794009218956895,2.3562,
2024-12-27 13:01:08.199700,0.5499614840285151,0.5349001672457991,2.386,
2024-12-27 13:01:08.229600,0.5265813321092622,0.4893867957613568,2.4159,
2024-12-27 13:01:08.260500,0.503709672903624,0.4479495307625958,2.4468,
2024-12-27 13:01:08.290500,0.4896083233894144,0.4140224641232142,2.4768,
2024-12-27 13:01:08.321200,0.4787147384648788,0.38971309923468,2.5075,
2024-12-27 13:01:08.350100,0.4725941239932094,0.369853032867272,2.5364,
2024-12-27 13:01:08.380000,0.4683659434487492,0.3570794714727147,2.5663,
2024-12-27 13:01:08.410300,0.4642777505610296,0.3514411898601746,2.5966,
2024-12-27 13:01:08.441400,0.4627157539010356,0.3464943019584552,2.6277,
2024-12-27 13:01:08.470700,0.4594050734846668,0.3397355809686219,2.657,
2024-12-27 13:01:08.502800,0.4568978004895917,0.3370122200752193,2.6891,
2024-12-27 13:01:08.530600,0.4540351912369719,0.3347547665182257,2.7169,
2024-12-27 13:01:08.562200,0.4520993777354999,0.3326523564254141,2.7485,
2024-12-27 13:01:08.594500,0.4489121963111648,0.3299073274309483,2.7808,
2024-12-27 13:01:08.623300,0.4453344880562864,0.3282760043002979,2.8096,
2024-12-27 13:01:08.801400,0.4684826920478491,0.2089744587042897,2.9877,
2024-12-27 13:01:08.833600,0.4591528743781754,0.2179788694577626,3.0199,
2024-12-27 13:01:08.864600,0.4451026507907754,0.2287981235251824,3.0509,
2024-12-27 13:01:08.893700,0.4292081313241361,0.2359624523749597,3.08,
2024-12-27 13:01:08.925600,0.4132214302621886,0.2435146057029319,3.1119,
2024-12-27 13:01:08.954400,0.4004929557436493,0.2480922898810355,3.1407,
2024-12-27 13:01:08.984800,0.3903364915950416,0.2527874307057796,3.1711,
2024-12-27 13:01:09.013900,0.3827214950548946,0.2548789722172211,3.2002,
2024-12-27 13:01:09.045600,0.3761355461195145,0.2551034140337729,3.2319,
2024-12-27 13:01:09.075800,0.371981841221684,0.2538497719475526,3.2621,
2024-12-27 13:01:09.105200,0.3691298555382714,0.2559140686275376,3.2915,
2024-12-27 13:01:09.136800,0.3662642584068121,0.2582755118042159,3.3231,
2024-12-27 13:01:09.166200,0.3634928347898874,0.2604572823962605,3.3525,
2024-12-27 13:01:09.196500,0.3610061449601511,0.2610566514228841,3.3828,
2024-12-27 13:01:09.226400,0.3590401206837463,0.261634360981154,3.4127,
2024-12-27 13:01:09.256700,0.3572727350190799,0.2625897774819827,3.443,
2024-12-27 13:01:09.286600,0.3558264909985724,0.2620058696382294,3.4729,
2024-12-27 13:01:09.316900,0.354284966841738,0.2609407486639694,3.5032,
2024-12-27 13:01:09.347900,0.3521189760074437,0.2595086598378767,3.5342,
2024-12-27 13:01:09.379100,0.3501901342232639,0.258659986791091,3.5654,
2024-12-27 13:01:09.407900,0.3489990771880873,0.2582451764627273,3.5942,
2024-12-27 13:01:09.436600,0.3477976179080621,0.2572705694484867,3.6229,
2024-12-27 13:01:09.467800,0.3463362131689985,0.2559693007034751,3.6541,
2024-12-27 13:01:09.498700,0.3450132468161662,0.2548495174121104,3.685,
