Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
0,-0.2552,-0.304577778,0.1745,0.307861635,0.8442,-1,1,0.0,2025-01-02 12:54:52.851800,0.0189389752628275,1.0,X
2,-0.2578,-0.301667086,0.1724,0.314503983,0.8843,-1,1,0.1,2025-01-02 12:54:52.912800,0.004672207165478,0.9796489144816384,X
5,-0.2595,-0.295472537,0.1719,0.325773585,0.8489,-1,1,0.2,2025-01-02 12:54:53.028500,0.0143337428990221,0.9716228918365548,X
8,-0.2553,-0.284949266,0.1742,0.33331153,0.8394,-1,1,0.3,2025-01-02 12:54:53.121000,-0.032926631112257,0.8573925496613153,X
11,-0.2545,-0.279277149,0.1766,0.356298532,0.9041,-1,1,0.4,2025-01-02 12:54:53.209300,-0.0644248049935603,0.7595395576840613,X
14,-0.251,-0.279724948,0.1786,0.345700629,0.8583,-1,1,0.5,2025-01-02 12:54:53.332700,-0.0580612183128243,0.7046473471550783,X
17,-0.2519,-0.288904822,0.1751,0.327191614,0.8415,-1,1,0.6,2025-01-02 12:54:53.424000,-0.0277643952603226,0.6359701773252517,X
20,-0.2531,-0.302338784,0.1733,0.310249895,0.7744,-1,1,0.7,2025-01-02 12:54:53.513900,-0.0162824939128947,0.6158430392897639,X
23,-0.2599,-0.304503145,0.17,0.306368973,0.7524,-1,1,0.8,2025-01-02 12:54:53.605200,-0.0178391910137548,0.6079967513197763,X
26,-0.4885,-0.291442348,0.1702,0.344655765,0.3426,-1,1,0.9,2025-01-02 12:54:53.726800,-0.0158278620645238,0.6036752551793316,X
29,-0.4934,-0.286591195,0.1737,0.358537526,0.2504,-1,1,1.0,2025-01-02 12:54:53.816200,0.0714138717106911,0.4914122955731051,O
33,-0.2508,-0.287859958,0.1749,0.363388679,0.2565,-1,1,1.1,2025-01-02 12:54:53.906300,0.1422173118147667,0.4097719479783015,O
35,-0.4943,-0.286740461,0.1756,0.365478407,0.5038,-1,1,1.2,2025-01-02 12:54:54.027300,0.1697348828949875,0.4021654227445623,O
38,-0.4932,-0.299054927,0.1742,0.343312369,0.6741,-1,1,1.3,2025-01-02 12:54:54.119100,0.1768429436772262,0.403918906196106,O
41,-0.4932,-0.297039832,0.1711,0.349506918,0.498,-1,1,1.4,2025-01-02 12:54:54.209300,0.1796253549940582,0.4085511152702605,O
44,-0.4919,-0.297338365,0.168,0.353462474,0.7621,-1,1,1.5,2025-01-02 12:54:54.329600,-0.0304801186452058,0.5609441881019052,O
47,-0.4917,-0.329878407,0.1689,0.355552201,0.801,-1,1,1.6,2025-01-02 12:54:54.420900,-0.1136122181689973,0.6340186100096135,X
50,-0.4916,-0.287785325,0.1705,0.358910692,0.4248,-1,1,1.7,2025-01-02 12:54:54.510600,-0.1314493449262666,0.6433163188293916,X
54,-0.4918,-0.302040252,0.1687,0.304950943,0.4462,-1,1,1.8,2025-01-02 12:54:54.660100,0.0977632387606265,0.0900819793707057,O
56,-0.4929,-0.29554717,0.1691,0.308607966,0.6435,-1,1,1.9,2025-01-02 12:54:54.752600,0.0135473953547106,0.4813156106380732,O
359,-0.4974,-0.251513627,0.1187,0.37152369,0.8458,-1,1,12.0,,,,X
375,-0.0557,-0.021643606,0.0293,0.059407966,0.2958,-1,9,12.5,2025-01-02 12:55:05.324500,-0.0146930680254566,0.3890938100103125,X
377,-0.1562,-0.015449057,0.1061,0.358089727,0.7258,-1,9,12.6,2025-01-02 12:55:05.416600,0.0557525745019838,0.3418406289927234,O
380,-0.4995,0.105008805,-0.418,0.371896855,0.281,-1,9,12.7,2025-01-02 12:55:05.505100,0.0903492551672338,0.3203604567113141,X
383,-0.2273,-0.261365199,-0.0203,-0.171357652,0.8213,-1,9,12.8,2025-01-02 12:55:05.626200,0.1030738482080988,0.2981359189961944,X
386,-0.1209,-0.008955975,0.1458,0.369060797,0.9046,-1,9,12.9,2025-01-02 12:55:05.717700,0.0125921193809067,0.3761366612645779,O
389,-0.1015,-0.003507757,0.1569,0.347790356,0.787,-1,9,13.0,2025-01-02 12:55:05.812000,-0.0655573283504934,0.4549320981707823,O
392,-0.1138,-0.247781971,0.0508,-0.145236059,0.7622,-1,9,13.1,2025-01-02 12:55:05.928600,-0.1147922916740744,0.4371525204249409,X
396,-0.3209,0.139489308,-0.0845,0.373165618,0.7397,-1,9,13.2,2025-01-02 12:55:06.020300,-0.2682413055968135,0.1543022884715321,O
398,-0.3132,0.139265409,-0.0715,0.373090985,0.6229,-1,9,13.3,2025-01-02 12:55:06.110300,-0.2952956575216836,0.1164594366056271,O
401,-0.4338,-0.321071698,0.1414,0.373165618,0.8566,-1,9,13.4,2025-01-02 12:55:06.232400,-0.2928359927063626,0.1386938741450969,O
404,-0.4334,-0.317340042,0.1403,0.373165618,0.915,-1,9,13.5,2025-01-02 12:55:06.324100,-0.1969870938039948,0.1414614473709215,O
407,-0.4374,-0.318310273,0.1352,0.373090985,0.8999,-1,9,13.6,2025-01-02 12:55:06.412500,0.034989694457528,0.1429989783433695,O
658,-0.496,-0.358910692,0.3261,0.369807128,0.775,-1,29,21.9,2025-01-02 12:55:14.718300,-0.295407643436023,0.1673689469247522,O
659,-0.496,-0.35838826,0.3257,0.369807128,0.7772,-1,29,22.0,2025-01-02 12:55:14.812800,-0.2920600386934557,0.1719227874864646,O
662,-0.4886,-0.169342558,0.3252,0.369807128,0.6577,-1,29,22.1,2025-01-02 12:55:14.933200,-0.2850337224680437,0.1797665677339558,O
665,-0.4918,-0.165387002,0.3199,0.370478826,0.7159,-1,29,22.2,2025-01-02 12:55:15.023800,-0.2816991225413351,0.1830750575760414,O
668,0.0794,-0.154863732,0.1255,-0.115532075,0.7749,-1,29,22.3,2025-01-02 12:55:15.114800,-0.2789997975480452,0.1863096910586367,X
671,-0.1304,-0.058587002,-0.0936,-0.020374843,0.646,-1,29,22.4,2025-01-02 12:55:15.205600,-0.2785473125264193,0.1868863291770234,O
674,0.0338,-0.071797065,0.1008,0.010672537,0.5571,-1,29,22.5,2025-01-02 12:55:15.322900,-0.2856109917942193,0.1671369782249736,X
677,0.07,-0.127697275,0.1157,-0.087022222,0.8262,-1,29,22.6,2025-01-02 12:55:15.416500,-0.3040033106545515,0.1178685319927939,X
680,0.0744,-0.114487212,0.1099,-0.080603774,0.7654,-1,29,22.7,2025-01-02 12:55:15.507000,-0.2758077345316617,0.1301960589000228,X
