Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y
0,-0.2552,-0.304577778,0.1745,0.307861635,0.8442,-1,1,0.0,2025-01-02 12:51:53.637500,-0.0737182055251837,0.3704494483367014
2,-0.2578,-0.301667086,0.1724,0.314503983,0.8843,-1,1,0.1,2025-01-02 12:51:53.692200,-0.1324227843369119,0.5263612796821833
5,-0.2595,-0.295472537,0.1719,0.325773585,0.8489,-1,1,0.2,,,
8,-0.2553,-0.284949266,0.1742,0.33331153,0.8394,-1,1,0.3,,,
11,-0.2545,-0.279277149,0.1766,0.356298532,0.9041,-1,1,0.4,2025-01-02 12:51:54.053300,-0.2053151160311457,0.5849031299926508
14,-0.251,-0.279724948,0.1786,0.345700629,0.8583,-1,1,0.5,2025-01-02 12:51:54.114700,-0.2051418825399337,0.5734848783555311
17,-0.2519,-0.288904822,0.1751,0.327191614,0.8415,-1,1,0.6,2025-01-02 12:51:54.208200,-0.1755049028849813,0.5493739456258102
20,-0.2531,-0.302338784,0.1733,0.310249895,0.7744,-1,1,0.7,2025-01-02 12:51:54.296800,-0.1786514373503367,0.5618990098845706
23,-0.2599,-0.304503145,0.17,0.306368973,0.7524,-1,1,0.8,2025-01-02 12:51:54.388400,-0.1713929379036871,0.5758273680298772
26,-0.4885,-0.291442348,0.1702,0.344655765,0.3426,-1,1,0.9,2025-01-02 12:51:54.508800,-0.1579888362195612,0.5759095265082514
29,-0.4934,-0.286591195,0.1737,0.358537526,0.2504,-1,1,1.0,,,
33,-0.2508,-0.287859958,0.1749,0.363388679,0.2565,-1,1,1.1,2025-01-02 12:51:54.689900,-0.1635120156419873,0.3322898388661557
35,-0.4943,-0.286740461,0.1756,0.365478407,0.5038,-1,1,1.2,2025-01-02 12:51:54.814500,-0.1493290152303759,0.5576167847656015
38,-0.4932,-0.299054927,0.1742,0.343312369,0.6741,-1,1,1.3,2025-01-02 12:51:54.900200,-0.1392659544677724,0.6133486628136515
41,-0.4932,-0.297039832,0.1711,0.349506918,0.498,-1,1,1.4,2025-01-02 12:51:54.993100,-0.1366063704555371,0.639836183947672
44,-0.4919,-0.297338365,0.168,0.353462474,0.7621,-1,1,1.5,2025-01-02 12:51:55.113100,-0.1376319881595581,0.6614721242459572
47,-0.4917,-0.329878407,0.1689,0.355552201,0.801,-1,1,1.6,2025-01-02 12:51:55.203900,-0.1159735719511968,0.6225127599478182
50,-0.4916,-0.287785325,0.1705,0.358910692,0.4248,-1,1,1.7,2025-01-02 12:51:55.355700,-0.1372167773861268,0.4778356563057861
54,-0.4918,-0.302040252,0.1687,0.304950943,0.4462,-1,1,1.8,2025-01-02 12:51:55.418200,-0.1365678980721077,0.5413685284121958
56,-0.4929,-0.29554717,0.1691,0.308607966,0.6435,-1,1,1.9,2025-01-02 12:51:55.505500,-0.1440525009015953,0.6771005959916481
359,-0.4974,-0.251513627,0.1187,0.37152369,0.8458,-1,1,12.0,2025-01-02 12:52:05.594300,0.0179892877581793,0.668445949113188
375,-0.0557,-0.021643606,0.0293,0.059407966,0.2958,-1,9,12.5,2025-01-02 12:52:06.111200,-0.3559963331615725,0.5335000984040275
377,-0.1562,-0.015449057,0.1061,0.358089727,0.7258,-1,9,12.6,2025-01-02 12:52:06.197900,-0.2502579508649469,0.4821342961979834
380,-0.4995,0.105008805,-0.418,0.371896855,0.281,-1,9,12.7,2025-01-02 12:52:06.288600,-0.1548789744491106,0.4445982788856436
383,-0.2273,-0.261365199,-0.0203,-0.171357652,0.8213,-1,9,12.8,2025-01-02 12:52:06.410400,-0.1038640972215448,0.431831392864583
386,-0.1209,-0.008955975,0.1458,0.369060797,0.9046,-1,9,12.9,2025-01-02 12:52:06.501000,-0.0896808500262974,0.4171498166199073
389,-0.1015,-0.003507757,0.1569,0.347790356,0.787,-1,9,13.0,2025-01-02 12:52:06.591300,-0.0784574751113583,0.4049175953000276
392,-0.1138,-0.247781971,0.0508,-0.145236059,0.7622,-1,9,13.1,2025-01-02 12:52:06.711400,-0.0669763891103324,0.3976786803063845
396,-0.3209,0.139489308,-0.0845,0.373165618,0.7397,-1,9,13.2,2025-01-02 12:52:06.801800,-0.0584603276715526,0.3942698226578364
398,-0.3132,0.139265409,-0.0715,0.373090985,0.6229,-1,9,13.3,2025-01-02 12:52:06.894800,-0.2810642000085457,0.3015046931867355
401,-0.4338,-0.321071698,0.1414,0.373165618,0.8566,-1,9,13.4,2025-01-02 12:52:07.015100,-0.4182093023744518,0.2506697396701581
404,-0.4334,-0.317340042,0.1403,0.373165618,0.915,-1,9,13.5,2025-01-02 12:52:07.104500,-0.4258482796836663,0.2649806551051386
407,-0.4374,-0.318310273,0.1352,0.373090985,0.8999,-1,9,13.6,2025-01-02 12:52:07.195800,-0.4254472832166058,0.2800782527776929
658,-0.496,-0.358910692,0.3261,0.369807128,0.775,-1,29,21.9,2025-01-02 12:52:15.504500,-0.3243821639659573,0.2799945712791223
659,-0.496,-0.35838826,0.3257,0.369807128,0.7772,-1,29,22.0,2025-01-02 12:52:15.593500,-0.3238118674586516,0.2836926335405264
662,-0.4886,-0.169342558,0.3252,0.369807128,0.6577,-1,29,22.1,2025-01-02 12:52:15.715300,-0.3229569615265927,0.2887087005574764
665,-0.4918,-0.165387002,0.3199,0.370478826,0.7159,-1,29,22.2,2025-01-02 12:52:15.804900,-0.3284177768921824,0.2800629379634954
