Timestamp,EAR
09:58.0,0.320716996
10:14.4,0.320716996
10:14.4,0.334224435
10:14.4,0.322971121
10:14.5,0.306468042
10:14.5,0.342880647
10:14.5,0.320582374
10:14.6,0.318952613
10:14.6,0.305320332
10:14.6,0.323525563
10:14.7,0.321731854
10:14.7,0.307842965
10:14.7,0.334224435
10:14.8,0.288563195
10:14.8,0.319209221
10:14.8,0.333967828
10:14.9,0.334224435
10:14.9,0.343791121
10:14.9,0.347929764
10:15.0,0.31430726
10:15.0,0.316627814
10:15.0,0.314028114
10:15.1,0.306695603
10:15.1,0.319187837
10:15.1,0.335373915
10:15.2,0.342832733
10:15.2,0.352636654
10:15.2,0.342832733
10:15.3,0.33945239
10:15.3,0.344047728
10:15.3,0.354158273
10:15.4,0.329301707
10:15.4,0.352941176
10:15.4,0.323250266
10:15.5,0.353547127
10:15.5,0.338336063
10:15.5,0.333076726
10:15.6,0.324703923
10:15.6,0.305763575
10:15.6,0.334224435
10:15.7,0.334224435
10:15.7,0.334224435
10:15.7,0.327411995
10:15.8,0.344028357
10:15.8,0.337956149
10:15.8,0.337956149
10:15.9,0.336822781
10:15.9,0.340320279
10:15.9,0.339171144
10:16.0,0.339105283
10:16.0,0.315716995
10:16.0,0.311479587
10:16.1,0.178548384
10:16.1,0.231898504
10:16.1,0.278404501
10:16.2,0.263570953
10:16.2,0.309744272
10:16.2,0.327895619
10:16.3,0.321731854
10:16.3,0.309505611
10:16.3,0.31545497
10:16.4,0.315175824
10:16.4,0.324424777
10:16.4,0.324703923
10:16.5,0.324467362
10:16.5,0.323250266
10:16.5,0.308544384
10:16.6,0.320133711
10:16.6,0.324186117
10:16.6,0.308290615
10:16.7,0.33490774
10:16.7,0.322971121
10:16.7,0.333025847
10:16.8,0.324186117
10:16.8,0.323250266
10:16.8,0.315638609
10:16.9,0.324424777
10:16.9,0.34038824
10:16.9,0.23147727
10:17.0,0.219680136
10:17.0,0.280303204
10:17.0,0.319889509
10:17.1,0.327895619
10:17.1,0.337651626
10:17.1,0.329349276
10:17.2,0.357871101
10:17.2,0.342576125
10:17.2,0.337651626
10:17.3,0.234488306
10:17.3,0.286386644
10:17.4,0.334224435
10:17.4,0.308544384
10:17.4,0.357586529
10:17.5,0.353547127
10:17.6,0.223822088
10:17.6,0.205527077
10:17.6,0.278404501
10:17.7,0.29361011
10:17.7,0.309744272
10:17.7,0.308569761
10:17.8,0.33490774
10:17.8,0.315716995
10:17.9,0.315478334
10:17.9,0.339105283
10:17.9,0.340626901
10:18.0,0.322971121
10:18.0,0.314263338
10:18.0,0.337930772
10:18.1,0.322971121
10:18.1,0.339145768
10:18.2,0.306693485
10:18.2,0.337956149
10:18.2,0.342832733
10:18.3,0.324424777
10:18.3,0.337956149
10:18.3,0.330386296
10:18.4,0.314782565
10:18.4,0.300749087
10:18.4,0.287107026
10:18.5,0.310023417
10:18.5,0.315716995
10:18.5,0.301812909
10:18.6,0.287107026
10:18.6,0.278937092
10:18.7,0.300749087
10:18.7,0.330591269
10:18.7,0.330160852
10:18.8,0.352636654
10:18.8,0.323250266
10:18.8,0.324703923
10:18.9,0.324465262
10:18.9,0.311479587
10:18.9,0.324424777
10:19.0,0.323250266
10:19.0,0.31545497
10:19.0,0.353877027
10:19.1,0.323250266
10:19.1,0.323250266
10:19.1,0.324706436
10:19.2,0.325921431
10:19.2,0.318510015
10:19.2,0.324465262
10:19.3,0.323250266
10:19.3,0.323250266
10:19.3,0.335373915
10:19.4,0.307843313
10:19.4,0.337956149
10:19.4,0.323630181
10:19.5,0.315175824
10:19.5,0.343260326
10:19.5,0.344028357
10:19.6,0.335373915
10:19.6,0.315876855
10:19.6,0.31545497
10:19.7,0.339105283
10:19.7,0.337956149
10:19.7,0.301036489
10:19.8,0.324424777
10:19.8,0.31545497
10:19.8,0.32985633
10:19.9,0.315481771
10:19.9,0.308290615
10:19.9,0.323250266
10:20.0,0.307843313
10:20.0,0.287107026
10:20.0,0.311479587
10:20.1,0.301812909
10:20.1,0.308290615
10:20.2,0.338866622
10:20.2,0.34288069
10:20.2,0.328039649
10:20.2,0.329301707
10:20.3,0.311477074
10:20.3,0.336822781
10:20.3,0.310023417
10:20.4,0.295317535
10:20.4,0.314809764
10:20.5,0.314263338
10:20.5,0.299582833
10:20.5,0.301533763
10:20.6,0.293863878
10:20.6,0.314263338
10:20.6,0.300891827
10:20.7,0.301948975
10:20.7,0.293738466
10:20.7,0.31466877
10:20.8,0.329605884
10:20.8,0.305987986
10:20.8,0.293863878
10:20.9,0.31466877
10:20.9,0.308569761
10:21.0,0.325918919
10:21.0,0.242200616
10:21.0,0.278505227
10:21.1,0.331603392
10:21.1,0.348115094
10:21.1,0.369602647
10:21.2,0.335373915
10:21.2,0.302205257
10:21.3,0.178084059
10:21.3,0.187073561
10:21.3,0.228360923
10:21.4,0.295749005
10:21.4,0.266815125
10:21.4,0.295317535
10:21.5,0.310023417
10:21.5,0.278505227
10:21.5,0.337127304
10:21.6,0.307549042
10:21.6,0.308569761
10:21.6,0.293110383
10:21.7,0.299582833
10:21.7,0.327323382
10:21.7,0.309744272
10:21.8,0.311479587
10:21.8,0.301721728
10:21.8,0.301036489
10:21.9,0.314880689
10:21.9,0.310479557
10:21.9,0.300801265
10:22.0,0.301036489
10:22.0,0.310023417
10:22.0,0.310023417
10:22.1,0.306714869
10:22.1,0.287107026
10:22.2,0.323250266
10:22.2,0.308290615
10:22.2,0.309744272
10:22.3,0.324467362
10:22.3,0.299582833
10:22.3,0.337651626
10:22.4,0.310959268
10:22.4,0.316696767
10:22.4,0.286211322
10:22.5,0.278505227
10:22.5,0.192764565
10:22.5,0.190394474
10:22.6,0.22320074
10:22.6,0.271040522
10:22.7,0.263570953
10:22.7,0.267510008
10:22.7,0.293863878
10:22.8,0.323250266
10:22.8,0.285480104
10:22.8,0.308290615
10:22.9,0.322971121
10:22.9,0.29361011
10:22.9,0.301812909
10:23.0,0.310023417
