Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds)
215,-0.4968,-0.189572,-0.2805,-0.086486,0.7899,-1,1,7.166666667
216,-0.4968,-0.189489,-0.2802,-0.086569,0.7964,-1,1,7.2
217,-0.4689,-0.19837,-0.2586,-0.09794,0.737,-1,1,7.233333333
218,-0.4478,-0.201441,-0.2327,-0.10126,0.6139,-1,1,7.266666667
275,-0.2362,0.207832,0.0399,0.409854,0.8761,-1,1,9.166666667
276,-0.2357,0.207334,0.04,0.409688,0.8803,-1,1,9.2
277,-0.2442,0.147076,0.0647,0.409356,0.9175,-1,1,9.233333333
278,-0.2385,0.095699,0.0822,0.409273,0.9115,-1,1,9.266666667
279,-0.2218,0.068807,0.0983,0.409273,0.9137,-1,1,9.3
280,-0.2155,0.03901,0.1148,0.409273,0.8939,-1,1,9.333333333
281,-0.2156,0.038678,0.1149,0.40919,0.8878,-1,1,9.366666667
282,-0.2059,0.018758,0.1224,0.408775,0.8993,-1,1,9.4
283,-0.2004,0.002158,0.1296,0.407198,0.8311,-1,1,9.433333333
284,-0.1972,-0.007055,0.1291,0.406783,0.8253,-1,1,9.466666667
285,-0.2009,-0.018343,0.1237,0.40753,0.8808,-1,1,9.5
286,-0.2002,-0.01826,0.1239,0.407696,0.8942,-1,1,9.533333333
287,-0.224,-0.025398,0.1154,0.408028,0.868,-1,1,9.566666667
288,-0.2354,-0.026726,0.0991,0.407862,0.8616,-1,1,9.6
289,-0.2479,-0.028884,0.0885,0.407779,0.8768,-1,1,9.633333333
290,-0.2576,-0.026228,0.0744,0.408443,0.8814,-1,1,9.666666667
291,-0.2577,-0.025979,0.0744,0.408194,0.8759,-1,1,9.7
292,-0.2757,-0.025315,0.0704,0.40836,0.8485,-1,1,9.733333333
293,-0.2736,-0.024319,0.065,0.409024,0.8593,-1,1,9.766666667
294,-0.2762,-0.026477,0.0657,0.408941,0.828,-1,1,9.8
295,-0.2677,-0.023074,0.0688,0.408941,0.8417,-1,1,9.833333333
296,-0.2671,-0.023074,0.0686,0.408858,0.8386,-1,1,9.866666667
297,-0.2526,-0.029382,0.0719,0.408443,0.9058,-1,1,9.9
298,-0.2382,-0.040255,0.075,0.40836,0.9014,-1,1,9.933333333
299,-0.2371,-0.054199,0.0803,0.4067,0.8791,-1,1,9.966666667
319,0.2059,0.290915,0.3959,0.411016,0.5696,-1,1,10.63333333
320,0.199,0.301622,0.3972,0.411182,0.6627,-1,1,10.66666667
321,0.1986,0.301705,0.3969,0.411182,0.6716,-1,1,10.7
322,0.2011,0.322953,0.3857,0.411099,0.5598,-1,1,10.73333333
390,-0.2843,-0.227171,0.0508,0.241862,0.4747,-1,1,13
391,-0.2844,-0.224266,0.0506,0.24236,0.5633,-1,1,13.03333333
393,-0.0154,-0.322289,0.0913,-0.26477,0.5954,-1,1,13.1
394,-0.0154,-0.32619,0.092,-0.269916,0.6025,-1,1,13.13333333
395,-0.014,-0.330174,0.082,-0.27473,0.4722,-1,1,13.16666667
396,-0.014,-0.330174,0.0811,-0.274813,0.4304,-1,1,13.2
425,-0.179,-0.035524,-0.0312,0.130642,0.4154,-1,1,14.16666667
435,-0.125,0.011703,0.0121,0.204429,0.7908,-1,1,14.5
436,-0.125,0.01162,0.0121,0.204512,0.7799,-1,1,14.53333333
437,-0.1246,0.010541,0.0101,0.198951,0.7659,-1,1,14.56666667
438,-0.1243,0.009462,0.0099,0.198453,0.7659,-1,1,14.6
439,-0.1236,0.009296,0.0104,0.1992,0.6835,-1,1,14.63333333
440,-0.1234,0.008715,0.0113,0.198121,0.7008,-1,1,14.66666667
441,-0.1233,0.008715,0.0114,0.198121,0.692,-1,1,14.7
447,-0.084,0.008715,0.0118,0.16849,0.82,-1,1,14.9
448,-0.0912,0.00913,0.012,0.173719,0.8129,-1,1,14.93333333
449,-0.0933,0.01079,0.0091,0.18509,0.8806,-1,1,14.96666667
476,-0.0128,-0.007968,0.0288,0.114623,0.4159,-1,1,15.86666667
477,-0.0108,-0.007304,0.0313,0.107983,0.8152,-1,1,15.9
477,0.3402,-0.318471,0.416,-0.119437,0.4043,-1,1,15.9
478,-0.0101,-0.010292,0.0312,0.107568,0.7621,-1,1,15.93333333
479,-0.0115,-0.010624,0.0307,0.107236,0.5966,-1,1,15.96666667
480,-0.013,-0.013944,0.0286,0.105742,0.6551,-1,1,16
481,-0.0129,-0.01411,0.0286,0.105659,0.6335,-1,1,16.03333333
482,-0.0118,-0.020252,0.0316,0.096529,0.4333,-1,1,16.06666667
485,-0.0122,-0.085241,0.0367,0.076194,0.7535,-1,1,16.16666667
486,-0.0122,-0.085241,0.0368,0.076111,0.7488,-1,1,16.2
487,-0.0164,-0.106821,0.0313,0.072459,0.5937,-1,1,16.23333333
489,-0.029,-0.16766,0.0407,0.066732,0.6668,-1,1,16.3
493,-0.2918,-0.197208,-0.2347,-0.044073,0.4858,-1,1,16.43333333
497,-0.4999,-0.096114,-0.4222,-0.018426,0.6429,-1,1,16.56666667
509,-0.0744,-0.064989,-0.0397,0.002075,0.6539,-1,1,16.96666667
510,-0.0735,-0.081755,-0.037,-0.018011,0.6695,-1,1,17
511,-0.0737,-0.082087,-0.0369,-0.017679,0.6201,-1,1,17.03333333
567,-0.1061,-0.220697,-0.0197,-0.143258,0.7085,-1,1,18.9
577,0.0284,0.156704,0.0582,0.191398,0.4509,-1,1,19.23333333
578,-0.0319,0.174383,0.064,0.411182,0.5437,-1,1,19.26666667
579,-0.0332,0.172474,0.0583,0.411597,0.5581,-1,1,19.3
580,-0.0339,0.170731,0.0615,0.411099,0.4798,-1,1,19.33333333
581,-0.0339,0.170399,0.0623,0.411016,0.5046,-1,1,19.36666667
582,-0.0344,0.16683,0.067,0.410767,0.6436,-1,1,19.4
583,-0.0343,0.167162,0.0684,0.410601,0.6282,-1,1,19.43333333
584,-0.0347,0.166166,0.0692,0.409356,0.4492,-1,1,19.46666667
585,-0.0345,0.169237,0.0662,0.408443,0.43,-1,1,19.5
604,-0.0183,0.169901,0.066,0.37184,0.4949,-1,1,20.13333333
605,-0.0232,0.169818,0.0682,0.369682,0.4883,-1,1,20.16666667
606,-0.0233,0.169818,0.0679,0.370927,0.508,-1,1,20.2
607,0.011,0.259209,0.0295,0.368105,0.5129,-1,1,20.23333333
608,0.0115,0.257798,0.0296,0.366777,0.4651,-1,1,20.26666667
608,-0.0077,0.172557,0.0657,0.370595,0.4052,-1,1,20.26666667
610,-0.0056,0.172806,0.0642,0.368935,0.4971,-1,1,20.33333333
611,-0.005,0.172806,0.0642,0.368935,0.5564,-1,1,20.36666667
612,-0.0065,0.172474,0.0634,0.366611,0.7813,-1,1,20.4
613,-0.0067,0.170482,0.0618,0.368105,0.7994,-1,1,20.43333333
614,-0.0002,0.169735,0.0609,0.364038,0.6561,-1,1,20.46666667
619,0.0167,0.249664,0.0322,0.35939,0.4037,-1,1,20.63333333
620,0.0168,0.248585,0.0337,0.358311,0.549,-1,1,20.66666667
621,0.0168,0.248419,0.0338,0.358394,0.5777,-1,1,20.7
622,0.0183,0.246593,0.0347,0.35607,0.5462,-1,1,20.73333333
624,0.0203,0.243439,0.0371,0.35109,0.5444,-1,1,20.8
625,0.0213,0.242609,0.0392,0.351256,0.6256,-1,1,20.83333333
626,0.0213,0.242609,0.0393,0.351256,0.6279,-1,1,20.86666667
627,0.0235,0.242941,0.0415,0.348932,0.5006,-1,1,20.9
628,0.0257,0.242526,0.0421,0.348849,0.4187,-1,1,20.93333333
634,0.0143,0.169154,0.0802,0.351837,0.6175,-1,1,21.13333333
635,0.0152,0.167079,0.081,0.353414,0.5118,-1,1,21.16666667
636,0.0147,0.167162,0.0809,0.352584,0.5327,-1,1,21.2
638,0.0122,0.166581,0.0817,0.345695,0.5165,-1,1,21.26666667
640,0.0197,0.161684,0.0837,0.337395,0.4551,-1,1,21.33333333
641,0.0162,0.157451,0.0838,0.338225,0.4316,-1,1,21.36666667
642,0.0175,0.163344,0.0843,0.33615,0.5837,-1,1,21.4
643,0.0175,0.161269,0.0851,0.338225,0.6477,-1,1,21.43333333
684,-0.0703,-0.412593,0.1108,0.211484,0.7005,-1,1,22.8
685,-0.0652,-0.412427,0.1121,0.207583,0.6492,-1,1,22.83333333
686,-0.0652,-0.412427,0.1176,0.209492,0.6143,-1,1,22.86666667
688,-0.0453,-0.401471,0.1304,0.213725,0.8486,-1,1,22.93333333
689,-0.0462,-0.411597,0.1381,0.213891,0.9281,-1,1,22.96666667
695,0.0123,-0.403048,0.176,0.207749,0.4509,-1,1,23.16666667
696,0.0121,-0.40338,0.176,0.207666,0.4435,-1,1,23.2
715,0.2365,0.236716,0.4995,0.41085,0.4876,-1,1,23.83333333
716,0.2365,0.236882,0.4995,0.41085,0.4533,-1,1,23.86666667
717,0.2175,0.254976,0.5,0.410767,0.4855,-1,1,23.9
719,-0.0481,-0.030212,0.0887,0.10541,0.6476,-1,1,23.96666667
720,-0.0223,-0.033615,0.1023,0.101592,0.5591,-1,1,24
721,-0.0226,-0.033532,0.1023,0.101592,0.5768,-1,1,24.03333333
722,0.0026,-0.020501,0.1134,0.100762,0.829,-1,1,24.06666667
723,0.0319,-0.014442,0.1283,0.099766,0.7614,-1,1,24.1
745,-0.4998,0.153467,-0.4694,0.326771,0.4127,-1,1,24.83333333
746,-0.4998,0.15355,-0.4694,0.326854,0.4118,-1,1,24.86666667
747,-0.4997,0.134294,-0.4652,0.333162,0.5491,-1,1,24.9
752,-0.4986,0.035441,-0.3684,0.408194,0.4762,-1,1,25.06666667
753,-0.4991,0.002158,-0.3793,0.398649,0.7497,-1,1,25.1
755,-0.4992,-0.136867,-0.3564,0.293986,0.7543,-1,1,25.16666667
756,-0.4992,-0.135788,-0.3568,0.293986,0.727,-1,1,25.2
757,-0.0307,-0.292077,0.1504,-0.068309,0.5359,-1,1,25.23333333
759,-0.2199,-0.028718,-0.1712,0.046314,0.504,-1,1,25.3
761,-0.2214,-0.039674,-0.1663,0.047808,0.4265,-1,1,25.36666667
850,-0.1184,0.284939,0.0147,0.408111,0.772,-1,1,28.33333333
851,-0.1184,0.284856,0.0149,0.408277,0.763,-1,1,28.36666667
852,-0.1159,0.244601,0.0438,0.406783,0.8781,-1,1,28.4
853,-0.0889,0.231985,0.0819,0.388606,0.5299,-1,1,28.43333333
895,-0.3524,-0.327103,-0.0938,0.410767,0.4725,-1,1,29.83333333
896,-0.3528,-0.32702,-0.0937,0.410684,0.4736,-1,1,29.86666667
897,-0.3217,-0.326356,-0.096,0.410186,0.4566,-1,1,29.9
900,-0.2922,-0.325277,-0.0935,0.410269,0.7714,-1,1,30
901,-0.2922,-0.325277,-0.0937,0.410186,0.7722,-1,1,30.03333333
950,-0.4989,0.137448,-0.2392,0.411348,0.4101,-1,1,31.66666667
951,-0.4989,0.13778,-0.2394,0.411348,0.4396,-1,1,31.7
964,0.0056,0.261616,0.0688,0.356402,0.5343,-1,1,32.13333333
965,0.0002,0.258213,0.0693,0.353497,0.4217,-1,1,32.16666667
967,0.0119,0.264521,0.0703,0.35275,0.494,-1,1,32.23333333
968,0.0104,0.262031,0.0692,0.352833,0.5278,-1,1,32.26666667
969,-0.0235,0.264936,0.0686,0.366196,0.6823,-1,1,32.3
969,0.0162,0.265102,0.0683,0.358145,0.4548,-1,1,32.3
970,-0.0285,0.275062,0.0661,0.383211,0.8674,-1,1,32.33333333
971,-0.0285,0.275477,0.0661,0.383128,0.8682,-1,1,32.36666667
979,-0.2568,-0.409439,0.0433,0.387444,0.9292,-1,1,32.63333333
980,-0.2651,-0.407198,0.0456,0.383377,0.9361,-1,1,32.66666667
981,-0.2651,-0.407115,0.0457,0.38346,0.936,-1,1,32.7
982,-0.274,-0.409688,0.0495,0.379891,0.9257,-1,1,32.73333333
983,-0.2843,-0.408194,0.0518,0.373085,0.904,-1,1,32.76666667
984,-0.2924,-0.3901,0.055,0.370263,0.8951,-1,1,32.8
985,-0.3035,-0.38595,0.0621,0.371093,0.8121,-1,1,32.83333333
986,-0.3034,-0.392424,0.0623,0.37101,0.7834,-1,1,32.86666667
987,-0.3122,-0.400226,0.064,0.36769,0.7372,-1,1,32.9
988,-0.3241,-0.413091,0.0708,0.36852,0.7654,-1,1,32.93333333
989,-0.3362,-0.21995,0.0699,0.366528,0.7907,-1,1,32.96666667
992,-0.422,-0.414004,0.3756,0.415,0.5222,-1,1,33.06666667
993,-0.3953,-0.415,0.4919,0.409024,0.763,-1,1,33.1
994,-0.4644,-0.415,0.4975,0.410933,0.5412,-1,1,33.13333333
1024,0.0185,0.03154,0.3233,0.105576,0.7189,-1,1,34.13333333
1029,-0.0227,-0.109726,0.3066,-0.027888,0.6302,-1,1,34.3
1030,-0.0297,-0.137863,0.3415,-0.041085,0.7809,-1,1,34.33333333
1031,-0.0292,-0.137863,0.3418,-0.041168,0.7816,-1,1,34.36666667
1032,-0.0278,-0.155293,0.3631,-0.04648,0.6374,-1,1,34.4
1033,-0.4925,-0.153052,0.371,0.409522,0.5073,-1,1,34.43333333
1034,-0.0382,-0.142843,0.3536,-0.037848,0.5633,-1,1,34.46666667
1035,-0.0372,-0.123089,0.3381,-0.024153,0.6655,-1,1,34.5
1036,-0.037,-0.123006,0.3382,-0.024236,0.6622,-1,1,34.53333333
1037,-0.0369,-0.088312,0.3005,0.010375,0.5616,-1,1,34.56666667
1042,0.0247,0.118441,0.3091,0.196046,0.593,-1,1,34.73333333
1043,0.0133,0.108564,0.3094,0.179944,0.7254,-1,1,34.76666667
1052,-0.0968,-0.061752,-0.0331,0.146578,0.6987,-1,1,35.06666667
1053,-0.0955,-0.051958,-0.0347,0.157783,0.7357,-1,1,35.1
1067,-0.2676,-0.233313,0.2802,0.179031,0.923,-1,1,35.56666667
1068,-0.2687,-0.235886,0.2805,0.179197,0.9239,-1,1,35.6
1069,-0.2761,-0.361797,0.2774,0.180525,0.9148,-1,1,35.63333333
1070,-0.2379,-0.406534,0.2901,0.193058,0.8936,-1,1,35.66666667
1071,-0.2416,-0.412261,0.3058,0.193722,0.8945,-1,1,35.7
1072,-0.2223,-0.411514,0.3243,0.187248,0.8684,-1,1,35.73333333
1073,-0.2227,-0.411514,0.3248,0.18758,0.8673,-1,1,35.76666667
1074,-0.2301,-0.412925,0.3359,0.185837,0.9025,-1,1,35.8
1075,-0.2258,-0.412178,0.3418,0.18343,0.9187,-1,1,35.83333333
1076,-0.2195,-0.411016,0.3469,0.18841,0.9001,-1,1,35.86666667
1077,-0.2086,-0.414502,0.3537,0.192228,0.862,-1,1,35.9
1078,-0.2085,-0.414585,0.3537,0.192311,0.8603,-1,1,35.93333333
1079,-0.1886,-0.41251,0.3648,0.18509,0.8909,-1,1,35.96666667
1092,-0.2077,-0.216381,0.2055,0.409854,0.8581,-1,1,36.4
1093,-0.2077,-0.216464,0.2057,0.409854,0.87,-1,1,36.43333333
1094,-0.3731,-0.223768,0.2231,0.409439,0.8231,-1,1,36.46666667
1095,-0.3704,-0.015023,-0.1752,0.409605,0.8667,-1,1,36.5
1095,-0.3868,-0.16683,0.2388,0.409605,0.5623,-1,1,36.5
1096,-0.38,-0.00996,-0.1757,0.409605,0.8146,-1,1,36.53333333
1096,-0.3858,-0.275726,0.2445,0.40919,0.5353,-1,1,36.53333333
1097,-0.384,0.001743,-0.1719,0.409107,0.7438,-1,1,36.56666667
1098,-0.3842,0.001328,-0.1723,0.409107,0.7722,-1,1,36.6
1099,-0.3922,-0.329676,0.259,0.40836,0.7457,-1,1,36.63333333
1099,-0.3857,-0.035275,-0.1734,0.409688,0.4131,-1,1,36.63333333
1100,-0.4034,-0.360469,0.2445,0.408111,0.7818,-1,1,36.66666667
1101,-0.3919,-0.080095,-0.178,0.409854,0.6763,-1,1,36.7
1102,-0.3913,-0.078518,-0.1718,0.409439,0.4709,-1,1,36.73333333
1103,-0.3913,-0.078352,-0.1718,0.409439,0.4759,-1,1,36.76666667
1104,-0.395,-0.075364,-0.1735,0.409854,0.6012,-1,1,36.8
1105,-0.3987,-0.415,0.2444,0.409024,0.5866,-1,1,36.83333333
1106,-0.3981,-0.415,0.2491,0.409439,0.6785,-1,1,36.86666667
1107,-0.4005,-0.387693,0.2479,0.408277,0.8108,-1,1,36.9
1108,-0.4004,-0.385784,0.248,0.408277,0.8229,-1,1,36.93333333
1109,-0.4001,-0.374247,0.2483,0.408443,0.8318,-1,1,36.96666667
1110,-0.4005,-0.3652,0.2473,0.408609,0.8872,-1,1,37
1111,-0.4008,-0.353165,0.2454,0.408775,0.8849,-1,1,37.03333333
1112,-0.4014,-0.347853,0.2432,0.408775,0.8855,-1,1,37.06666667
1113,-0.4016,-0.348185,0.2432,0.408858,0.884,-1,1,37.1
1114,-0.3985,-0.3486,0.2425,0.408941,0.8931,-1,1,37.13333333
1115,-0.3977,-0.345446,0.2415,0.408775,0.8373,-1,1,37.16666667
1116,-0.3963,-0.34113,0.2411,0.408858,0.8188,-1,1,37.2
1117,-0.3952,-0.340632,0.2403,0.408858,0.8481,-1,1,37.23333333
1118,-0.3952,-0.341379,0.2406,0.408775,0.8378,-1,1,37.26666667
1119,-0.3956,-0.340964,0.2403,0.408775,0.8391,-1,1,37.3
1119,-0.3752,-0.035358,-0.1678,0.410435,0.4127,-1,1,37.3
1120,-0.3965,-0.338557,0.2397,0.408692,0.8185,-1,1,37.33333333
1120,-0.3753,-0.04399,-0.169,0.410186,0.4922,-1,1,37.33333333
1121,-0.396,-0.340632,0.2385,0.408775,0.8439,-1,1,37.36666667
1121,-0.3753,-0.043077,-0.1694,0.410186,0.6675,-1,1,37.36666667
1122,-0.3961,-0.342541,0.2386,0.408775,0.8369,-1,1,37.4
1122,-0.3749,-0.0415,-0.1694,0.410269,0.6497,-1,1,37.4
1123,-0.396,-0.341877,0.2385,0.408775,0.8469,-1,1,37.43333333
1123,-0.3749,-0.0415,-0.1694,0.410269,0.6191,-1,1,37.43333333
1124,-0.3952,-0.341296,0.2378,0.408692,0.8451,-1,1,37.46666667
1124,-0.3749,-0.039093,-0.1695,0.410269,0.4957,-1,1,37.46666667
1125,-0.3952,-0.342541,0.2371,0.408609,0.8232,-1,1,37.5
1125,-0.3749,-0.038927,-0.1701,0.410269,0.7603,-1,1,37.5
1126,-0.3957,-0.343205,0.2369,0.408609,0.8114,-1,1,37.53333333
1126,-0.3751,-0.03984,-0.1706,0.410269,0.7222,-1,1,37.53333333
1127,-0.3791,-0.339387,0.1592,0.412012,0.8275,-1,1,37.56666667
1127,-0.3757,-0.042496,-0.1709,0.410186,0.4235,-1,1,37.56666667
1128,-0.3791,-0.339387,0.1595,0.412012,0.83,-1,1,37.6
1129,-0.3789,-0.34196,0.1601,0.412012,0.8316,-1,1,37.63333333
1129,-0.3755,-0.042496,-0.171,0.410186,0.4261,-1,1,37.63333333
1130,-0.3759,-0.03818,-0.172,0.410269,0.8244,-1,1,37.66666667
1130,-0.3795,-0.34196,0.1515,0.412261,0.8179,-1,1,37.66666667
1131,-0.3797,-0.343205,0.145,0.411929,0.8515,-1,1,37.7
1131,-0.3761,-0.040587,-0.172,0.410352,0.6406,-1,1,37.7
1132,-0.3817,-0.344284,0.1478,0.411597,0.8419,-1,1,37.73333333
1132,-0.3777,-0.036022,-0.1732,0.410435,0.629,-1,1,37.73333333
1133,-0.3817,-0.343952,0.149,0.411597,0.8435,-1,1,37.76666667
1133,-0.3776,-0.035773,-0.1732,0.410435,0.6673,-1,1,37.76666667
1134,-0.3835,-0.342126,0.1371,0.411265,0.8326,-1,1,37.8
1134,-0.3794,-0.042247,-0.1743,0.410518,0.5548,-1,1,37.8
1135,-0.3856,-0.345944,0.1304,0.411016,0.8243,-1,1,37.83333333
1135,-0.3815,-0.051128,-0.1749,0.41002,0.524,-1,1,37.83333333
1136,-0.3873,-0.347521,0.1308,0.410518,0.7056,-1,1,37.86666667
1136,-0.3832,-0.081589,-0.1756,0.410269,0.5631,-1,1,37.86666667
1137,-0.3884,-0.347355,0.1214,0.410518,0.7608,-1,1,37.9
1138,-0.3884,-0.34694,0.1231,0.410435,0.7616,-1,1,37.93333333
1139,-0.3905,-0.34777,0.1079,0.410518,0.7442,-1,1,37.96666667
1140,-0.3886,-0.045484,-0.1828,0.410186,0.6174,-1,1,38
1140,-0.3931,-0.349928,0.1207,0.410103,0.5318,-1,1,38
1141,-0.3901,-0.042496,-0.1848,0.410103,0.6683,-1,1,38.03333333
1141,-0.3945,-0.351007,0.1128,0.410103,0.432,-1,1,38.03333333
1142,-0.3913,-0.052871,-0.1851,0.410684,0.4974,-1,1,38.06666667
1142,-0.3949,-0.354161,0.1154,0.410186,0.4782,-1,1,38.06666667
1143,-0.3949,-0.354161,0.1152,0.410103,0.4892,-1,1,38.1
1143,-0.3912,-0.048638,-0.1856,0.410435,0.4841,-1,1,38.1
1144,-0.3927,-0.051875,-0.1862,0.410601,0.6143,-1,1,38.13333333
1145,-0.3929,-0.05893,-0.1863,0.410518,0.6029,-1,1,38.16666667
1146,-0.3931,-0.053784,-0.1876,0.41002,0.7054,-1,1,38.2
1147,-0.3952,-0.046646,-0.189,0.410103,0.4766,-1,1,38.23333333
1147,-0.3981,-0.361133,0.1147,0.410186,0.4075,-1,1,38.23333333
1148,-0.398,-0.361133,0.1147,0.410269,0.4769,-1,1,38.26666667
1148,-0.3952,-0.046397,-0.1889,0.41002,0.4608,-1,1,38.26666667
1149,-0.3979,-0.365117,0.1139,0.410435,0.5218,-1,1,38.3
1149,-0.3952,-0.047061,-0.1887,0.41002,0.4347,-1,1,38.3
1150,-0.3976,-0.366777,0.1182,0.410601,0.5471,-1,1,38.33333333
1150,-0.3953,-0.047974,-0.1893,0.410186,0.4564,-1,1,38.33333333
1151,-0.3977,-0.367192,0.1186,0.410767,0.6215,-1,1,38.36666667
1151,-0.3955,-0.048804,-0.1894,0.410186,0.4985,-1,1,38.36666667
1152,-0.3976,-0.368354,0.1229,0.41085,0.6877,-1,1,38.4
1153,-0.3976,-0.368105,0.1234,0.41085,0.6976,-1,1,38.43333333
1154,-0.3981,-0.369433,0.1239,0.41085,0.7045,-1,1,38.46666667
1154,-0.3958,-0.055029,-0.1897,0.410186,0.4894,-1,1,38.46666667
1155,-0.398,-0.369101,0.1243,0.410933,0.7108,-1,1,38.5
1155,-0.3957,-0.056025,-0.1897,0.410269,0.5802,-1,1,38.5
1156,-0.3987,-0.370429,0.1257,0.410933,0.6987,-1,1,38.53333333
1156,-0.3967,-0.066234,-0.1908,0.410186,0.4874,-1,1,38.53333333
1157,-0.3991,-0.370263,0.1225,0.411099,0.756,-1,1,38.56666667
1157,-0.3971,-0.062582,-0.1912,0.410269,0.4927,-1,1,38.56666667
1158,-0.3991,-0.370346,0.1221,0.411182,0.7543,-1,1,38.6
1158,-0.3971,-0.068973,-0.1912,0.410269,0.4783,-1,1,38.6
1159,-0.3994,-0.369931,0.1154,0.411099,0.7558,-1,1,38.63333333
1159,-0.3972,-0.08549,-0.1912,0.410269,0.499,-1,1,38.63333333
1160,-0.3996,-0.370097,0.1067,0.411016,0.8089,-1,1,38.66666667
1161,-0.4013,-0.369184,0.1015,0.410933,0.7842,-1,1,38.7
1161,-0.3986,-0.10873,-0.1933,0.410269,0.4474,-1,1,38.7
1162,-0.4004,-0.36935,0.0863,0.410767,0.8362,-1,1,38.73333333
1163,-0.4005,-0.369267,0.0848,0.410767,0.8332,-1,1,38.76666667
1164,-0.4011,-0.369599,0.0833,0.41085,0.7274,-1,1,38.8
1164,-0.3989,-0.109726,-0.1924,0.410518,0.7079,-1,1,38.8
1165,-0.4012,-0.366694,0.0922,0.410684,0.7412,-1,1,38.83333333
1165,-0.3992,-0.116034,-0.1929,0.410352,0.6613,-1,1,38.83333333
1166,-0.401,-0.368935,0.0955,0.410933,0.8371,-1,1,38.86666667
1166,-0.3988,-0.118358,-0.1938,0.410269,0.4954,-1,1,38.86666667
1167,-0.4017,-0.368935,0.1048,0.410933,0.7564,-1,1,38.9
1167,-0.3997,-0.11786,-0.1934,0.410269,0.7051,-1,1,38.9
1168,-0.4017,-0.368935,0.1045,0.411016,0.7636,-1,1,38.93333333
1168,-0.3997,-0.118441,-0.1934,0.410352,0.6859,-1,1,38.93333333
1169,0.4617,0.311997,0.4996,0.409605,0.4073,-1,1,38.96666667
1170,0.4505,0.30627,0.4996,0.41002,0.6858,-1,1,39
