	x1	y1	x2	y2	confidence	cluster	new_cluster	
1156.0	-0.3987	-0.4463	0.1257	0.4951	0.6987	-1	1	38.53333333333333
1156.0	-0.3967	-0.0798	-0.1908	0.4942	0.4874	-1	1	38.53333333333333
1157.0	-0.3991	-0.4461	0.1225	0.4953	0.756	-1	1	38.56666666666667
1157.0	-0.3971	-0.0754	-0.1912	0.4943	0.4927	-1	1	38.56666666666667
1158.0	-0.3991	-0.4462	0.1221	0.4954	0.7543	-1	1	38.6
1158.0	-0.3971	-0.0831	-0.1912	0.4943	0.4783	-1	1	38.6
1159.0	-0.3994	-0.4457	0.1154	0.4953	0.7558	-1	1	38.63333333333333
1159.0	-0.3972	-0.103	-0.1912	0.4943	0.499	-1	1	38.63333333333333
1160.0	-0.3996	-0.4459	0.1067	0.4952	0.8089	-1	1	38.666666666666664
1161.0	-0.4013	-0.4448	0.1015	0.4951	0.7842	-1	1	38.7
1161.0	-0.3986	-0.131	-0.1933	0.4943	0.4474	-1	1	38.7
1162.0	-0.4004	-0.445	0.0863	0.4949	0.8362	-1	1	38.733333333333334
1163.0	-0.4005	-0.4449	0.0848	0.4949	0.8332	-1	1	38.766666666666666
1164.0	-0.4011	-0.4453	0.0833	0.495	0.7274	-1	1	38.8
1164.0	-0.3989	-0.1322	-0.1924	0.4946	0.7079	-1	1	38.8
1165.0	-0.4012	-0.4418	0.0922	0.4948	0.7412	-1	1	38.833333333333336
1165.0	-0.3992	-0.1398	-0.1929	0.4944	0.6613	-1	1	38.833333333333336
1166.0	-0.401	-0.4445	0.0955	0.4951	0.8371	-1	1	38.86666666666667
1166.0	-0.3988	-0.1426	-0.1938	0.4943	0.4954	-1	1	38.86666666666667
1167.0	-0.4017	-0.4445	0.1048	0.4951	0.7564	-1	1	38.9
1167.0	-0.3997	-0.142	-0.1934	0.4943	0.7051	-1	1	38.9
1168.0	-0.4017	-0.4445	0.1045	0.4952	0.7636	-1	1	38.93333333333333
1168.0	-0.3997	-0.1427	-0.1934	0.4944	0.6859	-1	1	38.93333333333333
1169.0	0.4617	0.3759	0.4996	0.4935	0.4073	-1	1	38.96666666666667
1170.0	0.4505	0.369	0.4996	0.494	0.6858	-1	1	39.0
1170.0	-0.5	-0.0467	-0.4002	0.4947	0.5935	-1	1	39.0
1171.0	0.4503	0.368	0.4996	0.4941	0.6963	-1	1	39.03333333333333
1171.0	-0.5	-0.0472	-0.4003	0.4946	0.5499	-1	1	39.03333333333333
1172.0	0.4491	0.3653	0.4995	0.4946	0.7566	-1	1	39.06666666666667
1172.0	-0.4994	-0.06	-0.4079	0.4936	0.7411	-1	1	39.06666666666667
1173.0	-0.4995	-0.0842	-0.4099	0.4945	0.778	-1	1	39.1
1173.0	0.4492	0.3649	0.4995	0.4947	0.7139	-1	1	39.1
1174.0	0.4359	0.3335	0.4995	0.4933	0.8153	-1	1	39.13333333333333
1174.0	-0.5	-0.121	-0.4237	0.4927	0.5871	-1	1	39.13333333333333
1175.0	0.383	0.3026	0.4976	0.4948	0.858	-1	1	39.166666666666664
1176.0	0.3827	0.3029	0.4975	0.4948	0.8626	-1	1	39.2
1177.0	0.3954	0.279	0.4649	0.4365	0.5381	-1	1	39.233333333333334
1177.0	0.3483	0.2791	0.465	0.4952	0.4708	-1	1	39.233333333333334
1183.0	-0.2405	-0.1933	0.4921	0.3466	0.5093	-1	1	39.43333333333333
1187.0	-0.3809	-0.3022	0.4754	0.4959	0.6571	-1	1	39.56666666666667
1190.0	-0.496	-0.2483	0.4452	0.4964	0.4051	-1	1	39.666666666666664
1192.0	-0.3068	0.1092	-0.2285	0.1707	0.5943	-1	1	39.733333333333334
1193.0	-0.3063	0.097	-0.2334	0.1658	0.6933	-1	1	39.766666666666666
1194.0	-0.2922	0.0886	-0.2247	0.1549	0.4393	-1	1	39.8
1195.0	-0.275	0.0859	-0.207	0.1505	0.5334	-1	1	39.833333333333336
1195.0	0.2672	-0.2863	0.2923	-0.2408	0.4953	-1	1	39.833333333333336
1196.0	-0.275	0.086	-0.207	0.1504	0.5584	-1	1	39.86666666666667
1196.0	0.2672	-0.2862	0.2923	-0.2409	0.4755	-1	1	39.86666666666667
1197.0	-0.2639	0.0871	-0.1945	0.1525	0.5243	-1	1	39.9
1199.0	-0.2804	0.12	-0.2123	0.1731	0.4927	-1	1	39.96666666666667
1200.0	-0.2891	-0.1037	0.3287	0.3128	0.552	-1	1	40.0
1201.0	-0.289	-0.1036	0.3295	0.3128	0.5674	-1	1	40.03333333333333
1203.0	-0.3156	-0.0678	0.3436	0.3786	0.5394	-1	1	40.1
1204.0	-0.3442	-0.0665	0.1215	0.3635	0.7393	-1	1	40.13333333333333
1205.0	-0.3426	-0.0618	0.3228	0.3652	0.801	-1	1	40.166666666666664
1206.0	-0.3426	-0.0616	0.3201	0.365	0.7995	-1	1	40.2
1207.0	-0.2722	-0.0984	0.351	0.4905	0.7963	-1	1	40.233333333333334
1207.0	-0.3419	-0.0687	0.3535	0.3676	0.6516	-1	1	40.233333333333334
1229.0	0.068	-0.0171	0.1438	0.0524	0.4103	-1	1	40.96666666666667
1282.0	-0.4985	0.2899	-0.114	0.4975	0.6383	-1	1	42.733333333333334
1283.0	-0.4977	0.4259	-0.1724	0.4961	0.4983	-1	1	42.766666666666666
1290.0	-0.4991	0.4171	-0.296	0.4945	0.5931	-1	1	43.0
1291.0	-0.4991	0.417	-0.296	0.4946	0.5726	-1	1	43.03333333333333
1368.0	-0.0088	-0.159	0.0399	-0.06	0.717	-1	1	45.6
1368.0	-0.0153	0.176	0.0594	0.274	0.7098	-1	1	45.6
1369.0	-0.0124	0.1792	0.0617	0.2759	0.5958	-1	1	45.63333333333333
1369.0	-0.004	-0.1552	0.0459	-0.0525	0.4068	-1	1	45.63333333333333
1370.0	-0.012	0.1785	0.0622	0.2767	0.5643	-1	1	45.666666666666664
1371.0	-0.0124	0.1786	0.0622	0.2764	0.5501	-1	1	45.7
1371.0	-0.0031	-0.156	0.0469	-0.0539	0.4538	-1	1	45.7
1372.0	-0.0135	0.1798	0.0614	0.2793	0.423	-1	1	45.733333333333334
1373.0	-0.0162	0.1811	0.0594	0.2797	0.5964	-1	1	45.766666666666666
1374.0	-0.0222	0.1771	0.0542	0.2812	0.5962	-1	1	45.8
1375.0	-0.0251	0.1776	0.0513	0.2817	0.7372	-1	1	45.833333333333336
1376.0	-0.025	0.1776	0.0513	0.2817	0.7487	-1	1	45.86666666666667
1377.0	-0.0267	0.1785	0.0477	0.2862	0.4126	-1	1	45.9
1382.0	0.2324	-0.2661	0.3322	-0.0534	0.4489	-1	1	46.06666666666667
1383.0	0.2267	-0.2663	0.3254	-0.0577	0.64	-1	1	46.1
1384.0	0.2202	-0.2665	0.3132	-0.0636	0.4806	-1	1	46.13333333333333
1395.0	0.1653	-0.3076	0.355	0.0548	0.8146	-1	1	46.5
1395.0	0.074	-0.2824	0.1141	-0.2031	0.6941	-1	1	46.5
1396.0	0.1653	-0.308	0.3551	0.0548	0.8338	-1	1	46.53333333333333
1396.0	0.074	-0.2824	0.1145	-0.202	0.7181	-1	1	46.53333333333333
1397.0	0.1598	-0.3085	0.3545	0.0527	0.7922	-1	1	46.56666666666667
1398.0	0.1516	-0.3098	0.353	0.0509	0.7483	-1	1	46.6
1398.0	0.0522	-0.2723	0.0923	-0.192	0.7099	-1	1	46.6
1398.0	-0.0737	-0.1409	-0.0205	-0.0333	0.5077	-1	1	46.6
1399.0	-0.0774	-0.1402	-0.0266	-0.0359	0.74	-1	1	46.63333333333333
1399.0	0.0378	-0.2583	0.0768	-0.1758	0.5285	-1	1	46.63333333333333
1400.0	-0.0797	-0.1386	-0.0282	-0.0339	0.8002	-1	1	46.666666666666664
1400.0	0.0291	-0.243	0.0695	-0.1653	0.7577	-1	1	46.666666666666664
1400.0	-0.0895	0.2057	-0.013	0.3096	0.6524	-1	1	46.666666666666664
1401.0	-0.0797	-0.1386	-0.028	-0.0341	0.7657	-1	1	46.7
1401.0	0.0293	-0.243	0.0694	-0.1652	0.7035	-1	1	46.7
1401.0	-0.0895	0.2059	-0.013	0.3097	0.6557	-1	1	46.7
1402.0	-0.0832	-0.1352	-0.0317	-0.0288	0.446	-1	1	46.733333333333334
1402.0	-0.0934	0.2108	-0.0171	0.3158	0.4132	-1	1	46.733333333333334
1403.0	-0.0858	-0.1322	-0.0317	-0.0246	0.7262	-1	1	46.766666666666666
1403.0	-0.0946	0.2116	-0.0184	0.3183	0.5882	-1	1	46.766666666666666
1403.0	0.0117	-0.2008	0.0494	-0.125	0.5164	-1	1	46.766666666666666
1404.0	0.0035	-0.184	0.0422	-0.1107	0.8054	-1	1	46.8
1404.0	-0.0866	-0.1295	-0.0335	-0.0208	0.6378	-1	1	46.8
1404.0	-0.0955	0.2121	-0.0196	0.3193	0.5775	-1	1	46.8
1404.0	0.1978	-0.267	0.3409	0.0602	0.4035	-1	1	46.8
1405.0	-0.0009	-0.1769	0.036	-0.1029	0.7551	-1	1	46.833333333333336
1405.0	-0.088	-0.1319	-0.0345	-0.0222	0.7221	-1	1	46.833333333333336
1405.0	-0.0964	0.21	-0.0205	0.3183	0.4319	-1	1	46.833333333333336
1405.0	0.1973	-0.2687	0.3411	0.0563	0.4248	-1	1	46.833333333333336
1406.0	-0.0011	-0.1766	0.0359	-0.103	0.7385	-1	1	46.86666666666667
1406.0	-0.088	-0.1319	-0.0345	-0.0223	0.7186	-1	1	46.86666666666667
1406.0	0.1973	-0.2692	0.3411	0.0563	0.4484	-1	1	46.86666666666667
1406.0	-0.0964	0.2101	-0.0204	0.3183	0.4402	-1	1	46.86666666666667
1407.0	0.1946	-0.2731	0.3409	0.0479	0.7789	-1	1	46.9
1407.0	-0.0905	-0.1369	-0.0364	-0.0252	0.6569	-1	1	46.9
1447.0	-0.1814	-0.1279	0.4974	0.1756	0.7637	-1	1	48.233333333333334
1448.0	-0.1826	-0.1343	0.497	0.161	0.7737	-1	1	48.266666666666666
1449.0	-0.2388	-0.1743	0.4969	0.1298	0.6336	-1	1	48.3
1450.0	-0.3583	-0.1891	0.4979	0.0935	0.5262	-1	1	48.333333333333336
1451.0	-0.3552	-0.1895	0.4981	0.0925	0.589	-1	1	48.36666666666667
1452.0	-0.332	-0.1899	0.499	0.0889	0.7702	-1	1	48.4
1453.0	-0.3367	-0.2007	0.4971	0.0833	0.7082	-1	1	48.43333333333333
1454.0	-0.248	-0.2047	0.4971	0.1018	0.7165	-1	1	48.46666666666667
1455.0	-0.2437	-0.2411	0.4972	0.0888	0.8454	-1	1	48.5
1456.0	-0.2436	-0.2408	0.4972	0.0909	0.8449	-1	1	48.53333333333333
1457.0	-0.2422	-0.2441	0.4973	0.0766	0.8502	-1	1	48.56666666666667
1458.0	-0.2436	-0.2508	0.4963	0.0777	0.8727	-1	1	48.6
1459.0	-0.2418	-0.2619	0.4964	0.0718	0.8764	-1	1	48.63333333333333
1460.0	-0.3167	-0.2666	0.4968	0.1022	0.5378	-1	1	48.666666666666664
1461.0	-0.3085	-0.2667	0.4968	0.1014	0.5629	-1	1	48.7
1462.0	-0.1002	-0.2443	0.4986	0.1013	0.8567	-1	1	48.733333333333334
1463.0	-0.2638	-0.261	0.4946	0.0756	0.5887	-1	1	48.766666666666666
1464.0	-0.3922	-0.2656	0.4976	0.1848	0.4478	-1	1	48.8
1465.0	-0.3104	-0.2661	0.4992	0.0641	0.6487	-1	1	48.833333333333336
1466.0	-0.3153	-0.2664	0.4992	0.0638	0.6635	-1	1	48.86666666666667
1467.0	-0.3223	-0.2667	0.2257	0.0589	0.4772	-1	1	48.9
1467.0	0.3402	-0.0105	0.4995	0.1032	0.407	-1	1	48.9
1469.0	-0.3323	-0.2619	0.4934	0.0714	0.5439	-1	1	48.96666666666667
1470.0	-0.2109	-0.2558	0.2402	0.0703	0.6122	-1	1	49.0
1471.0	-0.2143	-0.2559	0.2404	0.0703	0.5999	-1	1	49.03333333333333
1472.0	-0.2195	-0.256	0.2516	0.0739	0.5805	-1	1	49.06666666666667
1473.0	-0.4372	-0.2552	0.248	0.0726	0.4504	-1	1	49.1
1473.0	-0.2178	-0.2567	0.2476	0.0715	0.4201	-1	1	49.1
1474.0	-0.4504	-0.2544	0.2511	0.0698	0.6272	-1	1	49.13333333333333
1474.0	-0.2371	-0.2623	0.2493	0.0675	0.5597	-1	1	49.13333333333333
1475.0	-0.3677	-0.2445	0.2839	0.0779	0.624	-1	1	49.166666666666664
1476.0	-0.3218	-0.2443	0.2879	0.0781	0.6157	-1	1	49.2
1477.0	-0.2174	-0.235	0.2702	0.091	0.6618	-1	1	49.233333333333334
1477.0	-0.4517	-0.2339	0.2679	0.0917	0.5525	-1	1	49.233333333333334
1478.0	-0.4822	-0.2296	0.28	0.0982	0.6407	-1	1	49.266666666666666
1478.0	-0.2577	-0.2309	0.2645	0.0996	0.5839	-1	1	49.266666666666666
1508.0	-0.4821	-0.4978	0.1305	0.4822	0.6224	-1	1	50.266666666666666
1509.0	-0.5	-0.4981	0.0833	0.4934	0.8815	-1	1	50.3
1510.0	-0.5	-0.4983	0.0833	0.4934	0.8866	-1	1	50.333333333333336
1511.0	-0.4965	-0.5	0.1521	0.4941	0.7286	-1	1	50.36666666666667
1512.0	-0.4967	-0.4896	0.0773	0.4122	0.6659	-1	1	50.4
1518.0	-0.492	-0.3944	0.0228	0.2395	0.9048	-1	1	50.6
1519.0	-0.4856	-0.388	-0.0837	0.276	0.8323	-1	1	50.63333333333333
1520.0	-0.4859	-0.388	-0.0839	0.2759	0.8331	-1	1	50.666666666666664
1536.0	-0.497	-0.3718	-0.0707	0.4904	0.4822	-1	5	51.2
1567.0	-0.1233	-0.2021	0.104	0.0194	0.4659	-1	5	52.233333333333334
1569.0	-0.4845	-0.3099	0.4966	0.1327	0.4206	-1	5	52.3
1570.0	-0.4784	-0.3091	0.4965	0.1319	0.4061	-1	5	52.333333333333336
1573.0	-0.4934	-0.2996	0.4983	0.1629	0.6997	-1	5	52.43333333333333
1577.0	0.0558	-0.1967	0.4985	0.2465	0.5286	-1	5	52.56666666666667
1586.0	-0.4881	-0.2574	0.5	0.1849	0.5561	-1	5	52.86666666666667
1592.0	-0.4144	-0.4882	0.5	0.4935	0.4711	-1	5	53.06666666666667
1593.0	-0.41	-0.4963	0.4995	0.4902	0.5208	-1	5	53.1
1594.0	-0.4153	-0.4923	0.4964	0.4899	0.5465	-1	5	53.13333333333333
1595.0	-0.415	-0.4924	0.4965	0.49	0.5496	-1	5	53.166666666666664
1597.0	-0.4392	-0.4968	0.4849	0.4863	0.424	-1	5	53.233333333333334
1598.0	-0.4585	-0.4988	0.4844	0.4855	0.4249	-1	5	53.266666666666666
1599.0	-0.4433	-0.5	0.4736	0.469	0.446	-1	5	53.3
1600.0	-0.4409	-0.5	0.4739	0.4692	0.464	-1	5	53.333333333333336
1601.0	-0.4435	-0.4996	0.4772	0.4712	0.4326	-1	5	53.36666666666667
1602.0	-0.4677	-0.4805	0.4597	0.4649	0.5434	-1	5	53.4
1603.0	-0.4543	-0.4554	0.4511	0.4868	0.5487	-1	5	53.43333333333333
1604.0	-0.4571	-0.4609	0.4613	0.4656	0.5117	-1	5	53.46666666666667
1605.0	-0.4522	-0.4539	0.4568	0.4842	0.5058	-1	5	53.5
1606.0	-0.4529	-0.5	0.4754	0.4883	0.5186	-1	5	53.53333333333333
1607.0	-0.4525	-0.5	0.4743	0.4882	0.4195	-1	5	53.56666666666667
1608.0	-0.4541	-0.5	0.4735	0.4889	0.5103	-1	5	53.6
1609.0	-0.4534	-0.5	0.474	0.488	0.5893	-1	5	53.63333333333333
1610.0	-0.4533	-0.5	0.4735	0.4883	0.592	-1	5	53.666666666666664
1611.0	-0.4537	-0.5	0.4743	0.4883	0.5516	-1	5	53.7
1612.0	-0.4567	-0.5	0.4728	0.4875	0.4785	-1	5	53.733333333333334
1613.0	-0.4545	-0.4867	0.4741	0.4876	0.5576	-1	5	53.766666666666666
1614.0	-0.4526	-0.4833	0.4721	0.4878	0.5119	-1	5	53.8
1615.0	-0.4525	-0.4822	0.4726	0.4878	0.5124	-1	5	53.833333333333336
1616.0	-0.4538	-0.4881	0.4786	0.4872	0.4467	-1	5	53.86666666666667
1617.0	-0.4524	-0.4906	0.4775	0.4911	0.5104	-1	5	53.9
1619.0	-0.4518	-0.4771	0.4853	0.4941	0.4017	-1	5	53.96666666666667
1620.0	-0.4517	-0.4788	0.4855	0.4941	0.451	-1	5	54.0
1676.0	-0.4404	-0.3924	0.1941	0.492	0.48	-1	5	55.86666666666667
1677.0	-0.4568	-0.3956	0.1932	0.4917	0.4362	-1	5	55.9
1679.0	-0.4634	-0.3939	0.1788	0.492	0.5075	-1	5	55.96666666666667
1680.0	-0.4582	-0.3918	0.1788	0.4919	0.5629	-1	5	56.0
1681.0	-0.463	-0.3997	0.1762	0.4924	0.473	-1	5	56.03333333333333
1717.0	-0.04	0.0164	0.1814	0.3088	0.6705	-1	5	57.233333333333334
1828.0	-0.2568	0.3289	-0.1893	0.4037	0.7452	-1	5	60.93333333333333
1846.0	0.145	-0.2213	0.1962	-0.1084	0.7898	-1	5	61.53333333333333
1847.0	0.1558	-0.1982	0.2038	-0.0852	0.772	-1	5	61.56666666666667
1848.0	0.1646	-0.1813	0.2075	-0.0637	0.7077	-1	5	61.6
1849.0	0.1707	-0.1682	0.217	-0.0308	0.6063	-1	5	61.63333333333333
1850.0	0.1705	-0.1669	0.217	-0.0302	0.6366	-1	5	61.666666666666664
1948.0	0.0065	-0.1661	0.0947	-0.0188	0.5005	-1	5	64.93333333333334
1987.0	-0.4671	-0.073	-0.4098	-0.0106	0.433	-1	5	66.23333333333333
1989.0	-0.4679	-0.0702	-0.4102	-0.0053	0.5754	-1	5	66.3
1990.0	-0.4673	-0.0701	-0.4102	-0.0063	0.5742	-1	5	66.33333333333333
1991.0	-0.4689	-0.0667	-0.4097	-0.0014	0.7157	-1	5	66.36666666666666
1992.0	-0.4667	-0.0691	-0.4095	-0.001	0.6507	-1	5	66.4
1993.0	-0.4664	-0.0688	-0.4084	-0.0006	0.5373	-1	5	66.43333333333334
2000.0	0.1613	0.0246	0.2017	0.1402	0.4589	-1	5	66.66666666666667
2014.0	-0.253	0.4537	-0.2069	0.4957	0.4128	-1	5	67.13333333333334
2015.0	-0.2546	0.4534	-0.2068	0.4957	0.4166	-1	5	67.16666666666667
2017.0	-0.2668	0.444	-0.2107	0.4963	0.567	-1	5	67.23333333333333
2018.0	-0.2725	0.4428	-0.2171	0.4958	0.4821	-1	5	67.26666666666667
2019.0	-0.2648	0.4498	-0.2167	0.4957	0.5609	-1	5	67.3
2020.0	-0.2649	0.4495	-0.2166	0.4957	0.5806	-1	5	67.33333333333333
2021.0	-0.2734	0.4451	-0.2186	0.4957	0.5224	-1	5	67.36666666666666
2023.0	-0.2737	0.4433	-0.2233	0.4961	0.4504	-1	5	67.43333333333334
2024.0	-0.2767	0.4425	-0.2247	0.4964	0.6249	-1	5	67.46666666666667
2025.0	-0.2763	0.4431	-0.2245	0.4964	0.5751	-1	5	67.5
2031.0	-0.0863	0.2288	0.1668	0.4952	0.4697	-1	5	67.7
2033.0	-0.0776	0.2947	0.1612	0.4946	0.6706	-1	5	67.76666666666667
2034.0	-0.081	0.3078	0.1548	0.4948	0.5229	-1	5	67.8
2035.0	-0.0812	0.308	0.1547	0.4949	0.5148	-1	5	67.83333333333333
2036.0	-0.0859	0.2915	0.1638	0.4939	0.8447	-1	5	67.86666666666666
2056.0	-0.4992	-0.3267	-0.3404	0.1669	0.5957	-1	5	68.53333333333333
2058.0	-0.4992	-0.3242	-0.3456	0.1833	0.5904	-1	5	68.6
2068.0	-0.4991	-0.3152	-0.3573	0.1962	0.5575	-1	5	68.93333333333334
2251.0	-0.0227	0.3522	0.1138	0.4963	0.8353	-1	5	75.03333333333333
2251.0	0.4287	0.3811	0.4996	0.4957	0.7383	-1	5	75.03333333333333
2252.0	0.4204	0.3951	0.4991	0.4937	0.7064	-1	5	75.06666666666666
2252.0	-0.0273	0.3793	0.1045	0.4944	0.5364	-1	5	75.06666666666666
2253.0	-0.0207	0.3756	0.0988	0.4953	0.7969	-1	5	75.1
2253.0	0.4135	0.4074	0.4991	0.4941	0.6555	-1	5	75.1
2254.0	-0.0165	0.414	0.0462	0.4968	0.7641	-1	5	75.13333333333334
2254.0	0.4069	0.417	0.4991	0.4947	0.6463	-1	5	75.13333333333334
2255.0	-0.0165	0.4138	0.0464	0.4968	0.7696	-1	5	75.16666666666667
2255.0	0.4069	0.4172	0.4991	0.4948	0.6478	-1	5	75.16666666666667
2258.0	0.2957	-0.0899	0.4991	0.4949	0.4034	-1	5	75.26666666666667
2266.0	-0.497	-0.3784	0.495	0.4934	0.5271	-1	5	75.53333333333333
2271.0	0.0178	-0.3461	0.166	-0.2358	0.6664	-1	5	75.7
2271.0	0.0867	0.3375	0.1559	0.4263	0.653	-1	5	75.7
2272.0	0.0868	0.3315	0.1535	0.4183	0.6256	-1	5	75.73333333333333
2273.0	0.087	0.328	0.1515	0.4132	0.459	-1	5	75.76666666666667
2274.0	0.086	0.326	0.1507	0.4115	0.4615	-1	5	75.8
2275.0	0.086	0.3266	0.1508	0.4116	0.4794	-1	5	75.83333333333333
2279.0	0.1727	-0.177	0.22	-0.1288	0.4271	-1	5	75.96666666666667
2280.0	0.1729	-0.1771	0.2214	-0.1288	0.4527	-1	5	76.0
2292.0	0.065	0.3301	0.1338	0.4268	0.5199	-1	5	76.4
2307.0	-0.098	-0.3201	0.2509	0.1791	0.9363	-1	5	76.9
2308.0	-0.1219	-0.3508	0.2244	0.1635	0.8909	-1	5	76.93333333333334
2310.0	-0.1471	-0.3724	0.2111	0.1741	0.4482	-1	5	77.0
2391.0	0.1976	0.0397	0.5	0.495	0.9299	-1	5	79.7
2392.0	0.1969	0.0373	0.5	0.4949	0.8665	-1	5	79.73333333333333
2393.0	0.1957	0.0407	0.5	0.4951	0.9259	-1	5	79.76666666666667
2394.0	0.1959	0.0419	0.5	0.495	0.9148	-1	5	79.8
2395.0	0.1959	0.042	0.5	0.495	0.9117	-1	5	79.83333333333333
2396.0	0.1978	0.0524	0.5	0.4949	0.8997	-1	5	79.86666666666666
2397.0	0.199	0.0553	0.5	0.495	0.8852	-1	5	79.9
2397.0	-0.1855	0.0057	-0.1118	0.132	0.5497	-1	5	79.9
2398.0	0.2072	0.0553	0.5	0.495	0.8444	-1	5	79.93333333333334
2398.0	-0.1804	-0.1374	-0.1098	-0.0134	0.7246	-1	5	79.93333333333334
2399.0	0.2221	0.0527	0.4987	0.4953	0.9062	-1	5	79.96666666666667
2399.0	-0.0753	-0.2178	0.0484	-0.0994	0.6396	-1	5	79.96666666666667
2400.0	0.2221	0.0527	0.4987	0.4952	0.9045	-1	5	80.0
2400.0	-0.0757	-0.2178	0.0484	-0.0994	0.6101	-1	5	80.0
2401.0	0.2237	0.0556	0.4987	0.4953	0.9032	-1	5	80.03333333333333
2401.0	-0.0081	-0.2376	0.0483	-0.1253	0.4293	-1	5	80.03333333333333
2402.0	0.2136	0.0522	0.5	0.4951	0.8877	-1	5	80.06666666666666
2403.0	0.205	0.0509	0.5	0.495	0.8967	-1	5	80.1
2403.0	0.0062	-0.0383	0.0656	0.0232	0.6905	-1	5	80.1
2404.0	0.1916	0.0492	0.5	0.4949	0.8674	-1	5	80.13333333333334
2405.0	0.1916	0.0492	0.5	0.4949	0.863	-1	5	80.16666666666667
2406.0	0.1799	0.0481	0.5	0.4948	0.9125	-1	5	80.2
2407.0	0.172	0.0458	0.4996	0.4952	0.9143	-1	5	80.23333333333333
2408.0	0.1505	0.0453	0.4996	0.4953	0.9064	-1	5	80.26666666666667
2409.0	0.1465	0.0383	0.4993	0.4956	0.9125	-1	5	80.3
2410.0	0.1464	0.0396	0.4992	0.4956	0.9072	-1	5	80.33333333333333
2411.0	0.1498	0.039	0.4997	0.4953	0.9017	-1	5	80.36666666666666
2411.0	-0.2532	0.0775	-0.1783	0.2176	0.5924	-1	5	80.36666666666666
2412.0	0.1636	0.0189	0.5	0.4951	0.911	-1	5	80.4
2412.0	-0.2693	-0.069	-0.1981	0.0534	0.5157	-1	5	80.4
2628.0	0.0379	0.1164	0.1078	0.2666	0.7183	-1	5	87.6
2630.0	0.0467	0.1313	0.1234	0.2965	0.567	-1	5	87.66666666666667
2631.0	0.0452	0.1439	0.1189	0.3046	0.8516	-1	5	87.7
2640.0	0.4001	0.3778	0.4993	0.495	0.4158	-1	5	88.0
2641.0	0.1727	0.3099	0.3245	0.4947	0.766	-1	5	88.03333333333333
2641.0	-0.1408	-0.2552	0.0493	-0.024	0.722	-1	5	88.03333333333333
2644.0	0.1754	0.0129	0.5	0.3447	0.6282	-1	5	88.13333333333334
2645.0	0.1753	0.0071	0.5	0.3451	0.6182	-1	5	88.16666666666667
2646.0	0.385	0.3684	0.4996	0.4962	0.781	-1	5	88.2
2647.0	0.3848	0.3665	0.4996	0.4967	0.7942	-1	5	88.23333333333333
2647.0	0.1646	-0.2633	0.4997	0.2324	0.6889	-1	5	88.23333333333333
2648.0	0.3991	0.3639	0.4995	0.4959	0.7129	-1	5	88.26666666666667
2648.0	0.1689	-0.2639	0.5	0.2049	0.583	-1	5	88.26666666666667
2649.0	0.4196	0.0164	0.4997	0.1976	0.7029	-1	5	88.3
2649.0	0.2348	-0.233	0.4982	0.1981	0.4064	-1	5	88.3
2650.0	0.4195	0.0164	0.4997	0.1976	0.7238	-1	5	88.33333333333333
2651.0	0.4541	0.0085	0.4994	0.1431	0.6803	-1	5	88.36666666666666
2653.0	0.1266	-0.2538	0.1592	-0.0378	0.7839	-1	5	88.43333333333334
2653.0	0.2462	-0.2237	0.5	0.1949	0.7274	-1	5	88.43333333333334
2697.0	0.4698	-0.2671	0.4997	0.1076	0.5553	-1	5	89.9
2699.0	0.2774	-0.4955	0.499	0.1396	0.4747	-1	5	89.96666666666667
2700.0	0.2794	-0.4958	0.499	0.14	0.4369	-1	5	90.0
2701.0	0.2715	-0.4949	0.4985	0.142	0.5101	-1	5	90.03333333333333
2702.0	0.2715	-0.4951	0.5	0.1355	0.7795	-1	5	90.06666666666666
2703.0	0.2728	-0.4954	0.5	0.1346	0.6597	-1	5	90.1
2704.0	0.2761	-0.4946	0.5	0.134	0.4927	-1	5	90.13333333333334
2705.0	0.2747	-0.495	0.5	0.1345	0.4153	-1	5	90.16666666666667
2706.0	0.2768	-0.4959	0.5	0.138	0.5508	-1	5	90.2
2707.0	0.2864	-0.4974	0.499	0.1369	0.555	-1	5	90.23333333333333
2708.0	0.3098	-0.4948	0.4989	0.0884	0.6162	-1	5	90.26666666666667
2853.0	-0.2522	-0.159	0.0623	0.05	0.477	-1	5	95.1
2854.0	-0.2499	-0.1598	0.066	0.0543	0.723	-1	5	95.13333333333334
2855.0	-0.2497	-0.1597	0.0659	0.0543	0.7039	-1	5	95.16666666666667
2856.0	-0.2501	-0.1617	0.0667	0.0563	0.7179	-1	5	95.2
2857.0	-0.2512	-0.1608	0.0676	0.0578	0.6632	-1	5	95.23333333333333
2858.0	-0.2531	-0.1627	0.0669	0.0575	0.5124	-1	5	95.26666666666667
2889.0	-0.2612	-0.1838	0.0817	0.0757	0.4922	-1	5	96.3
2890.0	-0.2622	-0.1834	0.0816	0.0756	0.4972	-1	5	96.33333333333333
2937.0	-0.1138	-0.2881	0.0849	0.1482	0.6017	-1	5	97.9
2942.0	-0.1329	-0.2498	0.0382	0.0185	0.7151	-1	5	98.06666666666666
2943.0	-0.1508	-0.2513	0.0355	0.018	0.6947	-1	5	98.1
2944.0	-0.1609	-0.2478	0.0347	0.0163	0.6249	-1	5	98.13333333333334
2945.0	-0.161	-0.2478	0.0347	0.017	0.6281	-1	5	98.16666666666667
