Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds)
677,-0.069,-0.123965618,0.3589,0.371971488,0.5087,-1,29,22.56666667
677,-0.0458,0.308085535,-0.0052,0.373090985,0.4968,-1,29,22.56666667
678,0.0695,-0.121726625,0.1108,-0.084633962,0.8084,-1,29,22.6
678,-0.0453,0.311742558,-0.0069,0.371374423,0.7385,-1,29,22.6
678,-0.025,-0.052168553,0.0944,0.082171069,0.7248,-1,29,22.6
678,-0.1364,-0.033584906,-0.1025,0.000522432,0.4482,-1,29,22.6
678,-0.0385,0.133667925,-0.023,0.155386164,0.3147,-1,29,22.6
678,-0.1911,0.259051572,-0.1801,0.282262474,0.3062,-1,29,22.6
678,0.1426,-0.029106918,0.157,-0.002313627,0.2545,-1,29,22.6
679,0.0694,-0.121801258,0.1108,-0.084633962,0.8085,-1,29,22.63333333
679,-0.0454,0.311817191,-0.0069,0.371374423,0.7389,-1,29,22.63333333
679,-0.0249,-0.052168553,0.0944,0.082021803,0.7366,-1,29,22.63333333
679,-0.1364,-0.033659539,-0.102,-0.000895597,0.4505,-1,29,22.63333333
679,-0.0385,0.133667925,-0.023,0.155386164,0.3225,-1,29,22.63333333
679,-0.1911,0.259051572,-0.1801,0.282262474,0.3119,-1,29,22.63333333
679,0.1426,-0.029032285,0.157,-0.002313627,0.2546,-1,29,22.63333333
680,0.0744,-0.114487212,0.1099,-0.080603774,0.7654,-1,29,22.66666667
680,-0.0454,0.313608386,-0.0084,0.371672956,0.747,-1,29,22.66666667
680,0.0278,-0.049631027,0.0925,0.031495178,0.3777,-1,29,22.66666667
680,-0.0401,0.137548847,-0.0242,0.158968553,0.3139,-1,29,22.66666667
680,-0.1656,-0.108740461,0.3648,0.371747589,0.3104,-1,29,22.66666667
681,-0.0435,0.315474214,-0.0097,0.371374423,0.7307,-1,29,22.7
681,-0.1667,-0.093366038,0.367,0.371672956,0.6014,-1,29,22.7
681,0.0082,-0.373165618,0.0641,-0.305249476,0.3645,-1,29,22.7
681,-0.1651,-0.056721174,0.0906,0.232109015,0.2582,-1,29,22.7
682,-0.0402,0.317190776,-0.0103,0.371374423,0.8035,-1,29,22.73333333
682,-0.1648,-0.072170231,0.3671,0.371672956,0.5528,-1,29,22.73333333
682,-0.167,0.009702306,-0.0572,0.243901048,0.3813,-1,29,22.73333333
682,-0.1426,-0.023061635,-0.1073,0.011493501,0.3367,-1,29,22.73333333
682,-0.1951,0.269873375,-0.185,0.293532075,0.2905,-1,29,22.73333333
682,-0.0431,0.141802935,-0.0258,0.164491405,0.2788,-1,29,22.73333333
683,-0.1698,0.010896436,-0.0612,0.24322935,0.8598,-1,29,22.76666667
683,-0.0418,0.318235639,-0.0117,0.372195388,0.8225,-1,29,22.76666667
683,-0.1964,0.270992872,-0.1862,0.294726205,0.5026,-1,29,22.76666667
