Timestamp (Current Time),X,Y,Time (seconds),Result
2024-12-27 13:23:37.570100,-0.0656171650896813,0.3271924553474769,1.3263,
2024-12-27 13:23:37.599600,-0.064968066359602,0.3280417976768291,1.3558,
2024-12-27 13:23:37.629900,-0.064038488668229,0.3289754611019753,1.3861,
2024-12-27 13:23:37.659900,-0.0628898428624816,0.3298588944459354,1.4161,
2024-12-27 13:23:37.689300,-0.0617956160389662,0.3313716776920809,1.4455,
2024-12-27 13:23:37.719800,-0.0607904272091197,0.3335428169436321,1.476,
2024-12-27 13:23:37.751600,-0.0585165861880352,0.3346161754126404,1.5078,
2024-12-27 13:23:37.780800,-0.0574477899520096,0.334709118749483,1.537,
2024-12-27 13:23:37.811600,-0.0567024448013937,0.3343185385994148,1.5678,
2024-12-27 13:23:37.841000,-0.0558008964436776,0.3336684363632182,1.5972,
2024-12-27 13:23:37.871800,-0.0554503441482422,0.3337132425389241,1.628,
2024-12-27 13:23:37.901400,-0.0552611616147865,0.3338304313228182,1.6576,
2024-12-27 13:23:37.932200,-0.0552331322811297,0.3350039404378535,1.6884,
2024-12-27 13:23:37.961500,-0.0553408255597821,0.3362090791756075,1.7177,
2024-12-27 13:23:37.992900,-0.0550957390462847,0.3386467562171146,1.7491,
2024-12-27 13:23:38.021400,-0.0541846310151691,0.3411462775721949,1.7776,
2024-12-27 13:23:38.053000,-0.0552559950599071,0.3431835288960774,1.8092,
2024-12-27 13:23:38.084400,-0.0558589969829793,0.3449212126142943,1.8406,
2024-12-27 13:23:38.112900,-0.0574444796443923,0.3463449288473507,1.8691,
2024-12-27 13:23:38.143000,-0.0581252892651982,0.3475881823122019,1.8992,
2024-12-27 13:23:38.174000,-0.0588182573055703,0.3492583914671353,1.9302,
2024-12-27 13:23:38.204800,-0.0606331411911166,0.3499074325044337,1.961,
2024-12-27 13:23:38.234900,-0.0618618221913121,0.3506039179758101,1.9911,
2024-12-27 13:23:38.264700,-0.0640670748760644,0.3517074911356728,2.0209,
2024-12-27 13:23:38.294600,-0.0658009954435315,0.3540596090160046,2.0508,
2024-12-27 13:23:38.325900,-0.0672284495880367,0.3566624351360595,2.0821,
2024-12-27 13:23:38.354200,-0.0681006692390127,0.3598700414560296,2.1104,
2024-12-27 13:23:38.386200,-0.0688083944451181,0.3621683919255143,2.1424,
2024-12-27 13:23:38.416000,-0.0685450857709983,0.3639334752097303,2.1722,
2024-12-27 13:23:38.444500,-0.0687328142440988,0.3655089871018642,2.2007,
2024-12-27 13:23:38.475500,-0.0693745189225844,0.3666176599119881,2.2317,
2024-12-27 13:23:38.505600,-0.070261866988746,0.3685352610600874,2.2618,
2024-12-27 13:23:38.535600,-0.0705605990481162,0.3710026369318734,2.2918,
2024-12-27 13:23:38.567600,-0.0706885563593792,0.3734580595771799,2.3238,
2024-12-27 13:23:38.597200,-0.0701054781569195,0.3758528612354211,2.3534,
2024-12-27 13:23:38.627100,-0.0695227712039123,0.3773275150155958,2.3833,
2024-12-27 13:23:38.657800,-0.0691897604451032,0.3785618219841794,2.414,
2024-12-27 13:23:38.686300,-0.0698329501213984,0.3796552105823931,2.4425,
2024-12-27 13:23:38.718000,-0.0701051069074671,0.380827127899081,2.4742,
2024-12-27 13:23:38.748100,-0.0704517920211066,0.3821099257617675,2.5043,
