Timestamp (Current Time),X,Y,Time (seconds),Result
2024-12-27 13:38:04.512200,-0.129325495477576,0.4851595755907569,0.0,
2024-12-27 13:38:04.535800,-0.1307545858466662,0.4150910900173108,0.0236,
2024-12-27 13:38:04.565300,-0.1296948026197845,0.3844601283026337,0.0531,
2024-12-27 13:38:04.596100,-0.1290228310235774,0.3703643772422947,0.0839,
2024-12-27 13:38:04.627000,-0.12968421725649,0.3631543548724569,0.1148,
2024-12-27 13:38:04.657300,-0.1274949041358062,0.3574705181646837,0.1451,
2024-12-27 13:38:04.686700,-0.1260548967817643,0.3875170421757389,0.1745,
2024-12-27 13:38:04.716100,-0.1268068820513956,0.3839002868398088,0.2039,
2024-12-27 13:38:04.746100,-0.1268081554785589,0.3835019828503263,0.2339,
2024-12-27 13:38:04.777300,-0.1277588219153896,0.383792595190914,0.2651,
2024-12-27 13:38:04.807000,-0.1280921680051027,0.3826193988224492,0.2948,
2024-12-27 13:38:04.837200,-0.128321451218819,0.3812733640051409,0.325,
2024-12-27 13:38:04.867600,-0.1286981203618151,0.3797522748614396,0.3554,
2024-12-27 13:38:04.897000,-0.1231978966166831,0.3916356937765803,0.3848,
2024-12-27 13:38:04.928200,-0.1130317428913415,0.4162865559551458,0.416,
2024-12-27 13:38:04.959000,-0.0967146839350464,0.4544281238292201,0.4468,
2024-12-27 13:38:04.988400,-0.081705182642949,0.4953745162670062,0.4762,
2024-12-27 13:38:05.019400,-0.0668316727599935,0.526412246623404,0.5072,
2024-12-27 13:38:05.049700,-0.0562759033821628,0.5523531483936077,0.5375,
2024-12-27 13:38:05.079000,-0.0486741374835739,0.5712043056273483,0.5668,
2024-12-27 13:38:05.109700,-0.0436501250910052,0.5832426919388977,0.5975,
2024-12-27 13:38:05.138900,-0.0387779171546755,0.5922196761173657,0.6267,
2024-12-27 13:38:05.168400,0.0459437663850115,0.6180907123763795,0.6562,
2024-12-27 13:38:05.199100,0.2134297751014878,0.6520018708654146,0.6869,
2024-12-27 13:38:05.230100,0.3491963447599766,0.6788901821611995,0.7179,
2024-12-27 13:38:05.260500,0.4352428793700356,0.700238688789914,0.7483,
2024-12-27 13:38:05.291500,0.4848785498689001,0.7107165544167727,0.7793,
2024-12-27 13:38:05.321600,0.5132322015506231,0.7193553413922212,0.8094,
2024-12-27 13:38:05.350800,0.5293884107383603,0.7286600328093907,0.8386,
2024-12-27 13:38:05.380800,0.5401228711299007,0.7333850593015917,0.8686,
2024-12-27 13:38:05.410200,0.5466953470762212,0.7360437799790919,0.898,
2024-12-27 13:38:05.440300,0.5505246486750421,0.7351118926757434,0.9281,
2024-12-27 13:38:05.471000,0.5545014555869395,0.7373653293494807,0.9588,
2024-12-27 13:38:05.502400,0.5573799315705343,0.7413976725197777,0.9902,
2024-12-27 13:38:05.531800,0.5591144454858101,0.7427324063615848,1.0196,
2024-12-27 13:38:05.562100,0.5602126437654499,0.7423917151883834,1.0499,
2024-12-27 13:38:05.680200,0.6155023308691413,0.4075709555844516,1.168,
2024-12-27 13:38:05.712700,0.637505029871484,0.3659060316131493,1.2005,
2024-12-27 13:38:05.743500,0.6423053196822825,0.3681923740684933,1.2313,
2024-12-27 13:38:05.774400,0.6363222017449534,0.4102484004272431,1.2622,
