Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
442,0.1449,0.313687046,0.2547,0.419731235,0.2652,-1,1,14.7,2025-01-09 13:14:39.319000,0.6493773513625496,-0.1453301611286192,X
443,0.1445,0.313501816,0.2544,0.419916465,0.271,-1,1,14.8,2025-01-09 13:14:39.439400,0.648063729947292,-0.1683262251333813,X
455,0.1529,0.328598063,0.2687,0.414915254,0.3293,-1,1,15.2,2025-01-09 13:14:39.833100,0.0284894625141246,-0.2335660242391576,X
465,0.1277,0.320170097,0.2883,0.428529661,0.3269,-1,1,15.5,2025-01-09 13:14:40.134800,0.3245047423051986,-0.4171926831437876,X
467,0.12,0.313687046,0.2903,0.426306901,0.3884,-1,1,15.6,2025-01-09 13:14:40.224100,0.3398463632707653,-0.4211902756508241,X
470,0.1201,0.320262712,0.2881,0.426584746,0.5562,-1,1,15.7,2025-01-09 13:14:40.346100,0.3481562584854534,-0.4302988020291404,X
473,0.1148,0.317021186,0.2895,0.427325666,0.3877,-1,1,15.8,2025-01-09 13:14:40.437100,0.3812927543544306,-0.4891340777687304,X
476,0.1176,0.320355327,0.2996,0.426955206,0.3931,-1,1,15.9,2025-01-09 13:14:40.526400,0.4032031154668474,-0.5264726091933384,X
479,0.1205,0.320170097,0.276,0.423435835,0.383,-1,1,16.0,2025-01-09 13:14:40.648100,0.4152689128115702,-0.5406359526912361,X
482,0.1183,0.315909806,0.2972,0.425658596,0.4265,-1,1,16.1,2025-01-09 13:14:40.738900,0.4179565083689552,-0.5451172359979686,X
485,0.1225,0.308500605,0.3061,0.42149092,0.5223,-1,1,16.2,2025-01-09 13:14:40.828700,0.4191498463775147,-0.5451391580679141,X
488,0.1199,0.316650726,0.3019,0.423435835,0.2874,-1,1,16.3,2025-01-09 13:14:40.920200,0.4202614127718713,-0.5449694025519255,X
492,-0.1996,0.161891041,-0.0429,0.345083535,0.5079,-1,1,16.4,2025-01-09 13:14:41.040300,0.2451354198600459,-0.4608751243480231,X
494,-0.2031,0.172078692,-0.0448,0.343231235,0.4322,-1,1,16.5,2025-01-09 13:14:41.130100,0.1201770402927781,-0.3987080687129481,X
497,0.1115,0.316835956,0.3136,0.424176755,0.5172,-1,1,16.6,2025-01-09 13:14:41.221100,0.0879465950115199,-0.3805624968937877,X
500,-0.2251,0.162354116,-0.0498,0.350640436,0.5453,-1,1,16.7,2025-01-09 13:14:41.343500,0.0764211339422732,-0.3762636164510894,X
503,0.0904,0.3078523,0.3043,0.42186138,0.4611,-1,1,16.8,2025-01-09 13:14:41.432800,0.1858576468039194,-0.4346792812877472,X
506,0.1196,0.311834746,0.2793,0.42000908,0.5081,-1,1,16.9,2025-01-09 13:14:41.522800,0.2965006549906296,-0.4889647906730396,X
509,0.1121,0.305722155,0.3062,0.416860169,0.4362,-1,1,17.0,2025-01-09 13:14:41.700800,0.1779288600672963,-0.4342919913853758,X
512,0.1056,0.30488862,0.305,0.417508475,0.5119,-1,1,17.1,2025-01-09 13:14:41.792400,0.1579473383418709,-0.3198776167655868,X
517,0.0944,0.308500605,0.295,0.413155569,0.3956,-1,1,17.2,,,,X
518,0.0949,0.30896368,0.2964,0.413155569,0.4237,-1,1,17.3,2025-01-09 13:14:42.003800,0.1383703381541128,-0.4292003564303729,X
521,0.0882,0.30544431,0.2866,0.413526029,0.4726,-1,1,17.4,2025-01-09 13:14:42.035900,0.1402725041681101,-0.3982960462188433,X
524,0.0928,0.300165254,0.2671,0.417323245,0.5832,-1,1,17.5,2025-01-09 13:14:42.127800,0.1910058821223668,-0.453190783043691,X
527,0.0812,0.306463075,0.2754,0.414544794,0.4764,-1,1,17.6,2025-01-09 13:14:42.219000,0.2219799144647812,-0.455151309358864,X
531,0.0653,0.299516949,0.2621,0.415378329,0.3681,-1,1,17.7,2025-01-09 13:14:42.340000,0.2336866552893334,-0.4349833797451969,X
537,0.2077,0.321651937,0.2865,0.405653753,0.2766,-1,1,17.9,2025-01-09 13:14:42.521200,-0.1508926321296077,-0.362335326258719,X
540,0.0752,0.30637046,0.2839,0.4170454,0.2992,-1,1,18.0,2025-01-09 13:14:42.640100,-0.2162913534220339,-0.3555294603812218,X
549,0.0648,0.30525908,0.2668,0.417323245,0.3259,-1,1,18.3,2025-01-09 13:14:42.943600,-0.3473733612243121,-0.4679957686657641,X
561,0.0654,0.300350484,0.2552,0.425751211,0.2563,-1,1,18.7,2025-01-09 13:14:43.337300,-0.3697469189642776,-0.4783355846393553,X
563,0.0596,0.303684625,0.2716,0.426492131,0.3771,-1,1,18.8,2025-01-09 13:14:43.427400,-0.3695596355898131,-0.4831591894998529,X
571,0.054,0.000277845,0.3502,0.333043584,0.6918,-1,1,19.0,2025-01-09 13:14:43.637800,-0.3779207040082282,-0.4816958444889577,X
572,0.0514,-0.004352906,0.3532,0.333506659,0.6967,-1,1,19.1,2025-01-09 13:14:43.729600,-0.3861101047926977,-0.4848264847084895,X
575,0.0599,-0.001203995,0.3639,0.333969734,0.6623,-1,1,19.2,2025-01-09 13:14:43.820100,-0.3987219254967745,-0.4874532920555119,X
578,0.0675,-0.006205206,0.3463,0.328042373,0.7757,-1,1,19.3,2025-01-09 13:14:43.940200,-0.2569028299467488,-0.2508304037937545,X
581,0.0623,-0.00259322,0.3684,0.337859564,0.8032,-1,1,19.4,2025-01-09 13:14:44.032300,-0.1036826611416489,-7.293304039560078e-05,O
584,0.0598,-0.00055569,0.3672,0.332210048,0.7937,-1,1,19.5,2025-01-09 13:14:44.120900,-0.0838387478539568,0.0535148174690231,O
587,0.0681,-0.004815981,0.3494,0.318966102,0.609,-1,1,19.6,2025-01-09 13:14:44.242300,0.0031928808261021,0.062946741221066,O
590,0.077,-0.006853511,0.3775,0.323596852,0.5884,-1,1,19.7,2025-01-09 13:14:44.333500,0.2814341031840651,0.0566872407791348,O
593,0.0845,-0.000833535,0.3887,0.328875908,0.7876,-1,1,19.8,2025-01-09 13:14:44.423400,0.3612973261790027,0.0670156272974553,O
596,0.09,-0.012225182,0.389,0.316095036,0.7556,-1,1,19.9,2025-01-09 13:14:44.544200,0.3933092777071111,0.0709578525252703,O
599,0.1002,-0.015744552,0.3872,0.287476998,0.8243,-1,1,20.0,2025-01-09 13:14:44.637700,0.4026954983882286,0.0812076381175894,O
602,0.1009,-0.015096247,0.3977,0.295812349,0.7988,-1,1,20.1,2025-01-09 13:14:44.725300,0.4056667095571971,0.0877942832956311,O
605,-0.3518,0.006946126,0.0623,0.449368039,0.7124,-1,1,20.2,2025-01-09 13:14:44.846800,0.4028556652403058,0.1034515877551001,X
608,-0.3497,0.016578087,0.0649,0.45937046,0.6066,-1,1,20.3,2025-01-09 13:14:44.936100,0.0884406538289451,0.0508890406466562,O
611,-0.2793,0.244411017,-0.114,0.45696247,0.7566,-1,1,20.4,2025-01-09 13:14:45.027200,-0.3019081327040401,-0.020484722261192,X
614,-0.3493,0.011206416,0.0593,0.460389225,0.8141,-1,1,20.5,2025-01-09 13:14:45.119100,-0.3519210236033501,-0.0359408120974599,O
617,0.104,-0.001759685,0.429,0.305907385,0.8693,-1,1,20.6,2025-01-09 13:14:45.239900,-0.3592558846414603,-0.0458100530396986,X
620,-0.3448,0.098912833,-0.2084,0.277011501,0.882,-1,1,20.7,2025-01-09 13:14:45.330600,-0.3606248997308554,-0.0456765532547737,O
623,0.1148,-0.005371671,0.4467,0.332765738,0.7748,-1,1,20.8,2025-01-09 13:14:45.420400,-0.219792655674557,-0.0256268529243173,X
626,0.1052,0.004723366,0.4466,0.297201574,0.485,-1,1,20.9,2025-01-09 13:14:45.542700,-0.0044598132874442,-0.0014655465862955,O
629,-0.3483,0.040935835,-0.1061,0.280067797,0.765,-1,1,21.0,2025-01-09 13:14:45.631000,0.0326432811456339,0.0005793890665738,O
632,-0.3548,0.03658293,-0.045,0.283494552,0.835,-1,1,21.1,2025-01-09 13:14:45.723100,0.3348002633362511,0.0481687366081566,X
