Timestamp (Current Time),X,Y
16:29:04.4779,0.17764236665285513,0.9022810730301507
16:29:04.5055,0.13104996771128893,0.9096116876636666
16:29:04.5388,0.099755434897446,0.9205738211642206
16:29:04.5711,0.07636544824156838,0.9995298058495203
16:29:04.5972,0.059801168350261294,0.9966160355659271
16:29:04.6285,0.041377485320157434,1.0000000000000002
16:29:04.6569,0.024272739292151874,0.9543910536376283
16:29:04.6892,0.012175309288422927,0.8335948430407059
16:29:04.7191,0.0031063168954380133,0.7132435705813412
16:29:04.7485,-0.002771113989715402,0.6367143246872068
16:29:04.7809,-0.011295530956613082,0.5844919434456439
16:29:04.8109,-0.06083430648899447,0.49044207806474344
16:29:04.8434,-0.12288578368998482,0.3879430524690257
16:29:04.8729,-0.1753736042351841,0.30920356414674627
16:29:04.9047,-0.21563180123113657,0.24268736036667196
16:29:04.9357,-0.22681466279779008,0.22643069056082699
16:29:04.9614,-0.23023994265508788,0.22221102513701402
16:29:04.9953,-0.22829960140697877,0.22048815549876888
16:29:05.0227,-0.23470200306727654,0.21965056599635102
16:29:05.0550,-0.23330037718124877,0.20929028783436077
16:29:05.0861,-0.21688428929316794,0.20326770713855533
16:29:05.1151,-0.2025879869895309,0.19291749725198667
16:29:05.1456,-0.19071703075064553,0.1890019278756532
16:29:05.1744,-0.182118111280442,0.18261744671720767
16:29:05.2054,-0.17839699076053842,0.1806081716171108
16:29:05.2372,-0.17482555140847797,0.17561626378016998
16:29:05.2674,-0.17785722895845604,0.17605047380052724
16:29:05.2962,-0.181395323097406,0.1792440738813465
16:29:05.3266,-0.18425667241336627,0.18259916454929523
16:29:05.3564,-0.1865282320456553,0.18323396647048146
16:29:05.3885,-0.18912797136135195,0.1829863324014397
16:29:05.4166,-0.1910062305440139,0.18438265999513553
16:29:05.4481,-0.19321603009239455,0.1844079273846399
16:29:05.4773,-0.19468897488926346,0.18547022714256897
16:29:05.5097,-0.19695634876154824,0.18640970531693696
16:29:05.5373,-0.20048242896433222,0.18680109388115082
16:29:05.5676,-0.20314922093548107,0.18788982143998878
16:29:05.8703,-0.09924245793462115,0.13235583082839963
16:29:05.9007,-0.07862469207999863,0.10615551606111787
16:29:05.9323,-0.05120709872698551,0.08038822814962404
16:29:05.9624,-0.029825256594131502,0.046663339395535006
16:29:05.9905,-0.016466707410747114,0.025801633813751362
16:29:06.0221,-0.0016973256817102746,-0.007337213051306218
16:29:06.0513,0.01309026007857568,-0.030056020567040598
16:29:06.0823,0.01728507581357199,-0.056218633340257756
16:29:06.1124,0.0200395473825015,-0.0713654151440058
16:29:06.1438,0.02375672362855496,-0.08678022922903394
16:29:06.1732,0.03254094347432983,-0.08979513733013897
16:29:06.2045,0.04185943131218155,-0.09018592293548577
16:29:06.2340,0.03302457986943257,-0.10117217479072194
16:29:06.2602,0.024176285697439293,-0.11054807140762213
16:29:06.2936,0.03271702712835343,-0.11902487671766471
16:29:06.3207,0.041494304247198216,-0.11342077222876112
16:29:06.3535,0.045970028750939154,-0.11248948519371921
16:29:06.3844,0.050439997834674274,-0.11445149059395532
16:29:06.4118,0.05324723412827233,-0.1134560396341927
16:29:06.4459,0.055758951740803364,-0.11793397623158891
16:29:06.4755,0.052333732255044105,-0.11141030258751256
16:29:06.5064,0.0493758086012942,-0.1054364591706971
16:29:06.5329,0.04613939104034058,-0.09268615444893757
16:29:06.5660,0.04133596982550021,-0.07012036196644669
16:29:06.5969,0.03489672140285758,-0.056305891727244956
16:29:06.6264,0.029020014976166436,-0.03815171036677406
16:29:06.6555,0.0232080872103098,-0.021532571269169132
16:29:06.6863,0.023875474444828473,-0.014078748248290612
16:29:06.7178,0.0219493406321183,-0.0038802109582425637
16:29:06.7488,0.01694345340092005,0.007462241691852667
16:29:06.7765,0.009076337596838568,0.0236548727153833
16:29:06.8069,-0.0388208371962732,0.05023596169550226
16:29:06.8375,-0.08558822706701573,0.0810241449758852
16:29:06.8678,-0.12671281601230283,0.10805662261578133
16:29:06.8979,-0.15364307018251716,0.11894049660602432
16:29:06.9279,-0.1724516821422397,0.1223977034775711
16:29:06.9597,-0.1891011060267095,0.12730319479462213
16:29:06.9844,-0.20498958691579713,0.13275495546864366
16:29:07.0187,-0.21268852773740146,0.14376928472923636
16:29:07.0498,-0.21483403159725578,0.14823442494675204
16:29:07.0795,-0.22273988580522242,0.15268843772902496
16:29:07.1085,-0.22731071560598226,0.1548701476885175
16:29:07.1394,-0.2306124350477709,0.15521841786778742
16:29:07.1696,-0.2343021422437967,0.15377081601722703
16:29:07.1986,-0.23566875263748152,0.1512598222568274
16:29:07.2307,-0.23317500561958399,0.15108392436575
16:29:07.2613,-0.2315610731564192,0.1531003143804781
16:29:07.2905,-0.23165364284882012,0.1536238055441728
16:29:07.3217,-0.23149104217173322,0.15415109307341346
16:29:07.3526,-0.23203639840305199,0.15534942717769987
16:29:07.3814,-0.2325306400650885,0.15553685295972045
16:29:07.4119,-0.2309012122403696,0.15625984045935926
16:29:07.4421,-0.22891659853067742,0.1601206202148674
16:29:07.4727,-0.22620994122025762,0.1620701830469356
16:29:07.5032,-0.22311579925175506,0.1640978631820348
16:29:07.5331,-0.22134647044843367,0.1656970534424061
16:29:07.5619,-0.21779493358023944,0.16870322774120475
16:29:07.5926,-0.23439330326696547,0.1546812292988864
16:29:08.0152,-0.05708980205983655,0.0914576200690196
16:29:08.0454,-0.061607384163619654,0.09722294210707516
16:29:08.0751,-0.1707713208628541,0.10347662669769908
16:29:08.1067,-0.17107659960931557,0.1085506848361307
16:29:08.1373,-0.17307803685440934,0.1150494323881746
16:29:08.1656,-0.17698856301450377,0.11969534422466671
16:29:08.1970,-0.17976989991807574,0.12525424955170592
16:29:08.2279,-0.18053013857884181,0.13066533894365717
16:29:08.2567,-0.18054309833577797,0.12831056841273708
16:29:08.2868,-0.1845620517790586,0.13431661893431926
16:29:08.3177,-0.1877290219468653,0.13988067785318445
16:29:08.3487,-0.19213769379515405,0.14442975222031085
16:29:08.3798,-0.19418279978644568,0.14782471780956208
16:29:08.4075,-0.19825560464208827,0.1517324566842315
16:29:08.4391,-0.20074343524921062,0.15238600607555022
16:29:08.4685,-0.20319924881706994,0.15521421422059162
16:29:08.4987,-0.20810006944739307,0.1612986778363471
16:29:08.5286,-0.21390791207247636,0.16481284839361535
16:29:08.5599,-0.21646506932966858,0.16456015629603976
16:29:08.5902,-0.21957591409049565,0.1648739793214689
16:29:08.6195,-0.22372106417313423,0.16464359556431618
16:29:08.6501,-0.2383812458632918,0.16663147131292375
16:29:08.6812,-0.24044031780382824,0.1693285404550134
16:29:08.7109,-0.23555867519890905,0.17183926117743548
16:29:08.7398,-0.23631774667659705,0.17058965736691745
16:29:08.7700,-0.23694379953107406,0.1718869973171745
16:29:08.8010,-0.2361726537456816,0.17241973991767465
16:29:08.8319,-0.2385738310711782,0.17388714839818872
16:29:08.8626,-0.23829974428628659,0.17359467921791927
16:29:08.8923,-0.23824198884776684,0.17471604619165507
16:29:08.9222,-0.2371444342774301,0.17736219375093445
16:29:08.9511,-0.23792785560898877,0.1807109704156527
16:29:08.9822,-0.24287932796013217,0.1787915134335824
16:29:09.0136,-0.2447562790927928,0.17589045079252702
16:29:09.0430,-0.24589569126317173,0.17664666360105707
16:29:09.0722,-0.24543747128578694,0.17808005610020328
16:29:09.1046,-0.24559182118594247,0.1783126730804806
16:29:09.1340,-0.2452231523240325,0.17782600563868944
16:29:09.1642,-0.24552802859357048,0.1779930935043584
16:29:09.1943,-0.24546443723966024,0.1785281455510852
16:29:09.2240,-0.2444059229309013,0.17879975007923804
16:29:09.2547,-0.24315623208348816,0.1806434048927952
16:29:09.5856,-0.2252007303346253,0.21342752991870537
16:29:09.6173,-0.2278144154757206,0.2084212079518672
16:29:09.6476,-0.2281066137221689,0.20426992716484432
16:29:09.6768,-0.22617693811253206,0.20520784674742387
16:29:09.7065,-0.2278641213757707,0.20590821191296566
16:29:09.7371,-0.23162788432571726,0.20679980605202344
16:29:09.7682,-0.23105354975590772,0.20494722062128443
16:29:09.7973,-0.2296370322237111,0.2027053968004046
16:29:09.8284,-0.23000087136253927,0.19892358190331605
16:29:09.8579,-0.2301234255857397,0.19561456639407632
16:29:09.8886,-0.22892605673837926,0.19296469869235303
