Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
3,-0.1323,0.278382,-0.0964,0.35192,0.4776,-1,1,0.1,2025-01-03 17:40:31.153600,0.1264142309969852,0.7448215752271079,X
14,-0.083,-0.274896,0.5,0.410767,0.6988,-1,1,0.5,2025-01-03 17:40:31.578400,-0.3887037847969249,0.7598729676151538,X
47,0.4224,0.066068,0.4993,0.407862,0.7254,-1,1,1.6,2025-01-03 17:40:32.664600,-0.0123940657143254,0.0251751539556048,X
50,0.3261,-0.019339,0.4999,0.409107,0.87,-1,1,1.7,2025-01-03 17:40:32.755800,7.99192277211487e-05,-0.0027578509941819,X
53,-0.1435,-0.265268,-0.0855,-0.245763,0.4468,-1,1,1.8,2025-01-03 17:40:32.876800,0.0053714320149976,-0.0164102648836268,O
57,0.305,-0.043658,0.4986,0.41002,0.8044,-1,1,1.9,2025-01-03 17:40:32.967400,0.0056928699161625,-0.0193130682857274,X
59,0.3492,-0.026228,0.4982,0.409024,0.6593,-1,1,2.0,2025-01-03 17:40:33.059000,0.0044125842423731,-0.0179122121652622,X
62,0.3865,-0.002075,0.4982,0.409605,0.6438,-1,1,2.1,2025-01-03 17:40:33.179200,0.0051526461251724,-0.01430357315196,X
72,0.3956,-0.035358,0.4981,0.410103,0.5632,-1,1,2.4,,,,X
95,-0.1513,0.221527,-0.1162,0.308179,0.6259,-1,1,3.2,2025-01-03 17:40:34.263600,-0.1044836699311881,-0.322601798085802,X
109,-0.0634,0.086237,0.0746,0.173553,0.4742,-1,1,3.6,2025-01-03 17:40:34.657900,-0.0257959576010715,-0.2787853138426169,X
110,-0.0623,0.073372,0.0608,0.171063,0.7377,-1,1,3.7,2025-01-03 17:40:34.779300,0.0128876129713857,-0.1681228625622102,O
119,0.0877,-0.221444,0.4465,0.326688,0.4068,-1,1,4.0,2025-01-03 17:40:35.081200,0.0413901668932798,-0.0817153052093116,O
160,-0.2166,-0.281702,0.0334,0.101509,0.5293,-1,1,5.3,2025-01-03 17:40:36.380700,-0.1356120890610542,-0.039065124563312,O
161,-0.2166,-0.281868,0.0333,0.101592,0.4913,-1,1,5.4,2025-01-03 17:40:36.470500,-0.1371767403601076,-0.0397067455067569,O
164,-0.2309,-0.292243,0.0281,0.099351,0.5864,-1,1,5.5,2025-01-03 17:40:36.561900,-0.1398677393384474,-0.0386174244060048,O
189,0.326,-0.015936,0.4982,0.219286,0.4024,-1,1,6.3,2025-01-03 17:40:37.374000,-0.199087212414707,-0.1386839297724359,X
191,0.2939,-0.045484,0.5,0.18343,0.6853,-1,1,6.4,2025-01-03 17:40:37.467700,-0.1885115509813261,-0.1323664832480454,X
209,-0.4997,-0.075447,-0.3812,0.026145,0.657,-1,1,7.0,2025-01-03 17:40:38.071000,-0.1491344361134738,-0.0896114561971472,O
212,-0.5,-0.139689,-0.3525,-0.035939,0.8533,-1,1,7.1,2025-01-03 17:40:38.161000,-0.1415373639542099,-0.0842532491307549,O
215,-0.4968,-0.189572,-0.2805,-0.086486,0.7899,-1,1,7.2,2025-01-03 17:40:38.252800,-0.1303480317131479,-0.0703676346057725,O
218,-0.4478,-0.201441,-0.2327,-0.10126,0.6139,-1,1,7.3,2025-01-03 17:40:38.372100,-0.1115826562811693,-0.0494491996261278,O
275,-0.2362,0.207832,0.0399,0.409854,0.8761,-1,1,9.2,2025-01-03 17:40:40.276400,0.9952215414393888,-0.6127615198673048,X
278,-0.2385,0.095699,0.0822,0.409273,0.9115,-1,1,9.3,2025-01-03 17:40:40.366500,0.9852129417462702,-0.6164153720150976,X
