Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
0,-0.2552,-0.304577778,0.1745,0.307861635,0.8442,-1,1,0.0,2025-01-03 17:51:31.514400,0.2493582245874607,0.7328667488148687,X
2,-0.2578,-0.301667086,0.1724,0.314503983,0.8843,-1,1,0.1,2025-01-03 17:51:31.567800,0.2483815446998883,0.735858462722811,X
5,-0.2595,-0.295472537,0.1719,0.325773585,0.8489,-1,1,0.2,2025-01-03 17:51:31.687400,0.1959734913401743,0.7300782846764672,X
8,-0.2553,-0.284949266,0.1742,0.33331153,0.8394,-1,1,0.3,2025-01-03 17:51:31.777800,0.0434679289605091,0.4058308257530297,O
11,-0.2545,-0.279277149,0.1766,0.356298532,0.9041,-1,1,0.4,2025-01-03 17:51:31.867900,0.0090453250636945,0.3046418657260903,O
14,-0.251,-0.279724948,0.1786,0.345700629,0.8583,-1,1,0.5,2025-01-03 17:51:31.990100,0.1654600282108489,-0.0027978938370442,O
17,-0.2519,-0.288904822,0.1751,0.327191614,0.8415,-1,1,0.6,2025-01-03 17:51:32.080300,0.1991494557458358,-0.0596292106160682,O
20,-0.2531,-0.302338784,0.1733,0.310249895,0.7744,-1,1,0.7,2025-01-03 17:51:32.171000,0.2075413456464864,-0.0685612938364534,O
23,-0.2599,-0.304503145,0.17,0.306368973,0.7524,-1,1,0.8,2025-01-03 17:51:32.290800,0.1983765616392374,-0.0488902608027422,O
26,-0.4885,-0.291442348,0.1702,0.344655765,0.3426,-1,1,0.9,2025-01-03 17:51:32.382500,0.0680151582870744,0.1517121492464536,O
29,-0.4934,-0.286591195,0.1737,0.358537526,0.2504,-1,1,1.0,2025-01-03 17:51:32.472900,0.0106062642269438,0.2412769038959198,O
33,-0.2508,-0.287859958,0.1749,0.363388679,0.2565,-1,1,1.1,2025-01-03 17:51:32.593300,-0.0054928858402204,0.2625820014546731,O
