Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
442,0.1449,0.313687046,0.2547,0.419731235,0.2652,-1,1,14.7,2025-01-03 18:02:13.522900,-0.0819926094371803,-0.285201881447301,X
443,0.1445,0.313501816,0.2544,0.419916465,0.271,-1,1,14.8,2025-01-03 18:02:13.641800,-0.0933263645411959,-0.2999728974427005,X
455,0.1529,0.328598063,0.2687,0.414915254,0.3293,-1,1,15.2,2025-01-03 18:02:14.035500,-0.0461309811805894,-0.3521325637022175,X
465,0.1277,0.320170097,0.2883,0.428529661,0.3269,-1,1,15.5,2025-01-03 18:02:14.338200,-0.0426049336369968,-0.381539694242398,X
467,0.12,0.313687046,0.2903,0.426306901,0.3884,-1,1,15.6,2025-01-03 18:02:14.427600,0.0352530235298791,-0.469414988244011,X
470,0.1201,0.320262712,0.2881,0.426584746,0.5562,-1,1,15.7,2025-01-03 18:02:14.548500,0.0780191883340733,-0.5388282647475612,X
473,0.1148,0.317021186,0.2895,0.427325666,0.3877,-1,1,15.8,2025-01-03 18:02:14.638800,0.0775870857820223,-0.5560282404571488,X
476,0.1176,0.320355327,0.2996,0.426955206,0.3931,-1,1,15.9,2025-01-03 18:02:14.729900,0.0723476398409567,-0.565144888641094,X
479,0.1205,0.320170097,0.276,0.423435835,0.383,-1,1,16.0,2025-01-03 18:02:14.851700,0.0650570837602877,-0.5721916350504128,X
482,0.1183,0.315909806,0.2972,0.425658596,0.4265,-1,1,16.1,2025-01-03 18:02:14.942200,0.1231146677702685,-0.5918355685810854,X
485,0.1225,0.308500605,0.3061,0.42149092,0.5223,-1,1,16.2,2025-01-03 18:02:15.030900,0.1702768091499901,-0.6076933767463318,X
488,0.1199,0.316650726,0.3019,0.423435835,0.2874,-1,1,16.3,2025-01-03 18:02:15.152500,0.198696326836711,-0.6163182663492611,X
492,-0.1996,0.161891041,-0.0429,0.345083535,0.5079,-1,1,16.4,2025-01-03 18:02:15.242300,0.2062947870353249,-0.6190833792854137,X
494,-0.2031,0.172078692,-0.0448,0.343231235,0.4322,-1,1,16.5,2025-01-03 18:02:15.333900,0.2108608614662585,-0.6180266648408101,X
497,0.1115,0.316835956,0.3136,0.424176755,0.5172,-1,1,16.6,2025-01-03 18:02:15.423900,0.2210902764937938,-0.6199827766305042,X
500,-0.2251,0.162354116,-0.0498,0.350640436,0.5453,-1,1,16.7,2025-01-03 18:02:15.545900,0.2527025579261495,-0.6207246123417303,X
503,0.0904,0.3078523,0.3043,0.42186138,0.4611,-1,1,16.8,2025-01-03 18:02:15.636300,0.2658221245146539,-0.6176785294356187,X
506,0.1196,0.311834746,0.2793,0.42000908,0.5081,-1,1,16.9,2025-01-03 18:02:15.726600,0.2727460252181138,-0.6205117044329594,X
509,0.1121,0.305722155,0.3062,0.416860169,0.4362,-1,1,17.0,2025-01-03 18:02:15.845500,-0.1220659815521047,-0.559383985363804,X
512,0.1056,0.30488862,0.305,0.417508475,0.5119,-1,1,17.1,2025-01-03 18:02:15.937700,-0.2488916099745815,-0.53649516249919,X
517,0.0944,0.308500605,0.295,0.413155569,0.3956,-1,1,17.2,2025-01-03 18:02:16.027300,-0.278270587564432,-0.5338575334716583,X
518,0.0949,0.30896368,0.2964,0.413155569,0.4237,-1,1,17.3,2025-01-03 18:02:16.149000,-0.2918060569092345,-0.5340418308612949,X
521,0.0882,0.30544431,0.2866,0.413526029,0.4726,-1,1,17.4,2025-01-03 18:02:16.239000,-0.2950961274280255,-0.5325985891183029,X
524,0.0928,0.300165254,0.2671,0.417323245,0.5832,-1,1,17.5,2025-01-03 18:02:16.329900,-0.2974998531218519,-0.5326248358053719,X
527,0.0812,0.306463075,0.2754,0.414544794,0.4764,-1,1,17.6,2025-01-03 18:02:16.421800,-0.3009940410671303,-0.5337676263417295,X
531,0.0653,0.299516949,0.2621,0.415378329,0.3681,-1,1,17.7,2025-01-03 18:02:16.542400,-0.3053766258115019,-0.5338718794869507,X
537,0.2077,0.321651937,0.2865,0.405653753,0.2766,-1,1,17.9,2025-01-03 18:02:16.722000,-0.3135120552400076,-0.5339758880978204,X
540,0.0752,0.30637046,0.2839,0.4170454,0.2992,-1,1,18.0,2025-01-03 18:02:16.843700,-0.0479610829066668,-0.5711641017050972,X
549,0.0648,0.30525908,0.2668,0.417323245,0.3259,-1,1,18.3,2025-01-03 18:02:17.145300,0.2373953709191632,-0.5921406659403996,X
561,0.0654,0.300350484,0.2552,0.425751211,0.2563,-1,1,18.7,2025-01-03 18:02:17.539700,0.2365057861350482,-0.5781753091219872,X
563,0.0596,0.303684625,0.2716,0.426492131,0.3771,-1,1,18.8,2025-01-03 18:02:17.629000,0.2247575862563523,-0.5496965940032842,X
