Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y
0,-0.2552,-0.304577778,0.1745,0.307861635,0.8442,-1,1,0.0,2025-01-03 17:54:59.601900,0.2707004151926137,0.16853687830461
2,-0.2578,-0.301667086,0.1724,0.314503983,0.8843,-1,1,0.1,2025-01-03 17:54:59.663900,0.2686398071049475,0.1606825416316389
5,-0.2595,-0.295472537,0.1719,0.325773585,0.8489,-1,1,0.2,2025-01-03 17:54:59.752000,0.2665535060287305,0.188565912735405
8,-0.2553,-0.284949266,0.1742,0.33331153,0.8394,-1,1,0.3,2025-01-03 17:54:59.871200,0.2163057891320178,0.2336754348806978
11,-0.2545,-0.279277149,0.1766,0.356298532,0.9041,-1,1,0.4,2025-01-03 17:54:59.964500,0.0444382585322766,0.4096350569680816
14,-0.251,-0.279724948,0.1786,0.345700629,0.8583,-1,1,0.5,2025-01-03 17:55:00.054600,-0.0021866405581307,0.4521598899074835
17,-0.2519,-0.288904822,0.1751,0.327191614,0.8415,-1,1,0.6,2025-01-03 17:55:00.174500,-0.0086757012741594,0.4637243269439662
20,-0.2531,-0.302338784,0.1733,0.310249895,0.7744,-1,1,0.7,2025-01-03 17:55:00.266000,-0.0003231083347143,0.4530075993771691
23,-0.2599,-0.304503145,0.17,0.306368973,0.7524,-1,1,0.8,2025-01-03 17:55:00.357400,0.0813940802746261,0.3293151114911968
26,-0.4885,-0.291442348,0.1702,0.344655765,0.3426,-1,1,0.9,2025-01-03 17:55:00.477900,0.1301996603660566,0.2433686188373583
29,-0.4934,-0.286591195,0.1737,0.358537526,0.2504,-1,1,1.0,2025-01-03 17:55:00.567500,0.1420820442497115,0.2185672133267745
33,-0.2508,-0.287859958,0.1749,0.363388679,0.2565,-1,1,1.1,2025-01-03 17:55:00.658900,0.1484161564809423,0.2016393990541284
35,-0.4943,-0.286740461,0.1756,0.365478407,0.5038,-1,1,1.2,2025-01-03 17:55:00.780100,0.1533581952271852,0.1885663486878194
38,-0.4932,-0.299054927,0.1742,0.343312369,0.6741,-1,1,1.3,2025-01-03 17:55:00.869200,0.1554690338676157,0.1859981530149377
41,-0.4932,-0.297039832,0.1711,0.349506918,0.498,-1,1,1.4,2025-01-03 17:55:00.960800,0.1564157824883278,0.1862673536307932
44,-0.4919,-0.297338365,0.168,0.353462474,0.7621,-1,1,1.5,2025-01-03 17:55:01.081100,0.1571378162784085,0.1859744662670919
47,-0.4917,-0.329878407,0.1689,0.355552201,0.801,-1,1,1.6,2025-01-03 17:55:01.172100,0.1572246403361676,0.1858577036787843
50,-0.4916,-0.287785325,0.1705,0.358910692,0.4248,-1,1,1.7,2025-01-03 17:55:01.263100,0.1573299359803699,0.1851602524745747
54,-0.4918,-0.302040252,0.1687,0.304950943,0.4462,-1,1,1.8,2025-01-03 17:55:01.352500,0.1570664232167317,0.1839821637335544
56,-0.4929,-0.29554717,0.1691,0.308607966,0.6435,-1,1,1.9,2025-01-03 17:55:01.473900,0.1567068430006369,0.1821302378774347
359,-0.4974,-0.251513627,0.1187,0.37152369,0.8458,-1,1,12.0,2025-01-03 17:55:11.564000,0.2315303139257517,0.4092690749162425
375,-0.0557,-0.021643606,0.0293,0.059407966,0.2958,-1,9,12.5,2025-01-03 17:55:12.076500,-0.1143511304154814,0.3995619404823231
377,-0.1562,-0.015449057,0.1061,0.358089727,0.7258,-1,9,12.6,2025-01-03 17:55:12.167700,-0.0823854039500309,0.3567350651785188
380,-0.4995,0.105008805,-0.418,0.371896855,0.281,-1,9,12.7,2025-01-03 17:55:12.257700,-0.0186064670316389,0.2889041391501978
383,-0.2273,-0.261365199,-0.0203,-0.171357652,0.8213,-1,9,12.8,2025-01-03 17:55:12.378600,0.0251519459018162,0.2431871173155211
386,-0.1209,-0.008955975,0.1458,0.369060797,0.9046,-1,9,12.9,2025-01-03 17:55:12.468600,0.0408724822011441,0.2227731369028631
389,-0.1015,-0.003507757,0.1569,0.347790356,0.787,-1,9,13.0,2025-01-03 17:55:12.560500,0.0590040698301981,0.2081648074507172
392,-0.1138,-0.247781971,0.0508,-0.145236059,0.7622,-1,9,13.1,2025-01-03 17:55:12.680400,0.0623879626068197,0.2055304196695915
396,-0.3209,0.139489308,-0.0845,0.373165618,0.7397,-1,9,13.2,2025-01-03 17:55:12.771500,-0.0371689367207537,0.2052168972249447
398,-0.3132,0.139265409,-0.0715,0.373090985,0.6229,-1,9,13.3,2025-01-03 17:55:12.860600,-0.1027473254207037,0.2143684103067868
401,-0.4338,-0.321071698,0.1414,0.373165618,0.8566,-1,9,13.4,2025-01-03 17:55:12.952400,-0.1188591096847364,0.2236196838327772
404,-0.4334,-0.317340042,0.1403,0.373165618,0.915,-1,9,13.5,2025-01-03 17:55:13.072600,-0.1206529059682228,0.2373160734928578
407,-0.4374,-0.318310273,0.1352,0.373090985,0.8999,-1,9,13.6,2025-01-03 17:55:13.163900,-0.1194553694545333,0.2417284931958725
