Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
3,-0.1323,0.278382,-0.0964,0.35192,0.4776,-1,1,0.1,2025-01-02 16:20:59.052300,-0.0299889864711118,0.2185699709760183,O
14,-0.083,-0.274896,0.5,0.410767,0.6988,-1,1,0.5,2025-01-02 16:20:59.447600,0.2153175560385873,-1.0,X
47,0.4224,0.066068,0.4993,0.407862,0.7254,-1,1,1.6,2025-01-02 16:21:00.564700,0.0137279091503584,0.3897855324930367,X
50,0.3261,-0.019339,0.4999,0.409107,0.87,-1,1,1.7,2025-01-02 16:21:00.657300,-0.0216071966502831,0.3083466379456462,X
53,-0.1435,-0.265268,-0.0855,-0.245763,0.4468,-1,1,1.8,2025-01-02 16:21:00.746500,-0.1035716992035842,0.0627763469621962,X
57,0.305,-0.043658,0.4986,0.41002,0.8044,-1,1,1.9,2025-01-02 16:21:00.867000,-0.2139785267915969,-0.0358558836593216,X
59,0.3492,-0.026228,0.4982,0.409024,0.6593,-1,1,2.0,,,,X
62,0.3865,-0.002075,0.4982,0.409605,0.6438,-1,1,2.1,2025-01-02 16:21:01.108700,-0.1039219478732072,-0.2797001175295961,X
72,0.3956,-0.035358,0.4981,0.410103,0.5632,-1,1,2.4,2025-01-02 16:21:01.348400,-0.1195697657967989,-0.1764504900713952,X
95,-0.1513,0.221527,-0.1162,0.308179,0.6259,-1,1,3.2,2025-01-02 16:21:02.169100,0.0837911496192672,0.1725485878695077,O
109,-0.0634,0.086237,0.0746,0.173553,0.4742,-1,1,3.6,2025-01-02 16:21:02.561900,0.0523483218753277,0.2701169967715651,O
110,-0.0623,0.073372,0.0608,0.171063,0.7377,-1,1,3.7,2025-01-02 16:21:02.650200,-0.011481607865365,0.2095368378129537,O
119,0.0877,-0.221444,0.4465,0.326688,0.4068,-1,1,4.0,2025-01-02 16:21:02.953100,-0.1631207988357325,0.0240753225587822,X
160,-0.2166,-0.281702,0.0334,0.101509,0.5293,-1,1,5.3,2025-01-02 16:21:04.252500,0.4363651013889376,0.4507421916958408,X
161,-0.2166,-0.281868,0.0333,0.101592,0.4913,-1,1,5.4,2025-01-02 16:21:04.374300,-0.077555752757075,0.6264922384240719,X
164,-0.2309,-0.292243,0.0281,0.099351,0.5864,-1,1,5.5,2025-01-02 16:21:04.464800,-0.2836210593091836,0.6909499977780365,X
189,0.326,-0.015936,0.4982,0.219286,0.4024,-1,1,6.3,2025-01-02 16:21:05.250200,0.0901921573627597,0.0838714691154867,O
191,0.2939,-0.045484,0.5,0.18343,0.6853,-1,1,6.4,2025-01-02 16:21:05.370800,-0.1653114528168701,0.1906913165436251,X
209,-0.4997,-0.075447,-0.3812,0.026145,0.657,-1,1,7.0,2025-01-02 16:21:06.000900,-0.2645972452259555,0.3564283865573656,X
212,-0.5,-0.139689,-0.3525,-0.035939,0.8533,-1,1,7.1,2025-01-02 16:21:06.062000,-0.2880161255170074,0.5393244471162598,X
215,-0.4968,-0.189572,-0.2805,-0.086486,0.7899,-1,1,7.2,2025-01-02 16:21:06.153000,-0.3678438125570228,0.6594642142142703,X
218,-0.4478,-0.201441,-0.2327,-0.10126,0.6139,-1,1,7.3,2025-01-02 16:21:06.244900,-0.4197238101530627,0.6988509879699092,X
275,-0.2362,0.207832,0.0399,0.409854,0.8761,-1,1,9.2,,,,X
278,-0.2385,0.095699,0.0822,0.409273,0.9115,-1,1,9.3,2025-01-02 16:21:08.328600,0.1437480159196766,0.2115793114860338,O
281,-0.2156,0.038678,0.1149,0.40919,0.8878,-1,1,9.4,2025-01-02 16:21:08.359000,0.1791687790639604,0.2892673259013302,O
284,-0.1972,-0.007055,0.1291,0.406783,0.8253,-1,1,9.5,2025-01-02 16:21:08.449900,0.0953592744519885,0.3689185468312901,O
287,-0.224,-0.025398,0.1154,0.408028,0.868,-1,1,9.6,2025-01-02 16:21:08.573300,-0.0161308816566378,0.3264967359465265,O
290,-0.2576,-0.026228,0.0744,0.408443,0.8814,-1,1,9.7,2025-01-02 16:21:08.663600,-0.134210778774824,0.3673014039014111,O
293,-0.2736,-0.024319,0.065,0.409024,0.8593,-1,1,9.8,2025-01-02 16:21:08.754000,-0.1669701213034647,0.3834063752715766,O
296,-0.2671,-0.023074,0.0686,0.408858,0.8386,-1,1,9.9,2025-01-02 16:21:08.845900,-0.1767695116852032,0.3886926390028097,O
299,-0.2371,-0.054199,0.0803,0.4067,0.8791,-1,1,10.0,2025-01-02 16:21:08.966400,-0.1766863222935145,0.3936030224065499,O
319,0.2059,0.290915,0.3959,0.411016,0.5696,-1,1,10.6,2025-01-02 16:21:09.566800,0.0790076209481766,0.246651063047717,O
320,0.199,0.301622,0.3972,0.411182,0.6627,-1,1,10.7,2025-01-02 16:21:09.660100,0.0814286242218392,0.2007937613512756,O
390,-0.2843,-0.227171,0.0508,0.241862,0.4747,-1,1,13.0,2025-01-02 16:21:11.956400,0.0957719684919112,-0.110797649229425,O
393,-0.0154,-0.322289,0.0913,-0.26477,0.5954,-1,1,13.1,2025-01-02 16:21:12.047100,0.100564146726676,-0.1071146830262741,O
395,-0.014,-0.330174,0.082,-0.27473,0.4722,-1,1,13.2,2025-01-02 16:21:12.167600,0.1004432341454484,-0.0975658220450505,O
425,-0.179,-0.035524,-0.0312,0.130642,0.4154,-1,1,14.2,2025-01-02 16:21:13.163400,-0.0902284087399841,-0.1721936096324692,O
435,-0.125,0.011703,0.0121,0.204429,0.7908,-1,1,14.5,2025-01-02 16:21:13.465900,-0.0812247035591355,-0.1536064703582228,O
437,-0.1246,0.010541,0.0101,0.198951,0.7659,-1,1,14.6,2025-01-02 16:21:13.557900,-0.0790956203931541,-0.1545698423477691,O
