Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y
0,-0.2552,-0.304577778,0.1745,0.307861635,0.8442,-1,1,0.0,2025-01-02 16:15:24.198600,-0.0521135859328424,0.2318466735180156
2,-0.2578,-0.301667086,0.1724,0.314503983,0.8843,-1,1,0.1,2025-01-02 16:15:24.258800,-0.0080378522945815,0.3217693417270839
5,-0.2595,-0.295472537,0.1719,0.325773585,0.8489,-1,1,0.2,2025-01-02 16:15:24.351400,-0.0644972492485196,0.3498025792508408
8,-0.2553,-0.284949266,0.1742,0.33331153,0.8394,-1,1,0.3,2025-01-02 16:15:24.471200,-0.1622159707977344,0.3960501275503071
11,-0.2545,-0.279277149,0.1766,0.356298532,0.9041,-1,1,0.4,2025-01-02 16:15:24.560900,-0.1541391002834267,0.3830927477031866
14,-0.251,-0.279724948,0.1786,0.345700629,0.8583,-1,1,0.5,2025-01-02 16:15:24.652200,-0.1506653563763099,0.3816279938607991
17,-0.2519,-0.288904822,0.1751,0.327191614,0.8415,-1,1,0.6,2025-01-02 16:15:24.774700,-0.1431067316662231,0.3387770963912437
20,-0.2531,-0.302338784,0.1733,0.310249895,0.7744,-1,1,0.7,2025-01-02 16:15:24.864300,-0.188790349361613,0.2198477035447784
23,-0.2599,-0.304503145,0.17,0.306368973,0.7524,-1,1,0.8,2025-01-02 16:15:24.953700,-0.0878617190331668,0.3344216587564556
26,-0.4885,-0.291442348,0.1702,0.344655765,0.3426,-1,1,0.9,2025-01-02 16:15:25.076200,-0.1595367362150478,0.2132144719137094
29,-0.4934,-0.286591195,0.1737,0.358537526,0.2504,-1,1,1.0,2025-01-02 16:15:25.166600,-0.1605659655490906,0.1876653352835742
33,-0.2508,-0.287859958,0.1749,0.363388679,0.2565,-1,1,1.1,2025-01-02 16:15:25.256600,-0.1388135061138447,0.2201733719235284
35,-0.4943,-0.286740461,0.1756,0.365478407,0.5038,-1,1,1.2,2025-01-02 16:15:25.377900,-0.1497268229464103,0.1932481858782425
38,-0.4932,-0.299054927,0.1742,0.343312369,0.6741,-1,1,1.3,2025-01-02 16:15:25.469200,-0.1540590172030076,0.213125641842808
41,-0.4932,-0.297039832,0.1711,0.349506918,0.498,-1,1,1.4,2025-01-02 16:15:25.559500,-0.0928396615251964,0.2599108193832742
44,-0.4919,-0.297338365,0.168,0.353462474,0.7621,-1,1,1.5,2025-01-02 16:15:25.650900,-0.1302634324017595,0.2011394875233642
47,-0.4917,-0.329878407,0.1689,0.355552201,0.801,-1,1,1.6,2025-01-02 16:15:25.770800,-0.0847590608426746,0.2508870913887412
50,-0.4916,-0.287785325,0.1705,0.358910692,0.4248,-1,1,1.7,2025-01-02 16:15:25.862100,-0.0713914583769344,0.2311524922708728
54,-0.4918,-0.302040252,0.1687,0.304950943,0.4462,-1,1,1.8,2025-01-02 16:15:25.950500,-0.1161571410934476,0.2156645233742132
56,-0.4929,-0.29554717,0.1691,0.308607966,0.6435,-1,1,1.9,2025-01-02 16:15:26.073000,-0.157518005488959,0.2089585440613171
359,-0.4974,-0.251513627,0.1187,0.37152369,0.8458,-1,1,12.0,,,
375,-0.0557,-0.021643606,0.0293,0.059407966,0.2958,-1,9,12.5,2025-01-02 16:15:36.674400,-0.8207066589114378,0.1308325595254137
377,-0.1562,-0.015449057,0.1061,0.358089727,0.7258,-1,9,12.6,2025-01-02 16:15:36.764700,-0.4399669038349429,0.0910621934255318
380,-0.4995,0.105008805,-0.418,0.371896855,0.281,-1,9,12.7,2025-01-02 16:15:36.853900,-0.2432896700088533,0.1504264377388839
383,-0.2273,-0.261365199,-0.0203,-0.171357652,0.8213,-1,9,12.8,2025-01-02 16:15:37.005900,-0.2019410078848493,0.0613307561304841
386,-0.1209,-0.008955975,0.1458,0.369060797,0.9046,-1,9,12.9,2025-01-02 16:15:37.066300,-0.2295564334838384,0.0538533247166907
