frame	x1	y1	x2	y2	confidence	cluster
672	-0.3111	0.0668	-0.0329	0.3269	0.8294	-1
672	0.1172	-0.0028	0.3205	0.3635	0.8233	-1
672	-0.2628	0.3199	-0.0724	0.5	0.6416	-1
672	0.3989	0.2442	0.4562	0.3356	0.6203	-1
673	-0.3053	0.0627	-0.0345	0.3481	0.6662	-1
673	0.1172	-0.004	0.3297	0.36	0.6143	-1
673	0.4008	0.2419	0.4576	0.3313	0.5911	-1
673	-0.2978	0.0611	-0.0352	0.5	0.3333	-1
673	-0.2711	0.2546	-0.0447	0.5	0.2682	-1
674	-0.2979	0.0637	-0.0343	0.3211	0.6872	-1
674	0.4007	0.2412	0.4573	0.3312	0.6093	-1
674	0.1176	-0.0046	0.3279	0.3603	0.5709	-1
674	-0.2716	0.3027	-0.0538	0.5	0.2798	-1
675	-0.2918	0.0661	-0.036	0.3162	0.7767	-1
675	-0.2333	0.3186	-0.0753	0.5	0.6072	-1
675	0.4033	0.2314	0.4579	0.3184	0.5577	-1
675	0.0948	-0.0101	0.3212	0.354	0.4671	-1
675	-0.1208	-0.0049	0.0173	0.136	0.4341	-1
675	0.0901	-0.0321	0.4385	0.3578	0.3416	-1
676	-0.2965	0.0778	-0.0344	0.3105	0.8017	-1
676	0.1124	-0.0164	0.3122	0.3468	0.7806	-1
676	0.4013	0.2185	0.4591	0.3127	0.7225	-1
676	-0.2409	0.3219	-0.0666	0.5	0.2926	-1
677	-0.3001	0.0767	-0.0347	0.313	0.8471	-1
677	0.1104	-0.0171	0.3134	0.3492	0.7421	-1
677	0.4022	0.2173	0.4601	0.3121	0.6624	-1
677	-0.2448	0.3245	-0.075	0.5	0.3423	-1
678	0.104	-0.0164	0.3143	0.352	0.5992	-1
678	0.4043	0.2221	0.4596	0.3134	0.5014	-1
678	-0.307	0.072	-0.0397	0.3216	0.4529	-1
678	0.0986	-0.038	0.4956	0.3562	0.3391	-1
678	-0.264	0.3291	-0.0763	0.5	0.2536	-1
679	0.4042	0.2222	0.4596	0.3143	0.4911	-1
679	0.0972	-0.0371	0.4947	0.3559	0.482	-1
679	0.104	-0.0164	0.3138	0.3524	0.4754	-1
679	-0.3075	0.0738	-0.0393	0.3187	0.4456	-1
680	0.4002	0.2324	0.4603	0.3253	0.687	-1
680	-0.3148	0.0855	-0.0395	0.32	0.5726	-1
680	0.0979	-0.0385	0.4792	0.3691	0.4837	-1
680	-0.2669	0.3288	-0.0763	0.5	0.282	-1
681	0.0968	-0.0087	0.3325	0.3693	0.7684	-1
681	-0.3148	0.0673	-0.0407	0.3248	0.7295	-1
681	0.3997	0.2367	0.4609	0.3314	0.6826	-1
681	-0.2596	0.3361	-0.0821	0.5	0.5583	-1
681	0.4174	0.0199	0.4751	0.1148	0.2955	-1
682	0.1108	-0.0037	0.3269	0.3752	0.7799	-1
682	-0.3186	0.085	-0.0451	0.3289	0.7561	-1
682	-0.267	0.3432	-0.0876	0.5	0.5946	-1
682	0.4051	0.2455	0.4618	0.3408	0.4975	-1
682	0.4217	0.029	0.473	0.1199	0.3782	-1
683	0.1148	-0.001	0.3268	0.3703	0.8447	-1
683	-0.3201	0.0902	-0.0475	0.325	0.8366	-1
683	-0.2697	0.3408	-0.0891	0.5	0.6718	-1
683	0.4078	0.2587	0.4626	0.3506	0.4182	-1
683	0.4223	0.0418	0.4761	0.1321	0.3409	-1
684	0.1148	-0.001	0.3272	0.3709	0.8529	-1
684	-0.3201	0.0906	-0.0477	0.3253	0.8422	-1
684	-0.2696	0.3406	-0.0891	0.5	0.6649	-1
684	0.4077	0.2585	0.463	0.351	0.4143	-1
684	0.4222	0.0422	0.4763	0.1323	0.3511	-1
685	0.0984	-0.0026	0.3329	0.3833	0.8783	-1
685	-0.3196	0.0859	-0.0444	0.3318	0.8432	-1
685	-0.2731	0.3424	-0.0901	0.5	0.669	-1
685	0.4102	0.2664	0.4651	0.3604	0.3876	-1
686	0.1105	0.0123	0.326	0.3927	0.6735	-1
686	-0.2742	0.3467	-0.0955	0.5	0.6722	-1
686	-0.3208	0.0931	-0.042	0.336	0.5376	-1
686	0.1099	0.0045	0.4933	0.4073	0.2774	-1
686	0.4167	0.2731	0.4682	0.3736	0.2723	-1
687	0.1152	0.0148	0.3394	0.3989	0.7009	-1
687	-0.3285	0.0941	-0.0448	0.3406	0.6524	-1
687	0.1091	0.0048	0.4903	0.4047	0.5125	-1
687	-0.2762	0.3457	-0.096	0.5	0.4635	-1
687	0.4186	0.2787	0.472	0.3772	0.3682	-1
688	0.1193	0.0109	0.3428	0.3966	0.6847	-1
688	-0.2797	0.349	-0.1041	0.5	0.668	-1
688	0.1182	0.0043	0.492	0.4031	0.3951	-1
688	0.4194	0.2781	0.4721	0.3756	0.3753	-1
689	0.1198	0.0111	0.3424	0.3951	0.6761	-1
689	-0.2793	0.3488	-0.104	0.5	0.6609	-1
689	0.4194	0.278	0.4722	0.3759	0.3964	-1
689	0.1202	0.0066	0.4909	0.4076	0.3763	-1
690	-0.291	0.3494	-0.1067	0.5	0.6218	-1
690	0.1022	0.0098	0.4884	0.3924	0.5621	-1
690	0.417	0.2783	0.4697	0.3791	0.5529	-1
690	-0.3411	0.0934	-0.0472	0.3475	0.5341	-1
690	0.1114	0.0152	0.3453	0.3912	0.5234	-1
691	-0.353	0.0885	-0.0454	0.3513	0.6602	-1
691	0.0881	0.0118	0.4942	0.4113	0.5694	-1
691	-0.2754	0.3499	-0.108	0.5	0.5017	-1
691	0.4167	0.2848	0.4674	0.3837	0.4301	-1
692	-0.3601	0.0885	-0.0447	0.3553	0.6972	-1
692	-0.2807	0.3539	-0.1133	0.5	0.5453	-1
692	0.414	0.2946	0.4683	0.3888	0.4895	-1
692	0.1343	0.2282	0.2648	0.3918	0.3724	-1
692	0.0747	0.0155	0.464	0.4001	0.2988	-1
693	-0.3662	0.0968	-0.053	0.3563	0.8013	-1
693	0.4134	0.296	0.4693	0.3907	0.6195	-1
693	-0.278	0.3572	-0.114	0.5	0.4825	-1
693	0.1299	0.2337	0.2642	0.3917	0.4694	-1
693	0.0726	0.0136	0.4713	0.3974	0.4317	-1
694	-0.3661	0.0972	-0.0521	0.3563	0.7835	-1
694	0.4132	0.2961	0.4688	0.3907	0.5704	-1
694	0.1282	0.2298	0.2658	0.3969	0.4843	-1
694	0.0742	0.0111	0.4896	0.4	0.466	-1
694	-0.2781	0.3574	-0.1141	0.5	0.4657	-1
695	-0.372	0.1011	-0.0603	0.3617	0.7411	-1
695	0.0841	0.0093	0.4875	0.3948	0.7012	-1
695	-0.2817	0.3592	-0.1165	0.5	0.5241	-1
695	0.4133	0.2934	0.4671	0.3867	0.5225	-1
695	0.0856	0.0094	0.3419	0.3943	0.3267	-1
696	-0.3817	0.1039	-0.0623	0.3645	0.6145	-1
696	0.0749	0.0089	0.3551	0.3909	0.5767	-1
696	0.4107	0.2924	0.4599	0.3846	0.5557	-1
696	-0.2884	0.3583	-0.1269	0.5	0.4975	-1
696	-0.1748	0.0084	-0.1062	0.0718	0.2996	-1
696	-0.0203	0.1354	0.02	0.1871	0.2959	-1
696	0.1231	0.2207	0.2599	0.3911	0.2941	-1
696	-0.3804	0.114	-0.1819	0.3633	0.2941	-1
697	-0.3885	0.0968	-0.0685	0.3662	0.6285	-1
697	0.4086	0.29	0.4591	0.3874	0.575	-1
697	0.0619	0.0032	0.3843	0.3917	0.5348	-1
697	-0.2959	0.3606	-0.1262	0.5	0.4507	-1
698	-0.389	0.095	-0.0692	0.3664	0.5593	-1
698	0.0869	0.0035	0.4227	0.3955	0.541	-1
698	0.0886	0.0101	0.3261	0.3945	0.3483	-1
698	-0.3876	0.1032	-0.1781	0.365	0.3409	-1
698	-0.1832	0.0043	-0.1191	0.0627	0.3209	-1
698	-0.2922	0.3627	-0.1288	0.5	0.2944	-1
699	0.089	0.001	0.4705	0.3978	0.5644	-1
699	-0.3887	0.0928	-0.0691	0.3664	0.5544	-1
699	0.0895	0.004	0.335	0.3939	0.3547	-1
699	-0.1833	0.0043	-0.1188	0.0628	0.3501	-1
699	-0.3874	0.1018	-0.1765	0.365	0.3301	-1
700	0.0814	-0.0029	0.4961	0.406	0.6585	-1
700	-0.3893	0.0954	-0.0668	0.3657	0.5312	-1
700	0.0869	0.0003	0.3367	0.3962	0.3062	-1
701	-0.3895	0.0838	-0.0696	0.3626	0.7639	-1
701	0.0636	0.0038	0.4989	0.397	0.6531	-1
701	-0.1674	0.0066	-0.096	0.0683	0.4058	-1
701	-0.2982	0.3577	-0.1365	0.5	0.3529	-1
701	0.0739	0.0089	0.3263	0.3943	0.3392	-1
701	0.4115	0.2861	0.4567	0.3745	0.3072	-1
702	-0.3886	0.0894	-0.0726	0.3642	0.8281	-1
702	0.0882	-0.0015	0.4978	0.3958	0.7157	-1
702	-0.2967	0.3603	-0.1392	0.5	0.5094	-1
702	0.0936	0.0045	0.3243	0.3955	0.4329	-1
702	0.4104	0.2815	0.4589	0.3761	0.344	-1
702	-0.1695	-0.0004	-0.0922	0.0675	0.3316	-1
703	-0.3894	0.0891	-0.073	0.3594	0.8195	-1
703	0.0893	0.0016	0.3268	0.3895	0.6908	-1
703	0.0812	-0.0046	0.4979	0.3923	0.669	-1
703	-0.3019	0.3579	-0.1383	0.5	0.4196	-1
704	-0.3895	0.0883	-0.0731	0.3595	0.8376	-1
704	0.0898	-0.001	0.3267	0.3909	0.7244	-1
704	0.0807	-0.0053	0.4979	0.3922	0.6256	-1
704	-0.2975	0.3581	-0.1379	0.5	0.4637	-1
705	-0.3931	0.0882	-0.0713	0.3579	0.773	-1
705	0.0704	-0.0059	0.3244	0.3912	0.7147	-1
705	0.0637	-0.01	0.4964	0.3904	0.6677	-1
705	-0.2957	0.3529	-0.1299	0.5	0.4373	-1
706	-0.3957	0.0868	-0.0713	0.3588	0.7195	-1
706	0.0629	-0.0055	0.499	0.3908	0.6843	-1
706	-0.2943	0.3525	-0.1294	0.5	0.4518	-1
706	0.0711	0.0016	0.3254	0.3866	0.3936	-1
706	0.126	0.2188	0.2616	0.3814	0.2594	-1
707	0.0807	-0.0032	0.4952	0.3906	0.6501	-1
707	-0.2914	0.3519	-0.1261	0.5	0.5579	-1
707	-0.3971	0.0834	-0.0684	0.3593	0.5446	-1
707	0.0841	0.003	0.3291	0.3887	0.5307	-1
708	-0.3955	0.0731	-0.07	0.357	0.7952	-1
708	0.0919	-0.0028	0.4927	0.3925	0.7137	-1
708	-0.2843	0.3517	-0.1226	0.5	0.433	-1
708	-0.165	-0.0048	-0.0901	0.0554	0.3078	-1
708	0.0952	0.0005	0.3445	0.3854	0.2519	-1
709	-0.3952	0.0743	-0.0714	0.3575	0.8556	-1
709	0.0859	-0.0011	0.4936	0.3973	0.7491	-1
709	-0.2813	0.353	-0.1267	0.5	0.4269	-1
709	0.1279	0.2105	0.2649	0.3839	0.2714	-1
709	0.4171	0.2742	0.4706	0.3773	0.2522	-1
710	-0.3985	0.0729	-0.0686	0.3568	0.8096	-1
710	0.07	-0.0058	0.4957	0.389	0.6916	-1
710	-0.2794	0.3501	-0.1181	0.5	0.3764	-1
710	0.4208	0.2735	0.4726	0.3726	0.3448	-1
711	0.0796	-0.0089	0.4934	0.3969	0.708	-1
711	0.4243	0.2733	0.474	0.3718	0.3399	-1
711	-0.3932	0.0917	-0.2056	0.3598	0.3176	-1
711	-0.2786	0.3515	-0.1216	0.5	0.3018	-1
711	-0.3955	0.0785	-0.0688	0.3598	0.2602	-1
712	-0.3954	0.0717	-0.0649	0.3586	0.8557	-1
712	0.0843	-0.0089	0.4956	0.3934	0.7441	-1
712	-0.2794	0.351	-0.116	0.5	0.4065	-1
712	-0.0548	0.2054	0.0681	0.3289	0.286	-1
713	-0.392	0.0685	-0.0587	0.3586	0.8466	-1
713	0.0969	-0.0016	0.4936	0.39	0.6095	-1
713	0.1006	0.004	0.3519	0.3889	0.501	-1
713	0.4328	0.2775	0.4786	0.3752	0.4453	-1
713	-0.2755	0.3541	-0.1181	0.5	0.4343	-1
714	-0.3922	0.0682	-0.0577	0.3588	0.8493	-1
714	0.0881	-0.0016	0.4949	0.3886	0.6055	-1
714	0.4331	0.2776	0.4779	0.3779	0.5277	-1
714	-0.2757	0.3542	-0.1181	0.5	0.4592	-1
714	0.0953	0.0034	0.3511	0.3893	0.3806	-1
714	0.1387	0.2165	0.2768	0.3839	0.2753	-1
715	0.1015	-0.003	0.498	0.3912	0.8201	-1
715	-0.3903	0.0765	-0.0616	0.3622	0.7723	-1
715	-0.2763	0.3585	-0.1173	0.5	0.4633	-1
716	0.0962	-0.0054	0.4984	0.3897	0.8539	-1
716	-0.3894	0.075	-0.064	0.3649	0.7018	-1
716	-0.2766	0.3554	-0.1196	0.5	0.3408	-1
717	0.0994	-0.0066	0.4986	0.3886	0.8777	-1
717	-0.3891	0.086	-0.0639	0.3648	0.8406	-1
717	-0.2774	0.3597	-0.1171	0.5	0.4614	-1
718	0.0782	-0.0006	0.4992	0.397	0.8404	-1
718	-0.3875	0.0956	-0.0632	0.3683	0.771	-1
718	-0.2718	0.3604	-0.1226	0.5	0.4018	-1
719	0.1044	-0.0019	0.4988	0.4002	0.8621	-1
719	-0.3888	0.0924	-0.0601	0.3686	0.6705	-1
719	-0.2732	0.3603	-0.123	0.5	0.3792	-1
720	-0.3891	0.098	-0.0622	0.3685	0.8589	-1
720	0.1071	0.0	0.4981	0.3989	0.8297	-1
720	0.1496	0.2313	0.2868	0.3892	0.3623	-1
721	-0.3927	0.1006	-0.0627	0.38	0.8526	-1
721	0.1131	0.008	0.4985	0.4048	0.8278	-1
721	0.149	0.2315	0.2901	0.3965	0.311	-1
722	-0.3937	0.1069	-0.0602	0.3816	0.8706	-1
722	0.0905	0.0111	0.499	0.4157	0.831	-1
723	-0.4019	0.0874	-0.066	0.393	0.866	-1
723	0.0961	0.0124	0.4984	0.4147	0.8305	-1
723	-0.273	0.3964	-0.1422	0.5	0.4386	-1
724	-0.4024	0.0839	-0.0668	0.3928	0.8708	-1
724	0.0981	0.0119	0.4983	0.4165	0.8366	-1
724	-0.2736	0.3963	-0.1423	0.5	0.4235	-1
725	-0.4045	0.1159	-0.073	0.4057	0.8324	-1
725	0.1069	0.0141	0.4994	0.4163	0.8169	-1
725	-0.2853	0.4008	-0.153	0.5	0.4898	-1
726	0.059	0.0176	0.5	0.4225	0.8506	-1
726	-0.4064	0.125	-0.0761	0.4141	0.8441	-1
726	-0.05	0.0349	0.0154	0.239	0.8083	-1
726	-0.3002	0.4134	-0.16	0.5	0.5259	-1
727	-0.4099	0.1265	-0.0777	0.4238	0.8668	-1
727	0.0825	0.0289	0.5	0.4255	0.7952	-1
727	-0.0485	0.0684	0.0142	0.2404	0.7248	-1
727	-0.1939	0.0335	-0.107	0.1216	0.6647	-1
727	-0.308	0.4212	-0.1659	0.5	0.3023	-1
728	-0.4123	0.1474	-0.0787	0.4278	0.9088	-1
728	0.0684	0.0322	0.498	0.4703	0.7343	-1
728	-0.3316	0.4283	-0.1742	0.5	0.5019	-1
728	-0.0531	0.0738	0.0109	0.2324	0.376	-1
729	-0.4125	0.1471	-0.0788	0.4278	0.9073	-1
729	0.0699	0.0321	0.498	0.4644	0.7357	-1
729	-0.3318	0.4283	-0.1743	0.5	0.5098	-1
729	-0.053	0.0683	0.0117	0.2441	0.3382	-1
730	-0.4166	0.1498	-0.0907	0.4338	0.9033	-1
730	0.1165	0.0415	0.4974	0.4673	0.8088	-1
730	-0.3386	0.4387	-0.1819	0.5	0.4448	-1
731	-0.4224	0.1566	-0.0905	0.4456	0.8827	-1
731	0.0485	0.0573	0.4976	0.4742	0.7782	-1
731	-0.3348	0.4446	-0.1977	0.5	0.3208	-1
732	-0.427	0.1602	-0.0833	0.4487	0.9095	-1
732	0.0486	0.0656	0.4993	0.4775	0.8303	-1
732	-0.0383	0.209	-0.0002	0.2779	0.2977	-1
733	-0.4295	0.1771	-0.0922	0.4702	0.85	-1
733	0.0564	0.0765	0.4976	0.4921	0.8147	-1
734	-0.4295	0.1775	-0.0921	0.47	0.8523	-1
734	0.0515	0.0752	0.4979	0.4937	0.8324	-1
735	-0.4361	0.1845	-0.0887	0.4802	0.8959	-1
735	0.0629	0.0737	0.4995	0.4993	0.8206	-1
736	0.0744	0.0826	0.4989	0.5	0.824	-1
736	-0.4361	0.1813	-0.0871	0.4973	0.7997	-1
736	-0.2148	0.0937	-0.1735	0.1391	0.4417	-1
737	-0.4376	0.196	-0.0866	0.4994	0.8778	-1
737	0.0836	0.0854	0.4982	0.5	0.8425	-1
737	-0.2162	0.1025	-0.1663	0.1508	0.4861	-1
738	-0.4401	0.1957	-0.0912	0.4993	0.8806	-1
738	0.0723	0.0964	0.4976	0.5	0.8022	-1
738	-0.2193	0.11	-0.1651	0.1646	0.6107	-1
738	-0.0403	0.2632	-0.0037	0.3262	0.321	-1
739	-0.4402	0.196	-0.0914	0.4993	0.8789	-1
739	0.0764	0.0962	0.4971	0.5	0.8069	-1
739	-0.2192	0.1099	-0.1651	0.1646	0.6055	-1
739	-0.0403	0.2634	-0.0037	0.3253	0.2911	-1
740	-0.4451	0.1926	-0.0872	0.4987	0.9259	-1
740	0.1112	0.0995	0.4972	0.5	0.8647	-1
740	-0.0443	0.2617	-0.0045	0.3286	0.5399	-1
740	-0.2191	0.1144	-0.1628	0.1756	0.4879	-1
741	-0.455	0.2001	-0.0858	0.4988	0.8748	-1
741	0.0848	0.1117	0.4988	0.5	0.8502	-1
741	-0.214	0.1246	-0.1521	0.1876	0.5266	-1
741	-0.0417	0.2684	-0.0058	0.323	0.3561	-1
742	-0.4719	0.1958	-0.0946	0.4969	0.8818	-1
742	0.0727	0.1219	0.4981	0.5	0.8448	-1
742	-0.046	0.2679	-0.0095	0.3248	0.4426	-1
743	0.0814	0.1206	0.4989	0.5	0.8689	-1
743	-0.4798	0.2267	-0.1008	0.5	0.7641	-1
743	-0.0454	0.2677	-0.008	0.3239	0.2746	-1
744	0.088	0.1211	0.4988	0.5	0.8694	-1
744	-0.4793	0.2255	-0.1005	0.5	0.7633	-1
744	-0.0455	0.2668	-0.0082	0.324	0.2842	-1
745	-0.4821	0.2503	-0.0885	0.5	0.9	-1
745	0.0735	0.1233	0.4997	0.5	0.8692	-1
746	0.0802	0.1396	0.4994	0.5	0.8703	-1
746	-0.4821	0.2153	-0.0894	0.5	0.7723	-1
747	-0.4804	0.2617	-0.104	0.5	0.8959	-1
747	0.0519	0.1431	0.4991	0.5	0.8213	-1
748	-0.4795	0.2627	-0.0834	0.5	0.879	-1
748	0.0726	0.1423	0.4998	0.5	0.8224	-1
749	-0.4793	0.2631	-0.0823	0.5	0.8802	-1
749	0.0672	0.1477	0.5	0.5	0.8406	-1
750	-0.4805	0.2687	-0.0934	0.5	0.8698	-1
750	0.0656	0.1533	0.4995	0.5	0.7971	-1
751	-0.4844	0.245	-0.0789	0.5	0.8427	-1
751	0.0798	0.1707	0.4992	0.5	0.764	-1
751	-0.1619	-0.0605	-0.0704	0.0993	0.265	-1
752	-0.4874	0.2637	-0.0901	0.5	0.8425	-1
752	0.073	0.1774	0.4992	0.5	0.7838	-1
752	-0.2052	0.1998	-0.0982	0.2938	0.4466	-1
753	-0.4849	0.3012	-0.0874	0.5	0.8428	-1
753	0.0755	0.1802	0.4993	0.5	0.7024	-1
753	-0.205	0.2143	-0.0768	0.3147	0.5978	-1
754	-0.4852	0.3008	-0.087	0.5	0.8449	-1
754	0.1042	0.1858	0.4998	0.5	0.6979	-1
754	-0.2047	0.2146	-0.0772	0.315	0.5925	-1
755	-0.4887	0.3126	-0.0894	0.5	0.8437	-1
755	0.0802	0.2024	0.4998	0.5	0.6771	-1
755	-0.053	0.3484	-0.0078	0.4337	0.3185	-1
756	-0.4928	0.3159	-0.0976	0.5	0.8335	-1
756	0.0911	0.2103	0.4997	0.5	0.5711	-1
757	-0.4969	0.3203	-0.0826	0.5	0.8344	-1
757	0.0937	0.2207	0.4975	0.5	0.5716	-1
758	-0.4985	0.3379	-0.125	0.5	0.8502	-1
758	0.1079	0.2449	0.4982	0.5	0.71	-1
759	-0.4984	0.3375	-0.1254	0.5	0.8491	-1
759	0.1084	0.2436	0.4982	0.5	0.7075	-1
760	-0.4997	0.3535	-0.1392	0.5	0.8069	-1
760	0.1101	0.263	0.4881	0.5	0.6233	-1
761	-0.4994	0.3686	-0.1414	0.5	0.6979	-1
761	0.1085	0.2787	0.496	0.5	0.6782	-1
762	0.1107	0.3029	0.4888	0.5	0.7205	-1
762	-0.4987	0.3458	-0.1363	0.5	0.5494	-1
763	-0.4981	0.3799	-0.1479	0.5	0.5852	-1
763	-0.0009	0.2571	0.4824	0.5	0.4436	-1
763	0.0935	0.3196	0.4875	0.5	0.4336	-1
763	-0.4011	0.3734	-0.1465	0.5	0.3417	-1
764	-0.4984	0.3809	-0.1482	0.5	0.5924	-1
764	-0.053	0.2492	0.4836	0.5	0.5109	-1
764	0.0889	0.3173	0.4834	0.5	0.4113	-1
765	0.0961	0.332	0.4632	0.5	0.4656	-1
765	0.1086	0.3476	0.2983	0.5	0.2605	-1
768	-0.2254	0.3931	-0.1104	0.4922	0.2881	-1
769	-0.2258	0.3924	-0.1105	0.4921	0.2872	-1
777	-0.3338	0.0623	-0.2606	0.176	0.3622	-1
806	-0.1293	-0.0029	0.2226	0.5	0.4689	-1
870	-0.0237	0.0496	0.1023	0.2119	0.5964	-1
870	0.2118	0.2747	0.3818	0.5	0.579	-1
871	-0.0171	0.0467	0.1093	0.2442	0.5036	-1
871	0.2165	0.2801	0.3771	0.5	0.34	-1
872	-0.0177	0.0374	0.1183	0.2423	0.7973	-1
872	0.2242	0.2941	0.3862	0.5	0.6848	-1
873	-0.0155	0.0342	0.1229	0.2386	0.6954	-1
873	0.2311	0.2964	0.3807	0.5	0.5661	-1
874	-0.0153	0.0343	0.1236	0.237	0.6854	-1
874	0.2276	0.2958	0.3825	0.5	0.5988	-1
875	0.2311	0.2954	0.3836	0.5	0.5424	-1
875	-0.0119	0.0287	0.1323	0.2278	0.5184	-1
876	-0.0139	0.0276	0.1338	0.2283	0.6751	-1
876	0.2329	0.2898	0.391	0.5	0.5365	-1
877	-0.0152	0.0272	0.0689	0.2302	0.4961	-1
877	0.2319	0.2905	0.395	0.5	0.4019	-1
878	-0.0781	0.0109	0.1396	0.2779	0.4947	-1
878	-0.0133	0.0185	0.0746	0.2233	0.3711	-1
878	-0.0149	0.0157	0.1401	0.2481	0.2837	-1
879	-0.078	0.0104	0.1393	0.2797	0.5637	-1
879	-0.0136	0.0182	0.0744	0.2244	0.3763	-1
880	-0.0102	0.0127	0.1499	0.228	0.629	-1
880	-0.0078	0.015	0.0844	0.2183	0.4165	-1
881	-0.059	-0.0009	0.1553	0.2547	0.4407	-1
881	-0.0158	0.0018	0.0951	0.217	0.2814	-1
882	-0.0092	-0.0009	0.163	0.2321	0.3152	-1
882	-0.0014	0.0023	0.1008	0.2068	0.2925	-1
882	-0.0714	-0.0078	0.1568	0.2625	0.2548	-1
883	0.0038	0.0034	0.1105	0.1978	0.2687	-1
885	-0.0108	-0.0079	0.1891	0.2002	0.3959	-1
886	0.0062	0.0082	0.1235	0.1935	0.2818	-1
887	-0.0713	-0.028	0.197	0.3015	0.6362	-1
888	-0.0673	-0.0312	0.199	0.2797	0.7295	-1
889	-0.0679	-0.0349	0.1976	0.2815	0.7052	-1
890	0.0323	0.0038	0.1481	0.1844	0.4305	-1
890	0.0313	-0.0268	0.2077	0.1843	0.3624	-1
891	0.0395	-0.039	0.2158	0.1777	0.7164	-1
892	0.0309	-0.0548	0.2274	0.177	0.5526	-1
892	-0.0472	-0.0547	0.2271	0.3021	0.4381	-1
893	0.0457	-0.0555	0.2361	0.1747	0.7867	-1
893	0.0472	-0.0138	0.1905	0.1691	0.3261	-1
894	0.0456	-0.0554	0.2361	0.1747	0.7901	-1
894	0.0472	-0.0138	0.1895	0.1691	0.3419	-1
895	0.0542	-0.0697	0.246	0.1734	0.825	-1
896	0.0722	-0.0815	0.2598	0.1728	0.7855	-1
897	0.0566	-0.099	0.279	0.1739	0.6266	-1
897	-0.0095	0.1246	0.0462	0.2775	0.2944	-1
898	0.0604	-0.0838	0.2804	0.166	0.3174	-1
899	0.0721	-0.0839	0.2803	0.1656	0.4151	-1
900	0.0871	-0.0905	0.2904	0.1512	0.6898	-1
900	0.0114	0.1088	0.0807	0.2093	0.4134	-1
901	0.0222	0.0961	0.097	0.192	0.379	-1
901	0.1051	-0.0986	0.2994	0.1467	0.3258	-1
902	0.1119	-0.1218	0.3091	0.1311	0.6533	-1
902	0.0221	0.0795	0.1308	0.2236	0.2833	-1
903	0.1183	-0.1287	0.315	0.1086	0.4975	-1
904	0.1202	-0.1285	0.3148	0.1057	0.4912	-1
905	0.0296	-0.1414	0.3344	0.1858	0.5855	-1
906	0.2338	-0.1388	0.3185	0.0771	0.3875	-1
907	0.0439	-0.1783	0.321	0.1447	0.3634	-1
907	0.2381	-0.1369	0.313	0.067	0.2781	-1
908	0.0425	-0.1692	0.32	0.1296	0.643	-1
909	0.0424	-0.1697	0.3252	0.1301	0.6496	-1
910	0.0431	-0.1755	0.3045	0.1339	0.7324	-1
912	0.0502	-0.1619	0.3009	0.1261	0.7572	-1
913	0.0544	-0.1774	0.3086	0.1605	0.7973	-1
914	0.0572	-0.1784	0.3087	0.1566	0.7804	-1
915	0.069	-0.1733	0.3125	0.1509	0.6055	-1
918	0.1178	-0.1767	0.3462	0.0967	0.5498	-1
919	0.0872	-0.1819	0.345	0.1088	0.4555	-1
920	0.1112	-0.1863	0.3549	0.162	0.4381	-1
921	0.1178	-0.1832	0.3671	0.1829	0.6105	-1
922	0.1372	-0.1885	0.3738	0.1657	0.6242	-1
923	0.1523	-0.1881	0.3791	0.1518	0.8698	-1
924	0.1519	-0.1876	0.3793	0.1527	0.8729	-1
925	0.1674	-0.2004	0.3801	0.1313	0.8399	-1
926	0.1798	-0.0904	0.3789	0.0891	0.808	-1
926	0.1812	-0.2226	0.3061	-0.0805	0.7086	-1
927	0.1787	-0.1027	0.3722	0.1131	0.7691	-1
928	0.1621	-0.2665	0.3656	0.0982	0.7825	-1
929	0.1623	-0.2666	0.3651	0.0989	0.7804	-1
929	0.1699	-0.1015	0.3512	0.0361	0.2584	-1
930	0.1539	-0.1188	0.3568	0.1085	0.7459	-1
931	0.1351	-0.2416	0.3494	0.1083	0.7829	-1
932	0.1309	-0.1348	0.3421	0.1024	0.5951	-1
933	0.1244	-0.1425	0.3379	0.1011	0.7382	-1
934	0.1238	-0.1426	0.3382	0.1018	0.7391	-1
935	0.1134	-0.1522	0.3349	0.1037	0.8283	-1
936	0.1081	-0.1558	0.3294	0.0988	0.8379	-1
937	0.0893	-0.1657	0.3163	0.096	0.8102	-1
938	0.0848	-0.1699	0.3137	0.0869	0.7952	-1
939	0.0846	-0.1704	0.3144	0.0848	0.7515	-1
940	0.0808	-0.1714	0.3122	0.0677	0.7456	-1
941	0.0772	-0.1802	0.3036	0.095	0.8273	-1
942	0.075	-0.1811	0.3018	0.0954	0.8709	-1
942	0.0923	-0.3206	0.1789	-0.1393	0.414	-1
943	0.074	-0.1895	0.2898	0.1155	0.798	-1
943	0.08	-0.3277	0.1767	-0.1417	0.2979	-1
944	0.0738	-0.1895	0.2905	0.1163	0.7996	-1
944	0.0805	-0.3258	0.1766	-0.1422	0.2848	-1
945	0.0722	-0.1949	0.2824	0.1406	0.8087	-1
945	0.0727	-0.3329	0.1719	-0.146	0.4381	-1
946	0.0718	-0.1977	0.2905	0.098	0.8099	-1
946	0.0695	-0.3277	0.1622	-0.1489	0.6455	-1
947	0.0716	-0.2027	0.291	0.1673	0.8643	-1
947	0.0706	-0.3103	0.1573	-0.1517	0.6193	-1
