	x1	y1	x2	y2	confidence	cluster	new_cluster	
809.0	-0.345	-0.4816	0.0109	-0.0001	0.92	-1	29	26.966666666666665
810.0	-0.3432	-0.4926	0.0143	-0.011	0.9245	-1	29	27.0
810.0	-0.2435	-0.137	-0.1986	0.0094	0.6175	-1	29	27.0
811.0	-0.3433	-0.4927	0.0142	-0.0108	0.9241	-1	29	27.033333333333335
811.0	-0.2435	-0.137	-0.1986	0.0094	0.6045	-1	29	27.033333333333335
812.0	-0.3346	-0.4926	0.0158	-0.0163	0.9235	-1	29	27.066666666666666
812.0	-0.2423	-0.1369	-0.1972	0.0091	0.6411	-1	29	27.066666666666666
813.0	-0.3294	-0.4969	0.0169	-0.016	0.9331	-1	29	27.1
813.0	-0.2419	-0.1375	-0.1967	0.0087	0.6998	-1	29	27.1
813.0	0.423	-0.167	0.4768	-0.0444	0.4051	-1	29	27.1
814.0	-0.3187	-0.4952	0.0228	-0.0183	0.9319	-1	29	27.133333333333333
814.0	-0.2402	-0.1386	-0.1951	0.0088	0.6368	-1	29	27.133333333333333
814.0	0.4231	-0.1678	0.4979	-0.0366	0.2615	-1	29	27.133333333333333
814.0	0.4245	-0.1678	0.4794	-0.0437	0.2518	-1	29	27.133333333333333
815.0	-0.3253	-0.4973	0.0211	-0.0125	0.9314	-1	29	27.166666666666668
815.0	-0.2388	-0.1355	-0.1938	0.0111	0.5135	-1	29	27.166666666666668
816.0	-0.3234	-0.4964	0.0259	-0.0135	0.9256	-1	29	27.2
816.0	-0.236	-0.1316	-0.1916	0.0134	0.6332	-1	29	27.2
816.0	0.2968	0.1003	0.4058	0.1746	0.319	-1	29	27.2
817.0	-0.3302	-0.496	0.0258	-0.0106	0.9197	-1	29	27.233333333333334
817.0	-0.2341	-0.1309	-0.1903	0.0137	0.7093	-1	29	27.233333333333334
818.0	-0.3302	-0.496	0.0262	-0.0103	0.9197	-1	29	27.266666666666666
818.0	-0.2341	-0.1309	-0.1903	0.0137	0.7079	-1	29	27.266666666666666
819.0	-0.3305	-0.4947	0.0268	-0.0094	0.9183	-1	29	27.3
819.0	-0.2319	-0.1292	-0.1877	0.0171	0.7144	-1	29	27.3
820.0	-0.3284	-0.4935	0.0256	-0.0079	0.9202	-1	29	27.333333333333332
820.0	-0.2309	-0.1267	-0.1854	0.02	0.7541	-1	29	27.333333333333332
820.0	0.3027	0.1072	0.4084	0.1823	0.3196	-1	29	27.333333333333332
821.0	-0.3246	-0.4915	0.0309	-0.0056	0.8866	-1	29	27.366666666666667
821.0	-0.2295	-0.1255	-0.1831	0.0245	0.7253	-1	29	27.366666666666667
822.0	-0.3207	-0.4933	0.0323	-0.0068	0.9071	-1	29	27.4
822.0	-0.2281	-0.1234	-0.1815	0.0266	0.7274	-1	29	27.4
823.0	-0.3207	-0.4933	0.0322	-0.0068	0.9077	-1	29	27.433333333333334
823.0	-0.2281	-0.1234	-0.1815	0.0266	0.7253	-1	29	27.433333333333334
824.0	-0.3138	-0.4952	0.0301	-0.0125	0.9051	-1	29	27.466666666666665
824.0	-0.2259	-0.1201	-0.1795	0.0301	0.728	-1	29	27.466666666666665
824.0	0.3024	0.1163	0.4243	0.1917	0.2602	-1	29	27.466666666666665
825.0	-0.3185	-0.4919	0.033	-0.0064	0.9201	-1	29	27.5
825.0	-0.2245	-0.1132	-0.178	0.035	0.6612	-1	29	27.5
826.0	-0.3142	-0.4909	0.033	-0.0157	0.91	-1	29	27.533333333333335
826.0	-0.2222	-0.1059	-0.1763	0.0408	0.7166	-1	29	27.533333333333335
827.0	-0.3143	-0.4908	0.0328	-0.016	0.9096	-1	29	27.566666666666666
827.0	-0.2222	-0.1059	-0.1763	0.0408	0.7161	-1	29	27.566666666666666
828.0	-0.3134	-0.4895	0.0401	-0.0108	0.9018	-1	29	27.6
828.0	-0.2213	-0.1007	-0.1754	0.0441	0.6809	-1	29	27.6
829.0	-0.3078	-0.4911	0.0489	-0.0092	0.9004	-1	29	27.633333333333333
829.0	-0.2179	-0.099	-0.1723	0.0481	0.6463	-1	29	27.633333333333333
830.0	-0.314	-0.489	0.0431	0.0057	0.8984	-1	29	27.666666666666668
830.0	-0.2178	-0.0924	-0.1715	0.0555	0.7531	-1	29	27.666666666666668
831.0	-0.2947	-0.4836	0.0509	0.0007	0.8788	-1	29	27.7
831.0	-0.2154	-0.0991	-0.1687	0.0654	0.7369	-1	29	27.7
832.0	-0.296	-0.4927	0.0483	-0.0111	0.8544	-1	29	27.733333333333334
832.0	-0.2139	-0.076	-0.1671	0.0706	0.7589	-1	29	27.733333333333334
833.0	-0.296	-0.4927	0.0482	-0.0106	0.8536	-1	29	27.766666666666666
833.0	-0.2138	-0.076	-0.1671	0.0706	0.7595	-1	29	27.766666666666666
834.0	-0.2917	-0.4922	0.0493	0.0227	0.8582	-1	29	27.8
834.0	-0.2118	-0.0698	-0.1655	0.0826	0.8131	-1	29	27.8
834.0	0.3604	-0.1249	0.4991	0.0613	0.3406	-1	29	27.8
835.0	-0.2923	-0.4927	0.0507	0.0242	0.8501	-1	29	27.833333333333332
835.0	-0.2119	-0.0698	-0.1655	0.0825	0.8118	-1	29	27.833333333333332
835.0	0.3597	-0.126	0.4992	0.061	0.3419	-1	29	27.833333333333332
836.0	-0.2107	-0.0616	-0.1642	0.0916	0.7792	-1	29	27.866666666666667
836.0	-0.2969	-0.4925	0.0553	0.0429	0.7787	-1	29	27.866666666666667
837.0	-0.2914	-0.4921	0.0606	0.0484	0.8083	-1	29	27.9
837.0	-0.2095	-0.0551	-0.1623	0.0986	0.7571	-1	29	27.9
838.0	-0.2917	-0.4893	0.0536	0.0504	0.787	-1	29	27.933333333333334
838.0	-0.209	-0.0462	-0.161	0.1034	0.7678	-1	29	27.933333333333334
838.0	0.3472	-0.3636	0.4985	0.0801	0.4125	-1	29	27.933333333333334
839.0	-0.2916	-0.4891	0.0524	0.0489	0.7891	-1	29	27.966666666666665
839.0	-0.209	-0.0462	-0.161	0.1034	0.7709	-1	29	27.966666666666665
839.0	0.3471	-0.3636	0.4985	0.0801	0.4225	-1	29	27.966666666666665
840.0	-0.2891	-0.4876	0.051	0.0221	0.8463	-1	29	28.0
840.0	-0.2068	-0.0432	-0.1587	0.1083	0.758	-1	29	28.0
840.0	0.3469	-0.3574	0.4985	0.088	0.6155	-1	29	28.0
841.0	-0.292	-0.4876	0.0492	0.0196	0.8272	-1	29	28.033333333333335
841.0	-0.2061	-0.0388	-0.1578	0.1158	0.8045	-1	29	28.033333333333335
841.0	0.3506	-0.3494	0.4984	0.0918	0.5213	-1	29	28.033333333333335
842.0	-0.288	-0.4823	0.0443	-0.0042	0.8296	-1	29	28.066666666666666
842.0	-0.2049	-0.034	-0.1568	0.1236	0.7969	-1	29	28.066666666666666
842.0	0.3496	-0.3406	0.4984	0.0962	0.3607	-1	29	28.066666666666666
843.0	-0.2045	-0.0255	-0.1555	0.1298	0.8108	-1	29	28.1
843.0	-0.2886	-0.4856	0.0426	-0.0345	0.7973	-1	29	28.1
844.0	-0.2045	-0.0255	-0.1555	0.1298	0.8102	-1	29	28.133333333333333
844.0	-0.2886	-0.4855	0.0427	-0.0344	0.8001	-1	29	28.133333333333333
845.0	-0.2037	-0.0202	-0.1546	0.1346	0.8273	-1	29	28.166666666666668
845.0	-0.2944	-0.4789	0.0463	0.0229	0.4736	-1	29	28.166666666666668
845.0	-0.2952	-0.4776	0.1272	0.111	0.3168	-1	29	28.166666666666668
846.0	-0.2029	-0.0142	-0.1542	0.1444	0.8036	-1	29	28.2
846.0	-0.3034	-0.4866	0.0436	0.0213	0.4608	-1	29	28.2
846.0	-0.1845	-0.0834	-0.1549	-0.0081	0.3705	-1	29	28.2
847.0	-0.2017	-0.01	-0.1532	0.1474	0.7923	-1	29	28.233333333333334
847.0	-0.3083	-0.4611	0.0905	0.1054	0.6984	-1	29	28.233333333333334
847.0	-0.1821	-0.0789	-0.1538	-0.0049	0.2641	-1	29	28.233333333333334
848.0	-0.2009	-0.0061	-0.153	0.1525	0.8058	-1	29	28.266666666666666
848.0	-0.2567	-0.4895	0.081	0.137	0.3953	-1	29	28.266666666666666
848.0	-0.1825	-0.075	-0.154	0.0009	0.2939	-1	29	28.266666666666666
849.0	-0.2009	-0.0061	-0.153	0.1525	0.8048	-1	29	28.3
849.0	-0.2602	-0.4895	0.0808	0.1373	0.3969	-1	29	28.3
849.0	-0.1825	-0.075	-0.154	0.0009	0.2907	-1	29	28.3
850.0	-0.2004	0.0005	-0.1522	0.1571	0.7734	-1	29	28.333333333333332
850.0	-0.2494	-0.4871	0.0561	0.1312	0.4695	-1	29	28.333333333333332
851.0	-0.1996	0.0051	-0.1512	0.1616	0.7291	-1	29	28.366666666666667
851.0	-0.2436	-0.4847	0.1047	0.1426	0.4674	-1	29	28.366666666666667
852.0	-0.1992	0.0101	-0.1513	0.1659	0.7779	-1	29	28.4
852.0	-0.2445	-0.4871	0.0469	0.0422	0.4799	-1	29	28.4
853.0	-0.1978	0.0162	-0.1505	0.1748	0.8376	-1	29	28.433333333333334
853.0	-0.2421	-0.4818	0.1481	0.1584	0.6702	-1	29	28.433333333333334
853.0	-0.1803	-0.0513	-0.1511	0.0241	0.4439	-1	29	28.433333333333334
854.0	-0.1966	0.0236	-0.1489	0.1876	0.7702	-1	29	28.466666666666665
854.0	-0.2392	-0.4148	0.1138	0.14	0.2867	-1	29	28.466666666666665
855.0	-0.1965	0.0361	-0.1469	0.194	0.7116	-1	29	28.5
855.0	-0.1877	-0.4576	0.1703	0.2678	0.4809	-1	29	28.5
855.0	0.3463	-0.2707	0.499	0.1833	0.2543	-1	29	28.5
856.0	-0.1867	-0.5	0.1968	0.1942	0.8228	-1	29	28.533333333333335
856.0	-0.2018	0.0445	-0.1477	0.2139	0.4253	-1	29	28.533333333333335
857.0	-0.1743	-0.5	0.2121	0.1956	0.8546	-1	29	28.566666666666666
857.0	-0.1987	0.0512	-0.1451	0.2141	0.5579	-1	29	28.566666666666666
858.0	-0.1743	-0.5	0.2122	0.1957	0.8576	-1	29	28.6
858.0	-0.1986	0.0512	-0.1451	0.2142	0.5532	-1	29	28.6
859.0	-0.1942	0.0557	-0.1444	0.2132	0.6423	-1	29	28.633333333333333
859.0	-0.1552	-0.5	0.155	-0.1591	0.5217	-1	29	28.633333333333333
859.0	0.1047	-0.1638	0.2242	0.1755	0.3003	-1	29	28.633333333333333
860.0	-0.1942	0.0558	-0.1445	0.2132	0.6397	-1	29	28.666666666666668
860.0	-0.1553	-0.5	0.153	-0.1601	0.5368	-1	29	28.666666666666668
860.0	0.1047	-0.1638	0.2242	0.1761	0.2975	-1	29	28.666666666666668
861.0	-0.1976	0.0604	-0.1444	0.2192	0.6984	-1	29	28.7
861.0	-0.139	-0.5	0.2238	0.1814	0.5282	-1	29	28.7
861.0	0.3348	0.0407	0.3542	0.1399	0.396	-1	29	28.7
861.0	-0.4989	0.2739	0.19	0.4973	0.2977	-1	29	28.7
862.0	-0.1224	-0.4994	0.2279	0.1754	0.9201	-1	29	28.733333333333334
862.0	-0.1927	0.0693	-0.1434	0.2271	0.8024	-1	29	28.733333333333334
863.0	-0.13	-0.5	0.2243	0.1896	0.7206	-1	29	28.766666666666666
863.0	0.102	-0.2121	0.2246	0.1878	0.5815	-1	29	28.766666666666666
863.0	-0.129	-0.5	0.1359	-0.2078	0.3393	-1	29	28.766666666666666
864.0	-0.1497	-0.5	0.2212	0.1984	0.9275	-1	29	28.8
864.0	-0.1898	0.0925	-0.1412	0.2538	0.7094	-1	29	28.8
865.0	-0.089	0.0366	0.0311	0.1046	0.7981	-1	29	28.833333333333332
865.0	0.2175	0.4001	0.2342	0.4606	0.5569	-1	29	28.833333333333332
866.0	-0.0853	0.0233	0.036	0.0942	0.7219	-1	29	28.866666666666667
866.0	0.2175	0.3834	0.2341	0.449	0.6375	-1	29	28.866666666666667
867.0	-0.0852	0.0235	0.036	0.0942	0.7162	-1	29	28.9
867.0	0.2175	0.3833	0.2341	0.449	0.6539	-1	29	28.9
868.0	0.2187	0.3721	0.2352	0.4377	0.6703	-1	29	28.933333333333334
868.0	0.2062	0.4597	0.2197	0.4955	0.385	-1	29	28.933333333333334
869.0	0.2088	0.4463	0.2204	0.4808	0.7018	-1	29	28.966666666666665
869.0	-0.0787	-0.0169	0.0523	0.0525	0.6487	-1	29	28.966666666666665
869.0	0.2215	0.3565	0.237	0.4218	0.6344	-1	29	28.966666666666665
870.0	0.2108	0.4316	0.2231	0.4631	0.6778	-1	29	29.0
870.0	0.223	0.3435	0.2391	0.4075	0.656	-1	29	29.0
870.0	-0.0762	-0.0381	0.0525	0.0313	0.4479	-1	29	29.0
870.0	0.2717	0.4271	0.2993	0.4895	0.2551	-1	29	29.0
871.0	0.2135	0.4178	0.2252	0.452	0.7774	-1	29	29.033333333333335
871.0	0.2253	0.3278	0.2416	0.394	0.6445	-1	29	29.033333333333335
872.0	0.2282	0.3126	0.2447	0.3784	0.7142	-1	29	29.066666666666666
872.0	-0.0639	-0.0779	0.0589	-0.0159	0.6932	-1	29	29.066666666666666
872.0	0.2156	0.4005	0.229	0.4351	0.6368	-1	29	29.066666666666666
873.0	0.2282	0.3126	0.2447	0.3785	0.7163	-1	29	29.1
873.0	-0.0639	-0.0781	0.0589	-0.016	0.6955	-1	29	29.1
873.0	0.2156	0.4005	0.229	0.4352	0.6382	-1	29	29.1
874.0	0.2299	0.2971	0.2462	0.3631	0.7339	-1	29	29.133333333333333
874.0	0.2172	0.3845	0.2302	0.4193	0.6337	-1	29	29.133333333333333
875.0	0.2299	0.2971	0.2462	0.363	0.7251	-1	29	29.166666666666668
875.0	0.2172	0.3845	0.2302	0.4193	0.6353	-1	29	29.166666666666668
876.0	0.2314	0.2818	0.248	0.3472	0.7638	-1	29	29.2
876.0	0.219	0.3666	0.232	0.4016	0.4873	-1	29	29.2
877.0	0.2335	0.2595	0.25	0.3263	0.7982	-1	29	29.233333333333334
877.0	0.22	0.3466	0.2334	0.3823	0.7012	-1	29	29.233333333333334
878.0	0.2357	0.2434	0.2526	0.3125	0.8112	-1	29	29.266666666666666
878.0	0.2228	0.3301	0.2354	0.3648	0.7519	-1	29	29.266666666666666
878.0	0.1927	0.4427	0.2084	0.495	0.5222	-1	29	29.266666666666666
879.0	0.2376	0.2322	0.2545	0.2984	0.816	-1	29	29.3
879.0	0.2246	0.3172	0.2374	0.3513	0.6817	-1	29	29.3
879.0	0.1934	0.4301	0.2087	0.494	0.608	-1	29	29.3
880.0	0.2398	0.2302	0.2564	0.2963	0.7838	-1	29	29.333333333333332
880.0	0.1968	0.4328	0.2121	0.4937	0.6961	-1	29	29.333333333333332
880.0	0.2272	0.3152	0.2406	0.3479	0.6832	-1	29	29.333333333333332
880.0	0.0725	-0.0394	0.2396	0.4922	0.2755	-1	29	29.333333333333332
881.0	0.2398	0.2302	0.2564	0.2963	0.7825	-1	29	29.366666666666667
881.0	0.1968	0.4324	0.2124	0.4937	0.7107	-1	29	29.366666666666667
881.0	0.2272	0.3152	0.2406	0.3479	0.6834	-1	29	29.366666666666667
881.0	0.0721	-0.0394	0.2395	0.4922	0.2885	-1	29	29.366666666666667
882.0	0.2423	0.223	0.2598	0.2883	0.7714	-1	29	29.4
882.0	0.2298	0.3071	0.2429	0.3428	0.5009	-1	29	29.4
882.0	0.1998	0.4201	0.2176	0.4868	0.4128	-1	29	29.4
882.0	0.1985	0.4061	0.2551	0.4898	0.3537	-1	29	29.4
883.0	0.2457	0.2049	0.2635	0.2719	0.7801	-1	29	29.433333333333334
883.0	0.2319	0.2885	0.2457	0.3261	0.607	-1	29	29.433333333333334
883.0	0.2022	0.38	0.2612	0.4669	0.5114	-1	29	29.433333333333334
883.0	0.2034	0.3909	0.2397	0.4678	0.4245	-1	29	29.433333333333334
884.0	0.2486	0.204	0.2662	0.2677	0.7115	-1	29	29.466666666666665
884.0	0.2366	0.2877	0.2501	0.3225	0.6276	-1	29	29.466666666666665
884.0	0.209	0.3979	0.23	0.467	0.5414	-1	29	29.466666666666665
884.0	0.2092	0.381	0.2666	0.4666	0.2678	-1	29	29.466666666666665
885.0	0.2543	0.2088	0.2708	0.2762	0.7627	-1	29	29.5
885.0	0.2154	0.4058	0.2347	0.473	0.6914	-1	29	29.5
885.0	0.2418	0.2945	0.2547	0.3287	0.6249	-1	29	29.5
886.0	0.2196	0.4072	0.2392	0.4761	0.7749	-1	29	29.533333333333335
886.0	0.26	0.2118	0.2761	0.2797	0.7528	-1	29	29.533333333333335
886.0	0.2471	0.2977	0.26	0.331	0.5864	-1	29	29.533333333333335
887.0	0.2273	0.413	0.2456	0.48	0.7189	-1	29	29.566666666666666
887.0	0.2654	0.2154	0.2817	0.2822	0.7158	-1	29	29.566666666666666
887.0	0.2543	0.3005	0.2664	0.3353	0.6618	-1	29	29.566666666666666
888.0	0.2273	0.4129	0.2456	0.48	0.7245	-1	29	29.6
888.0	0.2654	0.2154	0.2817	0.2822	0.7195	-1	29	29.6
888.0	0.2543	0.3004	0.2664	0.3354	0.6668	-1	29	29.6
889.0	0.2716	0.2168	0.2882	0.286	0.7675	-1	29	29.633333333333333
889.0	0.261	0.3011	0.2736	0.3381	0.6934	-1	29	29.633333333333333
889.0	0.2339	0.4091	0.2533	0.4835	0.4138	-1	29	29.633333333333333
889.0	0.2587	0.304	0.2729	0.3415	0.3194	-1	29	29.633333333333333
889.0	0.2337	0.3917	0.2891	0.4853	0.2981	-1	29	29.633333333333333
889.0	0.2615	0.3916	0.2896	0.4525	0.2565	-1	29	29.633333333333333
890.0	0.2774	0.2168	0.2935	0.2857	0.7086	-1	29	29.666666666666668
890.0	0.2663	0.3024	0.2785	0.3372	0.613	-1	29	29.666666666666668
890.0	0.2396	0.4138	0.2564	0.4813	0.5872	-1	29	29.666666666666668
891.0	0.2775	0.2168	0.2935	0.2856	0.7	-1	29	29.7
891.0	0.2662	0.3025	0.2785	0.3373	0.5997	-1	29	29.7
891.0	0.2397	0.4134	0.2566	0.4814	0.5687	-1	29	29.7
892.0	0.2825	0.2269	0.2988	0.2921	0.7813	-1	29	29.733333333333334
892.0	0.2465	0.4287	0.2599	0.4909	0.6162	-1	29	29.733333333333334
892.0	0.2723	0.3114	0.2847	0.3486	0.5757	-1	29	29.733333333333334
893.0	0.2898	0.2411	0.306	0.308	0.803	-1	29	29.766666666666666
893.0	0.2801	0.3273	0.2927	0.3599	0.6076	-1	29	29.766666666666666
893.0	0.2551	0.4443	0.2704	0.4951	0.4177	-1	29	29.766666666666666
893.0	0.2843	0.4147	0.3093	0.4531	0.2604	-1	29	29.766666666666666
894.0	0.2977	0.2558	0.3152	0.3196	0.7627	-1	29	29.8
894.0	0.2901	0.3386	0.3021	0.3712	0.4329	-1	29	29.8
894.0	0.2666	0.4578	0.2812	0.4966	0.2511	-1	29	29.8
895.0	0.3077	0.2712	0.3252	0.336	0.7435	-1	29	29.833333333333332
895.0	0.3028	0.3555	0.3142	0.3882	0.6679	-1	29	29.833333333333332
972.0	-0.228	-0.4954	-0.0527	-0.1937	0.6845	-1	29	32.4
980.0	-0.4067	-0.5	0.1006	0.4962	0.8256	-1	29	32.666666666666664
982.0	-0.4151	-0.5	0.1128	0.4959	0.348	-1	29	32.733333333333334
983.0	-0.4151	-0.5	0.1132	0.4959	0.3646	-1	29	32.766666666666666
1014.0	-0.4998	0.0203	0.0638	0.4989	0.9049	1	30	33.8
1014.0	-0.5	0.015	-0.4837	0.061	0.258	1	30	33.8
1015.0	-0.4998	0.0205	0.0669	0.4998	0.9074	1	30	33.833333333333336
1015.0	-0.5	0.0149	-0.4837	0.0611	0.2769	1	30	33.833333333333336
1016.0	-0.4996	0.0212	0.0656	0.4999	0.9074	1	30	33.86666666666667
1016.0	-0.5	0.0149	-0.4837	0.0611	0.2676	1	30	33.86666666666667
1017.0	-0.4996	0.0212	0.0656	0.4998	0.9073	1	30	33.9
1017.0	-0.5	0.0149	-0.4837	0.0611	0.2695	1	30	33.9
1018.0	-0.4995	0.0192	0.0646	0.4998	0.9057	1	30	33.93333333333333
1018.0	-0.5	0.0149	-0.4837	0.0613	0.2817	1	30	33.93333333333333
1019.0	-0.4993	0.0203	0.0658	0.5	0.908	1	30	33.96666666666667
1019.0	-0.5	0.0148	-0.4836	0.0614	0.2641	1	30	33.96666666666667
1020.0	-0.4998	0.0204	0.0673	0.499	0.9066	1	30	34.0
1020.0	-0.5	0.0149	-0.4835	0.0607	0.2734	1	30	34.0
1021.0	-0.4997	0.0192	0.0671	0.499	0.9067	1	30	34.03333333333333
1021.0	-0.5	0.0146	-0.4833	0.0612	0.2751	1	30	34.03333333333333
1022.0	-0.4997	0.0192	0.0671	0.499	0.9067	1	30	34.06666666666667
1022.0	-0.5	0.0146	-0.4833	0.0612	0.2742	1	30	34.06666666666667
1023.0	-0.4998	0.0192	0.0668	0.499	0.9063	1	30	34.1
1023.0	-0.5	0.0145	-0.4833	0.0612	0.2578	1	30	34.1
1024.0	-0.4997	0.0201	0.0666	0.499	0.9051	1	30	34.13333333333333
1024.0	-0.5	0.0145	-0.4833	0.0612	0.253	1	30	34.13333333333333
1025.0	-0.4998	0.0203	0.0663	0.499	0.9043	1	30	34.166666666666664
1026.0	-0.4998	0.0203	0.0664	0.499	0.9044	1	30	34.2
1027.0	-0.4999	0.0203	0.0664	0.499	0.9044	1	30	34.233333333333334
1028.0	-0.4997	0.0195	0.0666	0.499	0.9063	1	30	34.266666666666666
1029.0	-0.4995	0.0194	0.0663	0.499	0.9064	1	30	34.3
1030.0	-0.4994	0.0197	0.0664	0.4988	0.9055	1	30	34.333333333333336
1031.0	-0.4995	0.0224	0.0662	0.4989	0.9044	1	30	34.36666666666667
1032.0	-0.4995	0.0223	0.0662	0.4989	0.9045	1	30	34.4
1033.0	-0.4999	0.0224	0.0657	0.4989	0.9004	1	30	34.43333333333333
1033.0	-0.5	0.0144	-0.4835	0.0608	0.2758	1	30	34.43333333333333
1034.0	-0.5	0.0228	0.0652	0.4989	0.8994	1	30	34.46666666666667
1034.0	-0.5	0.0144	-0.4833	0.0609	0.2752	1	30	34.46666666666667
1035.0	-0.4999	0.0207	0.0651	0.4988	0.897	1	30	34.5
1035.0	-0.5	0.0145	-0.4834	0.0612	0.2704	1	30	34.5
1036.0	-0.5	0.0211	0.0649	0.499	0.8969	1	30	34.53333333333333
1037.0	-0.5	0.0211	0.0649	0.499	0.897	1	30	34.56666666666667
1038.0	-0.5	0.022	0.0645	0.499	0.8967	1	30	34.6
1039.0	-0.5	0.0212	0.0639	0.4992	0.8978	1	30	34.63333333333333
1039.0	-0.5	0.0147	-0.4835	0.0616	0.2763	1	30	34.63333333333333
1040.0	-0.5	0.0215	0.0635	0.499	0.9002	1	30	34.666666666666664
1040.0	-0.5	0.0145	-0.4836	0.0616	0.2701	1	30	34.666666666666664
1041.0	-0.5	0.0229	0.0623	0.4989	0.8986	1	30	34.7
1042.0	-0.5	0.0229	0.0622	0.4989	0.8983	1	30	34.733333333333334
1043.0	-0.5	0.0248	0.0622	0.4996	0.8992	1	30	34.766666666666666
1044.0	-0.5	0.0252	0.0558	0.4994	0.8996	1	30	34.8
1045.0	-0.4999	0.0246	0.0167	0.4993	0.92	1	30	34.833333333333336
1046.0	-0.5	0.0253	-0.0119	0.499	0.9035	1	30	34.86666666666667
1047.0	-0.5	0.0255	-0.012	0.499	0.9032	1	30	34.9
1048.0	-0.4992	0.0222	-0.0184	0.4989	0.9005	1	30	34.93333333333333
1049.0	-0.5	0.0254	-0.0126	0.499	0.9001	1	30	34.96666666666667
1050.0	-0.5	0.0255	-0.0124	0.4989	0.9015	1	30	35.0
1051.0	-0.5	0.0259	0.0061	0.499	0.9109	1	30	35.03333333333333
1052.0	-0.5	0.027	0.0201	0.4992	0.9206	1	30	35.06666666666667
1053.0	-0.5	0.0281	0.0353	0.4989	0.9139	1	30	35.1
1054.0	-0.4997	0.0239	0.0297	0.4993	0.9107	1	30	35.13333333333333
1055.0	-0.5	0.0277	0.0098	0.4989	0.9021	1	30	35.166666666666664
1056.0	-0.5	0.0283	-0.0068	0.4988	0.898	1	30	35.2
1057.0	-0.5	0.0282	-0.0069	0.4988	0.8982	1	30	35.233333333333334
1058.0	-0.4994	0.0279	-0.0146	0.499	0.9009	1	30	35.266666666666666
1059.0	-0.4994	0.0272	-0.0139	0.4989	0.9012	1	30	35.3
1060.0	-0.5	0.0286	-0.0069	0.499	0.8925	1	30	35.333333333333336
1061.0	-0.5	0.0271	0.0	0.4989	0.898	1	30	35.36666666666667
1062.0	-0.5	0.0272	-0.0001	0.4989	0.8958	1	30	35.4
1063.0	-0.5	0.0275	0.0016	0.4989	0.8949	1	30	35.43333333333333
1064.0	-0.5	0.0276	-0.0039	0.4988	0.8977	1	30	35.46666666666667
1065.0	-0.5	0.0281	-0.0128	0.4989	0.9026	1	30	35.5
1066.0	-0.5	0.0281	-0.0128	0.4989	0.9024	1	30	35.53333333333333
1067.0	-0.4992	0.0263	-0.026	0.499	0.9075	1	30	35.56666666666667
1068.0	-0.5	0.0276	-0.0455	0.4987	0.892	1	30	35.6
1185.0	0.2714	-0.5	0.3777	-0.3051	0.6453	-1	101	39.5
1287.0	0.2461	-0.5	0.3001	-0.2658	0.2695	-1	101	42.9
1288.0	0.2516	-0.5	0.306	-0.2448	0.5383	-1	101	42.93333333333333
1289.0	0.2519	-0.5	0.3062	-0.2453	0.5254	-1	101	42.96666666666667
1290.0	0.2592	-0.5	0.3218	-0.2355	0.5732	-1	101	43.0
1290.0	0.2592	-0.5	0.3657	-0.2351	0.4317	-1	101	43.0
1291.0	0.2672	-0.5	0.3831	-0.2289	0.6593	-1	101	43.03333333333333
1291.0	0.2676	-0.5	0.3317	-0.2258	0.3917	-1	101	43.03333333333333
1293.0	0.2954	-0.4742	0.3589	-0.1998	0.4868	-1	101	43.1
1294.0	0.3012	-0.4859	0.3908	-0.1667	0.7793	-1	101	43.13333333333333
1295.0	0.3083	-0.4976	0.4539	-0.1649	0.8142	-1	101	43.166666666666664
1295.0	0.3081	-0.4949	0.4104	-0.1655	0.4914	-1	101	43.166666666666664
1296.0	0.3082	-0.4975	0.4542	-0.1647	0.8045	-1	101	43.2
1296.0	0.308	-0.4948	0.4101	-0.1653	0.5093	-1	101	43.2
1297.0	0.313	-0.4811	0.3895	-0.1535	0.752	-1	101	43.233333333333334
1297.0	0.3119	-0.4921	0.457	-0.152	0.2637	-1	101	43.233333333333334
1298.0	0.304	-0.4945	0.4052	-0.1594	0.8816	-1	101	43.266666666666666
1299.0	0.3001	-0.5	0.3851	-0.1764	0.8735	-1	101	43.3
1307.0	0.3067	-0.0288	0.3849	0.0684	0.5795	-1	101	43.56666666666667
1444.0	-0.3767	-0.447	-0.0316	0.1558	0.3406	-1	101	48.13333333333333
1455.0	-0.3642	-0.3202	-0.0735	0.1029	0.3028	-1	101	48.5
1455.0	-0.363	-0.3042	-0.0738	-0.0896	0.293	-1	101	48.5
1456.0	-0.364	-0.3189	-0.0738	0.1025	0.3295	-1	101	48.53333333333333
1456.0	-0.363	-0.3044	-0.074	-0.0822	0.301	-1	101	48.53333333333333
1460.0	-0.3873	-0.461	-0.04	0.1644	0.5236	-1	101	48.666666666666664
1461.0	-0.3873	-0.4608	-0.0422	0.165	0.5473	-1	101	48.7
1462.0	-0.3846	-0.4597	-0.047	0.1708	0.5508	-1	101	48.733333333333334
1465.0	-0.3897	-0.4659	-0.0444	0.1655	0.3475	-1	101	48.833333333333336
1466.0	-0.39	-0.4672	-0.0411	0.1354	0.2789	-1	101	48.86666666666667
1467.0	-0.3905	-0.4693	-0.057	0.1548	0.3476	-1	101	48.9
1469.0	-0.388	-0.4685	-0.0517	0.1735	0.3021	-1	101	48.96666666666667
