Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
0,-0.2552,-0.304577778,0.1745,0.307861635,0.8442,-1,1,0.0,2025-01-06 13:07:27.158900,-0.1132269350254494,0.9376880898191886,X
2,-0.2578,-0.301667086,0.1724,0.314503983,0.8843,-1,1,0.1,2025-01-06 13:07:27.223800,-0.1169324913806227,0.9293923403833853,X
5,-0.2595,-0.295472537,0.1719,0.325773585,0.8489,-1,1,0.2,2025-01-06 13:07:27.309600,-0.1212435362307082,0.9979976018876552,X
8,-0.2553,-0.284949266,0.1742,0.33331153,0.8394,-1,1,0.3,2025-01-06 13:07:27.426900,-0.0667716012260298,0.5133896941904527,O
11,-0.2545,-0.279277149,0.1766,0.356298532,0.9041,-1,1,0.4,2025-01-06 13:07:27.518000,-0.0604461793842139,0.4187872456677586,O
14,-0.251,-0.279724948,0.1786,0.345700629,0.8583,-1,1,0.5,2025-01-06 13:07:27.639900,-0.1416782231119293,0.304690264845883,O
17,-0.2519,-0.288904822,0.1751,0.327191614,0.8415,-1,1,0.6,2025-01-06 13:07:27.729000,-0.3078162949177137,0.1208910835118214,O
20,-0.2531,-0.302338784,0.1733,0.310249895,0.7744,-1,1,0.7,2025-01-06 13:07:27.820600,-0.3382066710277738,0.0904770108485035,O
23,-0.2599,-0.304503145,0.17,0.306368973,0.7524,-1,1,0.8,2025-01-06 13:07:27.911800,-0.3480754883702858,0.0995119680195625,O
26,-0.4885,-0.291442348,0.1702,0.344655765,0.3426,-1,1,0.9,2025-01-06 13:07:28.032900,-0.3547579035700068,0.1147818771290957,O
29,-0.4934,-0.286591195,0.1737,0.358537526,0.2504,-1,1,1.0,2025-01-06 13:07:28.123200,-0.3579599450959904,0.1337733804857755,O
33,-0.2508,-0.287859958,0.1749,0.363388679,0.2565,-1,1,1.1,2025-01-06 13:07:28.214000,-0.3618879961136133,0.1439598216903259,O
35,-0.4943,-0.286740461,0.1756,0.365478407,0.5038,-1,1,1.2,2025-01-06 13:07:28.335500,-0.3813855418300962,0.1209966228803652,O
38,-0.4932,-0.299054927,0.1742,0.343312369,0.6741,-1,1,1.3,2025-01-06 13:07:28.425000,-0.9091105027499656,-0.6936692964299053,X
41,-0.4932,-0.297039832,0.1711,0.349506918,0.498,-1,1,1.4,2025-01-06 13:07:28.515500,-0.9948089466069016,-0.8298335360570648,X
44,-0.4919,-0.297338365,0.168,0.353462474,0.7621,-1,1,1.5,2025-01-06 13:07:28.636300,-0.8956228787559262,-0.6830192341878408,X
