Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y,Result
0,0.0749,-0.270984674,0.1004,-0.195141762,0.6862,-1,1,0.0,2025-01-06 13:19:12.009200,0.4803064010807902,0.508592674904783,X
2,0.0748,-0.27188659,0.101,-0.196371648,0.734,-1,1,0.1,2025-01-06 13:19:12.071500,0.4796105746132134,0.5155304067800179,X
5,0.0752,-0.275494253,0.1019,-0.196617625,0.763,-1,1,0.2,2025-01-06 13:19:12.183600,0.4859630255144344,0.5643259304026154,X
8,0.0792,-0.278937931,0.1051,-0.19751954,0.4733,-1,1,0.3,2025-01-06 13:19:12.274000,0.4939870900889734,0.5597080245853857,X
11,0.081,-0.285005364,0.1125,-0.196863602,0.5559,-1,1,0.4,2025-01-06 13:19:12.365200,0.499861835831909,0.5604840409024454,X
14,0.0781,-0.15996705,0.0944,-0.113477395,0.4042,-1,1,0.5,2025-01-06 13:19:12.486200,0.5064343571361682,0.5584542995851994,X
17,0.087,-0.287547126,0.1169,-0.200717241,0.5738,-1,1,0.6,2025-01-06 13:19:12.575600,0.5011957247160237,0.5556629172245713,X
20,0.0871,-0.285661303,0.1141,-0.201291188,0.4397,-1,1,0.7,2025-01-06 13:19:12.666300,0.2129115588966959,0.3748334864132367,X
23,0.0864,-0.286481226,0.1143,-0.20030728,0.5263,-1,1,0.8,2025-01-06 13:19:12.787200,0.0849066167037156,0.2910971622973131,X
26,0.0848,-0.285005364,0.1123,-0.200635249,0.4089,-1,1,0.9,2025-01-06 13:19:12.877100,0.0636564095017611,0.2859209989383594,X
29,0.0825,-0.285087356,0.1148,-0.205308812,0.6592,-1,1,1.0,2025-01-06 13:19:12.968300,-0.2940113120085348,0.3958038162033115,X
32,0.0812,-0.282217625,0.1054,-0.211376245,0.2786,-1,1,1.1,2025-01-06 13:19:13.059600,-0.5021993308052407,0.4659880054609476,X
35,0.0813,-0.285415326,0.1076,-0.210884291,0.3706,-1,1,1.2,2025-01-06 13:19:13.180100,-0.5569793193179908,0.4977777838249894,X
38,0.0815,-0.286727203,0.1123,-0.2129341,0.3429,-1,1,1.3,2025-01-06 13:19:13.270700,-0.5274144022257942,0.5596006537140915,X
41,0.0816,-0.290580843,0.1152,-0.214163985,0.2917,-1,1,1.4,2025-01-06 13:19:13.361300,-0.514206102665678,0.5838941563388509,X
44,0.0819,-0.292548659,0.1167,-0.212852107,0.4089,-1,1,1.5,2025-01-06 13:19:13.487300,-0.5026350418528014,0.5981832966892029,X
47,0.0824,-0.292302682,0.1163,-0.205964751,0.3757,-1,1,1.6,2025-01-06 13:19:13.572600,-0.5482760841678924,0.5955814313110971,X
50,0.0818,-0.293532567,0.117,-0.200389272,0.5089,-1,1,1.7,2025-01-06 13:19:13.664000,-0.5955159149263106,0.589567242738505,X
53,0.0817,-0.294106513,0.1162,-0.198667433,0.6405,-1,1,1.8,2025-01-06 13:19:13.784600,-0.6358336278384453,0.5895215731447645,X
56,0.0819,-0.295418391,0.1187,-0.199077395,0.6547,-1,1,1.9,2025-01-06 13:19:13.875500,-0.652557560946611,0.5860447682699967,X
59,0.0827,-0.297878161,0.1191,-0.191452107,0.7238,-1,1,2.0,2025-01-06 13:19:13.967100,-0.7984582136892474,0.6177897502050695,X
62,0.0867,-0.29468046,0.1235,-0.199241379,0.685,-1,1,2.1,2025-01-06 13:19:14.086300,-0.9480052664513036,0.6733332047643561,X
