Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
34:58.0,0.267407698,39.76345981570307,1,0
34:58.1,0.225468119,22.65964770393576,1,0
34:58.1,0.301057547,53.48655166851686,1,0
34:58.1,0.278939209,44.46624420723876,1,0
34:58.2,0.286853258,47.69375412428679,1,0
34:58.2,0.294407154,50.77438633320407,1,0
34:58.2,0.315524356,59.38641020054515,1,0
34:58.3,0.287664978,48.0247900263726,1,0
34:58.3,0.320100323,61.252582481331466,1,0
34:58.3,0.344047728,71.01882061367887,1,0
34:58.4,0.330496986,65.49255280963071,1,0
34:58.4,0.299804113,52.97537582599109,1,0
34:58.4,0.29396391,50.5936224276897,1,0
34:58.5,0.312454239,58.13435413366993,1,0
34:58.5,0.316548978,59.80427186228435,1,0
34:58.5,0.29396391,50.5936224276897,1,0
34:58.6,0.337962427,68.53711127302121,1,0
34:58.6,0.315959244,59.563766359548595,1,0
34:58.6,0.315720133,59.46625203738871,1,0
34:58.7,0.289680068,48.846584654981086,1,0
34:58.7,0.300704918,53.34274240039901,1,0
34:58.7,0.299899653,53.014338978414685,1,0
34:58.8,0.297439024,52.01084449668024,1,0
34:58.8,0.298812178,52.57084458672696,1,0
34:58.8,0.29511162,51.06168187575418,1,0
34:58.9,0.286541812,47.56674011999835,1,0
34:58.9,0.286541812,47.56674011999835,1,0
34:58.9,0.294407154,50.77438633320407,1,0
34:59.0,0.29511162,51.06168187575418,1,0
34:59.0,0.318857497,60.74573279665485,1,0
34:59.0,0.336637666,67.99684683123945,1,0
34:59.1,0.341276724,69.88874890320804,1,0
34:59.1,0.361025925,77.94287417856019,1,0
34:59.1,0.361852259,78.27986996665727,1,0
34:59.2,0.361025925,77.94287417856019,1,0
34:59.2,0.333579476,66.74965483720237,1,0
34:59.2,0.364208936,79.24097071151984,1,0
34:59.3,0.375570342,83.87438282921197,1,0
34:59.3,0.376646993,84.31346297386354,1,0
34:59.3,0.366366723,80.12096007491365,1,0
34:59.4,0.37769083,84.73916090286066,1,0
34:59.4,0.376555875,84.27630320285105,1,0
34:59.4,0.348820866,72.96540323282096,1,0
