Time_Group,EAR
3475.8,0.360252881
3475.9,0.3308352173333333
3476.0,0.36488740266666664
3476.1,0.3460634676666667
3476.2,0.351237193
3476.3,0.3653036666666667
3476.4,0.32338039725
3476.5,0.262323633
3476.6,0.3261276186666667
3476.7,0.317673174
3476.8,0.33863559866666665
3476.9,0.346634858
3477.0,0.36027880333333334
3477.1,0.34240296766666667
3477.2,0.334409899
3477.3,0.33896103366666663
3477.4,0.329897636
3477.7,0.326913162
3477.8,0.3577223836666667
3477.9,0.356233607
3478.0,0.23134222699999998
3478.1,0.215985652
3478.2,0.3133980955
3478.3,0.336139838
3478.4,0.33990419633333335
3478.5,0.33348379300000003
3478.6,0.34623290866666667
3478.7,0.357539926
3478.8,0.33341951799999997
3478.9,0.3442621323333333
3479.0,0.344057802
3479.1,0.34486271733333335
3479.2,0.34817775600000006
3479.3,0.3684396893333333
3479.4,0.357395433
3479.5,0.3647157193333333
3479.6,0.3659258693333333
3479.7,0.336967949
3479.8,0.343613718
3479.9,0.3441787856666667
3480.0,0.35138281
3480.1,0.365629439
3480.2,0.3586630963333333
3480.3,0.2653830443333333
3480.4,0.3042365673333333
3480.5,0.334202114
3480.6,0.34569004233333334
3480.7,0.337842162
3480.8,0.34428606566666664
3480.9,0.35768543733333336
3481.0,0.299979324
3481.1,0.19158559
3481.2,0.27866531933333333
3481.3,0.30755080733333334
3481.4,0.303255399
3481.5,0.2859853186666667
3481.6,0.3362376423333333
3481.7,0.3368025536666667
3481.8,0.19388282566666667
3481.9,0.240616869
3482.0,0.29118825333333337
3482.1,0.30348621066666664
3482.2,0.317992657
3482.3,0.33937047566666667
3482.4,0.3363781826666667
3482.5,0.35571979325
3482.6,0.356830464
3482.7,0.35997845266666667
3482.8,0.3394216976666667
3482.9,0.3417945946666667
3483.0,0.35594037450000005
3483.1,0.35204773675
3483.2,0.36220336399999997
3483.3,0.36321298366666666
3483.4,0.25312860266666665
3483.5,0.225563704
3483.6,0.31588140733333336
3483.7,0.349323446
3483.8,0.335206974
3483.9,0.3531156006666667
3484.0,0.3637061693333334
3484.1,0.33066228000000003
3484.2,0.33437961000000005
3484.3,0.357681353
3484.4,0.35213299533333337
3484.5,0.36122013766666666
3484.6,0.35363353066666664
3484.7,0.35491998766666666
3484.8,0.35134352333333335
3484.9,0.34848568733333335
3485.0,0.3411936423333333
3485.1,0.34479275766666667
3485.2,0.35864091300000006
3485.3,0.3469244083333333
3485.4,0.35572170833333333
3485.5,0.3585177156666666
3485.6,0.3487830156666667
3485.7,0.32582819700000004
3485.8,0.19466479866666667
3485.9,0.2771451206666667
3486.0,0.3241889883333333
3486.1,0.34809708966666664
3486.2,0.344569315
3486.3,0.3622965545
3486.4,0.359572163
3486.5,0.35657865000000005
3486.6,0.3457489206666667
3486.7,0.340180773
3486.8,0.35118251233333336
3486.9,0.355660329
3487.0,0.345732329
3487.1,0.33736478733333336
3487.2,0.19715633600000002
3487.3,0.24738640366666664
3487.4,0.32565058399999997
3487.5,0.32422572066666666
3487.6,0.3615988196666667
3487.7,0.346944484
3487.8,0.344490394
3487.9,0.341640737
3488.0,0.33508206100000004
3488.1,0.35584318500000006
3488.2,0.3513697363333333
3488.3,0.34481768166666665
3488.4,0.34203981866666666
3488.5,0.34812725233333336
3488.6,0.3476421973333334
3488.7,0.35388432400000003
3488.8,0.343516253
3488.9,0.34373297
3489.0,0.341014892
3489.1,0.34380918833333335
3489.2,0.34931372099999997
3489.3,0.33708562066666664
3489.4,0.33711765200000005
3489.5,0.3432295806666667
3489.6,0.34969878633333334
3489.7,0.365262502
3489.8,0.3525072676666667
3489.9,0.272782297
3490.0,0.22962390733333335
3490.1,0.31478373333333337
3490.2,0.3158090576666666
3490.3,0.32859398766666664
3490.4,0.3326903726666666
3490.5,0.3407588623333333
3490.6,0.34374452766666663
3490.7,0.3334135426666667
3490.8,0.341548476
3490.9,0.3378783506666667
3491.0,0.33890446
3491.1,0.3308486533333333
3491.2,0.2831816166666667
3491.3,0.19757682466666668
3491.4,0.28898562099999997
3491.5,0.30855671
3491.6,0.307891057
3491.7,0.33885422525
3491.8,0.32854515100000004
3491.9,0.335508516
3492.0,0.33797036366666666
3492.1,0.3290339785
3492.2,0.3491633
3492.3,0.35650544533333334
3492.4,0.334927845
3492.5,0.323926887
3492.6,0.21423360766666666
3492.7,0.233001402
3492.8,0.3052428246666667
3492.9,0.36461520833333333
3493.0,0.36243245533333335
