Blink Start Time,Blink End Time,Blink Duration (seconds),EAR
2024-12-24 12:51:50.943595,,,0.29282809785620706
2024-12-24 12:51:51.047199,2024-12-24 12:51:51.083206,0.036007,0.276146576999722
2024-12-24 12:51:51.083206,,,0.276146576999722
2024-12-24 12:51:51.119212,,,0.27419596211428665
2024-12-24 12:51:51.155722,,,0.28993634908426225
2024-12-24 12:51:51.189805,,,0.3293672228134429
2024-12-24 12:51:51.224801,,,0.2830607871704424
2024-12-24 12:51:51.257938,,,0.28646509062262493
2024-12-24 12:51:51.288939,,,0.33067348168733646
2024-12-24 12:51:51.324156,,,0.2945565784263705
2024-12-24 12:51:51.356840,,,0.3244652620291292
2024-12-24 12:51:51.392855,,,0.3403882404158677
2024-12-24 12:51:51.425774,,,0.31119792827062903
2024-12-24 12:51:51.461568,,,0.28569394376756474
2024-12-24 12:51:51.495466,,,0.3007490872862627
2024-12-24 12:51:51.527509,,,0.3391711443820704
2024-12-24 12:51:51.563002,,,0.311454209726201
2024-12-24 12:51:51.596625,,,0.3391732446356349
2024-12-24 12:51:51.631539,,,0.3158768553285073
2024-12-24 12:51:51.662715,,,0.3391711443820704
2024-12-24 12:51:51.700713,,,0.3403882404158677
2024-12-24 12:51:51.733743,,,0.30251371612643163
2024-12-24 12:51:51.767364,,,0.31773556036654343
2024-12-24 12:51:51.800363,,,0.324417553961938
2024-12-24 12:51:51.836388,,,0.3168975094685894
2024-12-24 12:51:51.867870,,,0.3085443838959552
2024-12-24 12:51:51.899777,,,0.26423250951653243
2024-12-24 12:51:51.931990,2024-12-24 12:51:52.063444,0.131454,0.27247569323996446
2024-12-24 12:51:52.063444,,,0.27247569323996446
2024-12-24 12:51:52.095446,,,0.2724073812125333
2024-12-24 12:51:52.128552,,,0.2953519824811645
2024-12-24 12:51:52.162377,,,0.3057485936677914
2024-12-24 12:51:52.196784,,,0.2980556977411777
2024-12-24 12:51:52.228988,,,0.33038629578773326
2024-12-24 12:51:52.261175,,,0.3131326564620142
2024-12-24 12:51:52.295037,,,0.32197326604411836
2024-12-24 12:51:52.328042,,,0.30153376301335183
2024-12-24 12:51:52.361917,,,0.30153376301335183
2024-12-24 12:51:52.394808,,,0.3191360132744523
2024-12-24 12:51:52.430885,,,0.3151456372916014
2024-12-24 12:51:52.465455,,,0.30153376301335183
2024-12-24 12:51:52.499452,,,0.28548010393498313
2024-12-24 12:51:52.531653,2024-12-24 12:51:52.696216,0.164563,0.2868532575254843
2024-12-24 12:51:52.696216,,,0.2868532575254843
2024-12-24 12:51:52.729220,,,0.289614431667219
2024-12-24 12:51:52.761728,,,0.2604465142211159
2024-12-24 12:51:52.795743,,,0.2809906257326875
2024-12-24 12:51:52.827936,,,0.29677370423833344
2024-12-24 12:51:52.861430,,,0.32327564311397
2024-12-24 12:51:52.892427,,,0.3290131421972321
2024-12-24 12:51:52.932264,,,0.29677370423833344
2024-12-24 12:51:52.963811,,,0.3391732446356349
2024-12-24 12:51:52.996771,,,0.2787232517031157
2024-12-24 12:51:53.030822,,,0.2943028097756346
2024-12-24 12:51:53.064366,,,0.31524311010871425
2024-12-24 12:51:53.097382,,,0.31540126791898254
2024-12-24 12:51:53.131386,,,0.3166294806360993
2024-12-24 12:51:53.162954,,,0.31568041343479203
2024-12-24 12:51:53.193041,,,0.3168549244316874
2024-12-24 12:51:53.239455,,,0.3391732446356349
2024-12-24 12:51:53.272683,,,0.33795614860183754
2024-12-24 12:51:53.305705,,,0.3371273036404653
