Time_Group,EAR
2908.6,0.31429846599999994
2908.7,0.29616127233333334
2908.8,0.31080580466666663
2908.9,0.3024112275
2909.0,0.31299205533333335
2909.1,0.30759694733333337
2909.2,0.31725548433333334
2909.3,0.31262744600000003
2909.4,0.29115710833333336
2909.5,0.304689792
2909.6,0.31858598266666666
2909.7,0.307356039
2909.8,0.307848344
2909.9,0.3078444913333333
2910.0,0.3132317903333333
2910.1,0.342850321
2910.2,0.3241590603333333
2910.3,0.3148331256666667
2910.4,0.30553534633333335
2910.5,0.32607874466666664
2910.6,0.317208822
2910.7,0.31788043066666666
2910.8,0.30969767766666667
2910.9,0.3128055756666666
2911.0,0.3127112226666667
2911.1,0.3106885
2911.2,0.30721335366666663
2911.3,0.3137225476666667
2911.4,0.300313394
2911.5,0.2998895156666667
2911.6,0.27923083066666665
2911.7,0.29519066366666663
2911.8,0.29959034366666665
2911.9,0.31049904133333334
2912.0,0.28818602
2912.1,0.29667081100000003
2912.2,0.309630984
2912.3,0.3230024356666667
2912.4,0.3288059353333333
2912.5,0.3282755806666667
2912.6,0.30553582100000004
2912.7,0.3054863586666667
2912.8,0.3105155445
2912.9,0.29201910133333336
2913.0,0.2758150206666667
2913.1,0.2912927376666667
2913.2,0.293676343
2913.3,0.29572291533333334
2913.4,0.30639595500000005
2913.5,0.30281219633333334
2913.6,0.2993607583333333
2913.7,0.2908018763333333
2913.8,0.30080327366666665
2913.9,0.2886258073333334
2914.0,0.2967879786666667
2914.1,0.29295346299999997
2914.2,0.28727664033333333
2914.3,0.29300360366666667
2914.4,0.29514042933333334
2914.5,0.273190954
2914.6,0.27891147833333335
2914.7,0.2844307286666667
2914.8,0.2778205733333334
2914.9,0.2626835746666667
2915.0,0.2894102136666667
2915.1,0.304460527
2915.2,0.293164599
2915.3,0.2959453026666667
2915.4,0.298070018
2915.5,0.2861916386666667
2915.6,0.28960946233333335
2915.7,0.27233961
2915.8,0.277645886
2915.9,0.27528754066666666
2916.0,0.29104098066666667
2916.1,0.280543571
2916.2,0.27840871533333333
2916.3,0.27238476166666664
2916.4,0.27920267600000004
2916.5,0.27360450666666664
2916.6,0.267082495
2916.7,0.27846875925000003
2916.8,0.29718026399999997
2916.9,0.2925802923333333
2917.0,0.287966143
2917.1,0.29758096900000003
2917.2,0.27686700466666664
2917.3,0.28903475233333337
2917.4,0.28398644949999996
2917.5,0.29100296033333334
2917.6,0.288166286
2917.7,0.2881068803333333
2917.8,0.28799456333333334
2917.9,0.29496544950000003
2918.0,0.29293041866666664
2918.1,0.2955023016666667
2918.2,0.290131457
2918.3,0.30224729433333336
2918.4,0.30039165133333334
2918.5,0.298144843
2918.6,0.300226803
2918.7,0.294971165
2918.8,0.300238966
2918.9,0.305186984
2919.0,0.29057267566666667
2919.1,0.3035859613333333
2919.2,0.29438366233333335
2919.3,0.3133782406666667
2919.4,0.2990097036666667
