Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
33:31.0,0.275056798,55.79160449234326,1,0
33:31.0,0.283648752,58.34339845022475,1,0
33:31.0,0.32247598,69.87501114411097,1,0
33:31.1,0.279558105,57.128484089832924,1,0
33:31.1,0.334030006,73.30653483895448,1,0
33:31.1,0.314333044,67.45657467619975,1,0
33:31.2,0.326656644,71.11666038189,1,0
33:31.2,0.315293008,67.74168215407774,1,0
33:31.2,0.340798175,75.31666812878828,1,0
33:31.3,0.326656644,71.11666038189,1,0
33:31.3,0.298997663,62.901995755315134,1,0
33:31.3,0.329389608,71.92834547963466,1,0
33:31.4,0.322362286,69.84124424286273,1,0
33:31.4,0.310183474,66.22416029714161,1,0
33:31.4,0.292556953,60.98911716419758,1,0
33:31.5,0.32718411,71.27331677830318,1,0
33:31.5,0.336374985,74.00298913137259,1,0
33:31.5,0.333872568,73.25977605310192,1,0
33:31.6,0.346751268,77.08472540052257,1,0
33:31.6,0.245701593,47.073164571532224,1,0
33:31.6,0.131712745,13.218694029409903,0,0
33:31.7,0.138121034,15.121943645336424,0,0
33:31.7,0.13695762,14.776411905325396,0,0
33:31.7,0.17203464,25.19421997279034,0,0
33:31.8,0.179896179,27.529082068170457,0,0
33:31.8,0.217394027,38.66587143645129,0,0
33:31.8,0.296803382,62.25029848159903,1,1
33:31.9,0.314703676,67.5666516736089,1,0
33:31.9,0.139068214,15.403254299586456,0,0
33:31.9,0.214043172,37.67067388968407,0,0
33:32.0,0.293988655,61.41432992873133,1,1
33:32.0,0.31171215,66.67817415479942,1,0
33:32.0,0.302161634,63.841689110367106,1,0
33:32.1,0.342294371,75.76103548836754,1,0
33:32.1,0.344586054,76.44166097039172,1,0
33:32.1,0.348221594,77.52140941942166,1,0
33:32.2,0.328893413,71.78097651060492,1,0
33:32.2,0.309420816,65.99765232510985,1,0
33:32.2,0.190047188,30.543912388793743,0,0
33:32.3,0.15819218,21.08303574272858,0,0
33:32.3,0.179507046,27.413510309032517,0,0
33:32.3,0.220678603,39.64138424657604,0,0
33:32.4,0.274412851,55.60035346099511,1,1
33:32.4,0.293529863,61.27806957939469,1,0
33:32.4,0.285619215,58.928622204638344,1,0
33:32.5,0.311112344,66.50003291629871,1,0
33:32.5,0.321592041,69.61248294629522,1,0
33:32.5,0.303842314,64.3408478662371,1,0
33:32.6,0.302314008,63.886943897873905,1,0
33:32.6,0.329702397,72.02124321631851,1,0
33:32.6,0.321706406,69.64644913326423,1,0
33:32.7,0.325006821,70.62666609619272,1,0
33:32.7,0.32581441,70.86651848956582,1,0
33:32.7,0.314205296,67.41863376374477,1,0
33:32.8,0.32581441,70.86651848956582,1,0
33:32.8,0.333801134,73.23856029128717,1,0
33:32.8,0.340609531,75.26064122042837,1,0
33:32.9,0.328893413,71.78097651060492,1,0
33:32.9,0.341448326,75.50976173630883,1,0
33:32.9,0.322237555,69.80419937365598,1,0
33:33.0,0.298428031,62.73281613728924,1,0
33:33.0,0.309335166,65.97221443839717,1,0
33:33.0,0.334680157,73.49962844647501,1,0
33:33.1,0.321239928,69.50790605658055,1,0
33:33.1,0.334515228,73.45064484790367,1,0
33:33.1,0.353744086,79.16157901507461,1,0
33:33.1,0.345049452,76.57928929294727,1,0
33:33.2,0.309173471,65.92419133166038,1,0
33:33.2,0.309173471,65.92419133166038,1,0
33:33.3,0.316883991,68.21420107195046,1,0
33:33.3,0.321253402,69.51190780889307,1,0
33:33.3,0.219381224,39.2560651569624,0,0
33:33.3,0.170629841,24.776997347967406,0,0
33:33.4,0.158446116,21.158454250612657,0,0
33:33.4,0.225532952,41.08311664500927,1,1
33:33.4,0.243292522,46.35767507730222,1,0
33:33.5,0.287613423,59.520898178783334,1,0
33:33.5,0.299625702,63.08852214099107,1,0
33:33.6,0.300658943,63.39539274817023,1,0
33:33.6,0.312997345,67.0598746196412,1,0
33:33.6,0.316883991,68.21420107195046,1,0
33:33.7,0.316883991,68.21420107195046,1,0
33:33.7,0.322356557,69.83954274078476,1,0
33:33.7,0.302161634,63.841689110367106,1,0
33:33.7,0.316883991,68.21420107195046,1,0
33:33.8,0.322356557,69.83954274078476,1,0
33:33.8,0.31110943,66.4991674638541,1,0
33:33.9,0.329368395,71.92204525907616,1,0
33:33.9,0.316883991,68.21420107195046,1,0
33:33.9,0.31705916,68.26622593099978,1,0
33:34.0,0.298266337,62.68479332755054,1,0
33:34.0,0.33314469,73.04359767476392,1,0
33:34.0,0.31705916,68.26622593099978,1,0
33:34.1,0.310332793,66.26850775547261,1,0
33:34.1,0.322085015,69.75889528446562,1,0
33:34.1,0.321239928,69.50790605658055,1,0
33:34.2,0.341259682,75.45373482794892,1,0
33:34.2,0.329368395,71.92204525907616,1,0
33:34.2,0.329543564,71.97407011812547,1,0
33:34.3,0.341259682,75.45373482794892,1,0
33:34.3,0.341448326,75.50976173630883,1,0
33:34.3,0.321388164,69.55193186597623,1,0
33:34.4,0.325568932,70.793611991557,1,0
33:34.4,0.332956046,72.98757076640399,1,0
33:34.4,0.310024528,66.17695363816398,1,0
33:34.5,0.314052921,67.37337867923985,1,0
33:34.5,0.31705916,68.26622593099978,1,0
33:34.5,0.313184494,67.11545751585128,1,0
33:34.6,0.304992703,64.68251120607961,1,0
33:34.6,0.321239928,69.50790605658055,1,0
33:34.7,0.304992703,64.68251120607961,1,0
33:34.7,0.317440716,68.37954733558288,1,0
33:34.7,0.350668899,78.24825433876049,1,0
33:34.8,0.333989777,73.294586902649,1,0
33:34.8,0.333708473,73.2110401509406,1,0
33:34.8,0.325568932,70.793611991557,1,0
33:34.9,0.32641402,71.0446015164402,1,0
33:34.9,0.338469926,74.62518261447528,1,0
33:34.9,0.334090909,73.32462291384604,1,0
33:35.0,0.322233569,69.80301553925507,1,0
33:35.0,0.31910542,68.87396124991028,1,0
33:35.0,0.30934864,65.9762161907097,1,0
33:35.1,0.316883991,68.21420107195046,1,0
33:35.1,0.304399586,64.50635658782667,1,0
33:35.1,0.325481749,70.76771880676691,1,0
33:35.2,0.342512712,75.82588234911164,1,0
33:35.2,0.321239928,69.50790605658055,1,0
33:35.2,0.30934864,65.9762161907097,1,0
33:35.3,0.30934864,65.9762161907097,1,0
33:35.3,0.300870968,63.45836376895547,1,0
33:35.3,0.317086736,68.27441595042754,1,0
33:35.4,0.304992703,64.68251120607961,1,0
33:35.4,0.267566516,53.56700501818076,1,0
33:35.5,0.31777123,68.47770936347494,1,0
33:35.5,0.318762319,68.77206090701472,1,0
33:35.5,0.322099448,69.76318185794986,1,0
33:35.6,0.318616318,68.72869888835812,1,0
33:35.6,0.318070889,68.56670751519046,1,0
33:35.6,0.313346092,67.163451813773,1,0
33:35.7,0.317086736,68.27441595042754,1,0
33:35.7,0.331320171,72.50171901011558,1,0
33:35.7,0.305195448,64.7427260845567,1,0
33:35.8,0.316883991,68.21420107195046,1,0
33:35.8,0.330475083,72.25072948523238,1,0
33:35.8,0.304992703,64.68251120607961,1,0
33:35.9,0.323463246,70.16822726393909,1,0
33:35.9,0.318792445,68.78100827158103,1,0
33:35.9,0.310509078,66.32086406439431,1,0
33:36.0,0.317868144,68.50649263671338,1,0
33:36.0,0.325481749,70.76771880676691,1,0
33:36.0,0.316883991,68.21420107195046,1,0
33:36.1,0.317729078,68.46519029983556,1,0
33:36.1,0.316883991,68.21420107195046,1,0
33:36.1,0.317868144,68.50649263671338,1,0
33:36.2,0.329761905,72.03891697886958,1,0
33:36.2,0.297282184,62.39250176278763,1,0
33:36.3,0.299625702,63.08852214099107,1,0
33:36.3,0.312312851,66.85658120659383,1,0
33:36.3,0.337297255,74.27690156311225,1,0
33:36.4,0.337297255,74.27690156311225,1,0
33:36.4,0.312438404,66.8938702082335,1,0
33:36.4,0.313331787,67.15920325604475,1,0
33:36.5,0.313570453,67.23008660304029,1,0
33:36.5,0.339781415,75.01469234718893,1,0
33:36.5,0.346710526,77.0726251041951,1,0
33:36.6,0.308740829,65.79569748247012,1,0
33:36.6,0.27029423,54.377130875934284,1,0
33:36.6,0.16197218,22.20568853635294,0,0
33:36.7,0.230617013,42.593073069508385,1,1
33:36.7,0.245519082,47.01895915248006,1,0
33:36.7,0.177433374,26.797633678381562,0,0
33:36.8,0.180293451,27.647071094791816,0,0
33:36.8,0.12779121,12.054005610614743,0,0
33:36.8,0.143286211,16.655991367192055,0,0
33:36.9,0.234338028,43.69820743058461,1,1
