Blink Start Time,Blink End Time,Blink Duration (seconds),EAR
924.1,15:24.2,0.157518,0.258015671
924.2,,,0.258015671
924.3,15:24.3,0.048017,0.251793362
924.4,15:25.1,0.670034,0.258015671
924.5,,,0.25757122035714286
924.6,,,0.2571267697142857
924.7,,,0.2566823190714286
924.8,,,0.25623786842857144
924.9,,,0.2557934177857143
925.0,,,0.25534896714285715
925.1,15:26.7,1.551754,0.2549045165
925.2,,,0.2549045165
925.3,,,0.2549045165
925.4,,,0.2549045165
925.5,,,0.2549045165
925.6,,,0.2549045165
925.7,,,0.2549045165
925.8,,,0.2549045165
925.9,,,0.2549045165
926.0,,,0.2549045165
926.1,,,0.2549045165
926.2,,,0.2549045165
926.3,,,0.2549045165
926.4,,,0.2549045165
926.5,,,0.2549045165
926.6,,,0.2549045165
926.7,,,0.2549045165
926.8,15:27.0,0.263967,0.260208399
926.9,,,0.260208399
927.0,,,0.260208399
927.1,15:27.1,0.05002,0.262260159
927.2,15:27.4,0.22418,0.251788818
927.3,,,0.251788818
927.4,,,0.251788818
927.5,15:27.8,0.303102,0.258015671
927.6,,,0.2569786195
927.7,,,0.255941568
927.8,15:27.9,0.099962,0.2549045165
927.9,,,0.251793362
928.0,15:28.1,0.047085,0.258015671
928.1,15:28.3,0.144379,0.255227955
928.2,,,0.25434703724999996
928.3,15:28.4,0.049032,0.2534661195
928.4,15:28.6,0.143541,0.26043167700000003
928.5,,,0.26123876675
928.6,15:28.8,0.238187,0.2620458565
928.7,,,0.25988310775
928.8,,,0.257720359
928.9,15:29.3,0.435991,0.251605863
929.0,,,0.251605863
929.1,,,0.251605863
929.2,,,0.251605863
929.3,,,0.251605863
929.4,15:29.7,0.29253,0.25707702
929.5,,,0.2570475218333333
929.6,,,0.25701802366666665
929.7,15:29.8,0.058588,0.25698852549999995
929.8,15:30.0,0.168383,0.258483731
929.9,,,0.25927558100000003
930.0,,,0.260067431
930.1,15:30.1,0.056005,0.260906122
930.2,15:30.3,0.163567,0.251793362
930.3,,,0.251793362
930.4,15:30.7,0.28068,0.260208399
930.5,,,0.258675391
930.6,,,0.25714238300000003
930.7,15:30.8,0.105568,0.255609375
930.8,,,0.251010351
930.9,15:31.0,0.102545,0.251010351
931.0,15:31.2,0.146104,0.2513995845
931.1,,,0.251790194
931.2,15:31.7,0.433893,0.25218080350000005
931.3,,,0.2522459456
931.4,,,0.25231108770000005
931.5,,,0.2523762298
931.6,,,0.25244137190000004
931.7,15:31.8,0.102669,0.252506514
931.8,,,0.252440239
931.9,15:32.0,0.108544,0.270429931
932.0,15:32.1,0.10684,0.2656680265
932.1,,,0.260906122
932.2,15:33.4,1.237916,0.260906122
932.3,,,0.260906122
932.4,,,0.260906122
932.5,,,0.260906122
932.6,,,0.260906122
932.7,,,0.260906122
932.8,,,0.260906122
932.9,,,0.260906122
933.0,,,0.260906122
933.1,,,0.260906122
933.2,,,0.260906122
933.3,,,0.260906122
933.4,,,0.260906122
933.5,15:33.6,0.100445,0.260067431
933.6,15:34.6,0.977967,0.25857222550000003
933.7,,,0.25842270495
933.8,,,0.2582731844
933.9,,,0.25812366385
934.0,,,0.2579741433
934.1,,,0.25782462275
934.2,,,0.2576751022
934.3,,,0.25752558165
934.4,,,0.2573760611
934.5,,,0.25722654055
934.6,,,0.25707702
934.7,15:34.8,0.149084,0.258015671
934.8,,,0.258015671
934.9,15:35.7,0.883721,0.253840578
935.0,,,0.253840578
935.1,,,0.253840578
935.2,,,0.253840578
935.3,,,0.253840578
935.4,,,0.253840578
935.5,,,0.253840578
935.6,,,0.253840578
