Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
38:58.8,0.411481268,100.0,1,0
38:58.9,0.139803285,10.593057194609994,0,0
38:58.9,0.162334204,18.007793435440654,0,0
38:58.9,0.157059692,16.271995828645462,0,0
38:59.0,0.169850904,20.48147628439376,0,0
38:59.0,0.211597257,34.21985049414569,0,0
38:59.0,0.271420604,53.90721162880192,1,1
38:59.1,0.279760477,56.6517937995081,1,0
38:59.1,0.253020601,47.85192515444672,1,0
38:59.1,0.19176354,27.692740781919607,0,0
38:59.2,0.154056102,15.283539582116124,0,0
38:59.2,0.169850904,20.48147628439376,0,0
38:59.2,0.147337828,13.07261202502756,0,0
38:59.3,0.198588838,29.93888903868041,0,0
38:59.3,0.211423553,34.16268596641482,0,0
38:59.3,0.233477041,41.42030367434427,1,1
38:59.4,0.25621626,48.90358969598789,1,0
38:59.4,0.252336658,47.626845256517896,1,0
38:59.4,0.272787464,54.35703377667532,1,0
38:59.5,0.277672847,55.96477229725845,1,0
38:59.5,0.264608916,51.665542308751945,1,0
38:59.5,0.238007388,42.91120282872134,1,0
38:59.6,0.28721053,59.10354368042549,1,0
38:59.6,0.265808116,52.060188958540344,1,0
38:59.6,0.252336658,47.626845256517896,1,0
38:59.7,0.257068865,49.18417484178747,1,0
38:59.7,0.230691378,40.50356537348574,1,0
38:59.7,0.267115463,52.490425877870685,1,0
38:59.8,0.267763692,52.70375259830572,1,0
38:59.8,0.267763692,52.70375259830572,1,0
38:59.8,0.252523034,47.688180033036375,1,0
38:59.9,0.251944662,47.497842664681286,1,0
38:59.9,0.272410444,54.23295966067864,1,0
38:59.9,0.285336541,58.48682963723807,1,0
39:00.0,0.237220671,42.652300870431155,1,0
39:00.0,0.229543236,40.12572148274077,1,0
39:00.0,0.250805918,47.123091576817174,1,0
39:00.1,0.288992153,59.689860848650945,1,0
39:00.1,0.265973178,52.11450947664189,1,0
39:00.2,0.266116067,52.16153304663992,1,0
39:00.2,0.271445285,53.91533393864467,1,0
39:00.2,0.266778872,52.37965660627384,1,0
39:00.3,0.259515457,49.989327723874815,1,0
39:00.3,0.279153049,56.45189434554906,1,0
39:00.3,0.270253996,53.523290732524096,1,0
39:00.4,0.263696433,51.365251815974354,1,0
39:00.4,0.257124549,49.20249997858435,1,0
39:00.4,0.277563938,55.92893125991538,1,0
39:00.5,0.272253255,54.18123008076405,1,0
39:00.5,0.292806714,60.94520084119894,1,0
39:00.5,0.280383261,56.85674678411603,1,0
39:00.6,0.265384849,51.92089534320012,1,0
39:00.6,0.263675049,51.35821452114524,1,0
39:00.7,0.280611653,56.93190867340763,1,0
