Blink Start Time,Blink End Time,Blink Duration (seconds),EAR
1913.2,31:53.2,0.034033,0.28001932733333335
1913.3,31:53.3,0.031578,0.28852933566666666
1913.4,,,0.2756970876666667
1913.5,,,0.263222745
1913.6,31:53.7,0.100445,0.2749003463333333
1913.7,,,0.276871176
1913.8,31:53.8,0.066785,0.271105936
1913.9,,,0.261430353
1914.0,,,0.29254827866666666
1914.1,,,0.2909241083333333
1914.2,,,0.314021911
1914.3,,,0.35170562633333335
1914.4,,,0.350872922
1914.5,,,0.35338859566666664
1914.6,,,0.32961721466666666
1914.7,,,0.3243053633333333
1914.8,,,0.329030626
1914.9,,,0.375642608
1915.0,,,0.3436543083333334
1915.1,,,0.376940783
1915.2,,,0.36554851699999996
1915.3,,,0.35500052499999996
1915.4,,,0.356735328
1915.5,,,0.327244421
1915.6,,,0.3018436266666667
1915.7,,,0.32384249
1915.8,,,0.30715601066666665
1915.9,,,0.32547974733333335
1916.0,,,0.312012721
1916.1,,,0.3002201563333333
1916.2,,,0.311765181
1916.3,,,0.340192172
1916.4,,,0.31175140133333334
1916.5,,,0.3127148065
1916.6,,,0.31804361633333333
1916.7,,,0.325364499
1916.8,,,0.30152414833333335
1916.9,,,0.3083722486666667
1917.0,,,0.3350848795
1917.1,,,0.31979836075
1917.2,,,0.32126847133333336
1917.3,,,0.31882666000000004
1917.4,,,0.3453404486666667
1917.5,,,0.322681225
1917.6,,,0.3293290546666667
1917.7,,,0.30853215300000003
1917.8,,,0.28560592599999995
1917.9,,,0.29835451133333335
1918.0,,,0.2887206566666667
1918.1,,,0.301268974
1918.2,,,0.30428470999999996
1918.3,,,0.2925278995
1918.4,,,0.30343013366666666
1918.5,,,0.2975923315
1918.6,,,0.30236725833333333
1918.7,,,0.30061139800000003
1918.8,,,0.30429842599999996
1918.9,,,0.296865503
1919.0,,,0.30582047766666665
1919.1,,,0.318327406
1919.2,,,0.299855789
1919.3,,,0.306857876
1919.4,,,0.31783736700000004
1919.5,,,0.3110627483333333
1919.6,,,0.31749092866666667
1919.7,,,0.3091838103333333
1919.8,,,0.31703413033333333
1919.9,,,0.31353745099999997
1920.0,,,0.302823213
1920.1,,,0.3036596935
1920.2,,,0.30792886533333336
1920.3,,,0.31997478366666665
1920.4,,,0.3103616305
1920.5,,,0.316085868
1920.6,,,0.314655864
1920.7,,,0.2995232033333333
1920.8,,,0.31200210533333333
1920.9,,,0.309573364
1921.0,,,0.31648671366666664
1921.1,,,0.3079540355
1921.2,,,0.31023802566666664
1921.3,,,0.3123491573333333
1921.4,,,0.30942833900000005
1921.5,,,0.29711183750000003
1921.6,,,0.31247568
1921.7,,,0.31486722966666664
1921.8,,,0.30264258066666666
1921.9,,,0.2922824316666666
1922.0,,,0.3004727566666667
1922.1,,,0.306319101
1922.2,,,0.3034683026666667
1922.3,,,0.3242431496666667
1922.4,32:02.5,0.098173,0.27341131
1922.5,,,0.264295649
1922.6,,,0.27699240599999997
1922.7,,,0.30980904400000003
1922.8,,,0.3407409696666666
1922.9,,,0.3159600653333334
1923.0,,,0.32753437366666666
1923.1,,,0.30588222866666664
1923.2,,,0.318335729
1923.3,,,0.320258021
1923.4,,,0.3128706396666667
1923.5,,,0.3128735286666667
1923.6,,,0.32481397966666664
1923.7,,,0.30595690166666667
1923.8,,,0.35905153733333334
1923.9,,,0.3613896623333333
1924.0,,,0.3507530546666667
1924.1,,,0.37201233166666664
