Timestamp,EAR,Normalized EAR,EAR 0/1,Transition Count
42:32.7,0.280096405,68.33819041193459,1,0
42:32.8,0.246039562,54.49053020929567,1,0
42:32.8,0.264704002,62.07957253457938,1,0
42:32.8,0.250836497,56.440984803520564,1,0
42:32.9,0.27556038,66.49382295630532,1,0
42:32.9,0.256062482,58.565892990227354,1,0
42:32.9,0.246039562,54.49053020929567,1,0
42:33.0,0.28113363,68.75993059946995,1,0
42:33.0,0.220867686,44.255536157998506,0,0
42:33.0,0.223403924,45.286781538464936,0,0
42:33.1,0.261032912,60.58689140458428,1,1
42:33.1,0.288207811,71.63632330269157,1,0
42:33.1,0.252277146,57.02675894069681,1,0
42:33.2,0.287970985,71.54002882304323,1,0
42:33.2,0.274747357,66.16324427521826,1,0
42:33.2,0.267115463,63.06008304519587,1,0
42:33.3,0.294064931,74.01785372011987,1,0
42:33.3,0.283017289,69.52583452572767,1,0
42:33.3,0.268927356,63.79680660432142,1,0
42:33.4,0.249294794,55.8141216712746,1,0
42:33.4,0.279118541,67.940586664682,1,0
42:33.4,0.267115463,63.06008304519587,1,0
42:33.5,0.28721053,71.23082451895088,1,0
42:33.5,0.27397894,65.85080258736329,1,0
42:33.5,0.272079559,65.07850602765727,1,0
42:33.6,0.223403924,45.286781538464936,0,0
42:33.6,0.175543032,25.82633508982613,0,0
42:33.7,0.162403324,20.483672778293137,0,0
42:33.7,0.14966267,15.303267555431107,0,0
42:33.7,0.194024962,33.3411680568442,0,0
42:33.8,0.206795379,38.53367504470574,0,0
42:33.8,0.24191427,52.81316857443525,1,1
42:33.8,0.240131176,52.08815481372454,1,0
42:33.9,0.235762704,50.31191513523342,1,0
42:33.9,0.231029415,48.38733928089224,1,0
42:33.9,0.277245255,67.17890044525289,1,0
42:34.0,0.264747263,62.09716264497295,1,0
42:34.0,0.238377715,51.37518995944902,1,0
42:34.0,0.258482429,59.54985394528111,1,0
42:34.1,0.243955109,53.642982571002506,1,0
42:34.1,0.293968526,73.9786550286312,1,0
42:34.1,0.283663674,69.78865747264857,1,0
42:34.2,0.302859658,77.59382789573486,1,0
42:34.2,0.279189646,67.96949826634481,1,0
42:34.2,0.276889732,67.03434325014756,1,0
42:34.3,0.292896702,73.54284673750354,1,0
42:34.3,0.305822798,78.79865348255886,1,0
42:34.4,0.29349602,73.78653203790925,1,0
42:34.4,0.293051784,73.60590375190577,1,0
42:34.4,0.266292388,62.72541717727361,1,0
42:34.5,0.302821756,77.57841677800442,1,0
42:34.5,0.305935211,78.84436109633735,1,0
42:34.5,0.292795502,73.50169837820002,1,0
42:34.6,0.322735454,85.67541282904678,1,0
42:34.6,0.266292388,62.72541717727361,1,0
42:34.6,0.302203428,77.32700192907737,1,0
42:34.7,0.314616592,82.37424829632373,1,0
42:34.7,0.259068415,59.788118396613356,1,0
42:34.7,0.338600508,92.12621265475342,1,0
42:34.8,0.311592207,81.14452022663866,1,0
42:34.8,0.299028135,76.03591401150913,1,0
42:34.8,0.305935211,78.84436109633735,1,0
42:34.9,0.307022686,79.28653315200513,1,0
42:34.9,0.298812178,75.94810495785195,1,0
42:34.9,0.314362824,82.27106512593113,1,0
42:35.0,0.334323054,90.3869812901663,1,0
42:35.0,0.300720762,76.72414349730768,1,0
42:35.0,0.357965248,100.0,1,0
42:35.1,0.344097743,94.3614122689412,1,0
42:35.1,0.298526499,75.8319466363355,1,0
42:35.1,0.308735137,79.98282316225857,1,0
42:35.2,0.307022686,79.28653315200513,1,0
42:35.2,0.312885696,81.6704584690016,1,0
42:35.2,0.298812178,75.94810495785195,1,0
42:35.3,0.299028135,76.03591401150913,1,0
42:35.3,0.316072762,82.96633333947577,1,0
42:35.3,0.297652864,75.47672285293513,1,0
42:35.4,0.297724702,75.50593249557984,1,0
42:35.4,0.296351548,74.94760211839561,1,0
42:35.4,0.289255447,72.06229664802049,1,0
42:35.5,0.297314569,75.33917063741555,1,0
42:35.5,0.291217603,72.86011779522926,1,0
42:35.5,0.291431443,72.94706606749668,1,0
42:35.6,0.310219053,80.58618984945443,1,0
42:35.6,0.310672515,80.77056946710744,1,0
42:35.6,0.28542439,70.50457224141763,1,0
42:35.7,0.305555556,78.68999172527637,1,0
42:35.7,0.310454277,80.68183294894857,1,0
42:35.7,0.310672515,80.77056946710744,1,0
42:35.8,0.329887542,88.5834828566583,1,0
42:35.8,0.305320332,78.59434862578225,1,0
42:35.8,0.319187837,84.23293635684102,1,0
42:35.9,0.306705035,79.15737487650003,1,0
42:35.9,0.29751462,75.4205122424257,1,0
42:35.9,0.306930827,79.2491828838504,1,0
42:36.0,0.315524356,82.74334907927619,1,0
42:36.0,0.252889983,57.27594112518772,1,0
42:36.1,0.278723252,67.77986044135469,1,0
42:36.1,0.26619897,62.68743301295133,1,0
42:36.1,0.260725226,60.46178494133666,1,0
42:36.2,0.23948711,51.82627478227029,1,0
42:36.2,0.261843237,60.916373067159505,1,0
42:36.2,0.297238435,75.30821422252217,1,0
42:36.3,0.287664978,71.41560504848408,1,0
42:36.3,0.287664978,71.41560504848408,1,0
42:36.3,0.263354644,61.530917714292244,1,0
42:36.4,0.293334905,73.72102197951808,1,0
42:36.4,0.264823698,62.12824144777298,1,0
42:36.4,0.271040599,64.65606038159036,1,0
42:36.5,0.271612599,64.88863806461018,1,0
42:36.5,0.265403601,62.36403252489926,1,0
42:36.5,0.263482593,61.58294233311163,1,0
42:36.6,0.273514855,65.66210361179643,1,0
42:36.6,0.285947712,70.717357238329,1,0
42:36.6,0.278723252,67.77986044135469,1,0
42:36.7,0.249807544,56.02260804709349,1,0
42:36.7,0.272058824,65.07007508664778,1,0
42:36.7,0.287939217,71.52711181634014,1,0
42:36.8,0.271805055,64.96689150965085,1,0
42:36.8,0.306469811,79.06173177700587,1,0
42:36.8,0.29865255,75.8831995201158,1,0
42:36.9,0.273215378,65.54033496358362,1,0
42:36.9,0.284725184,70.22027204660375,1,0
42:36.9,0.287069215,71.17336522651041,1,0
42:37.0,0.299582833,76.26145662622194,1,0
42:37.0,0.28648556,70.9360485698969,1,0
42:37.0,0.278929604,67.86376406031711,1,0
42:37.1,0.257124549,58.99773404280043,1,0
42:37.1,0.249615088,55.94435460205284,1,0
42:37.1,0.242454603,53.03287031779039,1,0
42:37.2,0.279503225,68.0970008489736,1,0
42:37.2,0.287107026,71.18873934324583,1,0
42:37.2,0.292828098,73.51495205329742,1,0
42:37.3,0.257146263,59.00656304945968,1,0
42:37.3,0.286853258,71.08555617285323,1,0
42:37.3,0.265071704,62.229081763953076,1,0
42:37.4,0.274439409,66.03803128163331,1,0
42:37.4,0.189443651,31.478387117030955,0,0
42:37.4,0.131876959,8.071520256060541,0,0
42:37.5,0.196089879,34.18077227273268,0,0
42:37.5,0.18213625,28.507166149414438,0,0
42:37.5,0.230619457,48.22064857848764,1,1
42:37.6,0.210920247,40.210864279325605,0,0
42:37.6,0.227043369,46.76659567409087,1,1
42:37.6,0.238840669,51.563429065506284,1,0
42:37.7,0.233005496,49.190822393548665,1,0
42:37.7,0.261843237,60.916373067159505,1,0
42:37.7,0.268629839,63.675834900616856,1,0
42:37.8,0.260155062,60.22995378388683,1,0
42:37.8,0.264213811,61.88025874608783,1,0
42:37.8,0.239173727,51.698851894092314,1,0
42:37.9,0.238645581,51.484105437840256,1,0
