Time_Group,EAR
1383.8,0.38340993300000004
1383.9,0.362993334
1384.0,0.36062601133333333
1384.1,0.36515348533333336
1384.2,0.37993222066666665
1384.3,0.37441883400000003
1384.4,0.37940746566666667
1384.5,0.368833989
1384.6,0.40387129000000005
1384.7,0.34422031933333336
1384.8,0.36205018
1384.9,0.331336222
1385.0,0.244572068
1385.1,0.269489869
1385.2,0.22949543133333336
1385.3,0.29900820466666667
1385.4,0.3561063066666667
1385.5,0.3487591413333333
1385.6,0.31189458333333336
1385.7,0.28396928833333335
1385.8,0.3425304996666667
1385.9,0.36430325866666663
1386.0,0.3760844346666667
1386.1,0.381800728
1386.2,0.38257300233333336
1386.3,0.36324004833333334
1386.4,0.3170382975
1386.5,0.32880983133333336
1386.6,0.3577638206666667
1386.7,0.374124454
1386.8,0.37063146166666666
1386.9,0.382054614
1387.0,0.39059328266666665
1387.1,0.395471377
1387.2,0.3787721996666667
1387.3,0.3590507543333333
1387.4,0.36382324566666663
1387.5,0.39323243933333335
1387.6,0.38630475200000003
1387.7,0.37191035266666667
1387.8,0.36835761899999997
1387.9,0.24516383466666666
1388.0,0.270031621
1388.1,0.3252210566666667
1388.2,0.32200360666666666
1388.3,0.3291932663333333
1388.4,0.3427435295
1388.5,0.33117314066666664
1388.6,0.338526342
1388.7,0.3394422013333333
1388.8,0.323860457
1388.9,0.33519003733333336
1389.0,0.32028187466666663
1389.1,0.3394957245
1389.2,0.3552346153333333
1389.3,0.34072919399999996
1389.4,0.27690738600000003
1389.5,0.16356676233333334
1389.6,0.2526702943333333
1389.7,0.3238223513333333
1389.8,0.34062793933333335
1389.9,0.35852307866666666
1390.0,0.36484738424999996
1390.1,0.359745237
1390.2,0.36149467599999996
1390.3,0.3561912163333334
1390.4,0.373776163
1390.5,0.37352278733333333
1390.6,0.3733938513333333
1390.7,0.37065772
1390.8,0.3720133465
1390.9,0.37589787933333335
1391.0,0.3760254373333333
1391.1,0.3671632503333333
1391.2,0.3707860776666667
1391.3,0.371172887
1391.4,0.3710161653333333
1391.5,0.3712353996666667
1391.6,0.374787359
1391.7,0.36713200900000004
1391.8,0.359615497
1391.9,0.369260106
1392.0,0.36625521899999997
1392.1,0.36440333733333335
1392.2,0.37137457933333334
1392.3,0.37959405333333335
1392.4,0.375453561
1392.5,0.367940287
1392.6,0.36281742733333333
1392.7,0.36479629733333335
1392.8,0.36911384199999997
1392.9,0.37061998166666665
1393.0,0.3776488273333333
1393.1,0.376459853
1393.2,0.36678231033333336
1393.3,0.37675418600000005
1393.4,0.37361201499999996
1393.5,0.37332135450000004
1393.6,0.3775785253333333
1393.7,0.376868996
1393.8,0.3759438773333333
1393.9,0.372278036
1394.0,0.3736967005
1394.1,0.375320022
1394.2,0.37244337099999997
1394.3,0.3804551766666666
1394.4,0.19850621566666668
1394.5,0.17506066500000003
1394.6,0.27816127166666665
1394.7,0.3154182003333333
1394.8,0.3333003053333333
1394.9,0.344934942
1395.0,0.3543732193333333
1395.1,0.36010966533333333
1395.2,0.35890558966666664
1395.3,0.366473533
1395.4,0.3623869046666666
1395.5,0.36287389866666664
1395.6,0.3590127326666666
1395.7,0.36712432533333333
1395.8,0.358846984
1395.9,0.373470864
1396.0,0.3591366206666667
1396.1,0.3565030183333333
1396.2,0.36832025399999996
1396.3,0.358408233
1396.4,0.3527463086666667
1396.5,0.36883797100000004
1396.6,0.364065119
1396.7,0.30225544733333337
1396.8,0.2588055165
1396.9,0.33039851566666667
1397.0,0.3447038236666667
1397.1,0.3556220913333334
1397.2,0.35395535433333336
1397.3,0.3508862935
1397.4,0.3529931366666667
1397.5,0.353360889
1397.6,0.36046433433333336
