Timestamp,EAR
09:34.9,0.235091103
09:34.9,0.288374549
09:34.9,0.319561886
09:35.0,0.333025847
09:35.0,0.311891431
09:35.0,0.293863878
09:35.0,0.294620764
09:35.1,0.303004539
09:35.1,0.304548706
09:35.1,0.30275077
09:35.2,0.312195715
09:35.2,0.30275077
09:35.2,0.303004539
09:35.3,0.303004539
09:35.3,0.317431276
09:35.3,0.333025847
09:35.4,0.310215336
09:35.4,0.314028114
09:35.4,0.300160609
09:35.5,0.318345342
09:35.5,0.303004539
09:35.5,0.303004539
09:35.6,0.303055055
09:35.6,0.304294937
09:35.6,0.31773556
09:35.7,0.311197928
09:35.7,0.333025847
09:35.7,0.319889509
09:35.8,0.320798755
09:35.8,0.317710421
09:35.8,0.33586066
09:35.9,0.338866622
09:35.9,0.337651626
09:35.9,0.317431276
09:36.0,0.368532155
09:36.0,0.339145768
09:36.0,0.336822781
09:36.1,0.309744272
09:36.1,0.29361011
09:36.1,0.323250266
09:36.2,0.337651626
09:36.2,0.293863878
09:36.2,0.242444044
09:36.2,0.16148556
09:36.3,0.220588235
09:36.3,0.275436381
09:36.3,0.30664867
09:36.4,0.343384858
09:36.4,0.33586066
09:36.4,0.304548706
09:36.5,0.336139806
09:36.5,0.322243242
09:36.5,0.33484916
09:36.6,0.357134532
09:36.6,0.320798755
09:36.6,0.333304993
09:36.7,0.342088047
09:36.7,0.334851731
09:36.7,0.33586066
09:36.8,0.349301521
09:36.8,0.327820715
09:36.8,0.33484916
09:36.9,0.349555042
09:36.9,0.38170776
09:36.9,0.344708451
09:37.0,0.350845688
09:37.0,0.363805869
09:37.0,0.350190211
09:37.1,0.335130877
09:37.1,0.348010875
09:37.1,0.343415287
09:37.2,0.352941219
09:37.2,0.350383165
09:37.2,0.363805869
09:37.3,0.349836759
09:37.3,0.324703923
09:37.3,0.333304993
09:37.4,0.349836759
09:37.4,0.335130877
09:37.4,0.345241171
09:37.5,0.333960471
09:37.5,0.348301527
09:37.6,0.317710421
09:37.6,0.327820715
09:37.6,0.304548706
09:37.7,0.315284049
09:37.7,0.322547526
09:37.7,0.316808124
09:37.8,0.330574336
09:37.8,0.311891431
09:37.8,0.313739882
09:37.9,0.312195715
09:37.9,0.300286063
09:37.9,0.311293418
09:38.0,0.345241171
09:38.0,0.317710421
09:38.0,0.304548706
09:38.1,0.3306251
09:38.1,0.334595639
09:38.1,0.307821196
09:38.2,0.327820715
09:38.2,0.288298657
09:38.2,0.343384858
09:38.3,0.329030169
09:38.3,0.319254588
09:38.3,0.288070265
09:38.4,0.306092873
09:38.4,0.333529562
09:38.4,0.34242276
09:38.5,0.343415287
09:38.5,0.348899564
09:38.5,0.320171226
09:38.6,0.303004539
09:38.6,0.318343357
09:38.6,0.330909049
09:38.7,0.361591151
09:38.7,0.306092873
09:38.7,0.359040287
09:38.8,0.348899564
09:38.8,0.334595639
09:38.8,0.29138699
09:38.9,0.343415287
09:38.9,0.333025847
09:38.9,0.30006509
09:39.0,0.31859911
09:39.0,0.359009858
09:39.0,0.334316493
09:39.1,0.311891431
09:39.1,0.343384858
09:39.1,0.318068098
09:39.2,0.290181802
09:39.2,0.329030169
09:39.2,0.327790287
09:39.3,0.30275077
09:39.3,0.321180155
09:39.3,0.304294937
09:39.4,0.333304993
09:39.4,0.304548706
09:39.4,0.318345342
09:39.5,0.306092873
09:39.5,0.333939913
09:39.5,0.343080574
09:39.6,0.327790287
09:39.6,0.34437122
09:39.6,0.327790287
09:39.7,0.30275077
09:39.7,0.336521206
09:39.7,0.292856614
09:39.8,0.309744272
09:39.8,0.304294937
09:39.8,0.311891431
09:39.9,0.310000553
09:39.9,0.342088047
09:39.9,0.310023417
09:40.0,0.318343357
09:40.0,0.309744272
09:40.1,0.351201711
09:40.1,0.305839104
09:40.1,0.333316499
09:40.2,0.314979765
09:40.2,0.333025847
09:40.2,0.321180155
09:40.3,0.3462501
09:40.3,0.321180155
09:40.3,0.328125
09:40.4,0.33523056
09:40.4,0.312195715
09:40.4,0.30275077
09:40.5,0.321180155
09:40.5,0.33586066
09:40.5,0.290620145
09:40.6,0.350541166
09:40.6,0.324424777
09:40.6,0.321180155
09:40.7,0.357490556
09:40.7,0.33484916
09:40.8,0.343080574
09:40.8,0.344906458
09:40.8,0.327820715
09:40.9,0.317431276
09:40.9,0.304294937
09:40.9,0.348899564
09:41.0,0.339145768
09:41.0,0.308544384
09:41.0,0.340360763
09:41.1,0.315290075
09:41.1,0.350355734
09:41.1,0.339145768
09:41.2,0.363605447
09:41.2,0.344708451
09:41.2,0.325608711
