Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds),Timestamp (Current Time),X,Y
3,-0.1323,0.278382,-0.0964,0.35192,0.4776,-1,1,0.1,,,
14,-0.083,-0.274896,0.5,0.410767,0.6988,-1,1,0.5,2025-01-13 13:32:12.423200,-0.0823534099794388,0.6916751678115689
47,0.4224,0.066068,0.4993,0.407862,0.7254,-1,1,1.6,2025-01-13 13:32:13.541500,-0.2216271663143263,0.5423327124771546
50,0.3261,-0.019339,0.4999,0.409107,0.87,-1,1,1.7,2025-01-13 13:32:13.631100,-0.4375852885812749,0.6521906177925247
53,-0.1435,-0.265268,-0.0855,-0.245763,0.4468,-1,1,1.8,2025-01-13 13:32:13.721800,-0.4777050650140454,0.675224815655562
57,0.305,-0.043658,0.4986,0.41002,0.8044,-1,1,1.9,2025-01-13 13:32:13.842500,-0.4784619037965886,0.6940459315690779
59,0.3492,-0.026228,0.4982,0.409024,0.6593,-1,1,2.0,2025-01-13 13:32:13.934400,-0.4747239523906056,0.7003420624103812
62,0.3865,-0.002075,0.4982,0.409605,0.6438,-1,1,2.1,2025-01-13 13:32:14.023300,-0.3847919145115983,0.6935610179279537
72,0.3956,-0.035358,0.4981,0.410103,0.5632,-1,1,2.4,2025-01-13 13:32:14.325500,-0.2018988062900003,0.6845819059682647
95,-0.1513,0.221527,-0.1162,0.308179,0.6259,-1,1,3.2,2025-01-13 13:32:15.141400,-0.1846593681040225,-0.0136987893115063
109,-0.0634,0.086237,0.0746,0.173553,0.4742,-1,1,3.6,2025-01-13 13:32:15.534700,-0.0347343778054502,-0.0626052644242336
110,-0.0623,0.073372,0.0608,0.171063,0.7377,-1,1,3.7,2025-01-13 13:32:15.624100,-0.0239620978251426,-0.0669364803967618
119,0.0877,-0.221444,0.4465,0.326688,0.4068,-1,1,4.0,2025-01-13 13:32:15.926500,-0.0379644030002027,0.5517941278465258
160,-0.2166,-0.281702,0.0334,0.101509,0.5293,-1,1,5.3,2025-01-13 13:32:17.226600,-0.324989269931366,0.3231001651476594
161,-0.2166,-0.281868,0.0333,0.101592,0.4913,-1,1,5.4,2025-01-13 13:32:17.347400,-0.3342179027540471,0.3239242994149335
164,-0.2309,-0.292243,0.0281,0.099351,0.5864,-1,1,5.5,2025-01-13 13:32:17.437300,-0.3357569997972837,0.3269682587015539
189,0.326,-0.015936,0.4982,0.219286,0.4024,-1,1,6.3,2025-01-13 13:32:18.223700,-0.3153064782369466,0.4203987818976071
191,0.2939,-0.045484,0.5,0.18343,0.6853,-1,1,6.4,2025-01-13 13:32:18.344500,-0.312267298369581,0.4583234239264676
209,-0.4997,-0.075447,-0.3812,0.026145,0.657,-1,1,7.0,2025-01-13 13:32:18.947000,-0.2571756253800933,0.2910139540867867
212,-0.5,-0.139689,-0.3525,-0.035939,0.8533,-1,1,7.1,2025-01-13 13:32:19.037700,-0.2302184402421013,0.3437195284423238
215,-0.4968,-0.189572,-0.2805,-0.086486,0.7899,-1,1,7.2,2025-01-13 13:32:19.128400,-0.292407031363123,0.4048060170718399
218,-0.4478,-0.201441,-0.2327,-0.10126,0.6139,-1,1,7.3,2025-01-13 13:32:19.219700,-0.6595557151544988,0.5858925073853762
275,-0.2362,0.207832,0.0399,0.409854,0.8761,-1,1,9.2,2025-01-13 13:32:21.122700,-0.1766667168631085,0.2071401702283485
278,-0.2385,0.095699,0.0822,0.409273,0.9115,-1,1,9.3,2025-01-13 13:32:21.243400,-0.1686587935478266,0.2151938962011155
281,-0.2156,0.038678,0.1149,0.40919,0.8878,-1,1,9.4,2025-01-13 13:32:21.335000,-0.1662670643769367,0.2248862496922979
284,-0.1972,-0.007055,0.1291,0.406783,0.8253,-1,1,9.5,2025-01-13 13:32:21.424500,-0.1691867365555588,0.2333260120551434
287,-0.224,-0.025398,0.1154,0.408028,0.868,-1,1,9.6,2025-01-13 13:32:21.545700,-0.1850311059627581,0.2484419511682112
290,-0.2576,-0.026228,0.0744,0.408443,0.8814,-1,1,9.7,2025-01-13 13:32:21.636000,-0.1975077790970433,0.2604828852386908
293,-0.2736,-0.024319,0.065,0.409024,0.8593,-1,1,9.8,2025-01-13 13:32:21.725500,-0.2053672815730793,0.2715720409353335
296,-0.2671,-0.023074,0.0686,0.408858,0.8386,-1,1,9.9,2025-01-13 13:32:21.848000,-0.2107152135762069,0.2959368926870283
299,-0.2371,-0.054199,0.0803,0.4067,0.8791,-1,1,10.0,2025-01-13 13:32:21.937200,-0.211596675451044,0.3093179410511225
319,0.2059,0.290915,0.3959,0.411016,0.5696,-1,1,10.6,2025-01-13 13:32:22.542900,-0.4096375778286178,0.6452756094964094
320,0.199,0.301622,0.3972,0.411182,0.6627,-1,1,10.7,2025-01-13 13:32:22.634000,-0.433933983956445,0.6558851056952177
390,-0.2843,-0.227171,0.0508,0.241862,0.4747,-1,1,13.0,2025-01-13 13:32:24.928400,-0.3601906785207495,0.3004496713066057
393,-0.0154,-0.322289,0.0913,-0.26477,0.5954,-1,1,13.1,2025-01-13 13:32:25.019000,-0.3290033141235412,0.258698211061041
395,-0.014,-0.330174,0.082,-0.27473,0.4722,-1,1,13.2,2025-01-13 13:32:25.139900,-0.3134705487822536,0.2439491471342416
425,-0.179,-0.035524,-0.0312,0.130642,0.4154,-1,1,14.2,2025-01-13 13:32:26.136800,-0.3519543505835337,0.1088329684692883
435,-0.125,0.011703,0.0121,0.204429,0.7908,-1,1,14.5,2025-01-13 13:32:26.438000,-0.342822048594017,0.0868367165090361
437,-0.1246,0.010541,0.0101,0.198951,0.7659,-1,1,14.6,2025-01-13 13:32:26.529800,-0.3401337742897686,0.0798968689137139
440,-0.1234,0.008715,0.0113,0.198121,0.7008,-1,1,14.7,2025-01-13 13:32:26.620000,-0.3382402872780979,0.0742298880509625
447,-0.084,0.008715,0.0118,0.16849,0.82,-1,1,14.9,2025-01-13 13:32:26.831100,-0.3381893649184791,0.0627394808409644
449,-0.0933,0.01079,0.0091,0.18509,0.8806,-1,1,15.0,2025-01-13 13:32:26.921100,-0.3381894761229041,0.0614746132047483
476,-0.0128,-0.007968,0.0288,0.114623,0.4159,-1,1,15.9,2025-01-13 13:32:27.827500,-0.333424060699082,0.1032042990680253
479,-0.0115,-0.010624,0.0307,0.107236,0.5966,-1,1,16.0,2025-01-13 13:32:27.918500,-0.3188865378934871,0.3823989483630123
482,-0.0118,-0.020252,0.0316,0.096529,0.4333,-1,1,16.1,2025-01-13 13:32:28.038900,-0.3219572627494136,0.4552252476067651
485,-0.0122,-0.085241,0.0367,0.076194,0.7535,-1,1,16.2,2025-01-13 13:32:28.129900,-0.3278529692160667,0.4662835352115801
489,-0.029,-0.16766,0.0407,0.066732,0.6668,-1,1,16.3,2025-01-13 13:32:28.223600,-0.29909189076482,0.4770554551668963
493,-0.2918,-0.197208,-0.2347,-0.044073,0.4858,-1,1,16.4,2025-01-13 13:32:28.341000,-0.268270627088703,0.4952387483973915
497,-0.4999,-0.096114,-0.4222,-0.018426,0.6429,-1,1,16.6,2025-01-13 13:32:28.523500,-0.2781234846369929,0.4851275538009748
509,-0.0744,-0.064989,-0.0397,0.002075,0.6539,-1,1,17.0,2025-01-13 13:32:28.945700,-0.6192415163186702,0.4958335443621253
567,-0.1061,-0.220697,-0.0197,-0.143258,0.7085,-1,1,18.9,2025-01-13 13:32:30.818900,-0.1797451333584316,0.0233272594931697
577,0.0284,0.156704,0.0582,0.191398,0.4509,-1,1,19.2,2025-01-13 13:32:31.121200,-0.1769253598216096,0.0262086182011523
578,-0.0319,0.174383,0.064,0.411182,0.5437,-1,1,19.3,2025-01-13 13:32:31.241800,-0.4297599258637167,0.0854241602938077
581,-0.0339,0.170399,0.0623,0.411016,0.5046,-1,1,19.4,2025-01-13 13:32:31.332400,-0.7905617561032117,0.1649628128325546
584,-0.0347,0.166166,0.0692,0.409356,0.4492,-1,1,19.5,2025-01-13 13:32:31.423400,-0.8361301786800267,0.1547444135047818
604,-0.0183,0.169901,0.066,0.37184,0.4949,-1,1,20.1,2025-01-13 13:32:32.027500,-0.7167235932929832,0.015118839417004
605,-0.0232,0.169818,0.0682,0.369682,0.4883,-1,1,20.2,2025-01-13 13:32:32.148900,-0.7512205959862153,0.0382214927046347
608,0.0115,0.257798,0.0296,0.366777,0.4651,-1,1,20.3,2025-01-13 13:32:32.238300,-0.7712697344415164,0.0882571034185907
611,-0.005,0.172806,0.0642,0.368935,0.5564,-1,1,20.4,2025-01-13 13:32:32.329600,-0.8253785641887,0.2303611259410148
614,-0.0002,0.169735,0.0609,0.364038,0.6561,-1,1,20.5,2025-01-13 13:32:32.420100,-0.8371973704787004,0.2667462366251426
619,0.0167,0.249664,0.0322,0.35939,0.4037,-1,1,20.6,2025-01-13 13:32:32.540800,-0.7957853986273205,0.2288315050556605
620,0.0168,0.248585,0.0337,0.358311,0.549,-1,1,20.7,2025-01-13 13:32:32.632100,-0.5048192059309027,-0.101890847446581
624,0.0203,0.243439,0.0371,0.35109,0.5444,-1,1,20.8,2025-01-13 13:32:32.721100,-0.4432356780863572,-0.1724851462043256
626,0.0213,0.242609,0.0393,0.351256,0.6279,-1,1,20.9,2025-01-13 13:32:32.843000,-0.4273216761750312,-0.1813014976034496
634,0.0143,0.169154,0.0802,0.351837,0.6175,-1,1,21.1,2025-01-13 13:32:33.023900,-0.4174813819466567,-0.1871266079709815
635,0.0152,0.167079,0.081,0.353414,0.5118,-1,1,21.2,2025-01-13 13:32:33.144900,-0.4126107208015986,-0.1882680369202922
638,0.0122,0.166581,0.0817,0.345695,0.5165,-1,1,21.3,2025-01-13 13:32:33.236400,-0.4093368625293215,-0.1906311383855036
641,0.0162,0.157451,0.0838,0.338225,0.4316,-1,1,21.4,2025-01-13 13:32:33.326200,-0.4036554284555906,-0.1915824414446148
684,-0.0703,-0.412593,0.1108,0.211484,0.7005,-1,1,22.8,2025-01-13 13:32:34.802900,-0.3501965329703745,-0.3178409361165641
686,-0.0652,-0.412427,0.1176,0.209492,0.6143,-1,1,22.9,2025-01-13 13:32:34.835800,-0.2905223851032406,-0.2719430474443666
689,-0.0462,-0.411597,0.1381,0.213891,0.9281,-1,1,23.0,2025-01-13 13:32:34.926300,-0.1816599808867395,-0.1592333379770192
695,0.0123,-0.403048,0.176,0.207749,0.4509,-1,1,23.2,2025-01-13 13:32:35.138700,-0.0025535779444557,-0.1581619642715729
715,0.2365,0.236716,0.4995,0.41085,0.4876,-1,1,23.8,2025-01-13 13:32:35.743400,-0.4909559062871044,0.348740771726714
716,0.2365,0.236882,0.4995,0.41085,0.4533,-1,1,23.9,2025-01-13 13:32:35.834100,-0.5508992615331152,0.458851111682836
719,-0.0481,-0.030212,0.0887,0.10541,0.6476,-1,1,24.0,2025-01-13 13:32:35.923400,-0.4880063015840839,0.4869809865268694
722,0.0026,-0.020501,0.1134,0.100762,0.829,-1,1,24.1,2025-01-13 13:32:36.043300,-0.4314748834380701,0.5102500210186782
745,-0.4998,0.153467,-0.4694,0.326771,0.4127,-1,1,24.8,2025-01-13 13:32:36.738900,-0.2266460073557094,0.5561619712602572
746,-0.4998,0.15355,-0.4694,0.326854,0.4118,-1,1,24.9,2025-01-13 13:32:36.829900,-0.2202209770930469,0.5746089820674153
752,-0.4986,0.035441,-0.3684,0.408194,0.4762,-1,1,25.1,2025-01-13 13:32:37.041300,-0.2067466334597898,0.6108286377585219
755,-0.4992,-0.136867,-0.3564,0.293986,0.7543,-1,1,25.2,2025-01-13 13:32:37.132300,-0.1955321027482552,0.6359159089522646
759,-0.2199,-0.028718,-0.1712,0.046314,0.504,-1,1,25.3,2025-01-13 13:32:37.222400,-0.1880688587066694,0.640585107796033
761,-0.2214,-0.039674,-0.1663,0.047808,0.4265,-1,1,25.4,2025-01-13 13:32:37.348000,-0.1888399501896847,0.6308681423483823
850,-0.1184,0.284939,0.0147,0.408111,0.772,-1,1,28.3,2025-01-13 13:32:40.244300,-0.3398738895485216,0.5650385263845773
851,-0.1184,0.284856,0.0149,0.408277,0.763,-1,1,28.4,2025-01-13 13:32:40.332700,-0.3040311928412152,0.5939865824841766
895,-0.3524,-0.327103,-0.0938,0.410767,0.4725,-1,1,29.8,2025-01-13 13:32:41.723600,-0.5898719643219137,0.2078930872777614
896,-0.3528,-0.32702,-0.0937,0.410684,0.4736,-1,1,29.9,2025-01-13 13:32:41.844700,-0.5998325446700067,0.2110542122757248
900,-0.2922,-0.325277,-0.0935,0.410269,0.7714,-1,1,30.0,2025-01-13 13:32:41.934700,-0.6036532507022676,0.2156724863460688
950,-0.4989,0.137448,-0.2392,0.411348,0.4101,-1,1,31.7,2025-01-13 13:32:43.626300,-0.4472435782340506,0.5496528118528758
964,0.0056,0.261616,0.0688,0.356402,0.5343,-1,1,32.1,2025-01-13 13:32:44.019400,-0.7282248182792275,0.1500212418108725
965,0.0002,0.258213,0.0693,0.353497,0.4217,-1,1,32.2,2025-01-13 13:32:44.140000,-0.7192669311633026,0.1773514512023757
968,0.0104,0.262031,0.0692,0.352833,0.5278,-1,1,32.3,2025-01-13 13:32:44.231700,-0.6645870666936955,0.2098213999656376
971,-0.0285,0.275477,0.0661,0.383128,0.8682,-1,1,32.4,2025-01-13 13:32:44.320700,-0.5791677043815702,0.2400162373235899
979,-0.2568,-0.409439,0.0433,0.387444,0.9292,-1,1,32.6,2025-01-13 13:32:44.532600,-0.4733309316266544,0.3307389401020508
980,-0.2651,-0.407198,0.0456,0.383377,0.9361,-1,1,32.7,2025-01-13 13:32:44.622700,-0.3400862714662188,0.4423802986803639
983,-0.2843,-0.408194,0.0518,0.373085,0.904,-1,1,32.8,2025-01-13 13:32:44.744200,-0.2948889936578727,0.4559028973695309
986,-0.3034,-0.392424,0.0623,0.37101,0.7834,-1,1,32.9,2025-01-13 13:32:44.833900,-0.2862713735484058,0.4343167885497399
989,-0.3362,-0.21995,0.0699,0.366528,0.7907,-1,1,33.0,2025-01-13 13:32:44.924200,-0.2902069352176306,0.251068550024433
992,-0.422,-0.414004,0.3756,0.415,0.5222,-1,1,33.1,2025-01-13 13:32:45.072600,-0.1601124554747908,-0.157753841955454
1024,0.0185,0.03154,0.3233,0.105576,0.7189,-1,1,34.1,2025-01-13 13:32:46.043000,0.2314103385363876,0.1433530266875536
1029,-0.0227,-0.109726,0.3066,-0.027888,0.6302,-1,1,34.3,2025-01-13 13:32:46.223600,-0.0077374648866236,0.3290548861364419
1031,-0.0292,-0.137863,0.3418,-0.041168,0.7816,-1,1,34.4,2025-01-13 13:32:46.345900,-0.0320938287336017,0.3347534676398451
1034,-0.0382,-0.142843,0.3536,-0.037848,0.5633,-1,1,34.5,2025-01-13 13:32:46.436300,-0.0392656801135212,0.3186399363810817
1037,-0.0369,-0.088312,0.3005,0.010375,0.5616,-1,1,34.6,2025-01-13 13:32:46.527600,-0.0453587559004952,0.1863179919506357
1042,0.0247,0.118441,0.3091,0.196046,0.593,-1,1,34.7,2025-01-13 13:32:46.646000,-0.0513104167269989,0.0412305843512499
1043,0.0133,0.108564,0.3094,0.179944,0.7254,-1,1,34.8,2025-01-13 13:32:46.737000,-0.1792192290984912,0.1117566802874437
1052,-0.0968,-0.061752,-0.0331,0.146578,0.6987,-1,1,35.1,2025-01-13 13:32:47.039600,-0.4765566939851149,0.4275059369082642
1067,-0.2676,-0.233313,0.2802,0.179031,0.923,-1,1,35.6,2025-01-13 13:32:47.523100,-0.3727514407344126,0.523581904410546
1070,-0.2379,-0.406534,0.2901,0.193058,0.8936,-1,1,35.7,2025-01-13 13:32:47.644000,-0.3137535825779735,0.4086787585217215
1073,-0.2227,-0.411514,0.3248,0.18758,0.8673,-1,1,35.8,2025-01-13 13:32:47.735100,-0.294208709854913,0.370544371766339
1076,-0.2195,-0.411016,0.3469,0.18841,0.9001,-1,1,35.9,2025-01-13 13:32:47.826500,-0.2844754962207871,0.3644624483053136
1079,-0.1886,-0.41251,0.3648,0.18509,0.8909,-1,1,36.0,2025-01-13 13:32:47.946200,-0.2825726207755351,0.3597636949055397
1092,-0.2077,-0.216381,0.2055,0.409854,0.8581,-1,1,36.4,2025-01-13 13:32:48.338100,-0.2526175598737367,0.3623815886399023
1094,-0.3731,-0.223768,0.2231,0.409439,0.8231,-1,1,36.5,2025-01-13 13:32:48.428500,-0.2485903194231271,0.3765165813057834
1097,-0.384,0.001743,-0.1719,0.409107,0.7438,-1,1,36.6,2025-01-13 13:32:48.519100,-0.2442334319886479,0.3908090298683311
1100,-0.4034,-0.360469,0.2445,0.408111,0.7818,-1,1,36.7,2025-01-13 13:32:48.641500,-0.393665286264516,0.2777068089529086
1103,-0.3913,-0.078352,-0.1718,0.409439,0.4759,-1,1,36.8,2025-01-13 13:32:48.731000,-0.5908366627088704,0.1118690044404668
1106,-0.3981,-0.415,0.2491,0.409439,0.6785,-1,1,36.9,2025-01-13 13:32:48.822200,-0.6300370565578756,0.0744344123146004
1109,-0.4001,-0.374247,0.2483,0.408443,0.8318,-1,1,37.0,2025-01-13 13:32:48.942700,-0.5738738177289973,0.139183224059362
1112,-0.4014,-0.347853,0.2432,0.408775,0.8855,-1,1,37.1,2025-01-13 13:32:49.033900,-0.3666765839390693,0.3983675865164369
1115,-0.3977,-0.345446,0.2415,0.408775,0.8373,-1,1,37.2,2025-01-13 13:32:49.125200,-0.3185386070487389,0.4473607886738521
1118,-0.3952,-0.341379,0.2406,0.408775,0.8378,-1,1,37.3,2025-01-13 13:32:49.245900,-0.2833987834699256,0.4606927562667341
1121,-0.396,-0.340632,0.2385,0.408775,0.8439,-1,1,37.4,2025-01-13 13:32:49.335100,-0.244975462048594,0.4543426525752901
1124,-0.3952,-0.341296,0.2378,0.408692,0.8451,-1,1,37.5,2025-01-13 13:32:49.426200,-0.2317506796791289,0.4513229516008781
1127,-0.3791,-0.339387,0.1592,0.412012,0.8275,-1,1,37.6,2025-01-13 13:32:49.546600,-0.2709522161536011,0.4733294760848701
1130,-0.3759,-0.03818,-0.172,0.410269,0.8244,-1,1,37.7,2025-01-13 13:32:49.637300,-0.32058095045032,0.4899914253897128
1133,-0.3817,-0.343952,0.149,0.411597,0.8435,-1,1,37.8,2025-01-13 13:32:49.727100,-0.3096746320697345,0.4869476429252224
1136,-0.3873,-0.347521,0.1308,0.410518,0.7056,-1,1,37.9,2025-01-13 13:32:49.818400,-0.2894109246763778,0.4791197272324984
1139,-0.3905,-0.34777,0.1079,0.410518,0.7442,-1,1,38.0,2025-01-13 13:32:49.940000,-0.2607209892560309,0.4656492489711583
1142,-0.3913,-0.052871,-0.1851,0.410684,0.4974,-1,1,38.1,2025-01-13 13:32:50.030500,-0.2864285239350149,0.4730594434321378
1145,-0.3929,-0.05893,-0.1863,0.410518,0.6029,-1,1,38.2,2025-01-13 13:32:50.121100,-0.3450272230749182,0.4980844900763421
1148,-0.398,-0.361133,0.1147,0.410269,0.4769,-1,1,38.3,2025-01-13 13:32:50.242000,-0.345802521792013,0.5025577531599272
1151,-0.3977,-0.367192,0.1186,0.410767,0.6215,-1,1,38.4,2025-01-13 13:32:50.332600,-0.3189060913382179,0.4947683173307201
