Timestamp (Current Time), X, Y
13:08:18.0461, 0.02386332, 0.2482042
13:08:18.0798, 0.02368462, 0.2543978
13:08:18.1113, 0.01807547, 0.4285865
13:08:18.1399, -0.03837007, 0.4557841
13:08:18.1707, -0.07365704, 0.4644453
13:08:18.2005, -0.09721059, 0.4714057
13:08:18.2300, -0.1116507, 0.4768017
13:08:18.2602, -0.1203432, 0.4788774
13:08:18.2911, -0.1273721, 0.4784682
13:08:18.3207, -0.1301827, 0.4792497
13:08:18.3500, -0.1108772, 0.4663291
13:08:18.3817, -0.09491634, 0.4551562
13:08:18.4128, -0.06755888, 0.4359399
13:08:18.4427, -0.03851056, 0.4165288
13:08:18.4729, -0.01308805, 0.3972827
13:08:18.5034, 0.004682302, 0.380641
13:08:18.5314, 0.018888, 0.371094
13:08:18.5631, 0.02828264, 0.3676623
13:08:18.5921, 0.03520453, 0.3651462
13:08:18.6224, 0.01977801, 0.3575046
13:08:18.6536, -0.0006370544, 0.3504808
13:08:18.6834, -0.01933634, 0.3419185
13:08:18.7136, -0.03832686, 0.3340743
13:08:18.7446, -0.05541176, 0.325229
13:08:18.7747, -0.06942511, 0.3168989
13:08:18.8037, -0.136288, 0.3724811
13:08:18.8338, -0.3288128, 0.5211898
13:08:18.8652, -0.5383747, 0.647119
13:08:18.8959, -0.6533216, 0.7295964
13:08:18.9249, -0.716598, 0.7799704
13:08:18.9556, -0.7539552, 0.8126738
13:08:18.9860, -0.7952676, 0.8573552
13:08:19.0161, -0.8328716, 0.882534
13:08:19.0470, -0.8588654, 0.9024209
13:08:19.0756, -0.8769742, 0.9216876
13:08:19.1068, -0.8884596, 0.9342685
13:08:19.1374, -0.8946445, 0.939623
13:08:19.1671, -0.9021048, 0.9504673
13:08:19.1976, -0.8867601, 0.9573052
13:08:19.2272, -0.7451425, 0.9596344
13:08:19.2573, -0.2439623, 0.8501015
13:08:19.2885, 0.1530733, 0.7372844
13:08:19.3169, 0.3179133, 0.6835445
13:08:19.3489, 0.380141, 0.6595247
13:08:19.3793, 0.4038482, 0.6469688
13:08:19.4084, 0.4136693, 0.6413608
13:08:19.4405, 0.4150341, 0.634137
13:08:19.4687, 0.4556806, 0.6028714
13:08:19.4980, 0.4858215, 0.5844595
13:08:19.5286, 0.5036368, 0.571228
13:08:19.5585, 0.5140615, 0.563164
13:08:19.5908, 0.5180742, 0.5549817
13:08:19.6192, 0.5202879, 0.5481683
13:08:19.6503, 0.5206311, 0.5426667
13:08:19.6803, 0.5212595, 0.5396721
13:08:19.7112, 0.5214357, 0.5362604
13:08:19.7404, 0.5222061, 0.5317287
13:08:19.7705, 0.5217988, 0.5273803
13:08:19.8009, 0.5210786, 0.5247794
13:08:19.8312, 0.5207736, 0.5229073
13:08:19.8614, 0.5207825, 0.5198686
13:08:19.8907, 0.5201471, 0.5163355
13:08:19.9214, 0.5180713, 0.508108
13:08:19.9526, 0.5112499, 0.4747662
13:08:19.9832, 0.5041115, 0.4320407
13:08:20.0120, 0.4973147, 0.3969926
13:08:20.0440, 0.4910531, 0.3665273
13:08:20.0717, 0.4847471, 0.3422911
13:08:20.1030, 0.479882, 0.3243117
13:08:20.1331, 0.4771266, 0.3108038
13:08:20.1639, 0.4764009, 0.3046797
13:08:20.1936, 0.4753163, 0.2961676
13:08:20.2253, 0.472813, 0.2865198
13:08:20.2544, 0.4709525, 0.2820648
13:08:20.2841, 0.469135, 0.2766029
13:08:20.3146, 0.4667076, 0.2682191
13:08:20.3448, 0.464415, 0.2618965
13:08:20.3746, 0.4027431, 0.1565548
13:08:20.4057, 0.2826872, -0.0839541
13:08:20.4354, 0.2036175, -0.246797
13:08:20.4648, 0.162503, -0.3335907
13:08:20.4968, 0.1427565, -0.3786001
13:08:20.5269, 0.1328945, -0.4005246
13:08:20.5562, 0.1264377, -0.4130057
13:08:20.5870, 0.1232378, -0.4201295
13:08:20.6171, 0.1218779, -0.4252757
13:08:20.6472, 0.1202414, -0.4291177
13:08:20.6770, 0.1184553, -0.4305209
13:08:20.7075, 0.1177956, -0.4308873
13:08:20.7369, 0.1180397, -0.4302524
13:08:20.7676, 0.1227531, -0.4204586
13:08:20.7984, 0.1573745, -0.3487636
13:08:20.8282, 0.2388537, -0.1869135
13:08:20.8573, 0.3008285, -0.0559181
13:08:20.8892, 0.3384674, 0.02275011
13:08:20.9192, 0.3582008, 0.06663549
13:08:20.9483, 0.3686035, 0.0921919
13:08:20.9800, 0.3741946, 0.1066439
13:08:21.0094, 0.3790504, 0.1156657
13:08:21.0387, 0.3631692, 0.07231331
13:08:21.0701, 0.3173206, -0.0760926
13:08:21.1005, 0.2224278, -0.3849882
13:08:21.1312, 0.160661, -0.59127
13:08:21.1611, 0.1291208, -0.6988189
13:08:21.1907, 0.1132931, -0.7528756
13:08:21.2216, 0.106246, -0.7747995
13:08:21.2514, 0.1036823, -0.784448
13:08:21.2818, 0.1019601, -0.7906696
13:08:21.3117, 0.1014428, -0.7924914
13:08:21.3417, 0.1012133, -0.7954949
13:08:21.3724, 0.1017236, -0.7976627
13:08:21.4016, 0.101882, -0.7989374
13:08:21.4319, 0.1019431, -0.7993217
13:08:21.4624, 0.1022948, -0.8008646
13:08:21.4923, 0.102916, -0.8024231
13:08:21.5232, 0.1068354, -0.8038154
13:08:21.5543, 0.1175641, -0.8059574
13:08:21.5834, 0.1277592, -0.8091223
13:08:21.6139, 0.1373868, -0.8122565
13:08:21.6448, 0.1462274, -0.8124169
13:08:21.6748, 0.1539204, -0.811499
13:08:21.7036, 0.1597815, -0.8116864
13:08:21.7348, 0.1640489, -0.811661
13:08:21.7649, 0.1672895, -0.8116895
13:08:21.7950, 0.1706586, -0.8116267
13:08:21.8252, 0.1731105, -0.8142072
13:08:21.8555, 0.1758133, -0.8156089
13:08:22.0029, 0.1763725, -0.6301829
13:08:22.0352, 0.2077789, -0.6466836
13:08:22.0656, 0.2160884, -0.5651296
13:08:22.0960, 0.229851, -0.3813245
13:08:22.1257, 0.2425864, -0.2032788
13:08:22.1570, 0.2499142, -0.1019467
13:08:22.1882, 0.2505744, -0.05105746
13:08:22.2173, 0.2498941, -0.01907039
13:08:22.2479, 0.2498244, -0.002671599
13:08:22.2782, 0.2516308, 0.006224155
13:08:22.3097, 0.2523459, 0.01005843
13:08:22.3384, 0.2544893, 0.01402542
13:08:22.3673, 0.2550571, 0.01591253
13:08:22.3989, 0.2556968, 0.01639631
13:08:22.4281, 0.2569928, 0.01646259
13:08:22.4594, 0.2584801, 0.01710913
