Timestamp (Current Time), X, Y
18:16:38.8138, -0.03193766, 1.109714
18:16:38.8436, -0.01248324, 1.021086
18:16:38.8731, -0.007083058, 1.030029
18:16:38.9052, -0.00213629, 1.026407
18:16:38.9353, 0.001370311, 1.014174
18:16:38.9665, 0.0005061626, 0.8685309
18:16:38.9953, -0.00129956, 0.6286955
18:16:39.0252, -0.004237294, 0.4639674
18:16:39.0556, -0.006852031, 0.3630991
18:16:39.0875, -0.005520523, 0.3167149
18:16:39.1152, -0.004976094, 0.2880287
18:16:39.1457, -0.005567908, 0.2747085
18:16:39.1757, -0.006350756, 0.2660856
18:16:39.2083, 0.06901836, 0.230196
18:16:39.2364, 0.1801329, 0.2004952
18:16:39.2719, 0.2560704, 0.1845231
18:16:39.3003, 0.3029366, 0.1766125
18:16:39.3288, 0.331017, 0.1749053
18:16:39.3582, 0.3465235, 0.1660905
18:16:39.3912, 0.4071623, 0.2101924
18:16:39.4227, 0.4789557, 0.2664744
18:16:39.4475, 0.5310329, 0.3113494
18:16:39.4789, 0.5630515, 0.3421433
18:16:39.5090, 0.583312, 0.363938
18:16:39.5383, 0.5966904, 0.3786574
18:16:39.5696, 0.604866, 0.38854
18:16:39.5981, 0.6111825, 0.3955995
18:16:39.6298, 0.6164651, 0.4192645
18:16:39.6597, 0.6211537, 0.4412408
18:16:39.6887, 0.6250371, 0.4544315
18:16:39.7236, 0.6279305, 0.4648535
18:16:39.7537, 0.6302392, 0.4724534
18:16:39.7798, 0.6322856, 0.477797
18:16:39.8107, 0.6340853, 0.4831612
18:16:39.8419, 0.6352919, 0.4880616
18:16:39.8693, 0.6364691, 0.4936011
18:16:39.9054, 0.6372902, 0.4972384
18:16:39.9320, 0.6371417, 0.4978232
18:16:39.9665, 0.6368978, 0.498197
18:16:39.9915, 0.6370428, 0.4996534
18:16:40.0229, 0.6372868, 0.5008135
18:16:40.0532, 0.6376643, 0.500895
18:16:40.0808, 0.6380229, 0.501261
18:16:40.1142, 0.6382043, 0.5028288
18:16:40.1469, 0.6384892, 0.5044304
18:16:40.1743, 0.6385169, 0.5052263
18:16:40.2058, 0.6381509, 0.5054702
18:16:40.2339, 0.6208804, 0.4795547
18:16:40.2671, 0.5650244, 0.3853352
18:16:40.2936, 0.5091188, 0.288198
18:16:40.3245, 0.4695065, 0.216893
18:16:40.3598, 0.4425213, 0.168617
18:16:40.3899, 0.4258924, 0.1421785
18:16:40.4186, 0.4169593, 0.1252825
18:16:40.4487, 0.4136462, 0.1141212
18:16:40.4749, 0.3574369, 0.05599177
18:16:40.5054, 0.2493649, -0.06827223
18:16:40.5362, 0.169801, -0.1593788
18:16:40.5660, 0.1244059, -0.2080466
18:16:40.5965, 0.09864688, -0.2340099
18:16:40.6272, 0.08471072, -0.2454864
18:16:40.6554, 0.03592825, -0.2751405
18:16:40.6877, -0.08568239, -0.2844205
18:16:40.7165, -0.1765242, -0.2866329
18:16:40.7477, -0.2296696, -0.2903684
18:16:40.7776, -0.2601671, -0.2940567
18:16:40.8073, -0.2791044, -0.2911087
18:16:40.8377, -0.2914945, -0.2946596
18:16:40.8676, -0.2998253, -0.2975979
18:16:40.8993, -0.3061966, -0.2963483
18:16:40.9285, -0.3122433, -0.2946148
18:16:40.9589, -0.3163418, -0.2931572
18:16:40.9897, -0.3181177, -0.2936466
18:16:41.0183, -0.3207645, -0.2957535
18:16:41.0507, -0.298346, -0.3162311
18:16:41.0808, -0.2127843, -0.3751569
18:16:41.1090, -0.1047516, -0.4457036
18:16:41.1413, -0.02459657, -0.4972579
18:16:41.1706, 0.02418661, -0.5381091
18:16:41.2015, 0.05181599, -0.5541776
18:16:41.2316, 0.06991494, -0.5628232
18:16:41.2598, 0.08069396, -0.5662063
18:16:41.2915, 0.08898664, -0.5677038
18:16:41.3201, 0.09538007, -0.5704434
18:16:41.3520, 0.09963202, -0.5708783
18:16:41.3809, 0.1034126, -0.5713845
18:16:41.4127, 0.1055093, -0.5689881
18:16:41.4418, 0.1079676, -0.5660181
18:16:41.4714, 0.1102314, -0.5638804
18:16:41.5033, 0.1123118, -0.5621293
18:16:41.5317, 0.1142838, -0.5607357
18:16:41.5625, 0.1156149, -0.5593667
18:16:41.5947, 0.1169945, -0.5588455
18:16:41.6236, 0.1187366, -0.556983
18:16:41.6540, 0.1188996, -0.5562453
18:16:41.6834, 0.1038604, -0.5596613
18:16:41.7135, 0.06300616, -0.5684844
18:16:41.7446, 0.01632786, -0.5780666
18:16:41.7751, -0.02469945, -0.5872041
18:16:41.8055, -0.05462104, -0.5937076
18:16:41.8352, -0.07465512, -0.5973703
18:16:41.8655, -0.09027201, -0.5979434
18:16:41.8961, -0.1006376, -0.5985869
18:16:41.9262, -0.1078816, -0.5987774
18:16:41.9562, -0.1125076, -0.5996189
18:16:41.9852, -0.1153867, -0.6000057
18:16:42.0174, -0.1179023, -0.6008413
18:16:42.0465, -0.1182053, -0.6103281
18:16:42.1936, 0.02429748, -0.7379564
18:16:42.2311, -0.01717126, -0.6921271
18:16:42.2567, 0.04998255, -0.6777396
18:16:42.2915, 0.1186788, -0.6513072
18:16:42.3187, 0.1749494, -0.6226753
18:16:42.3487, 0.2078967, -0.591664
18:16:42.3776, 0.2295903, -0.5657618
18:16:42.4076, 0.2436477, -0.5417559
18:16:42.4374, 0.2538314, -0.5284014
18:16:42.4694, 0.2589397, -0.5204951
18:16:42.4981, 0.2622538, -0.5176858
18:16:42.5297, 0.2633793, -0.5158319
18:16:42.5593, 0.2639399, -0.5156575
18:16:42.5897, 0.2655438, -0.5144771
18:16:42.6200, 0.2664326, -0.5134335
18:16:42.6502, 0.2671109, -0.5129777
18:16:42.6816, 0.2672504, -0.5136876
18:16:42.7112, 0.2675046, -0.5125453
18:16:42.7410, 0.2673966, -0.5118879
18:16:42.7713, 0.2748759, -0.5089129
18:16:42.8030, 0.3046845, -0.4838006
18:16:42.8273, 0.3590902, -0.4461879
18:16:42.8604, 0.4047917, -0.412635
18:16:42.8896, 0.4349605, -0.3890361
18:16:42.9224, 0.4554119, -0.3758156
18:16:42.9534, 0.4696999, -0.3669598
18:16:42.9822, 0.479952, -0.3634263
18:16:43.0133, 0.4874415, -0.3586558
18:16:43.0439, 0.4926841, -0.3535988
18:16:43.0729, 0.4990129, -0.3454834
18:16:43.1047, 0.5024784, -0.339177
18:16:43.1335, 0.5043654, -0.3349212
18:16:43.1638, 0.5053377, -0.3304527
18:16:43.1940, 0.506634, -0.3258473
18:16:43.2242, 0.507872, -0.3207091
18:16:43.2544, 0.5090688, -0.3149946
18:16:43.2855, 0.5106316, -0.3095763
18:16:43.3160, 0.5100234, -0.3045928
